true_counts,estimates,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,level_5_queries,absolute_error,normalized_error,relative_error,total_sketch_queries
183,126.0,1,1,16470,2222,2222,73,18,1,54,0,0,0,57.0,0.0001062453634150615,0.3114754098360656,18766
27,14.0,1,1,24198,3934,3934,28,6,22,0,0,0,0,13.0,2.4231398673610515e-05,0.48148148148148145,28161
1750,1395.0,1,1,9386,3094,3094,667,352,163,152,0,0,0,355.0,0.0006617035791639795,0.20285714285714285,13148
2250,1986.0,1,1,18150,2484,2484,365,128,26,211,0,0,0,264.0,0.0004920837884487059,0.11733333333333333,21000
858,668.0,1,1,24198,4105,4105,432,82,350,0,0,0,0,190.0,0.0003541512113835383,0.22144522144522144,28736
240,128.0,38,25,3156,2254,56350,226,81,91,54,0,0,0,112.0,0.00020876281934187522,0.4666666666666667,59770
639,495.0,38,21,16470,2041,42861,222,60,10,152,0,0,0,144.0,0.00026840933915383956,0.22535211267605634,59591
1373,1231.0,1,1,16470,2185,2185,295,86,14,195,0,0,0,142.0,0.0002646814316655918,0.10342316096139839,18951
614,437.0,1,1,9386,3079,3079,342,167,97,78,0,0,0,177.0,0.0003299198127099278,0.28827361563517917,12808
2707,2457.0,1,1,17814,2419,2419,425,188,0,237,0,0,0,250.0,0.00046598843603097145,0.09235315847801995,20659
1294,1200.0,1,1,376,290,290,107,0,32,35,40,0,0,94.0,0.00017521165194764527,0.07264296754250386,774
363,182.0,38,24,9386,3024,72576,337,119,106,112,0,0,0,181.0,0.00033737562768642335,0.4986225895316804,82337
2070,1642.0,1,1,24198,4072,4072,885,180,705,0,0,0,0,428.0,0.0007977722024850231,0.20676328502415459,29156
549,360.0,1,1,10008,2932,2932,311,66,175,70,0,0,0,189.0,0.0003522872576394144,0.3442622950819672,13252
776,579.0,38,21,754,566,11886,252,0,18,234,0,0,0,197.0,0.0003671988875924055,0.2538659793814433,12930
63,20.0,1,1,24198,3994,3994,58,9,49,0,0,0,0,43.0,8.01500109973271e-05,0.6825396825396826,28251
937,777.0,1,1,16470,2222,2222,300,154,15,131,0,0,0,160.0,0.0002982325990598217,0.17075773745997866,18993
2218,1844.0,1,1,24198,4142,4142,628,125,503,0,0,0,0,374.0,0.0006971187003023333,0.16862037871956717,28969
38866,31301.0,125,123,5284,3102,381546,14744,7468,3441,3835,0,0,0,7565.0,0.014100810074297197,0.19464313281531415,401699
410,171.0,38,28,22854,3879,108612,448,116,332,0,0,0,0,239.0,0.0004454849448456087,0.5829268292682926,131952
1182,831.0,1,1,22854,3967,3967,554,81,473,0,0,0,0,351.0,0.000654247764187484,0.2969543147208122,27376
838,586.0,1,1,3191,1885,1885,344,20,190,134,0,0,0,252.0,0.0004697163435192192,0.30071599045346065,5421
180,74.0,38,22,9386,3047,67034,193,109,36,48,0,0,0,106.0,0.00019757909687713189,0.5888888888888889,76651
132,46.0,38,16,5284,3233,51728,148,93,39,16,0,0,0,86.0,0.0001603000219946542,0.6515151515151515,57198
647,557.0,38,23,376,304,6992,101,0,14,26,61,0,0,90.0,0.00016775583697114973,0.1391035548686244,7507
677,482.0,1,1,2483,1579,1579,313,0,173,140,0,0,0,195.0,0.00036347098010415773,0.2880354505169867,4376
27,18.0,38,4,18150,2259,9036,26,14,0,12,0,0,0,9.0,1.6775583697114972e-05,0.3333333333333333,27250
368,283.0,1,1,22854,3930,3930,161,25,136,0,0,0,0,85.0,0.0001584360682505303,0.23097826086956522,26946
1347,1110.0,1,1,22854,3948,3948,445,55,390,0,0,0,0,237.0,0.00044175703735736094,0.1759465478841871,27248
1317,1032.0,38,23,10008,3277,75371,585,371,115,99,0,0,0,285.0,0.0005312268170753075,0.2164009111617312,86002
1287,1171.0,1,1,17814,2229,2229,210,62,0,148,0,0,0,116.0,0.00021621863431837076,0.09013209013209013,20254
1112,941.0,1,1,17814,2289,2289,385,227,0,158,0,0,0,171.0,0.0003187360902451845,0.15377697841726617,20489
2979,2636.0,1,1,5284,3233,3233,672,453,143,76,0,0,0,343.0,0.0006393361342344929,0.11513930849278281,9190
2102,1654.0,38,28,5816,3588,100464,1000,580,420,0,0,0,0,448.0,0.0008350512773675009,0.2131303520456708,107318
775,606.0,1,1,24198,4017,4017,351,54,297,0,0,0,0,169.0,0.00031500818275693673,0.21806451612903227,28567
804,684.0,1,1,17814,2342,2342,211,76,0,135,0,0,0,120.0,0.0002236744492948663,0.14925373134328357,20368
