true_counts,estimates,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,level_5_queries,absolute_error,normalized_error,relative_error,total_sketch_queries
122074,122190.0,125,123,1396,947,116481,15659,539,2008,3154,9958,0,0,116.0,0.00021621863431837076,0.0009502432950505432,133661
6933,6955.0,1,1,33606,3001,3001,676,106,307,118,133,0,12,22.0,4.100698237072549e-05,0.0031732294821866435,37284
2748,2750.0,1,1,12246,1902,1902,277,0,75,111,81,0,10,2.0,3.7279074882477715e-06,0.000727802037845706,14426
454,455.0,1,1,12246,2070,2070,101,0,18,32,44,0,7,1.0,1.8639537441238858e-06,0.0022026431718061676,14418
4729,4744.0,1,1,33648,3203,3203,575,71,275,73,117,33,6,15.0,2.7959306161858287e-05,0.0031719179530556143,37427
5387,5396.0,1,1,33648,2845,2845,447,60,162,72,123,24,6,9.0,1.6775583697114972e-05,0.001670688695006497,36941
6241,6318.0,1,1,90037,15915,15915,2578,431,2147,0,0,0,0,77.0,0.0001435244382975392,0.012337766383592373,108531
122527,122938.0,125,123,34656,3633,446859,19623,3143,5689,6390,2633,1409,359,411.0,0.000766084988834917,0.0033543627118920727,501263
119674,120852.0,125,123,9908,6594,811062,58334,504,39351,18479,0,0,0,1178.0,0.0021957375105779377,0.009843407924862543,879429
373,374.0,1,1,34656,3399,3399,97,14,19,26,24,11,3,1.0,1.8639537441238858e-06,0.002680965147453083,38153
6933,6948.0,1,1,33648,3407,3407,767,206,276,108,134,37,6,15.0,2.7959306161858287e-05,0.0021635655560363477,37823
48691,48811.0,4750,1383,12246,1953,2700999,14778,9,3759,3952,5355,0,1703,120.0,0.0002236744492948663,0.0024645211640754966,2732773
6487,6492.0,1,1,29238,2056,2056,479,72,90,183,122,0,12,5.0,9.319768720619429e-06,0.0007707723138584862,31774
5970,5976.0,1,1,12288,1992,1992,547,0,199,184,126,32,6,6.0,1.1183722464743315e-05,0.0010050251256281408,14828
9877,9916.0,1,1,64501,8076,8076,1593,562,0,1031,0,0,0,39.0,7.269419602083154e-05,0.003948567378758733,74171
1174,1201.0,1,1,90037,15915,15915,791,115,676,0,0,0,0,27.0,5.0326751091344914e-05,0.022998296422487224,106744
2097,2116.0,125,95,33648,2845,270275,1439,87,292,47,802,147,64,19.0,3.541512113835383e-05,0.009060562708631379,305487
10194,10251.0,1,1,64501,8483,8483,1698,776,0,922,0,0,0,57.0,0.0001062453634150615,0.005591524426133019,74683
9369,9478.0,1,1,36812,12449,12449,3001,1516,955,530,0,0,0,109.0,0.00020317095810950357,0.011634112498665812,52263
123955,124114.0,125,123,12246,2101,258423,14315,0,4309,5036,4239,0,731,159.0,0.00029636864531569783,0.0012827235690371507,285109
2597,2602.0,1,1,33606,2804,2804,319,55,100,60,94,0,10,5.0,9.319768720619429e-06,0.0019252984212552945,36730
3635,3637.0,1,1,12246,1953,1953,281,0,63,115,91,0,12,2.0,3.7279074882477715e-06,0.0005502063273727648,14481
3771,3784.0,1,1,34824,3822,3822,534,58,179,167,113,12,5,13.0,2.4231398673610515e-05,0.003447361442588173,39181
6741,6746.0,1,1,29280,2079,2079,498,37,80,204,134,37,6,5.0,9.319768720619429e-06,0.0007417297136923305,31858
114847,116924.0,125,123,36812,12126,1491498,60439,22715,19245,18479,0,0,0,2077.0,0.003871431926545311,0.01808493038564351,1588874
1987,1993.0,1,1,12246,1814,1814,224,0,72,68,73,0,11,6.0,1.1183722464743315e-05,0.003019627579265224,14285
216243,219239.0,125,123,90037,15247,1875381,89643,12498,77145,0,0,0,0,2996.0,0.005584405417395162,0.013854783738664373,2055186
2814,2822.0,1,1,12288,1905,1905,309,0,72,122,87,23,5,8.0,1.4911629952991086e-05,0.0028429282160625444,14503
83310,83585.0,4750,1226,33648,2845,3487970,16820,2293,5469,2252,4298,1803,705,275.0,0.0005125872796340686,0.003300924258792462,3543188
