true_counts,estimates,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,level_5_queries,absolute_error,normalized_error,relative_error,total_sketch_queries
122074,143420.33333333334,125,123,1396,947,116481,15659,539,2008,3154,9958,0,0,21346.333333333343,0.039788577939983194,0.17486388037856826,133661
6933,7941.0,1,1,33606,3001,3001,676,106,307,118,133,0,12,1008.0,0.0018788653740768769,0.14539160536564258,37284
2748,3204.6666666666665,1,1,12246,1902,1902,277,0,75,111,81,0,10,456.6666666666665,0.0008512055431499076,0.1661814653081028,14426
454,541.6666666666667,1,1,12246,2070,2070,101,0,18,32,44,0,7,87.66666666666674,0.00016340661156819414,0.19309838472834084,14418
4729,5668.333333333333,1,1,33648,3203,3203,575,71,275,73,117,33,6,939.333333333333,0.0017508738836470362,0.19863255092690485,37427
5387,5901.333333333334,1,1,33648,2845,2845,447,60,162,72,123,24,6,514.3333333333339,0.0009586935423943864,0.0954767650516677,36941
6241,9985.666666666668,1,1,90037,15915,15915,2578,431,2147,0,0,0,0,3744.666666666668,0.006979885453829247,0.6000106820488171,108531
122527,150916.6666666667,125,123,34656,3633,446859,19623,3143,5689,6390,2633,1409,359,28389.666666666686,0.05291702547776245,0.23170131209175682,501263
119674,206264.0,125,123,9908,6594,811062,58334,504,39351,18479,0,0,0,86590.0,0.16139975470368728,0.7235489747146414,879429
373,490.33333333333337,1,1,34656,3399,3399,97,14,19,26,24,11,3,117.33333333333337,0.00021870390597720268,0.31456657730116183,38153
6933,7943.0,1,1,33648,3407,3407,767,206,276,108,134,37,6,1010.0,0.0018825932815651246,0.1456800807731141,37823
48691,69640.33333333334,4750,1383,12246,1953,2700999,14778,9,3759,3952,5355,0,1703,20949.333333333343,0.03904858830356601,0.43025062811060244,2732773
6487,7117.0,1,1,29238,2056,2056,479,72,90,183,122,0,12,630.0,0.001174290858798048,0.09711731154616926,31774
5970,6700.999999999999,1,1,12288,1992,1992,547,0,199,184,126,32,6,730.9999999999991,0.0013625501869545587,0.12244556113902832,14828
9877,12202.333333333334,1,1,64501,8076,8076,1593,562,0,1031,0,0,0,2325.333333333334,0.004334313773002744,0.23542911140359765,74171
1174,2243.0,1,1,90037,15915,15915,791,115,676,0,0,0,0,1069.0,0.001992566552468434,0.9105621805792163,106744
2097,4047.9999999999995,125,95,33648,2845,270275,1439,87,292,47,802,147,64,1950.9999999999995,0.0036365737547857002,0.9303767286599902,305487
10194,12606.0,1,1,64501,8483,8483,1698,776,0,922,0,0,0,2412.0,0.004495856430826813,0.23660977045320777,74683
9369,13774.333333333336,1,1,36812,12449,12449,3001,1516,955,530,0,0,0,4405.333333333336,0.00821133756078043,0.47020315223965586,52263
123955,146666.3333333333,125,123,12246,2101,258423,14315,0,4309,5036,4239,0,731,22711.333333333314,0.042332874800712246,0.18322240598066486,285109
2597,2965.666666666667,1,1,33606,2804,2804,319,55,100,60,94,0,10,368.66666666666697,0.0006871776136670065,0.14195867026055717,36730
3635,4086.0000000000005,1,1,12246,1953,1953,281,0,63,115,91,0,12,451.00000000000045,0.0008406431385998733,0.12407152682255858,14481
3771,4440.666666666666,1,1,34824,3822,3822,534,58,179,167,113,12,5,669.6666666666661,0.0012482276906482944,0.17758331123486237,39181
6741,7305.333333333333,1,1,29280,2079,2079,498,37,80,204,134,37,6,564.333333333333,0.001051891229600579,0.08371656035207432,31858
114847,205261.6666666667,125,123,36812,12126,1491498,60439,22715,19245,18479,0,0,0,90414.66666666669,0.16852875645704646,0.7872618933595713,1588874
1987,2321.0,1,1,12246,1814,1814,224,0,72,68,73,0,11,334.0,0.0006225605505373778,0.1680926019124308,14285
216243,347812.3333333334,125,123,90037,15247,1875381,89643,12498,77145,0,0,0,0,131569.33333333337,0.24523915147855033,0.6084327970539318,2055186
2814,3366.0,1,1,12288,1905,1905,309,0,72,122,87,23,5,552.0,0.001028902466756385,0.19616204690831557,14503
83310,107061.33333333334,4750,1226,33648,2845,3487970,16820,2293,5469,2252,4298,1803,705,23751.333333333343,0.044271386694601136,0.28509582683151297,3543188
1019,1337.3333333333333,1,1,12288,2178,2178,227,0,56,81,61,23,6,318.33333333333326,0.0005933586085461035,0.31239777559699045,14694
123898,145050.0,125,123,12288,1964,241572,13808,2,3167,4628,4233,1406,372,21152.0,0.03942634959570843,0.17072107701496392,267793
2413,3012.0,1,1,29280,2600,2600,332,63,40,109,89,25,6,599.0,0.0011165082927302077,0.2482387070037298,32213
4811,6682.0,1,1,34824,3217,3217,513,46,164,174,110,13,6,1871.0,0.0034874574552557903,0.3889004364996882,38555
11358,13759.333333333334,1,1,64501,8076,8076,1649,649,0,1000,0,0,0,2401.333333333334,0.004475974257556159,0.21142219874391036,74227
6570,9347.666666666666,1,1,9908,6222,6222,1803,26,1167,610,0,0,0,2777.666666666666,0.005177442183261446,0.4227803145611364,17934
1538,1819.0,1,1,29238,2491,2491,210,22,26,84,69,0,9,281.0,0.0005237710020988119,0.18270481144343304,31940
2997,5245.666666666666,1,1,9908,6222,6222,1279,14,813,452,0,0,0,2248.666666666666,0.00419141065261991,0.7503058614169723,17410
218507,353317.3333333334,125,123,90037,15915,1957545,92135,14990,77145,0,0,0,0,134810.33333333337,0.25128022556325585,0.6169611652410832,2139842
216243,347812.3333333334,125,123,90037,15247,1875381,89643,12498,77145,0,0,0,0,131569.33333333337,0.24523915147855033,0.6084327970539318,2055186
49377,72924.33333333333,4750,1383,33648,2905,4017615,17425,2123,4860,2293,5475,1849,825,23547.33333333333,0.04389114013079984,0.4768886998670095,4073438
3024,3611.0000000000005,1,1,12288,2113,2113,342,0,113,112,87,25,5,587.0000000000005,0.0010941408478007217,0.19411375661375677,14744
9853,14197.333333333334,1,1,90037,15247,15247,3163,555,2608,0,0,0,0,4344.333333333334,0.008097636382388869,0.44091478060827505,108448
121831,147124.66666666666,125,123,33648,3407,419061,17469,3679,5054,2637,4331,1409,359,25293.666666666657,0.04714622468595484,0.20761273129717936,470303
6733,7411.0,1,1,12246,2111,2111,569,0,229,180,148,0,12,678.0,0.0012637606385159947,0.1006980543591267,14927
5046,7556.666666666666,1,1,36812,12103,12103,1780,824,505,451,0,0,0,2510.666666666666,0.004679766533580368,0.4975558197912537,50696
4752,7579.0,1,1,9908,6594,6594,1864,18,1306,540,0,0,0,2827.0,0.005269397234638225,0.5949074074074074,18367
4838,7158.666666666666,1,1,36812,11130,11130,1722,652,619,451,0,0,0,2320.666666666666,0.00432561532219683,0.47967479674796737,49665
119049,141572.3333333333,125,123,29238,2587,318201,14049,2291,1692,5130,4205,0,731,22523.333333333314,0.04198245149681695,0.18919380535185776,361613
5740,8959.0,1,1,36812,11130,11130,2104,1105,391,608,0,0,0,3219.0,0.006000067102334789,0.560801393728223,50047
5139,8271.0,1,1,90037,15915,15915,2269,336,1933,0,0,0,0,3132.0,0.005837903126596011,0.6094570928196147,108222
2879,3323.666666666667,1,1,33606,3190,3190,330,59,109,52,98,0,12,444.66666666666697,0.0008288380982204217,0.1544517772374668,37127
3137,3562.0,1,1,12246,1988,1988,296,0,77,111,97,0,11,425.0,0.0007921803412526514,0.1354797577303156,14531
5478,5942.666666666666,1,1,12288,2103,2103,411,0,124,134,123,24,6,464.66666666666606,0.0008661171731028978,0.08482414506510881,14803
3810,4642.666666666666,1,1,12288,2002,2002,445,1,140,153,113,32,6,832.6666666666661,0.0015520521509404877,0.21854768153980736,14736
6620,7812.333333333333,1,1,34656,3633,3633,872,176,311,263,80,36,6,1192.333333333333,0.002222454180910379,0.18011077542799592,39162
135494,233317.33333333334,125,123,36812,12103,1488669,66325,28161,18680,19484,0,0,0,97823.33333333334,0.1823381684293456,0.7219753888241054,1591931
123948,144525.33333333334,125,123,12246,2033,250059,13545,6,3957,4877,3980,0,725,20577.333333333343,0.03835519751075193,0.16601585611170283,275975
121500,152765.3333333333,125,123,12246,1901,233823,12580,12,3280,4511,4043,0,734,31265.333333333314,0.058277135127947965,0.25732784636488326,258774
2142,3381.333333333333,1,1,9908,6594,6594,941,21,605,315,0,0,0,1239.333333333333,0.002310060006884202,0.5785869903516961,17444
80500,106918.0,4750,1226,33648,3407,4176982,19211,4708,5402,2192,4477,1775,657,26418.0,0.04924193001226482,0.32817391304347826,4234591
121025,152561.0,125,123,12246,1938,238374,12542,12,3391,4362,4043,0,734,31536.0,0.05878164527469086,0.26057426151621566,263287
124767,147454.6666666667,125,123,12288,2190,269370,14725,0,4489,4225,4233,1406,372,22687.666666666686,0.04228876122876805,0.1818402836220049,296508
79597,149172.0,4750,1226,9908,6222,7628172,47114,581,30254,16279,0,0,0,69575.0,0.12968458174741937,0.8740907320627662,7689944
119538,137839.3333333333,125,123,12246,1983,243909,12596,6,3429,4456,3980,0,725,18301.333333333314,0.0341128387891259,0.15310054822176475,268876
123624,146778.0,125,123,29280,2743,337389,14896,2908,1752,4225,4233,1406,372,23154.0,0.04315798499144445,0.18729372937293728,381690
5045,5557.666666666667,1,1,12288,1942,1942,394,0,125,132,97,34,6,512.666666666667,0.000955586952820846,0.1016187644532541,14625
118038,145237.0,125,123,34824,3121,383883,18401,1673,4306,6177,5192,694,359,27199.0,0.05069767788642557,0.2304257950829394,437233
1796,3074.6666666666665,1,1,90037,15247,15247,832,80,752,0,0,0,0,1278.6666666666665,0.0023833755208197416,0.7119524870081662,106117
184124,271239.6666666666,4750,1226,64501,8076,9901176,55111,15550,0,39561,0,0,0,87115.66666666663,0.16237957305518166,0.4731358577190732,10025538
5389,9045.666666666666,1,1,36812,11130,11130,2355,709,1043,603,0,0,0,3656.666666666666,0.006815857524346341,0.678542710459578,50298
1996,3306.0,1,1,36812,12449,12449,869,461,69,339,0,0,0,1310.0,0.0024417794048022905,0.656312625250501,50131
6588,7304.0,1,1,12246,1936,1936,529,0,183,186,148,0,12,716.0,0.0013345908807927023,0.10868245294474803,14712
495,886.9999999999999,1,1,36812,12103,12103,283,103,85,95,0,0,0,391.9999999999999,0.000730669867696563,0.7919191919191917,49199
83453,104668.33333333334,4750,1226,29280,2188,2682488,14776,1870,2031,4069,4298,1803,705,21215.333333333343,0.03954439999950296,0.2542189415998627,2731294
5207,5677.0,1,1,29238,2587,2587,393,70,58,146,107,0,12,470.0,0.0008760582597382263,0.090263107355483,32219
123863,144643.0,125,123,12288,2113,259899,14776,5,4329,4616,4058,1409,359,20780.0,0.038732958802894346,0.1677659995317407,287088
120740,145522.0,125,123,33606,3001,369123,16143,2064,6529,2614,4205,0,731,24782.0,0.04619250168687814,0.20525095245983105,418997
