true_counts,estimates,absolute_error,normalized_error,relative_error
122074,120318,1756,0.0032731027746815437,0.014384717466454774
6933,8966,2033,0.00378941796180386,0.29323525169479303
2748,3436,688,0.0012824001759572335,0.25036390101892286
454,2096,1642,0.0030606120478514206,3.616740088105727
4729,2877,1852,0.0034520423341174366,0.3916261366039332
5387,6119,732,0.0013644141406986845,0.1358826805271951
6241,8675,2434,0.004536863413197538,0.39000160230732256
122527,120880,1647,0.00306993181657204,0.013441935246925168
119674,116633,3041,0.005668283335880737,0.02541069906579541
373,660,287,0.0005349547245635552,0.7694369973190348
6933,6169,764,0.0014240606605106488,0.11019760565411799
48691,50543,1852,0.0034520423341174366,0.03803577663223183
6487,6246,241,0.0004492128523338565,0.03715122552797903
5970,5470,500,0.0009319768720619429,0.08375209380234507
9877,8371,1506,0.002807114338650572,0.1524754480105295
1174,3447,2273,0.004236766860393593,1.9361158432708687
2097,3899,1802,0.003358844646911242,0.8593228421554602
10194,10044,150,0.00027959306161858287,0.014714537963507945
9369,10632,1263,0.002354173578828468,0.13480627601665066
123955,123886,69,0.00012861280834454813,0.0005566536242991409
2597,832,1765,0.0032898783583786583,0.679630342703119
3635,1814,1821,0.003394259768049596,0.5009628610729023
3771,3976,205,0.0003821105175453966,0.05436223813312119
6741,4820,1921,0.0035806551424619848,0.2849725560005934
114847,114871,24,4.473488985897326e-05,0.00020897367802380558
1987,2399,412,0.0007679489425790409,0.2073477604428787
216243,216079,164,0.00030568841403631725,0.0007584060524502527
2814,4750,1936,0.003608614448623843,0.6879886282871357
83310,85684,2374,0.004425026188550105,0.028495978874084744
1019,2039,1020,0.0019012328190063635,1.000981354268891
123898,123214,684,0.001274944360980738,0.005520670228736541
2413,1294,1119,0.002085764239674628,0.4637380853709076
4811,5445,634,0.0011817466737745435,0.13178133444190396
11358,10671,687,0.0012805362222131095,0.06048600105652403
6570,7759,1189,0.0022162410017633003,0.18097412480974126
1538,1108,430,0.0008015001099732709,0.2795838751625488
2997,1339,1658,0.0030904353077574028,0.5532198865532199
218507,218228,279,0.0005200430946105642,0.0012768469660010891
216243,215901,342,0.000637472180490369,0.0015815540849877221
49377,48752,625,0.0011649710900774287,0.012657715130526359
3024,2700,324,0.000603921013096139,0.10714285714285714
9853,8850,1003,0.0018695456053562575,0.10179640718562874
121831,121254,577,0.001075501310359482,0.004736068816639443
