true_counts,estimates,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,level_5_queries,absolute_error,normalized_error,relative_error,total_sketch_queries
183,58.0,1,1,16470,2222,2222,73,18,1,54,0,0,0,125.0,0.00023299421801548572,0.6830601092896175,18766
27,-11.0,1,1,24198,3934,3934,28,6,22,0,0,0,0,38.0,7.083024227670766e-05,1.4074074074074074,28161
1750,725.0,1,1,9386,3094,3094,667,352,163,152,0,0,0,1025.0,0.001910552587726983,0.5857142857142857,13148
2250,1612.0,1,1,18150,2484,2484,365,128,26,211,0,0,0,638.0,0.001189202488751039,0.28355555555555556,21000
858,254.0,1,1,24198,4105,4105,432,82,350,0,0,0,0,604.0,0.001125828061450827,0.703962703962704,28736
240,-64.0,38,25,3156,2254,56350,226,81,91,54,0,0,0,304.0,0.0005666419382136613,1.2666666666666666,59770
639,276.0,38,21,16470,2041,42861,222,60,10,152,0,0,0,363.0,0.0006766152091169706,0.568075117370892,59591
1373,997.0,1,1,16470,2185,2185,295,86,14,195,0,0,0,376.0,0.0007008466077905811,0.2738528769118718,18951
614,106.0,1,1,9386,3079,3079,342,167,97,78,0,0,0,508.0,0.000946888502014934,0.8273615635179153,12808
2707,2036.0,1,1,17814,2419,2419,425,188,0,237,0,0,0,671.0,0.0012507129623071274,0.24787587735500555,20659
1294,1090.0,1,1,376,290,290,107,0,32,35,40,0,0,204.0,0.0003802465638012727,0.15765069551777433,774
363,-108.0,38,24,9386,3024,72576,337,119,106,112,0,0,0,471.0,0.0008779222134823502,1.2975206611570247,82337
2070,789.0,1,1,24198,4072,4072,885,180,705,0,0,0,0,1281.0,0.0023877247462226977,0.618840579710145,29156
549,43.0,1,1,10008,2932,2932,311,66,175,70,0,0,0,506.0,0.0009431605945266862,0.9216757741347905,13252
776,316.0,38,21,754,566,11886,252,0,18,234,0,0,0,460.0,0.0008574187222969875,0.5927835051546392,12930
63,-34.0,1,1,24198,3994,3994,58,9,49,0,0,0,0,97.0,0.00018080351318001692,1.5396825396825398,28251
937,520.0,1,1,16470,2222,2222,300,154,15,131,0,0,0,417.0,0.0007772687112996604,0.4450373532550694,18993
2218,1208.0,1,1,24198,4142,4142,628,125,503,0,0,0,0,1010.0,0.0018825932815651246,0.45536519386834984,28969
38866,17404.0,125,123,5284,3102,381546,14744,7468,3441,3835,0,0,0,21462.0,0.04000417525638684,0.5522050120928318,401699
410,-256.0,38,28,22854,3879,108612,448,116,332,0,0,0,0,666.0,0.0012413931935865079,1.6243902439024391,131952
1182,291.0,1,1,22854,3967,3967,554,81,473,0,0,0,0,891.0,0.0016607827860143822,0.7538071065989848,27376
838,241.0,1,1,3191,1885,1885,344,20,190,134,0,0,0,597.0,0.00111278038524196,0.7124105011933174,5421
180,-95.0,38,22,9386,3047,67034,193,109,36,48,0,0,0,275.0,0.0005125872796340686,1.5277777777777777,76651
132,-92.0,38,16,5284,3233,51728,148,93,39,16,0,0,0,224.0,0.00041752563868375044,1.696969696969697,57198
647,445.0,38,23,376,304,6992,101,0,14,26,61,0,0,202.0,0.0003765186563130249,0.312210200927357,7507
677,199.0,1,1,2483,1579,1579,313,0,173,140,0,0,0,478.0,0.0008909698896912174,0.7060561299852289,4376
27,4.0,38,4,18150,2259,9036,26,14,0,12,0,0,0,23.0,4.2870936114849375e-05,0.8518518518518519,27250
368,138.0,1,1,22854,3930,3930,161,25,136,0,0,0,0,230.0,0.00042870936114849375,0.625,26946
1347,691.0,1,1,22854,3948,3948,445,55,390,0,0,0,0,656.0,0.001222753656145269,0.48700816629547145,27248
1317,466.0,38,23,10008,3277,75371,585,371,115,99,0,0,0,851.0,0.0015862246362494269,0.6461655277145026,86002
1287,973.0,1,1,17814,2229,2229,210,62,0,148,0,0,0,314.0,0.0005852814756549001,0.24397824397824397,20254
1112,599.0,1,1,17814,2289,2289,385,227,0,158,0,0,0,513.0,0.0009562082707355534,0.4613309352517986,20489
2979,1963.0,1,1,5284,3233,3233,672,453,143,76,0,0,0,1016.0,0.001893777004029868,0.3410540449815374,9190
2102,702.0,38,28,5816,3588,100464,1000,580,420,0,0,0,0,1400.0,0.0026095352417734403,0.6660323501427212,107318
775,260.0,1,1,24198,4017,4017,351,54,297,0,0,0,0,515.0,0.0009599361782238012,0.6645161290322581,28567
804,484.0,1,1,17814,2342,2342,211,76,0,135,0,0,0,320.0,0.0005964651981196434,0.39800995024875624,20368
1281,815.0,1,1,754,568,568,282,0,26,256,0,0,0,466.0,0.0008686024447617308,0.36377829820452773,1605
469,101.0,1,1,18150,2377,2377,241,111,10,120,0,0,0,368.0,0.00068593497783759,0.7846481876332623,20769
506,-21.0,38,28,3282,1809,50652,319,22,171,126,0,0,0,527.0,0.0009823036231532878,1.041501976284585,54291
1483,569.0,1,1,22854,3997,3997,634,57,577,0,0,0,0,914.0,0.0017036537221292317,0.6163182737693864,27486
1557,692.0,38,23,24198,3901,89723,614,104,510,0,0,0,0,865.0,0.0016123199886671612,0.5555555555555556,114573
1742,1099.0,38,28,16470,2290,64120,409,114,13,282,0,0,0,643.0,0.0011985222574716586,0.36911595866819746,81037
1262,593.0,1,1,22854,3866,3866,436,70,366,0,0,0,0,669.0,0.0012469850548188796,0.5301109350237718,27157
86,-32.0,1,1,24198,4112,4112,76,11,65,0,0,0,0,118.0,0.00021994654180661853,1.372093023255814,28387
772,167.0,1,1,9386,2955,2955,415,295,28,92,0,0,0,605.0,0.001127692015194951,0.783678756476684,12757
133,-200.0,38,22,5284,2968,65296,202,146,32,24,0,0,0,333.0,0.0006206965967932539,2.5037593984962405,70820
1282,392.0,1,1,3688,2483,2483,609,99,510,0,0,0,0,890.0,0.0016589188322702585,0.6942277691107644,6781
1302,566.0,1,1,9386,2999,2999,580,274,166,140,0,0,0,736.0,0.00137186995567518,0.565284178187404,12966
0,-5.0,1,1,16470,2144,2144,2,1,1,0,0,0,0,5.0,9.319768720619429e-06,0.0,18617
145,-17.0,1,1,18150,2259,2259,118,48,5,65,0,0,0,162.0,0.0003019605065480695,1.1172413793103448,20528
1565,1121.0,1,1,16470,2336,2336,311,109,17,185,0,0,0,444.0,0.0008275954623910053,0.2837060702875399,19118
2055,1358.0,38,28,16470,2282,63896,439,134,23,282,0,0,0,697.0,0.0012991757596543484,0.3391727493917275,80843
272,52.0,1,1,3156,2147,2147,150,30,61,59,0,0,0,220.0,0.0004100698237072549,0.8088235294117647,5454
16835,1957.0,125,123,9386,2986,367278,9685,3595,2900,3190,0,0,0,14878.0,0.027731903805075172,0.8837540837540837,386474
389,152.0,1,1,24198,3882,3882,176,40,136,0,0,0,0,237.0,0.00044175703735736094,0.609254498714653,28257
1226,501.0,38,22,24198,4125,90750,526,97,429,0,0,0,0,725.0,0.0013513664644898172,0.5913539967373572,115512
993,215.0,38,28,3191,1765,49420,512,24,329,159,0,0,0,778.0,0.0014501560129283832,0.783484390735146,53161
1575,672.0,1,1,24198,3932,3932,611,96,515,0,0,0,0,903.0,0.0016831502309438689,0.5733333333333334,28742
509,75.0,1,1,9386,3018,3018,325,88,161,76,0,0,0,434.0,0.0008089559249497665,0.8526522593320236,12730
532,57.0,38,23,9386,3099,71277,329,123,117,89,0,0,0,475.0,0.0008853780284588458,0.8928571428571429,81030
259,-23.0,1,1,9386,3033,3033,173,40,91,42,0,0,0,282.0,0.0005256349558429358,1.0888030888030888,12593
387,222.0,1,1,16470,1941,1941,103,25,0,78,0,0,0,165.0,0.00030755236778044114,0.4263565891472868,18515
1732,804.0,1,1,9917,3245,3245,668,286,231,151,0,0,0,928.0,0.001729749074546966,0.535796766743649,13831
746,249.0,1,1,24198,4051,4051,359,41,318,0,0,0,0,497.0,0.0009263850108295712,0.6662198391420912,28609
1234,599.0,1,1,17814,2269,2269,432,264,0,168,0,0,0,635.0,0.0011836106275186675,0.5145867098865479,20516
1234,433.0,1,1,17814,2346,2346,447,263,0,184,0,0,0,801.0,0.0014930269490432326,0.6491085899513777,20608
1586,730.0,1,1,22854,3864,3864,592,92,500,0,0,0,0,856.0,0.0015955444049700462,0.5397225725094578,27311
2166,1016.0,38,23,3688,2428,55844,758,151,607,0,0,0,0,1150.0,0.0021435468057424685,0.530932594644506,60328
26892,13751.0,125,123,754,560,68880,7648,0,594,7054,0,0,0,13141.0,0.024494216151531984,0.48865833705191136,77407
14019,254.0,125,114,9917,3335,380190,8939,3714,2105,3120,0,0,0,13765.0,0.02565732328786529,0.9818817319352308,399171
1721,1193.0,1,1,1644,836,836,309,21,30,258,0,0,0,528.0,0.0009841675768974118,0.30679837303893087,2790
1,-8.0,1,1,18150,2574,2574,8,4,0,4,0,0,0,9.0,1.6775583697114972e-05,9.0,20733
1115,228.0,38,23,22854,3818,87814,544,61,483,0,0,0,0,887.0,0.0016533269710378867,0.7955156950672646,111250
254,9.0,1,1,3282,1797,1797,139,3,81,55,0,0,0,245.0,0.000456668667310352,0.9645669291338582,5219
2628,1235.0,1,1,3688,2424,2424,953,182,771,0,0,0,0,1393.0,0.002596487565564573,0.5300608828006088,7066
415,19.0,38,29,16470,2287,66323,272,128,3,141,0,0,0,396.0,0.0007381256826730588,0.9542168674698795,83103
488,102.0,1,1,17814,2226,2226,249,115,0,134,0,0,0,386.0,0.0007194861452318199,0.7909836065573771,20290
505,-312.0,38,29,9917,3198,92742,465,192,125,148,0,0,0,817.0,0.0015228502089492148,1.617821782178218,103162
1526,816.0,1,1,9386,3175,3175,523,281,108,134,0,0,0,710.0,0.001323407158327959,0.46526867627785057,13085
2469,1083.0,1,1,24198,4017,4017,913,192,721,0,0,0,0,1386.0,0.0025834398893557057,0.5613608748481167,29129
151,-122.0,38,19,3156,2254,42826,193,90,70,33,0,0,0,273.0,0.0005088593721458208,1.8079470198675496,46213
1395,977.0,1,1,18150,2264,2264,270,56,24,190,0,0,0,418.0,0.0007791326650437842,0.2996415770609319,20685
992,529.0,1,1,22854,3948,3948,359,42,317,0,0,0,0,463.0,0.0008630105835293592,0.46673387096774194,27162
385,15.0,1,1,9386,2787,2787,206,85,67,54,0,0,0,370.0,0.0006896628853258378,0.961038961038961,12380
0,-6.0,1,1,754,587,587,2,0,2,0,0,0,0,6.0,1.1183722464743315e-05,0.0,1344
481,153.0,1,1,9917,2836,2836,252,105,49,98,0,0,0,328.0,0.0006113768280726345,0.681912681912682,13006
17148,2085.0,125,123,9386,3087,379701,9841,3694,3022,3125,0,0,0,15063.0,0.028076735247738092,0.8784114765570329,399053
1,-5.0,1,1,9917,3083,3083,5,2,2,1,0,0,0,6.0,1.1183722464743315e-05,6.0,13006
18360,4447.0,125,123,9386,2797,344031,9161,3281,2572,3308,0,0,0,13913.0,0.025933188441995624,0.7577886710239652,362703
1126,418.0,1,1,24198,4089,4089,515,98,417,0,0,0,0,708.0,0.0013196792508397112,0.6287744227353463,28803
28,8.0,1,1,22854,3766,3766,24,1,23,0,0,0,0,20.0,3.7279074882477714e-05,0.7142857142857143,26645
232,-125.0,38,26,9917,2867,74542,263,117,41,105,0,0,0,357.0,0.0006654314866522273,1.5387931034482758,84760
1492,1064.0,1,1,18150,2347,2347,319,98,31,190,0,0,0,428.0,0.0007977722024850231,0.2868632707774799,20817
23005,6194.0,125,123,9386,3101,381423,11196,4564,3324,3308,0,0,0,16811.0,0.03133492639246664,0.7307541838730711,402130
0,0.0,1,1,16470,1936,1936,2,2,0,0,0,0,0,0.0,0.0,0.0,18409
1844,844.0,1,1,24198,4048,4048,643,123,520,0,0,0,0,1000.0,0.0018639537441238858,0.5422993492407809,28890
873,306.0,1,1,16470,2216,2216,384,208,7,169,0,0,0,567.0,0.0010568617729182432,0.6494845360824743,19071
996,329.0,38,25,9386,3058,76450,462,171,149,142,0,0,0,667.0,0.0012432571473306319,0.6696787148594378,86336
623,-22.0,38,30,18150,2281,68430,405,161,32,212,0,0,0,645.0,0.0012022501649599064,1.0353130016051364,87023
