true_counts,estimates,absolute_error,normalized_error,relative_error
122074,58,122016,0.22743218004302004,0.9995248783524747
6933,99,6834,0.012738259887342635,0.98572046733016
2748,79,2669,0.004974892543066651,0.9712518195050946
454,69,385,0.000717622191487696,0.8480176211453745
4729,94,4635,0.008639425604014211,0.9801226474941848
5387,89,5298,0.009875226936368347,0.9834787451271579
6241,30,6211,0.011577016704753454,0.9951930780323666
122527,345,122182,0.2277415963645446,0.9971842940739593
119674,56,119618,0.22296241896461097,0.9995320621020439
373,77,296,0.0005517303082606702,0.7935656836461126
6933,87,6846,0.012760627332272123,0.9874513197749892
48691,3656,45035,0.0839431568666192,0.9249142552011665
6487,84,6403,0.01193489582362524,0.9870510251271775
5970,99,5871,0.010943272431751333,0.9834170854271357
9877,29,9848,0.018356216472132026,0.9970638857952819
1174,32,1142,0.0021286351757894774,0.9727427597955707
2097,285,1812,0.0033774841843524812,0.8640915593705293
10194,27,10167,0.018950817716507546,0.9973513831665686
9369,10,9359,0.017444743091255446,0.9989326502294802
123955,336,123619,0.23042009789485063,0.9972893388729781
2597,88,2509,0.00467665994400683,0.9661147477859068
3635,89,3546,0.006609579976663299,0.9755158184319119
3771,99,3672,0.006844438148422909,0.9737470167064439
6741,88,6653,0.012400884259656212,0.986945557039015
114847,59,114788,0.2139595223804926,0.9994862730415248
1987,92,1895,0.0035321923451147636,0.9536990437845999
216243,102,216141,0.4028768262086808,0.9995283084307931
2814,77,2737,0.005101641397667075,0.972636815920398
83310,3749,79561,0.14829802383624047,0.9549993998319529
1019,88,931,0.0017353409357793376,0.9136408243375859
123898,336,123562,0.23031385253143558,0.9972880918174627
2413,99,2314,0.004313188963902672,0.9589722337339411
4811,83,4728,0.008812773302217733,0.9827478694658075
11358,25,11333,0.021124187782156,0.9977989082584963
6570,14,6556,0.012220080746476196,0.997869101978691
1538,86,1452,0.0027064608364678823,0.9440832249674902
2997,11,2986,0.005565765879953923,0.9963296629963296
218507,98,218409,0.40710427330035376,0.9995515017825516
216243,102,216141,0.4028768262086808,0.9995283084307931
49377,3597,45780,0.08533180240599149,0.9271523178807947
3024,108,2916,0.005435289117865251,0.9642857142857143
9853,23,9830,0.018322665304737796,0.9976656855779965
121831,337,121494,0.2264591961885874,0.9972338731521534
6733,89,6644,0.012384108675959097,0.9867815238378137
5046,16,5030,0.009375687332943146,0.996829171621086
4752,13,4739,0.008833276793403094,0.9972643097643098
4838,14,4824,0.008991712861653626,0.9971062422488631
119049,344,118705,0.22126062919622586,0.9971104335189712
5740,15,5725,0.010671135185109246,0.9973867595818815
5139,26,5113,0.009530395493705428,0.9949406499318934
2879,85,2794,0.005207886761082137,0.9704758596734977
3137,85,3052,0.005688786827066099,0.9729040484539369
5478,89,5389,0.01004484672708362,0.9837531945965681
3810,99,3711,0.00691713234444374,0.974015748031496
6620,84,6536,0.012182801671593718,0.9873111782477342
135494,53,135441,0.2524557590578832,0.9996088387677683
123948,332,123616,0.23041450603361827,0.9973214573853552
121500,345,121155,0.2258273158693294,0.9971604938271605
2142,13,2129,0.003968357521239753,0.9939309056956116
