true_counts,estimates,absolute_error,normalized_error,relative_error
122074,0,122074,0.22526660380248345,1.0
7023,418,6605,0.01218839325421796,0.9404812758080592
2774,368,2406,0.004439859828864256,0.8673395818312906
455,362,93,0.00017161552954462835,0.2043956043956044
4794,421,4373,0.008069620545146879,0.9121818940342095
5431,385,5046,0.009311526474002093,0.92911066102007
6262,127,6135,0.01132108896512145,0.9797189396358991
123604,2606,120998,0.22328103057893484,0.978916539917802
119674,0,119674,0.22083781594326723,1.0
378,362,16,2.9525252394774767e-05,0.042328042328042326
7027,420,6607,0.012192083910767306,0.9402305393482283
49453,15865,33588,0.06198088608973093,0.6791903423452571
6564,419,6145,0.011339542247868185,0.9361669713589275
6013,387,5626,0.010381816873312678,0.9356394478629636
9915,123,9792,0.01806945446560216,0.9875945537065053
1192,144,1048,0.0019339040318577473,0.8791946308724832
2167,1228,939,0.0017327632499183443,0.43331795108444854
10270,129,10141,0.018713474033463184,0.9874391431353456
9369,0,9369,0.0172888806054153,1.0
124981,2530,122451,0.22596229256203532,0.979756923052304
2633,369,2264,0.0041778232138606295,0.8598556779339157
3651,373,3278,0.006048986084379481,0.8978362092577377
3802,384,3418,0.00630733204283376,0.8990005260389269
6828,418,6410,0.011828554240656642,0.9387814879906269
114847,0,114847,0.21193041636141863,1.0
1996,385,1611,0.0029728238504988843,0.8071142284569138
218046,846,217200,0.4008053012590675,0.9961200847527586
2842,357,2485,0.004585640762563456,0.874384236453202
83957,19503,64454,0.1189387886158008,0.7677025143823624
1043,352,691,0.0012751218377993353,0.6625119846596357
124895,2499,122396,0.22586079950692828,0.9799911926017855
2443,354,2089,0.003854890765792781,0.8550961932050757
4836,391,4445,0.008202484180923366,0.9191480562448304
11409,124,11285,0.02082452957968958,0.9891313875010956
6570,0,6570,0.01212380676460439,1.0
1542,377,1165,0.002149807439994538,0.7555123216601816
2997,1,2996,0.005528603510921575,0.9996663329996663
220209,879,219330,0.40473585048412186,0.9960083375338883
218046,846,217200,0.4008053012590675,0.9961200847527586
50189,15949,34240,0.063184040124818,0.6822212038494491
3049,402,2647,0.004884583943060551,0.8681534929485077
9927,126,9801,0.01808606242007422,0.9873073436083409
122908,2580,120328,0.22204466063490363,0.9790086894262375
6829,399,6430,0.01186546080615011,0.9415727046419681
5046,0,5046,0.009311526474002093,1.0
4752,0,4752,0.008768999961248107,1.0
4838,0,4838,0.00892769819287002,1.0
120095,2570,117525,0.21687220548099403,0.9786002747824639
5740,0,5740,0.010592184296625447,1.0
5163,130,5033,0.009287537206431338,0.9748208405965524
2910,380,2530,0.00466868053492376,0.8694158075601375
3167,389,2778,0.005126321947042769,0.8771708241237764
5522,388,5134,0.009473915362173353,0.9297356030423759
3848,364,3484,0.006429123708962206,0.9054054054054054
6719,415,6304,0.01163294944354126,0.9382348563774371
135494,0,135494,0.2500309092486008,1.0
124987,2615,122372,0.22581651162833613,0.9790778240937057
122516,2539,119977,0.2213969504104933,0.9792761761729081
2142,0,2142,0.003952693164350472,1.0
81200,19653,61547,0.11357441932132517,0.7579679802955666
122039,2555,119484,0.2204872035710793,0.9790640696826425
125805,2509,123296,0.22752159495413438,0.9800564365486268
79597,3,79594,0.14687705869435644,0.9999623101373167
120505,2603,117902,0.21756789424054593,0.9783992365462014
124647,2503,122144,0.22539577678171058,0.9799192920808363
5085,353,4732,0.008732093395754637,0.9305801376597836
119070,2604,116466,0.21491800283811488,0.9781305114638448
1805,116,1689,0.0031167594559234116,0.9357340720221606
185357,6592,178765,0.3298801090219945,0.964436196097261
5389,0,5389,0.009944474072215076,1.0
1996,0,1996,0.0036832752362481523,1.0
6680,408,6272,0.01157389893875171,0.9389221556886228
495,1,494,0.000911592167688671,0.997979797979798
84100,19491,64609,0.11922481449837519,0.7682401902497027
5249,376,4873,0.00899228468248359,0.9283673080586778
124916,2623,122293,0.22567073069463692,0.9790018892695892
121787,2571,119216,0.2199926555934668,0.9788893724289127
7304,0,7304,0.013478277718214682,1.0
77730,19655,58075,0.10716743955165904,0.747137527338222
185357,6592,178765,0.3298801090219945,0.964436196097261
11445,128,11317,0.020883580084479127,0.9888160768894714
81206,19449,61757,0.11396193825900659,0.7604979927591557
1701,356,1345,0.002481966529435754,0.7907113462669019
5763,0,5763,0.010634626846942937,1.0
184071,6599,177472,0.32749409956284176,0.9641497031036936
2720,358,2362,0.004358665384778625,0.8683823529411765
10034,129,9905,0.018277976560640254,0.9871437113813035
123942,2495,121447,0.2241095829742632,0.9798696164334931
84405,870,83535,0.1541494974248444,0.9896925537586636
123618,2599,121019,0.22331978247270298,0.9789755537219499
10222,129,10093,0.01862489827627886,0.9873801604382704
184922,0,184922,0.34124179520915876,1.0
9369,0,9369,0.0172888806054153,1.0
2899,121,2778,0.005126321947042769,0.9582614694722318
7127,396,6731,0.01242090461682681,0.9444366493615827
5935,390,5545,0.010232345283064131,0.9342881213142376
3096,402,2694,0.004971314371970201,0.8701550387596899
84405,870,83535,0.1541494974248444,0.9896925537586636
2488,1171,1317,0.002430297337744898,0.5293408360128617
2937,123,2814,0.005192753764931012,0.958120531154239
124895,2499,122396,0.22586079950692828,0.9799911926017855
984,362,622,0.001147794186846869,0.6321138211382114
2131,10869,8738,0.01612447846409637,4.100422336931018
216763,861,215902,0.3984100651585414,0.9960279198940779
78055,19704,58351,0.1076767501554689,0.7475626161040292
2954,134,2820,0.0052038257345790526,0.9546377792823291
2735,351,2384,0.0043992626068214405,0.8716636197440585
185357,6592,178765,0.3298801090219945,0.964436196097261
679,128,551,0.0010167758793450561,0.8114874815905744
9575,121,9454,0.01744573350876254,0.9873629242819844
5073,395,4678,0.008632445668922272,0.9221368026808594
79988,19684,60304,0.1112806762759061,0.7539130869630445
7552,118,7434,0.013718170393922226,0.984375
3153,354,2799,0.005165073840810911,0.8877259752616555
10191,127,10064,0.01857138375631333,0.987538023746443
2061,340,1721,0.003175809960712961,0.8350315380883067
3251,124,3127,0.005770341514903794,0.961857889880037
216763,861,215902,0.3984100651585414,0.9960279198940779
121867,2538,119329,0.2202011776885049,0.9791740175765383
4830,388,4442,0.008196948196099346,0.9196687370600414
218046,846,217200,0.4008053012590675,0.9961200847527586
5197,400,4797,0.008852039733608411,0.9230325187608236
3076,353,2723,0.005024828891935731,0.8852405721716515
5902,433,5469,0.01009210033418895,0.9266350389698408
81845,19620,62225,0.11482555189155375,0.7602785753558556
124559,2535,122024,0.22517433738874978,0.979648198845527
10257,118,10139,0.018709783376913838,0.9884956614994638
5080,120,4960,0.009152828242380178,0.9763779527559056
84100,19491,64609,0.11922481449837519,0.7682401902497027
220209,879,219330,0.40473585048412186,0.9960083375338883
