estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,baseline_runtimes,true_counts,absolute_error,normalized_error,relative_error
48236,0.2457,-1,1,1,17,17,17,17,4,4,3,5,1,0.0295498371124267,48159,77,0.00012834745155300417,0.0015988704084387135
0,0.3936,-1,21,21,17,17,357,0,0,0,0,0,0,0.0308034420013427,0,0,0.0,0.0
48246,0.3415,-1,1,1,40,40,40,40,5,17,14,4,0,0.0214965343475341,48010,236,0.0003933766047598569,0.004915642574463653
48292,0.0983,-1,1,1,10,10,10,10,4,3,2,1,0,0.0221877098083496,48211,81,0.0001350148516336797,0.0016801144966916263
48149,0.1122,-1,1,1,13,13,13,13,2,4,7,0,0,0.0228676795959472,48057,92,0.00015335020185553745,0.0019143933245937116
43345,0.021,-1,1,1,1,1,1,1,0,0,0,0,1,0.0376369953155517,43345,0,0.0,0.0
54537,10.0736,-1,462,307,16,16,4912,2021,25,482,612,462,440,0.0517754554748535,47954,6583,0.01097287368277177,0.1372773908328815
48348,0.2011,-1,1,1,9,9,9,9,2,4,2,1,0,0.0228857994079589,48294,54,9.000990108911981e-05,0.0011181513231457323
48228,0.1674,-1,1,1,14,14,14,14,4,0,4,5,1,0.0305788516998291,48153,75,0.0001250137515126664,0.0015575353560525825
48364,0.1066,-1,1,1,11,11,11,11,5,3,2,1,0,0.021817922592163,48276,88,0.0001466828017748619,0.001822851934708758
51783,9.3684,-1,378,252,20,20,5040,1725,95,132,374,630,494,0.0486872196197509,47882,3901,0.006502381928678821,0.08147111649471618
48271,0.2463,-1,1,1,9,9,9,9,3,3,2,1,0,0.020787239074707,48224,47,7.834195094793761e-05,0.0009746184472461844
48151,0.1452,-1,1,1,12,12,12,12,6,3,2,1,0,0.0209786891937255,48068,83,0.00013834855167401747,0.001726720479320962
48220,0.1126,-1,1,1,10,10,10,10,4,3,2,1,0,0.0207257270812988,48154,66,0.00011001210133114643,0.0013706026498317896
43345,0.0361,-1,1,1,1,1,1,1,0,0,0,0,1,0.0408000946044921,43345,0,0.0,0.0
48363,0.1348,-1,1,1,14,14,14,14,3,4,7,0,0,0.0229773521423339,48263,100,0.00016668500201688852,0.0020719806062615255
48132,0.1507,-1,1,1,11,11,11,11,6,2,2,1,0,0.0224158763885498,48043,89,0.00014834965179503078,0.0018525071290302437
48104,0.1918,-1,1,1,19,19,19,19,5,5,3,5,1,0.0306050777435302,47997,107,0.00017835295215807073,0.00222930599829156
3680,0.4018,-1,7,7,15,15,105,56,28,21,0,0,7,0.0310285091400146,3206,474,0.0007900869095600516,0.14784778540237056
