estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
83325,4.314717,-1,1,1,8257,297,297,289,240,28,18,3,0,80049,3276,0.00546,0.04092493347824457
39105,0.145417,-1,7,7,17,17,119,70,21,21,7,21,0,38621,484,0.0008066666666666667,0.012532042153232698
97718,26.055313,-1,1,1,8257,237,237,233,209,7,12,5,0,94980,2738,0.004563333333333333,0.028827121499263003
10849,55.896801,-1,1,1,116681,2702,2702,888,56,207,561,64,0,5281,5568,0.00928,1.0543457678469987
21859,0.081794,-1,1,1,17,17,17,17,6,4,3,4,0,21729,130,0.00021666666666666666,0.0059827879791983065
37984,13.275558,-1,1,1,20713,3945,3945,2317,586,1685,30,16,0,15538,22446,0.03741,1.4445874629939504
59472,54.515575,-1,1,1,116797,3138,3138,3088,385,1177,1475,51,0,36794,22678,0.037796666666666666,0.6163504919280317
14828,1.358949,-1,7,7,2065,37,259,182,0,98,77,7,0,13584,1244,0.0020733333333333333,0.09157832744405182
142582,3.544504,-1,1,1,5401,778,778,774,580,142,43,9,0,133675,8907,0.014845,0.06663175612492987
150131,0.058991,-1,1,1,17,17,17,17,6,4,3,4,0,150012,119,0.00019833333333333332,0.0007932698717435939
146770,0.11523,-1,1,1,42,42,42,42,16,4,15,6,1,146450,320,0.0005333333333333334,0.002185046090815978
3927,0.051859,-1,27,9,1,1,9,9,0,0,0,0,9,3927,0,0.0,0.0
50224,1.537456,-1,1,1,937,932,932,932,668,254,6,4,0,39472,10752,0.01792,0.27239562221321445
150767,0.055515,-1,1,1,17,17,17,17,1,5,8,3,0,150665,102,0.00017,0.0006769986393654797
125172,1.088708,-1,1,1,2065,44,44,41,0,21,15,5,0,124918,254,0.00042333333333333334,0.002033333867016763
22344,61.57833,-1,7,7,121290,2318,16226,1479,96,183,724,476,0,15397,6947,0.011578333333333333,0.45119179060856013
92454,2.827106,-1,1,1,5401,144,144,140,90,35,12,3,0,90904,1550,0.0025833333333333333,0.017050954853471793
118740,14.893494,-1,1,1,20961,5138,5138,5133,3645,1461,10,17,0,59935,58805,0.09800833333333334,0.9811462417619088
11265,0.033181,-1,3,1,4,4,4,4,1,2,0,1,0,11231,34,5.6666666666666664e-05,0.003027335054759149
21200,0.093047,-1,1,1,32,32,32,30,13,4,5,7,1,20927,273,0.000455,0.013045348114875519
14848,66.096427,3,1,1,450,108,108,108,0,0,0,108,0,16737,1889,0.0031483333333333333,0.11286371512218438
125332,3.211479,-1,1,1,4945,514,514,511,385,41,79,6,0,119649,5683,0.009471666666666666,0.04749726282710261
133745,12.579511,-1,1,1,17698,3498,3498,3491,3240,64,170,17,0,91778,41967,0.069945,0.45726644729673777
14441,3.354802,-1,1,1,5401,756,756,282,160,99,17,6,0,11434,3007,0.005011666666666667,0.2629875808990729
79608,1.257248,-1,1,1,1969,173,173,172,0,156,10,6,0,78146,1462,0.002436666666666667,0.01870857113607862
57075,53.707655,-1,1,1,114774,2555,2555,2518,370,1259,825,64,0,37091,19984,0.033306666666666665,0.5387829931789383
43398,0.017205,-1,1,1,1,1,1,1,0,0,0,0,1,43398,0,0.0,0.0
42562,11.066245,-1,1,1,22310,1026,1026,1013,67,78,800,68,0,36983,5579,0.009298333333333334,0.1508530946651164
21493,0.043454,-1,1,1,9,9,9,9,1,0,4,4,0,21461,32,5.333333333333333e-05,0.0014910768370532594
35290,66.756994,3,1,1,425,221,221,221,0,0,0,221,0,32971,2319,0.003865,0.07033453641078524
151366,0.052999,-1,1,1,13,13,13,13,1,5,3,4,0,151300,66,0.00011,0.0004362194315928619
