estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
177270,4.162995,-1,1,1,8257,803,803,354,298,35,18,3,0,146831,30439,0.027671818181818183,0.20730635901138042
75252,0.103594,-1,7,7,17,17,119,81,26,24,9,22,0,70582,4670,0.004245454545454545,0.06616417783570883
200059,4.018922,-1,1,1,8257,740,740,302,268,16,13,5,0,173859,26200,0.023818181818181818,0.15069682903962406
5802,1.915313,4,1,1,1,1,1,1,0,0,0,0,1,9667,3865,0.0035136363636363637,0.39981379952415436
40363,0.044786,-1,1,1,17,17,17,17,6,4,3,4,0,39377,986,0.0008963636363636363,0.025039997968357163
272773,11.553164,-1,1,1,20956,5382,5382,3208,1106,2056,30,16,0,28468,244305,0.22209545454545454,8.581740902065476
79732,1.79363,4,1,1,2,2,2,2,0,0,0,0,2,67402,12330,0.01120909090909091,0.18293225720305034
45724,1.490803,-1,7,7,2065,188,1316,319,77,140,94,8,0,24992,20732,0.018847272727272726,0.8295454545454546
326002,3.147132,-1,1,1,5401,1242,1242,961,753,154,44,10,0,245160,80842,0.07349272727272728,0.32975199869473
276035,0.056205,-1,1,1,17,17,17,17,6,4,3,4,0,275015,1020,0.0009272727272727273,0.0037088886060760323
270997,0.081848,-1,1,1,42,42,42,42,16,4,15,6,1,268512,2485,0.002259090909090909,0.009254707424621618
7248,0.027274,-1,27,9,1,1,9,9,0,0,0,0,9,7248,0,0.0,0.0
150333,1.038932,-1,1,1,937,937,937,937,673,254,6,4,0,72248,78085,0.07098636363636364,1.0807911637692393
277184,0.047171,-1,1,1,17,17,17,17,1,5,8,3,0,276345,839,0.0007627272727272728,0.0030360599974669344
232803,1.133634,-1,1,1,2065,170,170,58,12,25,16,5,0,229213,3590,0.0032636363636363635,0.015662287915606882
38674,1.84841,4,7,7,2,2,14,14,0,0,0,0,14,28111,10563,0.009602727272727273,0.37576037849951976
182249,2.673143,-1,1,1,5401,531,531,185,121,48,13,3,0,167113,15136,0.01376,0.09057344431612142
611269,12.840721,-1,1,1,21121,6792,6792,5962,4425,1510,10,17,0,109861,501408,0.45582545454545453,4.564021809377304
20619,0.029701,-1,3,1,4,4,4,4,1,2,0,1,0,20419,200,0.0001818181818181818,0.00979479896175131
40648,0.072817,-1,1,1,33,33,33,32,15,4,5,7,1,38480,2168,0.001970909090909091,0.056340956340956344
28797,2.689455,3,1,1,450,132,132,110,0,0,0,110,0,30565,1768,0.0016072727272727274,0.05784393914608212
271308,2.802148,-1,1,1,4945,888,888,638,505,43,84,6,0,218650,52658,0.04787090909090909,0.2408323805168077
546699,10.721621,-1,1,1,17855,5143,5143,4347,4091,67,172,17,0,168302,378397,0.3439972727272727,2.2483214697389218
61808,3.19104,-1,1,1,5401,1198,1198,488,356,108,18,6,0,21083,40725,0.03702272727272727,1.9316510932979178
156947,1.18715,-1,1,1,1969,294,294,196,14,163,12,7,0,143564,13383,0.012166363636363637,0.09321974868351397
73709,2.09442,3,1,1,90,90,90,90,0,0,0,90,0,67760,5949,0.005408181818181818,0.08779515938606848
79642,0.010918,-1,1,1,1,1,1,1,0,0,0,0,1,79642,0,0.0,0.0
138566,11.090112,-1,1,1,22502,2590,2590,1297,279,150,800,68,0,67595,70971,0.06451909090909091,1.0499445225238553
39763,0.035534,-1,1,1,9,9,9,9,1,0,4,4,0,39417,346,0.00031454545454545456,0.008777938452951772
68141,2.758791,3,1,1,425,233,233,222,0,0,0,222,0,60133,8008,0.00728,0.13317146990836978
277443,0.041405,-1,1,1,13,13,13,13,1,5,3,4,0,276781,662,0.0006018181818181818,0.002391782672943591
277605,0.027439,-1,1,1,13,13,13,13,1,5,3,4,0,276975,630,0.0005727272727272727,0.002274573517465475
32429,2.804318,3,1,1,360,126,126,112,0,0,0,112,0,33611,1182,0.0010745454545454545,0.03516705840349885
149098,1.538529,-1,1,1,2521,505,505,373,164,165,40,4,0,120870,28228,0.02566181818181818,0.233540167121701
79449,0.088033,-1,7,7,13,13,91,65,7,16,21,21,0,76627,2822,0.0025654545454545452,0.03682775000978767
0,7.913859,-1,0,0,0,0,0,0,0,0,0,0,0,51363,51363,0.04669363636363636,1.0
32846,2.920484,3,1,1,450,122,122,108,0,0,0,108,0,25825,7021,0.0063827272727272726,0.27186834462729914
287288,0.023526,-1,1,1,4,4,4,4,1,2,0,1,0,286992,296,0.0002690909090909091,0.0010313876344985227
232464,2.716009,-1,1,1,4849,934,934,650,636,4,1,9,0,174530,57934,0.05266727272727273,0.33194293244714373
187726,1.533116,-1,1,1,2521,529,529,393,157,208,21,7,0,157931,29795,0.027086363636363638,0.18865833813500832
150150,1.119711,-1,1,1,937,937,937,937,673,254,6,4,0,72602,77548,0.07049818181818182,1.0681248450455911
27265,2.710333,3,1,1,425,128,128,103,0,0,0,103,0,22720,4545,0.004131818181818182,0.20004401408450703
72884,0.041974,-1,7,7,4,4,28,28,7,14,0,7,0,71082,1802,0.0016381818181818181,0.025351003066880505
149195,1.030868,-1,1,1,937,937,937,937,673,254,6,4,0,71443,77752,0.07068363636363637,1.0883081617513262
40332,0.040209,-1,1,1,13,13,13,13,1,5,3,4,0,39664,668,0.0006072727272727272,0.016841468334005648
39924,1.875489,4,1,1,1,1,1,1,0,0,0,0,1,67585,27661,0.025146363636363637,0.40927720648072796
276982,0.041212,-1,1,1,17,17,17,17,6,4,3,4,0,275918,1064,0.0009672727272727273,0.0038562181517697285
241474,2.308237,-1,1,1,4849,425,425,132,90,22,15,5,0,231101,10373,0.00943,0.04488513680165815
257131,2.967884,-1,1,1,4849,1208,1208,984,799,127,52,6,0,174456,82675,0.07515909090909091,0.47390172880267806
41959,2.460501,3,1,1,340,161,161,155,0,0,0,155,0,45398,3439,0.0031263636363636363,0.07575223578131195
117364,2.000782,-1,462,308,13,13,4004,1896,90,659,453,694,0,30923,86441,0.07858272727272728,2.79536267503153
278897,4.827323,-1,1,1,8353,1737,1737,1318,1109,161,42,6,0,166149,112748,0.10249818181818182,0.678595718301043
153196,1.147496,-1,1,1,973,973,973,973,673,254,46,0,0,72131,81065,0.07369545454545455,1.1238579806185967
79693,2.071889,4,1,1,2,2,2,2,0,0,0,0,2,66995,12698,0.011543636363636364,0.189536532577058
276451,0.041467,-1,1,1,17,17,17,17,6,4,3,4,0,275435,1016,0.0009236363636363637,0.0036887105850745183
229928,4.045756,-1,1,1,8257,803,803,326,279,37,3,7,0,202649,27279,0.02479909090909091,0.13461206322261646
148747,3.319143,-1,1,1,5497,1276,1276,983,655,289,37,2,0,67793,80954,0.07359454545454545,1.1941350876934196
32635,2.599639,3,1,1,288,124,124,110,0,0,0,110,0,40438,7803,0.007093636363636364,0.1929620653840447
143309,0.094346,-1,7,7,13,13,91,47,1,10,15,21,0,141535,1774,0.0016127272727272726,0.012534002190270958
15537,0.304319,-1,54,36,17,17,612,244,47,65,39,93,0,3453,12084,0.010985454545454545,3.4995655951346656
79732,2.10572,4,1,1,2,2,2,2,0,0,0,0,2,67605,12127,0.011024545454545455,0.17938022335626064
59057,2.957577,-1,1,1,5401,1106,1106,397,345,42,1,9,0,25236,33821,0.030746363636363638,1.3401886194325567
40937,0.022389,-1,1,1,3,3,3,3,1,0,1,1,0,40788,149,0.00013545454545454546,0.003653035206433265
79797,1.990613,4,1,1,2,2,2,2,0,0,0,0,2,67560,12237,0.011124545454545455,0.1811278863232682
43866,0.099798,-1,7,7,17,17,119,75,25,28,8,14,0,39240,4626,0.004205454545454545,0.11788990825688074
276798,0.030535,-1,1,1,13,13,13,13,1,5,3,4,0,276208,590,0.0005363636363636364,0.002136071366506401
62976,1.182789,-1,378,252,9,9,2268,1204,63,0,462,679,0,25346,37630,0.03420909090909091,1.4846524106367869
41398,0.021947,-1,1,1,4,4,4,4,1,2,0,1,0,41071,327,0.0002972727272727273,0.007961822210318716
157375,0.00545,-1,1,1,1,1,1,1,0,0,0,0,1,157375,0,0.0,0.0
146707,1.052508,-1,1,1,919,919,919,919,613,260,46,0,0,71544,75163,0.06833,1.0505842558425584
130401,0.733992,-1,1,1,676,676,676,676,613,30,29,4,0,72611,57790,0.05253636363636364,0.7958849210174767
271622,0.085546,-1,1,1,42,42,42,42,16,14,4,7,1,269064,2558,0.0023254545454545455,0.009507031784259507
10153,0.039242,-1,3,1,17,17,17,9,4,1,1,3,0,9640,513,0.00046636363636363634,0.05321576763485477
6115,0.029964,-1,1,1,13,13,13,7,0,3,1,3,0,5810,305,0.0002772727272727273,0.05249569707401033
270850,0.076337,-1,1,1,42,42,42,42,6,5,15,16,0,269090,1760,0.0016,0.006540562637035936
185930,18.792236,-1,7,7,17863,1411,9877,2555,1044,159,1260,92,0,23387,162543,0.14776636363636364,6.950143241972036
278809,1.682958,-1,1,1,2617,581,581,447,156,216,66,9,0,245977,32832,0.029847272727272726,0.13347589408765861
276046,0.045495,-1,1,1,17,17,17,17,6,4,3,4,0,275028,1018,0.0009254545454545455,0.0037014413077941155
157354,0.008106,-1,1,1,1,1,1,1,0,0,0,0,1,157354,0,0.0,0.0
277359,0.020457,-1,1,1,9,9,9,9,1,0,4,4,0,277004,355,0.0003227272727272727,0.0012815699412282856
179726,3.100538,-1,1,1,5497,841,841,525,327,124,70,4,0,138416,41310,0.03755454545454545,0.2984481562825107
68385,2.892283,3,1,1,425,235,235,223,0,0,0,223,0,57812,10573,0.009611818181818181,0.18288590604026847
79501,0.025482,-1,1,1,1,1,1,1,0,0,0,0,1,79501,0,0.0,0.0
550111,0.017678,-1,21,7,1,1,7,7,0,0,0,0,7,550099,12,1.0909090909090909e-05,2.1814255252236416e-05
27512,0.051542,-1,1,1,17,17,17,8,2,1,2,3,0,27143,369,0.00033545454545454547,0.013594665291235309
277753,0.03714,-1,1,1,17,17,17,17,6,4,3,4,0,276834,919,0.0008354545454545455,0.003319678941170521
16592,0.037693,-1,1,1,17,17,17,11,1,3,4,3,0,16021,571,0.000519090909090909,0.03564072155296174
61957,3.034045,-1,1,1,5497,1037,1037,475,227,194,48,6,0,25708,36249,0.032953636363636366,1.410028006846118
500534,12.316673,-1,1,1,21198,5537,5537,4535,2054,2445,20,16,0,144004,356530,0.3241181818181818,2.475834004610983
134686,0.845689,-1,1,1,730,730,730,730,673,24,29,4,0,72441,62245,0.056586363636363636,0.8592509766568656
87899,4.571301,-1,1,1,8257,1911,1911,767,579,154,28,6,0,24218,63681,0.05789181818181818,2.6294904616401023
60057,2.856491,3,1,1,360,211,211,199,0,0,0,199,0,63275,3218,0.0029254545454545453,0.05085736862900039
0,9.367123,-1,0,0,0,0,0,0,0,0,0,0,0,85856,85856,0.07805090909090909,1.0
4378,0.05437,-1,1,1,17,17,17,9,4,2,2,1,0,3778,600,0.0005454545454545455,0.15881418740074113
8605,0.028682,-1,1,1,13,13,13,5,0,1,0,4,0,8342,263,0.0002390909090909091,0.03152721169983218
276530,0.03696,-1,1,1,17,17,17,17,6,4,3,4,0,275529,1001,0.00091,0.003633011407147705
37776,0.692307,-1,154,77,17,17,1309,672,4,256,343,69,0,3009,34767,0.031606363636363634,11.554336989032901
350804,6.978594,-1,7,7,8257,1326,9282,2375,2057,69,193,56,0,151917,198887,0.18080636363636363,1.3091819875326658
40067,0.052115,-1,1,1,17,17,17,17,1,5,8,3,0,39122,945,0.0008590909090909091,0.024155206789018967
334294,9.280873,-1,1,1,17817,2949,2949,2037,1802,26,193,16,0,162849,171445,0.15585909090909092,1.0527850953951206
26114,0.040861,-1,1,1,13,13,13,7,1,2,1,3,0,25772,342,0.0003109090909090909,0.013270215738010243
40006,0.030321,-1,1,1,13,13,13,13,1,5,3,4,0,39302,704,0.00064,0.017912574423693452
40349,0.037724,-1,1,1,17,17,17,17,6,4,3,4,0,39409,940,0.0008545454545454545,0.023852419498084195
117872,3.026131,-1,1,1,5401,1108,1108,835,633,183,18,1,0,47486,70386,0.06398727272727273,1.4822473992334584
296765,4.781638,-1,1,1,8353,1786,1786,1402,1265,87,43,7,0,177082,119683,0.10880272727272727,0.6758620300199908
78498,0.012513,-1,1,1,1,1,1,1,0,0,0,0,1,78494,4,3.636363636363636e-06,5.095930899177007e-05
218032,4.535859,-1,1,1,8257,1392,1392,971,670,246,51,4,0,138694,79338,0.07212545454545455,0.5720362813099341
681036,13.209637,-1,1,1,20989,6844,6844,5961,3517,2419,8,17,0,196367,484669,0.44060818181818184,2.468179480258903
270307,0.06585,-1,1,1,23,23,23,23,5,5,5,7,1,269222,1085,0.0009863636363636363,0.004030131267132701
117076,1.070375,-1,462,308,5,5,1540,1344,262,526,556,0,0,31920,85156,0.07741454545454546,2.6677944862155387
586601,12.686377,-1,1,1,21128,6248,6248,5292,2656,2609,10,17,0,167669,418932,0.3808472727272727,2.4985656263232916
70403,0.945152,-1,1,1,883,883,883,740,470,260,6,4,0,10377,60026,0.05456909090909091,5.7845234653560755
10605,0.051124,-1,1,1,17,17,17,10,3,4,0,3,0,9967,638,0.00058,0.06401123708237183
202041,2.705722,-1,1,1,5401,541,541,225,156,52,12,5,0,183904,18137,0.01648818181818182,0.0986221071863581
148020,1.039778,-1,1,1,919,919,919,919,613,260,46,0,0,72047,75973,0.06906636363636363,1.054492206476328
54433,0.659218,-1,1,1,649,649,649,513,477,0,32,4,0,10156,44277,0.04025181818181818,4.35968885387948
287288,0.016351,-1,1,1,4,4,4,4,1,2,0,1,0,286992,296,0.0002690909090909091,0.0010313876344985227
277570,0.022651,-1,1,1,9,9,9,9,1,0,4,4,0,277301,269,0.00024454545454545454,0.0009700650195996408
277980,0.037186,-1,1,1,17,17,17,17,6,4,3,4,0,276951,1029,0.0009354545454545454,0.0037154586912486326
79501,0.007691,-1,1,1,1,1,1,1,0,0,0,0,1,79501,0,0.0,0.0
38777,0.007124,-1,1,1,1,1,1,1,0,0,0,0,1,38777,0,0.0,0.0
157354,0.003677,-1,1,1,1,1,1,1,0,0,0,0,1,157354,0,0.0,0.0
13215,0.137293,-1,54,36,5,5,180,152,28,62,62,0,0,3705,9510,0.008645454545454545,2.5668016194331984
220343,5.287214,-1,7,7,5497,1110,7770,1901,854,657,348,42,0,82489,137854,0.12532181818181817,1.6711803998108838
40559,0.048852,-1,1,1,17,17,17,17,6,4,3,4,0,39455,1104,0.0010036363636363637,0.027981244455709035
273156,1.469421,-1,1,1,2521,410,410,294,66,193,25,10,0,252414,20742,0.018856363636363636,0.08217452280776819
40101,2.248341,4,1,1,1,1,1,1,0,0,0,0,1,67548,27447,0.024951818181818183,0.40633327411618403
33608,0.039204,-1,1,1,13,13,13,9,1,4,0,4,0,33145,463,0.00042090909090909093,0.013968924422989894
79732,1.782951,4,1,1,2,2,2,2,0,0,0,0,2,66776,12956,0.011778181818181818,0.19402180424104468
147439,1.007977,-1,1,1,919,919,919,919,613,260,46,0,0,72044,75395,0.0685409090909091,1.046513241907723
284724,2.727945,-1,1,1,5401,505,505,201,150,35,9,7,0,268801,15923,0.014475454545454545,0.05923713081424548
80446,0.105501,-1,21,7,17,17,119,62,28,3,15,16,0,76927,3519,0.0031990909090909092,0.04574466702198188
238875,10.275409,-1,1,1,17932,5628,5628,2542,2303,41,182,16,0,22058,216817,0.19710636363636364,9.82940429776045
64075,1.185505,-1,378,252,9,9,2268,1160,66,0,511,583,0,25214,38861,0.03532818181818182,1.5412469263107798
277207,0.028056,-1,1,1,9,9,9,9,1,0,4,4,0,276918,289,0.0002627272727272727,0.0010436302443322572
75282,4.06717,-1,1,1,8257,806,806,305,266,29,10,0,0,49132,26150,0.023772727272727272,0.5322396808597248
55234,4.283017,-1,1,1,8353,738,738,265,222,22,15,6,0,33210,22024,0.020021818181818182,0.6631737428485396
73555,1.026228,-1,1,1,937,937,937,778,514,254,6,4,0,10059,63496,0.057723636363636366,6.312357093150412
77344,1.056337,-1,1,1,973,973,973,816,516,254,46,0,0,10406,66938,0.060852727272727274,6.432635018258697
116818,3.73424,-1,7,7,5401,512,3584,914,718,124,50,22,0,41718,75100,0.06827272727272728,1.8001821755597105
78561,0.013229,-1,3,1,1,1,1,1,0,0,0,0,1,78561,0,0.0,0.0
149150,0.999,-1,1,1,937,937,937,937,673,254,6,4,0,71804,77346,0.07031454545454545,1.077182329675227
715143,13.778458,-1,1,1,21579,7685,7685,6777,4118,2311,348,0,0,170080,545063,0.49551181818181816,3.204744825964252
527017,10.703307,-1,1,1,17803,5387,5387,4597,4389,9,183,16,0,127256,399761,0.3634190909090909,3.141392154397435
152233,1.09291,-1,1,1,973,973,973,973,673,254,46,0,0,72391,79842,0.07258363636363636,1.1029271594535233
62780,4.049384,-1,1,1,8257,858,858,316,267,36,6,7,0,35577,27203,0.02473,0.7646232116254884
77778,1.897329,4,7,7,2,2,14,14,0,0,0,0,14,66126,11652,0.010592727272727273,0.1762090554396153
35346,8.292404,-1,1,1,17571,1525,1525,347,246,9,78,14,0,8740,26606,0.024187272727272727,3.0441647597254002
253795,2.817175,-1,1,1,5497,480,480,145,88,34,18,5,0,242612,11183,0.010166363636363637,0.04609417506141494
39580,0.045552,-1,1,1,13,13,13,13,1,5,3,4,0,39010,570,0.0005181818181818181,0.014611638041527814
56263,2.91401,3,1,1,425,220,220,204,0,0,0,204,0,50323,5940,0.0054,0.11803747789281244
519665,10.942555,-1,1,1,18000,5488,5488,4682,4429,49,190,14,0,113324,406341,0.3694009090909091,3.5856570541103383
38117,0.061579,-1,3,3,13,13,39,32,2,13,8,9,0,36451,1666,0.0015145454545454546,0.04570519327316123
277841,0.041274,-1,1,1,17,17,17,17,6,4,3,4,0,276878,963,0.0008754545454545455,0.003478066151879167
286920,0.01326,-1,1,1,4,4,4,4,1,2,0,1,0,286592,328,0.0002981818181818182,0.0011444841447074588
69491,2.324745,3,1,1,85,85,85,85,0,0,0,85,0,67586,1905,0.0017318181818181818,0.02818631077442074
47622,2.317329,3,1,1,450,181,181,165,0,0,0,165,0,47053,569,0.0005172727272727272,0.012092746477376575
618485,12.695073,-1,1,1,21075,6589,6589,5675,2928,2720,10,17,0,166012,452473,0.41133909090909093,2.7255439365828975
668637,13.073382,-1,1,1,21352,7049,7049,6130,3149,2631,350,0,0,185404,483233,0.4393027272727273,2.6063785031606654
28252,2.372037,-1,1,1,4849,405,405,131,84,28,18,1,0,18238,10014,0.009103636363636364,0.5490733633073802
277622,0.046677,-1,1,1,17,17,17,17,6,4,3,4,0,276510,1112,0.001010909090909091,0.004021554374163683
135574,0.788417,-1,1,1,730,730,730,730,673,24,29,4,0,72390,63184,0.05744,0.8728277386379334
270883,0.087784,-1,1,1,42,42,42,42,6,5,15,16,0,269160,1723,0.0015663636363636364,0.006401396938623867
10314,0.047111,-1,3,1,17,17,17,9,3,2,1,3,0,9824,490,0.00044545454545454543,0.04987785016286645
56000,0.754211,-1,1,1,676,675,675,540,477,30,29,4,0,10319,45681,0.04152818181818182,4.426882449849792
40175,0.036997,-1,1,1,13,13,13,13,1,5,3,4,0,39524,651,0.0005918181818181819,0.016471004959012246
270429,0.051381,-1,1,1,24,24,24,24,6,5,5,7,1,269255,1174,0.0010672727272727273,0.004360179012460308
10465,0.050967,-1,1,1,24,24,24,22,4,5,5,7,1,9414,1051,0.0009554545454545455,0.11164223496919481
0,0.04485,-1,7,0,17,17,0,0,0,0,0,0,0,0,0,0.0,0.0
0,7.785042,-1,0,0,0,0,0,0,0,0,0,0,0,56454,56454,0.051321818181818184,1.0
80001,1.82431,4,1,1,2,2,2,2,0,0,0,0,2,67662,12339,0.011217272727272727,0.18236233040702315
275953,0.040983,-1,1,1,17,17,17,17,6,4,3,4,0,274864,1089,0.00099,0.003961959368997031
157375,0.007793,-1,1,1,1,1,1,1,0,0,0,0,1,157375,0,0.0,0.0
320383,3.11991,-1,1,1,5401,1128,1128,841,620,163,49,9,0,251360,69023,0.06274818181818181,0.27459818586887336
323536,3.19363,-1,1,1,5497,1152,1152,869,609,194,58,8,0,253426,70110,0.06373636363636363,0.2766488047793044
158298,2.912992,-1,1,1,5401,874,874,616,323,263,27,3,0,109760,48538,0.044125454545454544,0.44221938775510206
43941,2.85549,3,1,1,360,179,179,162,0,0,0,162,0,42409,1532,0.0013927272727272727,0.03612440755500012
16881,0.391318,-1,54,36,17,17,612,234,60,48,53,73,0,3608,13273,0.012066363636363637,3.678769401330377
29331,0.045137,-1,1,1,17,17,17,12,4,2,2,4,0,28744,587,0.0005336363636363636,0.020421653214583915
382750,13.213901,-1,1,1,21063,7901,7901,4495,2402,2069,7,17,0,22127,360623,0.3278390909090909,16.297871378858407
121828,0.085123,-1,7,7,13,13,91,52,7,8,9,28,0,119676,2152,0.0019563636363636363,0.017981884421270765
40637,0.038548,-1,1,1,17,17,17,17,6,4,3,4,0,39624,1013,0.0009209090909090909,0.025565313951140724
376891,9.289032,-1,21,21,5401,1008,21168,4602,2087,2321,143,51,0,22111,354780,0.3225272727272727,16.04540726335308
556502,13.076474,-1,1,1,21588,6317,6317,5386,2520,2518,348,0,0,138193,418309,0.3802809090909091,3.0269912368933305
27380,2.814124,3,1,1,425,118,118,104,0,0,0,104,0,23139,4241,0.0038554545454545456,0.1832836336920351
56234,2.827408,3,1,1,425,218,218,206,0,0,0,206,0,53619,2615,0.0023772727272727274,0.04877002555064436
550111,0.026441,-1,21,7,1,1,7,7,0,0,0,0,7,550099,12,1.0909090909090909e-05,2.1814255252236416e-05
67376,3.244811,-1,1,1,5401,1007,1007,442,233,160,40,9,0,33835,33541,0.030491818181818182,0.9913107728683316
198850,4.030568,-1,1,1,8257,763,763,259,207,34,15,3,0,177148,21702,0.019729090909090908,0.12250773364644252
508403,10.474426,-1,1,1,17817,4782,4782,3940,3697,22,205,16,0,166678,341725,0.3106590909090909,2.0502105856801736
76202,2.995742,-1,1,1,5401,1092,1092,506,288,179,29,10,0,36821,39381,0.03580090909090909,1.0695255424893404
74667,1.013741,-1,1,1,946,946,946,788,515,254,16,3,0,10337,64330,0.05848181818181818,6.2232756118796555
11418,1.83038,4,1,1,2,2,2,2,0,0,0,0,2,9577,1841,0.0016736363636363637,0.1922313876996972
275429,2.784002,-1,1,1,5497,484,484,187,114,47,21,5,0,261073,14356,0.01305090909090909,0.05498845150590065
273487,2.753894,-1,1,1,4849,940,940,704,647,6,42,9,0,213179,60308,0.054825454545454545,0.282898409317991
40215,0.048427,-1,1,1,17,17,17,17,1,5,8,3,0,39429,786,0.0007145454545454546,0.01993456592863121
48056,2.723137,3,1,1,360,178,178,164,0,0,0,164,0,51210,3154,0.0028672727272727274,0.061589533294278465
40241,0.06126,-1,1,1,17,17,17,17,6,4,3,4,0,39278,963,0.0008754545454545455,0.02451754162635572
60303,2.583938,3,1,1,360,208,208,200,0,0,0,200,0,63546,3243,0.002948181818181818,0.05103389670474932
24739,0.064604,-1,3,3,17,17,51,24,7,3,7,7,0,23534,1205,0.0010954545454545455,0.05120251550947565
