estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
230348,0.305598,3,1,1,25,8,8,7,0,0,0,7,0,187228,43120,0.0308,0.23030743264896275
105145,0.111206,-1,7,7,17,17,119,91,31,24,12,24,0,89836,15309,0.010935,0.17041052584709915
156650,0.153355,3,1,1,16,5,5,5,0,0,0,5,0,221514,64864,0.04633142857142857,0.2928212212320666
7405,0.156618,4,1,1,1,1,1,1,0,0,0,0,1,12272,4867,0.0034764285714285713,0.39659387222946546
52988,0.038986,-1,1,1,17,17,17,17,6,4,3,4,0,50123,2865,0.0020464285714285714,0.05715938790575185
26960,0.219815,3,1,1,18,18,18,18,0,0,0,18,0,36246,9286,0.006632857142857143,0.2561937869006235
101419,0.10934,4,1,1,2,2,2,2,0,0,0,0,2,85623,15796,0.011282857142857143,0.1844831412120575
37830,0.199259,3,7,7,20,9,63,29,0,0,0,29,0,31818,6012,0.004294285714285714,0.18894965114086365
344980,0.161553,3,1,1,25,14,14,13,0,0,0,13,0,312763,32217,0.023012142857142856,0.10300770871234768
353682,0.036802,-1,1,1,17,17,17,17,6,4,3,4,0,350805,2877,0.002055,0.008201137384016762
349246,0.090557,-1,1,1,42,42,42,42,16,4,15,6,1,341993,7253,0.005180714285714286,0.021208036421798106
9246,0.07981,-1,27,9,1,1,9,9,0,0,0,0,9,9240,6,4.2857142857142855e-06,0.0006493506493506494
305701,0.986062,-1,1,1,937,937,937,937,673,254,6,4,0,92072,213629,0.15259214285714287,2.3202385089929622
354699,0.041335,-1,1,1,17,17,17,17,1,5,8,3,0,352238,2461,0.0017578571428571428,0.006986753274774442
284440,0.181354,3,1,1,25,9,9,7,0,0,0,7,0,292338,7898,0.0056414285714285715,0.027016672481853198
49155,0.146432,4,7,7,2,2,14,14,0,0,0,0,14,35655,13500,0.009642857142857142,0.37862852334875896
211924,0.188821,3,1,1,20,5,5,5,0,0,0,5,0,213462,1538,0.0010985714285714286,0.007205029466602955
