estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
27032,4.296858,-1,1,1,8257,274,274,273,224,28,18,3,0,26201,831,0.004155,0.031716346704324265
12726,0.166933,-1,7,7,17,17,119,70,21,21,7,21,0,12599,127,0.000635,0.010080165092467655
31827,4.167622,-1,1,1,8257,218,218,217,193,7,12,5,0,31156,671,0.003355,0.0215367826421877
2289,46.233332,-1,1,1,104721,1433,1433,409,13,75,257,64,0,1705,584,0.00292,0.34252199413489737
7394,0.067255,-1,1,1,17,17,17,17,6,4,3,4,0,7362,32,0.00016,0.004346644933441999
8331,11.409519,-1,1,1,18879,3167,3167,1222,225,952,29,16,0,5203,3128,0.01564,0.6011916202191043
15438,47.143915,-1,1,1,105907,1993,1993,1981,135,407,1388,51,0,12255,3183,0.015915,0.25973072215422277
4727,1.322459,-1,7,7,2065,37,259,174,0,94,73,7,0,4424,303,0.001515,0.06849005424954792
45448,3.231104,-1,1,1,5401,507,507,507,323,134,41,9,0,43944,1504,0.00752,0.03422537775350446
49446,0.071683,-1,1,1,17,17,17,17,6,4,3,4,0,49405,41,0.000205,0.0008298755186721991
49004,0.11262,-1,1,1,42,42,42,42,16,4,15,6,1,48922,82,0.00041,0.0016761375250398593
1327,0.056168,-1,27,9,1,1,9,9,0,0,0,0,9,1327,0,0.0,0.0
15578,1.393119,-1,1,1,937,807,807,807,543,254,6,4,0,13048,2530,0.01265,0.19389944819129368
49544,0.055082,-1,1,1,17,17,17,17,1,5,8,3,0,49509,35,0.000175,0.0007069421721303198
41131,1.079532,-1,1,1,2065,41,41,41,0,21,15,5,0,41062,69,0.000345,0.0016803857581218645
5665,52.029067,-1,7,7,109877,1227,8589,804,25,55,248,476,0,5047,618,0.00309,0.12244897959183673
30379,2.728623,-1,1,1,5401,137,137,135,85,35,12,3,0,29943,436,0.00218,0.014560999231873893
30381,12.449387,-1,1,1,19196,3402,3402,3402,2029,1346,10,17,0,20110,10271,0.051355,0.5107409249129786
3741,0.033672,-1,3,1,4,4,4,4,1,2,0,1,0,3730,11,5.5e-05,0.0029490616621983914
7032,0.086765,-1,1,1,32,32,32,24,7,4,5,7,1,6982,50,0.00025,0.007161271841879118
4846,68.45577,3,1,1,450,108,108,108,0,0,0,108,0,5500,654,0.00327,0.11890909090909091
