estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
143346,4.145792,-1,1,1,8257,317,317,289,240,28,18,3,0,133189,10157,0.010157,0.07626005150575497
65661,0.146265,-1,7,7,17,17,119,70,21,21,7,21,0,64092,1569,0.001569,0.024480434375585097
166208,4.576317,-1,1,1,8257,260,260,235,211,7,12,5,0,157826,8382,0.008382,0.05310912017031414
5313,6.486678,4,1,1,1,1,1,1,0,0,0,0,1,8799,3486,0.003486,0.39618138424821003
36246,0.050118,-1,1,1,17,17,17,17,6,4,3,4,0,35795,451,0.000451,0.012599525073334264
112431,12.976387,-1,1,1,20934,4250,4250,2866,864,1956,30,16,0,25886,86545,0.086545,3.3433129877153673
72459,6.33451,4,1,1,2,2,2,2,0,0,0,0,2,61290,11169,0.011169,0.18223201174743026
26698,1.339459,-1,7,7,2065,41,287,183,0,99,77,7,0,22587,4111,0.004111,0.18200734936025148
254113,3.41914,-1,1,1,5401,920,920,902,706,144,43,9,0,222707,31406,0.031406,0.14101936625252012
250271,0.052988,-1,1,1,17,17,17,17,6,4,3,4,0,249876,395,0.000395,0.0015807840688981734
244872,0.096074,-1,1,1,42,42,42,42,16,4,15,6,1,243968,904,0.000904,0.0037054039874081846
6563,0.028219,-1,27,9,1,1,9,9,0,0,0,0,9,6563,0,0.0,0.0
98256,1.37756,-1,1,1,937,937,937,937,673,254,6,4,0,65667,32589,0.032589,0.49627666864635206
251230,0.048702,-1,1,1,17,17,17,17,1,5,8,3,0,250910,320,0.00032,0.001275357697979355
208947,1.106977,-1,1,1,2065,46,46,41,0,21,15,5,0,208039,908,0.000908,0.004364566259211013
35171,6.331661,4,7,7,2,2,14,14,0,0,0,0,14,25581,9590,0.00959,0.37488761189945663
156319,2.736703,-1,1,1,5401,160,160,140,90,35,12,3,0,151561,4758,0.004758,0.0313933003873028
299478,15.680163,-1,1,1,21103,5831,5831,5761,4242,1492,10,17,0,99907,199571,0.199571,1.9975677379963366
18641,0.035157,-1,3,1,4,4,4,4,1,2,0,1,0,18556,85,8.5e-05,0.004580728605302867
35688,0.097275,-1,1,1,33,33,33,32,15,4,5,7,1,34933,755,0.000755,0.021612801648870694
24959,8.112985,3,1,1,450,109,109,108,0,0,0,108,0,27747,2788,0.002788,0.10047933109885754
217904,2.918613,-1,1,1,4945,602,602,587,461,41,79,6,0,198545,19359,0.019359,0.09750434410335189
301895,12.103437,-1,1,1,17837,4197,4197,4141,3887,66,171,17,0,152987,148908,0.148908,0.9733376038486931
31543,3.15991,-1,1,1,5401,882,882,375,247,104,18,6,0,19198,12345,0.012345,0.6430357328888426
134941,1.232484,-1,1,1,1969,186,186,176,0,160,10,6,0,130207,4734,0.004734,0.03635749230072116
66085,6.771899,3,1,1,90,90,90,90,0,0,0,90,0,61530,4555,0.004555,0.07402892897773444
