estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
288177,4.428889,-1,1,1,8257,382,382,292,242,29,18,3,0,267207,20970,0.010485,0.07847848297387419
131415,0.130198,-1,7,7,17,17,119,71,21,21,7,22,0,128218,3197,0.0015985,0.024934096616699684
333322,4.181789,-1,1,1,8257,312,312,237,213,7,12,5,0,316022,17300,0.00865,0.0547430242198328
10475,6.476224,4,1,1,1,1,1,1,0,0,0,0,1,17554,7079,0.0035395,0.4032699099920246
72578,0.049535,-1,1,1,17,17,17,17,6,4,3,4,0,71654,924,0.000462,0.01289530242554498
272027,13.395121,-1,1,1,21038,4575,4575,3505,1274,2185,30,16,0,51881,220146,0.110073,4.243287523370791
144682,6.238126,4,1,1,2,2,2,2,0,0,0,0,2,121924,22758,0.011379,0.18665726190085627
54031,1.344458,-1,7,7,2065,58,406,188,2,100,79,7,0,45476,8555,0.0042775,0.18812120679039493
517011,3.532732,-1,1,1,5401,1032,1032,984,786,145,44,9,0,447104,69907,0.0349535,0.1563551209561981
502526,0.055643,-1,1,1,17,17,17,17,6,4,3,4,0,501664,862,0.000431,0.001718281558971742
490075,0.094957,-1,1,1,42,42,42,42,16,4,15,6,1,488215,1860,0.00093,0.003809796913245189
13155,0.035506,-1,27,9,1,1,9,9,0,0,0,0,9,13154,1,5e-07,7.60225026607876e-05
197309,1.387002,-1,1,1,937,937,937,937,673,254,6,4,0,131155,66154,0.033077,0.5043955625023827
503351,0.047659,-1,1,1,17,17,17,17,1,5,8,3,0,502722,629,0.0003145,0.0012511885296446147
419596,1.165643,-1,1,1,2065,60,60,42,0,22,15,5,0,417760,1836,0.000918,0.0043948678667177325
70150,6.279373,4,7,7,2,2,14,14,0,0,0,0,14,50920,19230,0.009615,0.3776512175962294
314428,2.767377,-1,1,1,5401,191,191,142,92,35,12,3,0,304654,9774,0.004887,0.03208229663815344
644857,15.764687,-1,1,1,21161,6459,6459,6273,4716,1530,10,17,0,199011,445846,0.222923,2.2403083246654707
37483,0.031065,-1,3,1,4,4,4,4,1,2,0,1,0,37303,180,9e-05,0.0048253491676272684
71310,0.083341,-1,1,1,33,33,33,33,16,4,5,7,1,69745,1565,0.0007825,0.022438884507850025
50159,7.869961,3,1,1,450,112,112,108,0,0,0,108,0,55744,5585,0.0027925,0.10019015499425947
442440,3.049236,-1,1,1,4945,705,705,660,532,42,80,6,0,397041,45399,0.0226995,0.11434335496837858
650808,12.991269,-1,1,1,17894,4825,4825,4680,4424,68,171,17,0,305107,345701,0.1728505,1.1330484059690535
76685,3.507156,-1,1,1,5401,980,980,549,418,107,18,6,0,38366,38319,0.0191595,0.998774956993171
271718,1.215875,-1,1,1,1969,210,210,182,0,166,10,6,0,261706,10012,0.005006,0.038256669698058125
132099,6.693135,3,1,1,90,90,90,90,0,0,0,90,0,123125,8974,0.004487,0.07288527918781726
144838,0.011239,-1,1,1,1,1,1,1,0,0,0,0,1,144838,0,0.0,0.0
182758,11.866147,-1,1,1,22553,1592,1592,1359,243,248,800,68,0,122661,60097,0.0300485,0.48994382892687977
72193,0.039138,-1,1,1,9,9,9,9,1,0,4,4,0,71878,315,0.0001575,0.004382425777011046
118446,7.693213,3,1,1,425,224,224,221,0,0,0,221,0,109072,9374,0.004687,0.08594323015989438
503444,0.046817,-1,1,1,13,13,13,13,1,5,3,4,0,503023,421,0.0002105,0.0008369398615967859
503476,0.034834,-1,1,1,13,13,13,13,1,5,3,4,0,502927,549,0.0002745,0.0010916097167183308
56940,7.439503,3,1,1,360,115,115,109,0,0,0,109,0,60806,3866,0.001933,0.06357925204749532
243941,1.686899,-1,1,1,2521,396,396,379,172,164,40,3,0,220400,23541,0.0117705,0.10681034482758621
141531,0.107011,-1,7,7,13,13,91,64,7,14,21,22,0,139302,2229,0.0011145,0.01600120601283542
0,8.923549,-1,0,0,0,0,0,0,0,0,0,0,0,92638,92638,0.046319,1.0
57208,5.111949,3,1,1,450,114,114,109,0,0,0,109,0,46891,10317,0.0051585,0.22002089953295942
521444,0.0195,-1,1,1,4,4,4,4,1,2,0,1,0,521225,219,0.0001095,0.0004201640366444434
367231,2.966907,-1,1,1,4849,710,710,669,660,0,0,9,0,317428,49803,0.0249015,0.15689542195395492
