estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
194017,4.334578,-1,1,1,8257,839,839,359,303,35,18,3,0,160230,33787,0.028155833333333335,0.21086563065593208
82148,0.121969,-1,7,7,17,17,119,82,27,24,9,22,0,76969,5179,0.004315833333333333,0.06728682976263171
218954,3.998125,-1,1,1,8257,791,791,310,275,17,13,5,0,189600,29354,0.024461666666666666,0.15482067510548522
6339,1.912498,4,1,1,1,1,1,1,0,0,0,0,1,10517,4178,0.0034816666666666668,0.3972615764951983
44007,0.045741,-1,1,1,17,17,17,17,6,4,3,4,0,42925,1082,0.0009016666666666667,0.02520675596971462
307405,11.764877,-1,1,1,20972,5490,5490,3310,1172,2092,30,16,0,31073,276332,0.23027666666666666,8.892993917548997
87043,1.808561,4,1,1,2,2,2,2,0,0,0,0,2,73513,13530,0.011275,0.18404907975460122
51867,1.508831,-1,7,7,2065,199,1393,343,87,151,97,8,0,27294,24573,0.0204775,0.9003077599472411
357987,3.100724,-1,1,1,5401,1274,1274,982,773,155,44,10,0,267681,90306,0.075255,0.3373642507312809
301406,0.046988,-1,1,1,17,17,17,17,6,4,3,4,0,300294,1112,0.0009266666666666667,0.0037030376897307306
295765,0.082426,-1,1,1,42,42,42,42,16,4,15,6,1,293055,2710,0.0022583333333333335,0.009247410895565678
7917,0.038497,-1,27,9,1,1,9,9,0,0,0,0,9,7917,0,0.0,0.0
164032,1.022194,-1,1,1,937,937,937,937,673,254,6,4,0,78756,85276,0.07106333333333334,1.082787343186551
302450,0.062064,-1,1,1,17,17,17,17,1,5,8,3,0,301519,931,0.0007758333333333333,0.003087699282632272
254312,1.107971,-1,1,1,2065,179,179,60,13,26,16,5,0,250209,4103,0.0034191666666666667,0.016398291028700007
42228,1.885602,4,7,7,2,2,14,14,0,0,0,0,14,30713,11515,0.009595833333333333,0.37492267118158434
199683,2.677818,-1,1,1,5401,557,557,192,125,51,13,3,0,182522,17161,0.014300833333333334,0.09402154260856226
678584,13.073261,-1,1,1,21127,6967,6967,6076,4526,1523,10,17,0,119932,558652,0.4655433333333333,4.65807290798119
22552,0.029867,-1,3,1,4,4,4,4,1,2,0,1,0,22334,218,0.00018166666666666667,0.0097609026596221
44351,0.073644,-1,1,1,33,33,33,32,15,4,5,7,1,41971,2380,0.0019833333333333335,0.05670582068571156
31368,2.748891,3,1,1,450,134,134,111,0,0,0,111,0,33265,1897,0.0015808333333333334,0.057026905155568915
297791,2.751067,-1,1,1,4945,923,923,657,524,43,84,6,0,238401,59390,0.04949166666666667,0.24911808255837853
607610,10.631298,-1,1,1,17861,5281,5281,4453,4197,67,172,17,0,183607,424003,0.35333583333333335,2.3092964865173986
69673,2.971643,-1,1,1,5401,1224,1224,512,378,110,18,6,0,23010,46663,0.038885833333333335,2.027944372012169
171646,1.125086,-1,1,1,1969,306,306,199,15,165,12,7,0,156823,14823,0.0123525,0.09452057415047538
80341,1.973457,3,1,1,90,90,90,90,0,0,0,90,0,73861,6480,0.0054,0.08773236213969483
86879,0.009966,-1,1,1,1,1,1,1,0,0,0,0,1,86879,0,0.0,0.0
156537,11.154736,-1,1,1,22511,2718,2718,1349,319,162,800,68,0,73837,82700,0.06891666666666667,1.1200346709644216
43446,0.035405,-1,1,1,9,9,9,9,1,0,4,4,0,43076,370,0.0003083333333333333,0.008589469774352307
74319,2.762065,3,1,1,425,233,233,222,0,0,0,222,0,65601,8718,0.007265,0.1328943156354324
302586,0.037179,-1,1,1,13,13,13,13,1,5,3,4,0,301871,715,0.0005958333333333333,0.002368561405368518
302836,0.028951,-1,1,1,13,13,13,13,1,5,3,4,0,302155,681,0.0005675,0.0022538101305621286
