estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
191827,4.476505,-1,1,1,8257,289,289,289,240,28,18,3,0,187228,4599,0.003285,0.024563633644540346
90488,0.161311,-1,7,7,17,17,119,70,21,21,7,21,0,89836,652,0.0004657142857142857,0.0072576695311456435
225270,4.38219,-1,1,1,8257,234,234,234,210,7,12,5,0,221514,3756,0.0026828571428571426,0.01695603889596143
24476,59.984298,-1,1,1,117959,4574,4574,1405,118,477,746,64,0,12272,12204,0.008717142857142857,0.9944589308996089
50288,0.077851,-1,1,1,17,17,17,17,6,4,3,4,0,50123,165,0.00011785714285714286,0.0032919019212736666
77808,16.169112,-1,1,1,21001,4312,4312,3162,1031,2085,30,16,0,36246,41562,0.029687142857142856,1.1466644595265685
138655,61.487081,-1,1,1,117775,4959,4959,4953,937,2490,1475,51,0,85623,53032,0.03788,0.619366291767399
33377,1.469382,-1,7,7,2065,37,259,182,0,98,77,7,0,31818,1559,0.0011135714285714286,0.04899742284241624
327682,4.259444,-1,1,1,5401,953,953,953,756,144,44,9,0,312763,14919,0.010656428571428572,0.047700655128643736
350996,0.073823,-1,1,1,17,17,17,17,6,4,3,4,0,350805,191,0.00013642857142857144,0.0005444620230612449
342401,0.131242,-1,1,1,42,42,42,42,16,4,15,6,1,341993,408,0.00029142857142857144,0.0011930068744097101
9240,0.037921,-1,27,9,1,1,9,9,0,0,0,0,9,9240,0,0.0,0.0
106458,2.006832,-1,1,1,937,937,937,937,673,254,6,4,0,92072,14386,0.010275714285714286,0.15624728473368668
352363,0.059829,-1,1,1,17,17,17,17,1,5,8,3,0,352238,125,8.928571428571429e-05,0.00035487369335506104
292665,1.135913,-1,1,1,2065,41,41,41,0,21,15,5,0,292338,327,0.00023357142857142858,0.0011185682326621924
52327,76.964243,-1,7,7,122785,4038,28266,2426,206,395,1349,476,0,35655,16672,0.011908571428571428,0.4675922030570747
215472,2.907653,-1,1,1,5401,141,141,140,90,35,12,3,0,213462,2010,0.0014357142857142856,0.009416195856873822
234514,19.182776,-1,1,1,21138,6052,6052,6052,4511,1514,10,17,0,139668,94846,0.06774714285714285,0.6790818226078987
26114,0.032167,-1,3,1,4,4,4,4,1,2,0,1,0,26076,38,2.7142857142857144e-05,0.0014572787237306336
49220,0.104667,-1,1,1,33,33,33,32,15,4,5,7,1,48869,351,0.0002507142857142857,0.00718246741287933
34373,66.920462,3,1,1,450,108,108,108,0,0,0,108,0,38960,4587,0.0032764285714285716,0.11773613963039015
288118,3.703953,-1,1,1,4945,629,629,629,502,41,80,6,0,278271,9847,0.007033571428571429,0.03538636796504127
287758,16.148681,-1,1,1,17872,4448,4448,4447,4191,68,171,17,0,213830,73928,0.05280571428571429,0.34573259131085443
33891,4.053188,-1,1,1,5401,910,910,460,330,106,18,6,0,26888,7003,0.005002142857142857,0.260450758702767
185113,1.37069,-1,1,1,1969,178,178,178,0,162,10,6,0,183234,1879,0.001342142857142857,0.010254647063317943
135497,61.563533,-1,1,1,116388,4339,4339,4338,879,2570,825,64,0,86344,49153,0.03510928571428571,0.5692694338923376
101437,0.017095,-1,1,1,1,1,1,1,0,0,0,0,1,101437,0,0.0,0.0
95812,12.671911,-1,1,1,22527,1204,1204,1202,158,176,800,68,0,86084,9728,0.006948571428571429,0.11300590121276892
50480,0.049273,-1,1,1,9,9,9,9,1,0,4,4,0,50436,44,3.142857142857143e-05,0.0008723927353477674
81644,66.440918,3,1,1,425,221,221,221,0,0,0,221,0,76504,5140,0.0036714285714285716,0.0671860294886542
352725,0.057877,-1,1,1,13,13,13,13,1,5,3,4,0,352609,116,8.285714285714286e-05,0.00032897628818322845
352903,0.04225,-1,1,1,13,13,13,13,1,5,3,4,0,352804,99,7.071428571428571e-05,0.000280609063389304
39254,65.693632,3,1,1,360,108,108,108,0,0,0,108,0,42780,3526,0.0025185714285714286,0.08242169237961665
159144,2.108355,-1,1,1,2521,370,370,370,164,163,40,3,0,154386,4758,0.0033985714285714287,0.030818856632078038
98049,0.155565,-1,7,7,13,13,91,63,7,14,21,21,0,97642,407,0.0002907142857142857,0.004168288236619488
228807,81.106307,-1,21,21,17842,4687,98427,11667,8288,136,3002,241,0,65115,163692,0.11692285714285715,2.513890808569454
39373,67.114442,3,1,1,450,108,108,108,0,0,0,108,0,32862,6511,0.004650714285714286,0.19813158054896232
365344,0.028932,-1,1,1,4,4,4,4,1,2,0,1,0,365307,37,2.6428571428571428e-05,0.00010128467289156792
233755,3.725195,-1,1,1,4849,648,648,648,639,0,0,9,0,222603,11152,0.007965714285714286,0.05009815680830896
206416,2.12083,-1,1,1,2521,389,389,389,161,202,20,6,0,201214,5202,0.0037157142857142857,0.025853071853847148
106591,2.111196,-1,1,1,937,937,937,937,673,254,6,4,0,92214,14377,0.010269285714285713,0.1559090810505997
32508,67.260409,3,1,1,425,102,102,102,0,0,0,102,0,28988,3520,0.002514285714285714,0.12142955705809301
90594,0.071184,-1,7,7,4,4,28,28,7,14,0,7,0,90284,310,0.00022142857142857142,0.003433609498914536
105601,2.1469,-1,1,1,937,937,937,937,673,254,6,4,0,91234,14367,0.010262142857142857,0.1574741872547515
50580,0.057876,-1,1,1,13,13,13,13,1,5,3,4,0,50481,99,7.071428571428571e-05,0.001961133891959351
142515,64.937663,-1,1,1,118569,5329,5329,5328,851,2827,1602,48,0,86085,56430,0.040307142857142854,0.6555148980658652
352139,0.073109,-1,1,1,17,17,17,17,6,4,3,4,0,351955,184,0.00013142857142857143,0.0005227941072012047
