estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
30140,4.475208,-1,1,1,8257,430,430,279,228,30,18,3,0,26201,3939,0.019695,0.15033777336742873
13374,0.154734,-1,7,7,17,17,119,75,25,22,7,21,0,12599,775,0.003875,0.06151281847765696
34428,4.098427,-1,1,1,8257,357,357,223,198,8,12,5,0,31156,3272,0.01636,0.10501989985877519
1079,1.846525,4,1,1,1,1,1,1,0,0,0,0,1,1705,626,0.00313,0.3671554252199413
7534,0.048567,-1,1,1,17,17,17,17,6,4,3,4,0,7362,172,0.00086,0.02336321651725075
21152,9.922659,-1,1,1,18879,3476,3476,1298,264,989,29,16,0,5203,15949,0.079745,3.065346915241207
14514,1.740876,4,1,1,2,2,2,2,0,0,0,0,2,12255,2259,0.011295,0.18433292533659731
6243,1.337671,-1,7,7,2065,79,553,189,8,98,76,7,0,4424,1819,0.009095,0.4111663652802893
50813,2.791549,-1,1,1,5401,610,610,508,324,134,41,9,0,43944,6869,0.034345,0.15631257964682324
49559,0.04461,-1,1,1,17,17,17,17,6,4,3,4,0,49405,154,0.00077,0.0031170934115980166
49359,0.079808,-1,1,1,42,42,42,42,16,4,15,6,1,48922,437,0.002185,0.008932586566370958
1327,0.030029,-1,27,9,1,1,9,9,0,0,0,0,9,1327,0,0.0,0.0
24225,0.922426,-1,1,1,937,809,809,807,543,254,6,4,0,13048,11177,0.055885,0.8566063764561619
49644,0.039637,-1,1,1,17,17,17,17,1,5,8,3,0,49509,135,0.000675,0.002726776949645519
41440,1.07064,-1,1,1,2065,79,79,43,1,22,15,5,0,41062,378,0.00189,0.009205591544493692
7066,1.680952,4,7,7,2,2,14,14,0,0,0,0,14,5047,2019,0.010095,0.40003962750148603
31857,2.669836,-1,1,1,5401,246,246,137,86,36,12,3,0,29943,1914,0.00957,0.06392145075643724
66663,15.883124,-1,1,1,19196,3659,3659,3407,2032,1348,10,17,0,20110,46553,0.232765,2.314917951268026
3767,0.031418,-1,3,1,4,4,4,4,1,2,0,1,0,3730,37,0.000185,0.009919571045576408
7230,0.071095,-1,1,1,32,32,32,24,7,4,5,7,1,6982,248,0.00124,0.035519908335720426
5118,2.645049,3,1,1,450,116,116,108,0,0,0,108,0,5500,382,0.00191,0.06945454545454545
43942,2.576865,-1,1,1,4945,421,421,349,227,39,77,6,0,39488,4454,0.02227,0.11279376012965964
57753,8.474858,-1,1,1,15921,2124,2124,1908,1662,59,170,17,0,30705,27048,0.13524,0.8808988764044944
5885,2.773513,-1,1,1,5401,531,531,167,66,80,15,6,0,3767,2118,0.01059,0.5622511282187417
27463,1.081709,-1,1,1,1969,188,188,164,1,147,10,6,0,25625,1838,0.00919,0.07172682926829269
13370,1.975001,3,1,1,90,90,90,90,0,0,0,90,0,12280,1090,0.00545,0.08876221498371335
14422,0.010126,-1,1,1,1,1,1,1,0,0,0,0,1,14422,0,0.0,0.0
18553,9.586349,-1,1,1,20516,1236,1236,885,31,33,753,68,0,12207,6346,0.03173,0.5198656508560662
6991,0.053101,-1,1,1,9,9,9,9,1,0,4,4,0,6926,65,0.000325,0.00938492636442391
12202,2.640095,3,1,1,425,224,224,221,0,0,0,221,0,10870,1332,0.00666,0.12253909843606256
50287,0.035891,-1,1,1,13,13,13,13,1,5,3,4,0,50177,110,0.00055,0.0021922394722681707
50035,0.028845,-1,1,1,13,13,13,13,1,5,3,4,0,49932,103,0.000515,0.002062805415364896
