estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
345528,4.457669,-1,1,1,8257,413,413,293,243,29,18,3,0,320266,25262,0.010525833333333333,0.0788781825107879
157723,0.125968,-1,7,7,17,17,119,71,21,21,7,22,0,153936,3787,0.0015779166666666667,0.024601132938363995
400076,4.269663,-1,1,1,8257,352,352,242,218,7,12,5,0,378762,21314,0.008880833333333333,0.0562728045580074
12523,6.282456,4,1,1,1,1,1,1,0,0,0,0,1,21053,8530,0.003554166666666667,0.40516790956158266
87018,0.049968,-1,1,1,17,17,17,17,6,4,3,4,0,85925,1093,0.0004554166666666667,0.012720395693919116
340294,13.9022,-1,1,1,21054,4692,4692,3662,1380,2236,30,16,0,62243,278051,0.11585458333333333,4.467185064987228
173478,6.180472,4,1,1,2,2,2,2,0,0,0,0,2,146210,27268,0.011361666666666667,0.18649887148621846
65359,1.373437,-1,7,7,2065,67,469,191,2,102,80,7,0,54863,10496,0.004373333333333333,0.1913129066948581
621668,3.698721,-1,1,1,5401,1065,1065,997,797,147,44,9,0,536393,85275,0.03553125,0.15897858473171722
603099,0.051462,-1,1,1,17,17,17,17,6,4,3,4,0,602071,1028,0.00042833333333333335,0.0017074398202205387
588005,0.097326,-1,1,1,42,42,42,42,16,4,15,6,1,585746,2259,0.00094125,0.003856620446405097
15811,0.0366,-1,27,9,1,1,9,9,0,0,0,0,9,15810,1,4.1666666666666667e-07,6.325110689437066e-05
236761,1.362887,-1,1,1,937,937,937,937,673,254,6,4,0,157036,79725,0.03321875,0.50768613566316
603327,0.047523,-1,1,1,17,17,17,17,1,5,8,3,0,602554,773,0.00032208333333333335,0.001282872572416746
503301,1.154117,-1,1,1,2065,69,69,42,0,22,15,5,0,501089,2212,0.0009216666666666667,0.004414385468449716
84140,6.317852,4,7,7,2,2,14,14,0,0,0,0,14,61098,23042,0.009600833333333333,0.377131821008871
377313,2.914837,-1,1,1,5401,210,210,145,94,36,12,3,0,365279,12034,0.005014166666666667,0.03294468064137276
784719,15.949806,-1,1,1,21163,6595,6595,6364,4801,1536,10,17,0,238865,545854,0.22743916666666666,2.285198752433383
45012,0.032444,-1,3,1,4,4,4,4,1,2,0,1,0,44788,224,9.333333333333333e-05,0.005001339644547647
85460,0.085686,-1,1,1,33,33,33,33,16,4,5,7,1,83567,1893,0.00078875,0.02265248243924037
60137,7.724884,3,1,1,450,113,113,108,0,0,0,108,0,66871,6734,0.0028058333333333334,0.1007013503611431
531547,3.187685,-1,1,1,4945,732,732,671,543,42,80,6,0,475931,55616,0.023173333333333334,0.11685727552943599
789068,12.975971,-1,1,1,17896,4947,4947,4754,4498,68,171,17,0,365742,423326,0.17638583333333333,1.1574443186727257
98547,3.420099,-1,1,1,5401,1019,1019,614,482,108,18,6,0,46142,52405,0.021835416666666666,1.135733171514022
326188,1.276401,-1,1,1,1969,222,222,184,2,166,10,6,0,313906,12282,0.0051175,0.039126362669079276
158279,6.705723,3,1,1,90,90,90,90,0,0,0,90,0,147483,10796,0.004498333333333333,0.07320165714014497
173847,0.010619,-1,1,1,1,1,1,1,0,0,0,0,1,173847,0,0.0,0.0
226283,12.092614,-1,1,1,22559,1749,1749,1447,297,282,800,68,0,146974,79309,0.03304541666666667,0.5396124484602719
86468,0.037748,-1,1,1,9,9,9,9,1,0,4,4,0,86091,377,0.00015708333333333332,0.004379087244892033
142241,7.691593,3,1,1,425,225,225,221,0,0,0,221,0,130867,11374,0.004739166666666667,0.08691266705892242
