estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
178215,4.532609,-1,1,1,8257,289,289,289,240,28,18,3,0,173978,4237,0.003259230769230769,0.024353653910264516
84198,0.168191,-1,7,7,17,17,119,70,21,21,7,21,0,83593,605,0.0004653846153846154,0.007237448111683992
209276,4.330679,-1,1,1,8257,234,234,234,210,7,12,5,0,205820,3456,0.0026584615384615384,0.016791371100962005
22139,59.662766,-1,1,1,117929,4346,4346,1351,108,442,737,64,0,11407,10732,0.008255384615384616,0.9408258087139476
46738,0.078582,-1,1,1,17,17,17,17,6,4,3,4,0,46588,150,0.00011538461538461538,0.0032197132308749033
70731,16.149263,-1,1,1,20993,4287,4287,3078,972,2060,30,16,0,33632,37099,0.02853769230769231,1.1030863463368221
126161,61.144746,-1,1,1,117763,4768,4768,4762,882,2354,1475,51,0,79599,46562,0.03581692307692308,0.584957097450973
31102,1.449544,-1,7,7,2065,37,259,182,0,98,77,7,0,29679,1423,0.0010946153846153846,0.047946359378685265
304127,4.183381,-1,1,1,5401,942,942,942,745,144,44,9,0,290619,13508,0.010390769230769231,0.046480099374094606
326232,0.061674,-1,1,1,17,17,17,17,6,4,3,4,0,326057,175,0.0001346153846153846,0.0005367159729740505
317836,0.126164,-1,1,1,42,42,42,42,16,4,15,6,1,317460,376,0.0002892307692307692,0.0011844011844011845
8579,0.039248,-1,27,9,1,1,9,9,0,0,0,0,9,8579,0,0.0,0.0
98794,2.086716,-1,1,1,937,937,937,937,673,254,6,4,0,85501,13293,0.010225384615384615,0.15547186582613068
327503,0.060842,-1,1,1,17,17,17,17,1,5,8,3,0,327392,111,8.538461538461538e-05,0.00033904310429088065
272028,1.251628,-1,1,1,2065,41,41,41,0,21,15,5,0,271722,306,0.00023538461538461538,0.001126150992558571
47674,78.111655,-1,7,7,122779,3843,26901,2325,188,371,1290,476,0,33207,14467,0.011128461538461538,0.43566115578040776
200167,3.12467,-1,1,1,5401,140,140,140,90,35,12,3,0,198309,1858,0.0014292307692307692,0.009369216727430425
216294,19.734774,-1,1,1,21134,5992,5992,5992,4456,1509,10,17,0,129694,86600,0.06661538461538462,0.6677255694172437
24238,0.032507,-1,3,1,4,4,4,4,1,2,0,1,0,24202,36,2.7692307692307694e-05,0.0014874803735228494
45692,0.105457,-1,1,1,33,33,33,32,15,4,5,7,1,45371,321,0.0002469230769230769,0.00707500385708933
31912,67.282012,3,1,1,450,108,108,108,0,0,0,108,0,36173,4261,0.003277692307692308,0.11779504049982031
267574,3.717548,-1,1,1,4945,621,621,621,494,41,80,6,0,258608,8966,0.0068969230769230765,0.034670234486172125
265821,16.328197,-1,1,1,17868,4386,4386,4385,4129,68,171,17,0,198628,67193,0.051686923076923075,0.33828563948688
31036,4.08459,-1,1,1,5401,901,901,436,306,106,18,6,0,24987,6049,0.004653076923076923,0.2420858846600232
172036,1.378053,-1,1,1,1969,178,178,178,0,162,10,6,0,170294,1742,0.00134,0.010229368034105723
123056,61.298334,-1,1,1,116346,4142,4142,4141,819,2433,825,64,0,80212,42844,0.03295692307692308,0.5341345434598315
94231,0.019678,-1,1,1,1,1,1,1,0,0,0,0,1,94231,0,0.0,0.0
88743,12.495564,-1,1,1,22522,1185,1185,1183,143,172,800,68,0,80093,8650,0.006653846153846153,0.10799945063863259
46821,0.047713,-1,1,1,9,9,9,9,1,0,4,4,0,46779,42,3.230769230769231e-05,0.0008978387738087603
75916,66.538531,3,1,1,425,221,221,221,0,0,0,221,0,71116,4800,0.0036923076923076922,0.06749535969402104
327679,0.060419,-1,1,1,13,13,13,13,1,5,3,4,0,327571,108,8.307692307692307e-05,0.00032969951552487857
328014,0.041174,-1,1,1,13,13,13,13,1,5,3,4,0,327921,93,7.153846153846153e-05,0.00028360489264182533
36435,65.908386,3,1,1,360,108,108,108,0,0,0,108,0,39762,3327,0.0025592307692307694,0.08367285347819527
147797,2.11527,-1,1,1,2521,366,366,366,160,163,40,3,0,143466,4331,0.0033315384615384617,0.030188337306400123
91021,0.153003,-1,7,7,13,13,91,63,7,14,21,21,0,90645,376,0.0002892307692307692,0.004148050085498373
202120,79.985538,-1,21,21,17841,4633,97293,11080,7731,130,2979,240,0,60428,141692,0.10899384615384615,2.3448070430926062
36597,66.955351,3,1,1,450,108,108,108,0,0,0,108,0,30545,6052,0.004655384615384615,0.19813390080209528
339127,0.028192,-1,1,1,4,4,4,4,1,2,0,1,0,339096,31,2.3846153846153846e-05,9.141953900960201e-05
217029,3.746038,-1,1,1,4849,635,635,635,626,0,0,9,0,206952,10077,0.007751538461538462,0.04869245042328656
191797,2.116201,-1,1,1,2521,385,385,385,158,201,20,6,0,187020,4777,0.0036746153846153847,0.025542722703454177
98968,2.153126,-1,1,1,937,937,937,937,673,254,6,4,0,85703,13265,0.010203846153846154,0.15477871253048317
