estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
81877,0.601358,3,1,1,25,8,8,7,0,0,0,7,0,66364,15513,0.031026,0.23375625339039238
36898,0.196786,-1,7,7,17,17,119,81,27,23,9,22,0,32024,4874,0.009748,0.15219835123657258
55513,0.155156,3,1,1,16,5,5,5,0,0,0,5,0,78742,23229,0.046458,0.295001396967311
2676,0.152733,4,1,1,1,1,1,1,0,0,0,0,1,4330,1654,0.003308,0.381986143187067
19137,0.04647,-1,1,1,17,17,17,17,6,4,3,4,0,18108,1029,0.002058,0.05682571239231279
9667,0.215529,3,1,1,18,18,18,18,0,0,0,18,0,12976,3309,0.006618,0.25500924784217016
36057,0.106201,4,1,1,2,2,2,2,0,0,0,0,2,30481,5576,0.011152,0.18293363078639152
13244,0.191208,3,7,7,20,9,63,25,0,0,0,25,0,11212,2032,0.004064,0.18123439172315375
122292,0.191513,3,1,1,25,13,13,13,0,0,0,13,0,110827,11465,0.02293,0.10344952042372346
125608,0.041786,-1,1,1,17,17,17,17,6,4,3,4,0,124538,1070,0.00214,0.008591755126949204
124873,0.085539,-1,1,1,42,42,42,42,16,4,15,6,1,122293,2580,0.00516,0.021096873901204485
3273,0.069839,-1,27,9,1,1,9,9,0,0,0,0,9,3271,2,4e-06,0.0006114338122898196
107114,0.989862,-1,1,1,937,930,930,929,665,254,6,4,0,32699,74415,0.14883,2.275757668430227
125791,0.058038,-1,1,1,17,17,17,17,1,5,8,3,0,124966,825,0.00165,0.006601795688427252
100685,0.186561,3,1,1,25,9,9,7,0,0,0,7,0,103584,2899,0.005798,0.02798694779116466
17528,0.142564,4,7,7,2,2,14,14,0,0,0,0,14,12738,4790,0.00958,0.37604019469304445
75130,0.193803,3,1,1,20,5,5,5,0,0,0,5,0,75514,384,0.000768,0.0050851497735519245
31411,0.19726,3,1,1,18,18,18,18,0,0,0,18,0,50006,18595,0.03719,0.3718553773547174
9570,0.02222,-1,3,1,4,4,4,4,1,2,0,1,0,9362,208,0.000416,0.022217474898525956
19262,0.066968,-1,1,1,32,32,32,29,12,4,5,7,1,17418,1844,0.003688,0.10586749339763463
14617,0.844564,3,1,1,450,130,130,109,0,0,0,109,0,13936,681,0.001362,0.048866245694603905
108302,0.227284,3,1,1,25,12,12,12,0,0,0,12,0,99217,9085,0.01817,0.09156696937016842
49562,0.211658,3,1,1,17,17,17,17,0,0,0,17,0,76512,26950,0.0539,0.3522323295692179
11311,0.160452,3,1,1,25,9,9,9,0,0,0,9,0,9483,1828,0.003656,0.19276600231994095
55773,0.197787,3,1,1,25,7,7,7,0,0,0,7,0,64886,9113,0.018226,0.14044632124032919
34724,0.253138,3,1,1,90,90,90,90,0,0,0,90,0,30781,3943,0.007886,0.12809850232286152
36245,0.010369,-1,1,1,1,1,1,1,0,0,0,0,1,36236,9,1.8e-05,0.00024837178496522796
36292,0.098266,4,1,1,2,2,2,2,0,0,0,0,2,30635,5657,0.011314,0.1846580708340134
18152,0.025714,-1,1,1,9,9,9,9,1,0,4,4,0,17812,340,0.00068,0.019088255108915337
34223,0.964085,3,1,1,425,239,239,224,0,0,0,224,0,27396,6827,0.013654,0.24919696306030079
126391,0.045742,-1,1,1,13,13,13,13,1,5,3,4,0,125701,690,0.00138,0.005489216474013731
126241,0.032222,-1,1,1,13,13,13,13,1,5,3,4,0,125601,640,0.00128,0.005095500831999745
16379,0.790222,3,1,1,360,125,125,109,0,0,0,109,0,15281,1098,0.002196,0.07185393626071593
55755,0.23949,3,1,1,20,6,6,6,0,0,0,6,0,54512,1243,0.002486,0.022802318755503377
38102,0.075854,-1,7,7,13,13,91,66,7,17,21,21,0,34596,3506,0.007012,0.10134119551393225
16838,0.230481,4,21,21,1,1,21,21,0,0,0,0,21,23213,6375,0.01275,0.2746305949252574
16452,1.126733,3,1,1,450,125,125,109,0,0,0,109,0,11761,4691,0.009382,0.39886064110194713
130680,0.02876,-1,1,1,4,4,4,4,1,2,0,1,0,130407,273,0.000546,0.002093445903977547
