estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
260275,4.517671,-1,1,1,8257,290,290,289,240,28,18,3,0,253813,6462,0.0034010526315789475,0.02545968882602546
122786,0.161164,-1,7,7,17,17,119,70,21,21,7,21,0,121890,896,0.0004715789473684211,0.007350890146853721
305547,4.435004,-1,1,1,8257,234,234,234,210,7,12,5,0,300239,5308,0.002793684210526316,0.017679248865070826
37670,62.587727,-1,1,1,118097,5646,5646,1647,157,645,781,64,0,16656,21014,0.01106,1.2616474543707974
68262,0.085715,-1,1,1,17,17,17,17,6,4,3,4,0,68033,229,0.00012052631578947369,0.003366013552246704
112946,16.712395,-1,1,1,21034,4393,4393,3428,1219,2163,30,16,0,49283,63663,0.03350684210526316,1.2917841852159975
206333,64.226024,-1,1,1,117901,5877,5877,5866,1185,3155,1475,51,0,115909,90424,0.04759157894736842,0.7801292393170505
45409,1.482986,-1,7,7,2065,38,266,182,0,98,77,7,0,43203,2206,0.0011610526315789474,0.05106126889336389
445876,4.265934,-1,1,1,5401,980,980,980,783,144,44,9,0,424373,21503,0.011317368421052632,0.05067004734042929
476380,0.062195,-1,1,1,17,17,17,17,6,4,3,4,0,476118,262,0.00013789473684210527,0.0005502837531872351
464369,0.129401,-1,1,1,42,42,42,42,16,4,15,6,1,463794,575,0.00030263157894736844,0.0012397745550826445
12493,0.032825,-1,27,9,1,1,9,9,0,0,0,0,9,12493,0,0.0,0.0
144820,2.00641,-1,1,1,937,937,937,937,673,254,6,4,0,124713,20107,0.010582631578947368,0.16122617529848532
477580,0.062769,-1,1,1,17,17,17,17,1,5,8,3,0,477406,174,9.157894736842105e-05,0.00036446965475926154
397045,1.138927,-1,1,1,2065,41,41,41,0,21,15,5,0,396581,464,0.0002442105263157895,0.001170000579957184
78202,83.239971,-1,7,7,122875,4985,34895,2945,272,534,1663,476,0,48413,29789,0.015678421052631578,0.6153099374135046
291998,2.943002,-1,1,1,5401,141,141,140,90,35,12,3,0,289213,2785,0.0014657894736842105,0.009629580966277449
326053,19.694539,-1,1,1,21160,6235,6235,6232,4679,1526,10,17,0,189132,136921,0.07206368421052632,0.7239441236808155
35488,0.034787,-1,3,1,4,4,4,4,1,2,0,1,0,35437,51,2.6842105263157896e-05,0.0014391737449558372
66710,0.105924,-1,1,1,33,33,33,33,16,4,5,7,1,66196,514,0.00027052631578947366,0.007764819626563539
46692,67.139903,3,1,1,450,108,108,108,0,0,0,108,0,52896,6204,0.003265263157894737,0.11728675136116153
391523,3.751339,-1,1,1,4945,654,654,654,527,41,80,6,0,377209,14314,0.007533684210526316,0.03794713275664154
398024,16.814331,-1,1,1,17893,4656,4656,4653,4397,68,171,17,0,289894,108130,0.056910526315789474,0.372998406314032
47864,4.121971,-1,1,1,5401,938,938,528,397,107,18,6,0,36476,11388,0.005993684210526316,0.31220528566728806
251112,1.41048,-1,1,1,1969,181,181,181,0,165,10,6,0,248524,2588,0.0013621052631578947,0.010413481192963255
203268,63.964411,-1,1,1,116550,5324,5324,5321,1201,3231,825,64,0,116937,86331,0.04543736842105263,0.7382693245080685
137697,0.019258,-1,1,1,1,1,1,1,0,0,0,0,1,137697,0,0.0,0.0
132716,12.880956,-1,1,1,22550,1330,1330,1328,223,237,800,68,0,116572,16144,0.008496842105263159,0.13848951720824898
68335,0.046341,-1,1,1,9,9,9,9,1,0,4,4,0,68271,64,3.3684210526315786e-05,0.0009374404944998609
110576,66.469586,3,1,1,425,221,221,221,0,0,0,221,0,103641,6935,0.00365,0.06691367316023582
477922,0.058567,-1,1,1,13,13,13,13,1,5,3,4,0,477762,160,8.421052631578948e-05,0.00033489478024623136
477851,0.042433,-1,1,1,13,13,13,13,1,5,3,4,0,477700,151,7.947368421052632e-05,0.0003160979694368851
53081,65.712081,3,1,1,360,108,108,108,0,0,0,108,0,57738,4657,0.0024510526315789476,0.0806574526308497
216133,2.19486,-1,1,1,2521,379,379,379,172,164,40,3,0,209288,6845,0.0036026315789473686,0.03270612744161156
132860,0.156842,-1,7,7,13,13,91,63,7,14,21,21,0,132273,587,0.0003089473684210526,0.00443779153719958
382352,85.390416,-1,21,21,17857,4875,102375,14452,10956,161,3092,243,0,88030,294322,0.1549063157894737,3.343428376689765
53354,67.319116,3,1,1,450,108,108,108,0,0,0,108,0,44496,8858,0.0046621052631578945,0.19907407407407407
495245,0.028406,-1,1,1,4,4,4,4,1,2,0,1,0,495196,49,2.5789473684210525e-05,9.895071850338048e-05
317286,3.734021,-1,1,1,4849,664,664,664,655,0,0,9,0,301367,15919,0.008378421052631578,0.05282263817869906
280207,2.132094,-1,1,1,2521,402,402,402,174,202,20,6,0,272566,7641,0.004021578947368421,0.02803357718864422
144592,2.153444,-1,1,1,937,937,937,937,673,254,6,4,0,124464,20128,0.010593684210526316,0.16171744440159402
44035,67.245549,3,1,1,425,102,102,102,0,0,0,102,0,39275,4760,0.002505263157894737,0.12119669000636538
122883,0.074455,-1,7,7,4,4,28,28,7,14,0,7,0,122453,430,0.0002263157894736842,0.0035115513707299944
143906,2.160648,-1,1,1,937,937,937,937,673,254,6,4,0,123836,20070,0.010563157894736842,0.16206918828127523
68483,0.057494,-1,1,1,13,13,13,13,1,5,3,4,0,68353,130,6.842105263157895e-05,0.0019018916506956533
215163,67.368175,-1,1,1,118725,6417,6417,6411,1181,3580,1602,48,0,116518,98645,0.05191842105263158,0.8466073911327006
477604,0.078231,-1,1,1,17,17,17,17,6,4,3,4,0,477349,255,0.00013421052631578948,0.0005342003439831234
400285,2.550231,-1,1,1,4849,101,101,101,60,21,15,5,0,398410,1875,0.000986842105263158,0.004706207173514721
324364,4.091524,-1,1,1,4849,1037,1037,1037,856,125,50,6,0,301304,23060,0.012136842105263158,0.0765339988848472
67604,66.426838,3,1,1,340,153,153,153,0,0,0,153,0,78272,10668,0.0056147368421052635,0.13629394930498773
