estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
136357,5.560688,-1,1,1,8257,289,289,289,240,28,18,3,0,133189,3168,0.003168,0.02378574807228825
64559,0.215308,-1,7,7,17,17,119,70,21,21,7,21,0,64092,467,0.000467,0.007286400798851651
160414,5.29096,-1,1,1,8257,234,234,234,210,7,12,5,0,157826,2588,0.002588,0.016397805177854094
15764,70.434788,-1,1,1,117713,3667,3667,1206,90,353,699,64,0,8799,6965,0.006965,0.7915672235481305
35894,0.087436,-1,1,1,17,17,17,17,6,4,3,4,0,35795,99,9.9e-05,0.002765749406341668
51100,19.002049,-1,1,1,20934,4177,4177,2836,840,1950,30,16,0,25886,25214,0.025214,0.9740400216333153
89805,72.345958,-1,1,1,117583,4082,4082,4077,659,1892,1475,51,0,61290,28515,0.028515,0.4652471855115027
23646,1.816064,-1,7,7,2065,37,259,182,0,98,77,7,0,22587,1059,0.001059,0.04688537654402975
232399,4.996331,-1,1,1,5401,902,902,902,706,144,43,9,0,222707,9692,0.009692,0.04351906316370837
250001,0.073304,-1,1,1,17,17,17,17,6,4,3,4,0,249876,125,0.000125,0.0005002481230690423
244236,0.156149,-1,1,1,42,42,42,42,16,4,15,6,1,243968,268,0.000268,0.001098504721930745
6563,0.05146,-1,27,9,1,1,9,9,0,0,0,0,9,6563,0,0.0,0.0
75581,2.40296,-1,1,1,937,937,937,937,673,254,6,4,0,65667,9914,0.009914,0.15097385292460444
250990,0.075214,-1,1,1,17,17,17,17,1,5,8,3,0,250910,80,8e-05,0.00031883942449483876
208267,1.423401,-1,1,1,2065,41,41,41,0,21,15,5,0,208039,228,0.000228,0.0010959483558371267
34033,90.326349,-1,7,7,122010,3240,22680,1964,140,291,1057,476,0,25581,8452,0.008452,0.3304014698408975
152950,3.567598,-1,1,1,5401,140,140,140,90,35,12,3,0,151561,1389,0.001389,0.009164626783935181
161581,22.503881,-1,1,1,21103,5759,5759,5759,4240,1492,10,17,0,99907,61674,0.061674,0.617314102114967
18582,0.038207,-1,3,1,4,4,4,4,1,2,0,1,0,18556,26,2.6e-05,0.0014011640439749945
35160,0.130033,-1,1,1,33,33,33,32,15,4,5,7,1,34933,227,0.000227,0.0064981536083359576
24505,82.394019,3,1,1,450,108,108,108,0,0,0,108,0,27747,3242,0.003242,0.11684146033805456
204797,4.437886,-1,1,1,4945,586,586,586,460,41,79,6,0,198545,6252,0.006252,0.03148908307940265
199967,18.542491,-1,1,1,17837,4141,4141,4140,3886,66,171,17,0,152987,46980,0.04698,0.3070849157117925
22936,4.827753,-1,1,1,5401,869,869,371,243,104,18,6,0,19198,3738,0.003738,0.19470778206063133
131509,1.661005,-1,1,1,1969,176,176,176,0,160,10,6,0,130207,1302,0.001302,0.00999946239449492
87325,71.454032,-1,1,1,116046,3464,3464,3463,638,1936,825,64,0,61530,25795,0.025795,0.419226393629124
72660,0.019914,-1,1,1,1,1,1,1,0,0,0,0,1,72660,0,0.0,0.0
67183,14.919979,-1,1,1,22486,1106,1106,1105,106,131,800,68,0,61572,5611,0.005611,0.09112908464886636
35810,0.054312,-1,1,1,9,9,9,9,1,0,4,4,0,35776,34,3.4e-05,0.0009503577817531306
58350,82.020193,3,1,1,425,221,221,221,0,0,0,221,0,54699,3651,0.003651,0.06674710689409313
251434,0.082789,-1,1,1,13,13,13,13,1,5,3,4,0,251351,83,8.3e-05,0.0003302155153550215
251686,0.05329,-1,1,1,13,13,13,13,1,5,3,4,0,251613,73,7.3e-05,0.00029012809354047686
27970,83.109325,3,1,1,360,108,108,108,0,0,0,108,0,30572,2602,0.002602,0.08511055868114614
112650,2.497273,-1,1,1,2521,354,354,354,149,162,40,3,0,109557,3093,0.003093,0.028231879295709084
69760,0.189076,-1,7,7,13,13,91,63,7,14,21,21,0,69474,286,0.000286,0.004116647954630509
131967,102.210143,-1,21,21,17816,4413,92673,9338,6076,116,2912,234,0,46692,85275,0.085275,1.8263299922898997
28060,83.507215,3,1,1,450,108,108,108,0,0,0,108,0,23416,4644,0.004644,0.19832593098735907
260889,0.032049,-1,1,1,4,4,4,4,1,2,0,1,0,260864,25,2.5e-05,9.583537782139352e-05
165432,4.306683,-1,1,1,4849,596,596,596,587,0,0,9,0,158411,7021,0.007021,0.044321417073309305
146758,2.535211,-1,1,1,2521,375,375,375,148,201,20,6,0,143317,3441,0.003441,0.02400971273470698
75895,2.579453,-1,1,1,937,937,937,937,673,254,6,4,0,66030,9865,0.009865,0.14940178706648494
23136,68.856883,3,1,1,425,102,102,102,0,0,0,102,0,20651,2485,0.002485,0.12033315577938114
64894,0.075817,-1,7,7,4,4,28,28,7,14,0,7,0,64672,222,0.000222,0.0034327065809005445
74859,2.185337,-1,1,1,937,937,937,937,673,254,6,4,0,64922,9937,0.009937,0.15306059579187334
36123,0.059403,-1,1,1,13,13,13,13,1,5,3,4,0,36057,66,6.6e-05,0.0018304351443547717
91561,63.670243,-1,1,1,118305,4373,4373,4373,612,2111,1602,48,0,61403,30158,0.030158,0.4911486409458821
250512,0.076381,-1,1,1,17,17,17,17,6,4,3,4,0,250385,127,0.000127,0.0005072188829203028
