estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
27893,4.182515,-1,1,1,8257,275,275,273,224,28,18,3,0,26201,1692,0.00846,0.06457768787450861
12858,0.135493,-1,7,7,17,17,119,70,21,21,7,21,0,12599,259,0.001295,0.02055718707833955
32517,4.005338,-1,1,1,8257,218,218,217,193,7,12,5,0,31156,1361,0.006805,0.043683399666195916
1079,6.792794,4,1,1,1,1,1,1,0,0,0,0,1,1705,626,0.00313,0.3671554252199413
7443,0.053503,-1,1,1,17,17,17,17,6,4,3,4,0,7362,81,0.000405,0.011002444987775062
11333,10.463269,-1,1,1,18879,3169,3169,1223,226,952,29,16,0,5203,6130,0.03065,1.1781664424370555
14514,6.58309,4,1,1,2,2,2,2,0,0,0,0,2,12255,2259,0.011295,0.18433292533659731
5089,1.253666,-1,7,7,2065,38,266,174,0,94,73,7,0,4424,665,0.003325,0.15031645569620253
46901,3.081884,-1,1,1,5401,510,510,507,323,134,41,9,0,43944,2957,0.014785,0.06729018751137812
49470,0.050325,-1,1,1,17,17,17,17,6,4,3,4,0,49405,65,0.000325,0.0013156563100900718
49073,0.095183,-1,1,1,42,42,42,42,16,4,15,6,1,48922,151,0.000755,0.0030865459302563264
1327,0.041856,-1,27,9,1,1,9,9,0,0,0,0,9,1327,0,0.0,0.0
17917,1.24154,-1,1,1,937,807,807,807,543,254,6,4,0,13048,4869,0.024345,0.3731606376456162
49560,0.046078,-1,1,1,17,17,17,17,1,5,8,3,0,49509,51,0.000255,0.0010301157365327515
41240,1.090843,-1,1,1,2065,42,42,41,0,21,15,5,0,41062,178,0.00089,0.004334908187618723
7065,6.601528,4,7,7,2,2,14,14,0,0,0,0,14,5047,2018,0.01009,0.3998414899940559
30723,2.686023,-1,1,1,5401,137,137,135,85,35,12,3,0,29943,780,0.0039,0.02604949403867348
39992,11.867287,-1,1,1,19196,3411,3411,3402,2029,1346,10,17,0,20110,19882,0.09941,0.9886623570363003
3748,0.029744,-1,3,1,4,4,4,4,1,2,0,1,0,3730,18,9e-05,0.00482573726541555
7063,0.076706,-1,1,1,32,32,32,24,7,4,5,7,1,6982,81,0.000405,0.01160126038384417
4918,7.793475,3,1,1,450,108,108,108,0,0,0,108,0,5500,582,0.00291,0.10581818181818183
41309,2.6346,-1,1,1,4945,346,346,346,224,39,77,6,0,39488,1821,0.009105,0.0461152755267423
42295,9.157522,-1,1,1,15921,1906,1906,1900,1655,59,169,17,0,30705,11590,0.05795,0.3774629539163003
4538,2.806959,-1,1,1,5401,443,443,157,57,79,15,6,0,3767,771,0.003855,0.20467215290682242
26400,1.15516,-1,1,1,1969,163,163,163,0,147,10,6,0,25625,775,0.003875,0.03024390243902439
13205,7.061526,3,1,1,90,90,90,90,0,0,0,90,0,12280,925,0.004625,0.07532573289902281
14422,0.010037,-1,1,1,1,1,1,1,0,0,0,0,1,14422,0,0.0,0.0
14743,10.04327,-1,1,1,20516,881,881,874,20,33,753,68,0,12207,2536,0.01268,0.2077496518391087
6950,0.037462,-1,1,1,9,9,9,9,1,0,4,4,0,6926,24,0.00012,0.0034652035807103665
11748,7.778454,3,1,1,425,221,221,221,0,0,0,221,0,10870,878,0.00439,0.08077276908923643
50215,0.04091,-1,1,1,13,13,13,13,1,5,3,4,0,50177,38,0.00019,0.0007573190904199135
49970,0.032056,-1,1,1,13,13,13,13,1,5,3,4,0,49932,38,0.00019,0.00076103500761035
5638,7.685309,3,1,1,360,109,109,108,0,0,0,108,0,6032,394,0.00197,0.0653183023872679
22813,1.538794,-1,1,1,2521,257,257,257,65,150,39,3,0,21557,1256,0.00628,0.05826413693927727
14008,0.113661,-1,7,7,13,13,91,63,7,14,21,21,0,13831,177,0.000885,0.012797339310245102
24496,21.525459,-1,21,21,15887,2135,44835,3774,1321,28,2232,193,0,9263,15233,0.076165,1.6444996221526502
5631,7.690318,3,1,1,450,108,108,108,0,0,0,108,0,4640,991,0.004955,0.21357758620689654
52172,0.019951,-1,1,1,4,4,4,4,1,2,0,1,0,52150,22,0.00011,0.0004218600191754554
32869,2.520671,-1,1,1,4849,258,258,257,248,0,0,9,0,31256,1613,0.008065,0.05160609163040696
29542,1.551659,-1,1,1,2521,273,273,271,59,186,20,6,0,28190,1352,0.00676,0.04796026959914863
18188,1.288756,-1,1,1,937,822,822,822,558,254,6,4,0,13211,4977,0.024885,0.3767315116191053
4676,7.789937,3,1,1,425,102,102,102,0,0,0,102,0,4118,558,0.00279,0.13550267119961146
12993,0.052481,-1,7,7,4,4,28,28,7,14,0,7,0,12873,120,0.0006,0.00932183640177115
17720,1.291586,-1,1,1,937,812,812,812,548,254,6,4,0,12896,4824,0.02412,0.3740694789081886
7373,0.044955,-1,1,1,13,13,13,13,1,5,3,4,0,7315,58,0.00029,0.007928913192071087
7289,6.803937,4,1,1,1,1,1,1,0,0,0,0,1,12155,4866,0.02433,0.4003290826820239
49556,0.059259,-1,1,1,17,17,17,17,6,4,3,4,0,49482,74,0.00037,0.00149549331069884
42547,2.306702,-1,1,1,4849,97,97,96,55,21,15,5,0,42075,472,0.00236,0.011218062982768865
34224,2.733956,-1,1,1,4849,489,489,487,324,109,48,6,0,31357,2867,0.014335,0.09143094045986543
7278,7.676956,3,1,1,340,153,153,153,0,0,0,153,0,8295,1017,0.005085,0.12260397830018083
7904,1.934345,-1,462,298,13,13,3874,1050,5,186,314,545,0,5591,2313,0.011565,0.4137005902343051
33310,4.770008,-1,1,1,8353,636,636,633,439,150,38,6,0,29721,3589,0.017945,0.12075636755156287
18111,1.349644,-1,1,1,973,851,851,851,551,254,46,0,0,13194,4917,0.024585,0.3726693951796271
14698,12.784406,-1,1,1,26505,894,894,888,29,32,759,68,0,12120,2578,0.01289,0.2127062706270627
49467,0.053656,-1,1,1,17,17,17,17,6,4,3,4,0,49389,78,0.00039,0.0015792990341978984
37918,4.16214,-1,1,1,8257,234,234,231,193,28,3,7,0,36436,1482,0.00741,0.04067405862333955
15124,3.172986,-1,1,1,5497,544,544,544,247,264,32,1,0,12087,3037,0.015185,0.25126168610904276
5612,7.636436,3,1,1,288,108,108,108,0,0,0,108,0,7220,1608,0.00804,0.2227146814404432
25520,0.091361,-1,7,7,13,13,91,42,0,7,14,21,0,25432,88,0.00044,0.0034602076124567475
854,0.296209,-1,54,34,17,17,578,117,5,18,25,69,0,611,243,0.001215,0.397708674304419
17532,16.411226,-1,1,1,33329,1413,1413,1405,28,558,755,64,0,12370,5162,0.02581,0.41729991915925624
4951,2.823838,-1,1,1,5401,357,357,74,41,24,0,9,0,4546,405,0.002025,0.08908930928288605
7432,0.023442,-1,1,1,3,3,3,3,1,0,1,1,0,7425,7,3.5e-05,0.0009427609427609427
16591,13.711496,-1,1,1,28421,1239,1239,1230,26,544,592,68,0,12144,4447,0.022235,0.36618906455862976
7215,0.124671,-1,7,7,17,17,119,70,21,28,7,14,0,6929,286,0.00143,0.04127579737335835
50453,0.035005,-1,1,1,13,13,13,13,1,5,3,4,0,50406,47,0.000235,0.000932428679125501
