estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
246343,0.214465,3,1,1,25,8,8,7,0,0,0,7,0,200210,46133,0.030755333333333332,0.230423055791419
112554,0.092528,-1,7,7,17,17,119,91,31,24,12,24,0,96169,16385,0.010923333333333334,0.17037714856138672
167635,0.142082,3,1,1,16,5,5,5,0,0,0,5,0,237000,69365,0.04624333333333333,0.29267932489451476
7887,0.135709,4,1,1,1,1,1,1,0,0,0,0,1,13133,5246,0.003497333333333333,0.3994517627350948
56799,0.035829,-1,1,1,17,17,17,17,6,4,3,4,0,53709,3090,0.00206,0.05753225716360386
28875,0.209181,3,1,1,18,18,18,18,0,0,0,18,0,38808,9933,0.006622,0.25595238095238093
108551,0.103214,4,1,1,2,2,2,2,0,0,0,0,2,91611,16940,0.011293333333333334,0.18491229219198568
40527,0.186217,3,7,7,20,10,70,30,0,0,0,30,0,34000,6527,0.004351333333333333,0.19197058823529412
369372,0.151065,3,1,1,25,14,14,13,0,0,0,13,0,334875,34497,0.022998,0.10301455767077268
378759,0.035684,-1,1,1,17,17,17,17,6,4,3,4,0,375663,3096,0.002064,0.008241429153257042
373894,0.075818,-1,1,1,42,42,42,42,16,4,15,6,1,366138,7756,0.005170666666666666,0.021183269696125506
9886,0.031695,-1,27,9,1,1,9,9,0,0,0,0,9,9880,6,4e-06,0.0006072874493927126
327634,0.921687,-1,1,1,937,937,937,937,673,254,6,4,0,98409,229225,0.15281666666666666,2.3293093111402414
379748,0.040073,-1,1,1,17,17,17,17,1,5,8,3,0,377126,2622,0.001748,0.006952583486686147
304583,0.173806,3,1,1,25,10,10,8,0,0,0,8,0,313020,8437,0.005624666666666667,0.026953549293974827
52604,0.146207,4,7,7,2,2,14,14,0,0,0,0,14,38159,14445,0.00963,0.37854765586100264
226650,0.207844,3,1,1,20,5,5,5,0,0,0,5,0,228292,1642,0.0010946666666666667,0.007192542883675293
94176,0.206885,3,1,1,18,18,18,18,0,0,0,18,0,149415,55239,0.036826,0.36970183716494326
28613,0.018392,-1,3,1,4,4,4,4,1,2,0,1,0,27937,676,0.00045066666666666665,0.02419730107026524
58943,0.068014,-1,1,1,33,33,33,33,16,4,5,7,1,52291,6652,0.004434666666666667,0.12721118356887418
45106,0.879169,3,1,1,450,152,152,120,0,0,0,120,0,41591,3515,0.002343333333333333,0.08451347647327546
324908,0.213662,3,1,1,25,12,12,12,0,0,0,12,0,297737,27171,0.018114,0.09125839247389475
148594,0.207821,3,1,1,17,17,17,17,0,0,0,17,0,228835,80241,0.053494,0.3506500316822164
34189,0.159093,3,1,1,25,9,9,9,0,0,0,9,0,28724,5465,0.0036433333333333335,0.1902590168500209
168187,0.210069,3,1,1,25,7,7,7,0,0,0,7,0,195889,27702,0.018468,0.14141682279249984
104088,0.259112,3,1,1,90,90,90,90,0,0,0,90,0,92274,11814,0.007876,0.12803173158202744
108801,0.007553,-1,1,1,1,1,1,1,0,0,0,0,1,108761,40,2.6666666666666667e-05,0.0003677788913305321
108911,0.097156,4,1,1,2,2,2,2,0,0,0,0,2,92010,16901,0.011267333333333334,0.1836865558091512
55030,0.022834,-1,1,1,9,9,9,9,1,0,4,4,0,53941,1089,0.000726,0.02018872471774717
103326,0.922217,3,1,1,425,258,258,231,0,0,0,231,0,81794,21532,0.014354666666666667,0.2632466929114605
379439,0.034146,-1,1,1,13,13,13,13,1,5,3,4,0,377341,2098,0.0013986666666666668,0.005559957704039583
379442,0.042006,-1,1,1,13,13,13,13,1,5,3,4,0,377522,1920,0.00128,0.005085796324452615
49492,0.72439,3,1,1,360,143,143,112,0,0,0,112,0,45729,3763,0.002508666666666667,0.08228913818364714
168130,0.194391,3,1,1,20,6,6,6,0,0,0,6,0,165020,3110,0.0020733333333333333,0.018846200460550237
115690,0.07172,-1,7,7,13,13,91,70,7,19,21,23,0,104530,11160,0.00744,0.10676360853343538
51107,0.203852,4,21,21,1,1,21,21,0,0,0,0,21,69686,18579,0.012386,0.2666102230003157
49715,1.069711,3,1,1,450,158,158,118,0,0,0,118,0,35041,14674,0.009782666666666667,0.4187665877115379
391817,0.027804,-1,1,1,4,4,4,4,1,2,0,1,0,390984,833,0.0005553333333333334,0.002130521965093201
236057,0.202145,3,1,1,25,11,11,9,0,0,0,9,0,238034,1977,0.001318,0.0083055361839065
167787,0.205363,3,1,1,20,6,6,6,0,0,0,6,0,215257,47470,0.03164666666666666,0.2205270908727707
328098,0.998644,-1,1,1,937,937,937,937,673,254,6,4,0,98381,229717,0.15314466666666668,2.33497321637308
42606,0.830959,3,1,1,425,141,141,111,0,0,0,111,0,31010,11596,0.007730666666666667,0.37394388906804255
101888,0.041658,-1,7,7,4,4,28,28,7,14,0,7,0,96567,5321,0.0035473333333333333,0.05510163927635735
327525,0.964916,-1,1,1,937,937,937,937,673,254,6,4,0,97573,229952,0.15330133333333334,2.356717534563865
56016,0.056536,-1,1,1,13,13,13,13,1,5,3,4,0,54055,1961,0.0013073333333333333,0.036277865137360095
54359,0.14686,4,1,1,1,1,1,1,0,0,0,0,1,92085,37726,0.02515066666666667,0.4096867025031221
379894,0.034543,-1,1,1,17,17,17,17,6,4,3,4,0,376883,3011,0.002007333333333333,0.007989216812644773
383417,0.140793,3,1,1,25,9,9,9,0,0,0,9,0,314815,68602,0.045734666666666667,0.21791210711052522
304150,0.189941,3,1,1,25,13,13,12,0,0,0,12,0,237781,66369,0.044246,0.2791181801741939
64716,0.806723,3,1,1,340,182,182,164,0,0,0,164,0,61794,2922,0.001948,0.047286144285852996
0,0.196847,-1,0,0,0,0,0,0,0,0,0,0,0,42063,42063,0.028042,1.0
225975,0.187915,3,1,1,25,11,11,9,0,0,0,9,0,226326,351,0.000234,0.0015508602635136927
335921,1.030693,-1,1,1,973,973,973,973,673,254,46,0,0,98109,237812,0.15854133333333334,2.4239570273879054
108460,0.11797,4,1,1,2,2,2,2,0,0,0,0,2,91193,17267,0.011511333333333333,0.18934567346177886
379300,0.045071,-1,1,1,17,17,17,17,6,4,3,4,0,376348,2952,0.001968,0.007843804138722672
245217,0.146322,3,1,1,20,9,9,8,0,0,0,8,0,276739,31522,0.021014666666666668,0.1139051597353463
68526,0.213973,3,1,1,20,8,8,4,0,0,0,4,0,92320,23794,0.015862666666666667,0.25773396880415944
49787,0.664693,3,1,1,288,136,136,113,0,0,0,113,0,55228,5441,0.0036273333333333335,0.09851886724125444
200122,0.072504,-1,7,7,13,13,91,54,1,14,16,23,0,193031,7091,0.004727333333333333,0.03673503219690102
60555,0.297098,-1,54,36,17,17,612,329,91,84,52,102,0,4725,55830,0.03722,11.815873015873017
108551,0.156597,4,1,1,2,2,2,2,0,0,0,0,2,92092,16459,0.010972666666666667,0.1787234504625809
34225,0.188511,3,1,1,25,10,10,9,0,0,0,9,0,34428,203,0.00013533333333333333,0.005896363425119089
56036,0.012147,-1,1,1,3,3,3,3,1,0,1,1,0,55586,450,0.0003,0.008095563631130141
108925,0.098642,4,1,1,2,2,2,2,0,0,0,0,2,92046,16879,0.011252666666666666,0.18337570345262152
69293,0.084163,-1,7,7,17,17,119,84,28,28,12,16,0,53647,15646,0.010430666666666666,0.2916472496132123
378325,0.027336,-1,1,1,13,13,13,13,1,5,3,4,0,376450,1875,0.00125,0.004980741134280781
0,0.120264,-1,0,0,0,0,0,0,0,0,0,0,0,34569,34569,0.023046,1.0
56633,0.013592,-1,1,1,4,4,4,4,1,2,0,1,0,55758,875,0.0005833333333333334,0.01569281538075254
214435,0.004528,-1,1,1,1,1,1,1,0,0,0,0,1,214435,0,0.0,0.0
319513,0.947438,-1,1,1,919,919,919,919,613,260,46,0,0,97742,221771,0.14784733333333333,2.2689427267704776
267673,0.681897,-1,1,1,676,676,676,676,613,30,29,4,0,98496,169177,0.11278466666666667,1.7176027452891487
374401,0.081007,-1,1,1,42,42,42,42,16,14,4,7,1,366651,7750,0.005166666666666667,0.021137266774125803
14794,0.038251,-1,3,1,17,17,17,10,4,1,2,3,0,13192,1602,0.001068,0.12143723468768951
8934,0.028107,-1,1,1,13,13,13,7,0,3,1,3,0,7991,943,0.0006286666666666667,0.11800775872856964
371866,0.073523,-1,1,1,42,42,42,42,6,5,15,16,0,366309,5557,0.003704666666666667,0.015170252437150056
68204,0.194102,4,7,7,2,2,14,14,0,0,0,0,14,31803,36401,0.02426733333333333,1.1445775555765179
370885,0.225879,3,1,1,25,13,13,13,0,0,0,13,0,335695,35190,0.02346,0.10482729858949344
378867,0.03726,-1,1,1,17,17,17,17,6,4,3,4,0,375724,3143,0.002095333333333333,0.00836518295344455
214759,0.005942,-1,1,1,1,1,1,1,0,0,0,0,1,214759,0,0.0,0.0
378310,0.020004,-1,1,1,9,9,9,9,1,0,4,4,0,377286,1024,0.0006826666666666667,0.00271412138271762
226505,0.233955,3,1,1,25,12,12,10,0,0,0,10,0,188875,37630,0.025086666666666667,0.19923229649238913
