estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
95494,5.120609,-1,1,1,8257,289,289,289,240,28,18,3,0,93367,2127,0.0030385714285714287,0.022781068257521395
45298,0.176832,-1,7,7,17,17,119,70,21,21,7,21,0,44990,308,0.00044,0.006845965770171149
112342,4.865634,-1,1,1,8257,234,234,234,210,7,12,5,0,110659,1683,0.0024042857142857143,0.015208884952873241
9535,63.680726,-1,1,1,117131,2899,2899,967,64,239,600,64,0,6139,3396,0.004851428571428572,0.5531845577455612
25214,0.082355,-1,1,1,17,17,17,17,6,4,3,4,0,25148,66,9.428571428571429e-05,0.002624463177986321
32594,16.419763,-1,1,1,20800,4023,4023,2501,668,1787,30,16,0,18189,14405,0.02057857142857143,0.7919621749408984
57061,61.167738,-1,1,1,117145,3329,3329,3328,449,1353,1475,51,0,42846,14215,0.020307142857142857,0.3317695934276245
16464,1.503017,-1,7,7,2065,37,259,182,0,98,77,7,0,15801,663,0.0009471428571428571,0.04195936966014809
161605,4.166402,-1,1,1,5401,816,816,816,622,142,43,9,0,155883,5722,0.008174285714285714,0.03670701744256911
175008,0.062888,-1,1,1,17,17,17,17,6,4,3,4,0,174922,86,0.00012285714285714287,0.0004916477058346005
170847,0.130643,-1,1,1,42,42,42,42,16,4,15,6,1,170674,173,0.0002471428571428571,0.0010136283206580968
4577,0.049955,-1,27,9,1,1,9,9,0,0,0,0,9,4577,0,0.0,0.0
52569,2.04911,-1,1,1,937,936,936,936,672,254,6,4,0,45997,6572,0.009388571428571428,0.14287888340543947
175821,0.061313,-1,1,1,17,17,17,17,1,5,8,3,0,175767,54,7.714285714285714e-05,0.000307224905699022
145841,4.94812,-1,1,1,2065,41,41,41,0,21,15,5,0,145690,151,0.00021571428571428571,0.0010364472510124235
22041,74.600273,-1,7,7,121626,2514,17598,1594,100,203,815,476,0,17950,4091,0.005844285714285714,0.22791086350974932
106965,3.076162,-1,1,1,5401,140,140,140,90,35,12,3,0,106066,899,0.0012842857142857144,0.008475854656534611
107574,21.555579,-1,1,1,21024,5347,5347,5347,3852,1468,10,17,0,69972,37602,0.05371714285714286,0.5373863831246785
13112,0.037458,-1,3,1,4,4,4,4,1,2,0,1,0,13093,19,2.7142857142857144e-05,0.001451157106850989
24595,0.130345,-1,1,1,32,32,32,30,13,4,5,7,1,24462,133,0.00019,0.0054370043332515735
17217,66.429195,3,1,1,450,108,108,108,0,0,0,108,0,19501,2284,0.003262857142857143,0.11712219886159685
142955,3.997696,-1,1,1,4945,536,536,536,410,41,79,6,0,139239,3716,0.005308571428571429,0.026687925078462214
134852,17.178444,-1,1,1,17759,3704,3704,3704,3452,65,170,17,0,107159,27693,0.039561428571428574,0.2584290633544546
15393,4.115652,-1,1,1,5401,799,799,309,185,100,18,6,0,13369,2024,0.0028914285714285713,0.15139501832597801
91954,1.501195,-1,1,1,1969,174,174,174,0,158,10,6,0,91111,843,0.0012042857142857144,0.00925245030786623
55750,59.865221,-1,1,1,115260,2734,2734,2734,431,1414,825,64,0,43165,12585,0.017978571428571427,0.29155565851963394
50790,0.018986,-1,1,1,1,1,1,1,0,0,0,0,1,50790,0,0.0,0.0
46323,12.642685,-1,1,1,22385,1035,1035,1035,77,90,800,68,0,43111,3212,0.004588571428571429,0.0745053466632646
25001,0.055393,-1,1,1,9,9,9,9,1,0,4,4,0,24983,18,2.5714285714285714e-05,0.0007204899331545451
40894,66.30616,3,1,1,425,221,221,221,0,0,0,221,0,38363,2531,0.003615714285714286,0.06597502802179184
176174,0.062204,-1,1,1,13,13,13,13,1,5,3,4,0,176115,59,8.428571428571429e-05,0.00033500837520938025
176382,0.048453,-1,1,1,13,13,13,13,1,5,3,4,0,176336,46,6.571428571428571e-05,0.000260865620179657
19606,67.244663,3,1,1,360,108,108,108,0,0,0,108,0,21434,1828,0.0026114285714285714,0.08528506111785014
