estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
41270,4.346019,-1,1,1,8257,285,285,283,234,28,18,3,0,39860,1410,0.0047,0.03537380832915203
19399,0.154394,-1,7,7,17,17,119,70,21,21,7,21,0,19185,214,0.0007133333333333333,0.011154547823820693
48464,4.066075,-1,1,1,8257,233,233,232,208,7,12,5,0,47257,1207,0.004023333333333334,0.02554118966502317
3944,50.10008,-1,1,1,111562,1788,1788,551,20,116,351,64,0,2586,1358,0.004526666666666667,0.5251353441608662
11095,0.068404,-1,1,1,17,17,17,17,6,4,3,4,0,11036,59,0.00019666666666666666,0.0053461399057629574
14542,12.2488,-1,1,1,19906,3509,3509,1597,324,1227,30,16,0,7758,6784,0.022613333333333333,0.8744521783964939
25045,51.116479,-1,1,1,112429,2341,2341,2320,205,612,1452,51,0,18411,6634,0.022113333333333332,0.3603280647439031
7259,1.333802,-1,7,7,2065,37,259,179,0,97,75,7,0,6720,539,0.0017966666666666667,0.08020833333333334
69309,3.240803,-1,1,1,5401,614,614,613,426,136,42,9,0,66166,3143,0.010476666666666667,0.04750173805277635
74611,0.055441,-1,1,1,17,17,17,17,6,4,3,4,0,74552,59,0.00019666666666666666,0.0007913939263869514
73622,0.127975,-1,1,1,42,42,42,42,16,4,15,6,1,73486,136,0.0004533333333333333,0.001850692648939934
1966,0.049734,-1,27,9,1,1,9,9,0,0,0,0,9,1966,0,0.0,0.0
24181,1.489338,-1,1,1,937,882,882,882,618,254,6,4,0,19596,4585,0.015283333333333333,0.2339763216983058
74853,0.054231,-1,1,1,17,17,17,17,1,5,8,3,0,74803,50,0.00016666666666666666,0.0006684223894763579
61987,1.071237,-1,1,1,2065,42,42,41,0,21,15,5,0,61872,115,0.00038333333333333334,0.0018586759762089474
9164,55.795919,-1,7,7,116970,1513,10591,979,39,81,383,476,0,7624,1540,0.0051333333333333335,0.20199370409233997
45855,2.731866,-1,1,1,5401,141,141,139,89,35,12,3,0,45134,721,0.0024033333333333333,0.015974653254752516
50559,13.413125,-1,1,1,20239,4048,4048,4048,2627,1394,10,17,0,30122,20437,0.06812333333333333,0.678474204900073
5566,0.033274,-1,3,1,4,4,4,4,1,2,0,1,0,5550,16,5.333333333333333e-05,0.002882882882882883
10570,0.086999,-1,1,1,32,32,32,26,9,4,5,7,1,10467,103,0.00034333333333333335,0.009840450941052833
7394,66.074444,3,1,1,450,108,108,108,0,0,0,108,0,8348,954,0.00318,0.1142788691902252
61538,3.09917,-1,1,1,4945,406,406,403,280,39,78,6,0,59563,1975,0.006583333333333333,0.0331581686617531
59265,11.325751,-1,1,1,16978,2497,2497,2494,2246,61,170,17,0,46036,13229,0.044096666666666666,0.2873620644712833
6461,3.235895,-1,1,1,5401,554,554,190,81,87,16,6,0,5650,811,0.002703333333333333,0.14353982300884957
39389,1.240925,-1,1,1,1969,168,168,168,0,152,10,6,0,38743,646,0.0021533333333333335,0.016673979815708645
23800,50.696043,-1,1,1,110010,1718,1718,1702,174,647,817,64,0,18411,5389,0.017963333333333335,0.29270544783010155
21546,0.01811,-1,1,1,1,1,1,1,0,0,0,0,1,21546,0,0.0,0.0
20441,10.73801,-1,1,1,21555,946,946,939,31,47,793,68,0,18365,2076,0.00692,0.11304111080860332
10498,0.042297,-1,1,1,9,9,9,9,1,0,4,4,0,10479,19,6.333333333333333e-05,0.0018131501097432962
17508,67.870986,3,1,1,425,221,221,221,0,0,0,221,0,16350,1158,0.00386,0.0708256880733945
75399,0.059747,-1,1,1,13,13,13,13,1,5,3,4,0,75366,33,0.00011,0.0004378632274500438
75269,0.038608,-1,1,1,13,13,13,13,1,5,3,4,0,75243,26,8.666666666666667e-05,0.0003455470940818415
8314,67.013823,3,1,1,360,108,108,108,0,0,0,108,0,9099,785,0.002616666666666667,0.08627321683701505
33910,1.828944,-1,1,1,2521,284,284,282,86,154,39,3,0,32681,1229,0.004096666666666667,0.03760594841039136
21010,0.137728,-1,7,7,13,13,91,63,7,14,21,21,0,20876,134,0.00044666666666666666,0.00641885418662579
30707,38.420397,-1,21,21,16966,2738,57498,4688,1954,38,2491,205,0,13933,16774,0.055913333333333336,1.2039043996267853
8411,66.946561,3,1,1,450,108,108,108,0,0,0,108,0,6992,1419,0.00473,0.2029462242562929
78270,0.029147,-1,1,1,4,4,4,4,1,2,0,1,0,78260,10,3.3333333333333335e-05,0.0001277791975466394
49050,2.969655,-1,1,1,4849,348,348,348,339,0,0,9,0,47189,1861,0.006203333333333333,0.039437156964546825
44115,1.779371,-1,1,1,2521,299,299,298,82,190,20,6,0,42859,1256,0.004186666666666667,0.029305396766140135
24406,1.641928,-1,1,1,937,891,891,891,627,254,6,4,0,19781,4625,0.015416666666666667,0.23381022193013498
6947,65.686052,3,1,1,425,102,102,102,0,0,0,102,0,6225,722,0.0024066666666666668,0.11598393574297189
19437,0.06857,-1,7,7,4,4,28,28,7,14,0,7,0,19344,93,0.00031,0.004807692307692308
24033,1.626358,-1,1,1,937,890,890,890,626,254,6,4,0,19437,4596,0.01532,0.23645624324741474
10913,0.052939,-1,1,1,13,13,13,13,1,5,3,4,0,10874,39,0.00013,0.003586536693029244
25381,54.168485,-1,1,1,112605,2523,2523,2500,155,712,1585,48,0,18292,7089,0.02363,0.387546468401487
74708,0.06893,-1,1,1,17,17,17,17,6,4,3,4,0,74656,52,0.00017333333333333334,0.0006965280754393485
63687,2.407055,-1,1,1,4849,101,101,99,58,21,15,5,0,63247,440,0.0014666666666666667,0.006956851708381426
50417,2.998482,-1,1,1,4849,611,611,611,442,115,48,6,0,47493,2924,0.009746666666666667,0.06156696776367043
10864,66.895285,3,1,1,340,153,153,153,0,0,0,153,0,12476,1612,0.005373333333333333,0.1292080795126643
10370,2.981351,-1,462,307,13,13,3991,1192,10,253,352,577,0,8385,1985,0.0066166666666666665,0.23673225998807393
49089,5.354869,-1,1,1,8353,776,776,775,577,154,38,6,0,45116,3973,0.013243333333333333,0.08806188491887579
24438,1.667496,-1,1,1,973,930,930,930,630,254,46,0,0,19797,4641,0.01547,0.23442945900894074
20533,14.169028,-1,1,1,27586,963,963,960,52,46,794,68,0,18222,2311,0.007703333333333334,0.12682471737460213
74514,0.066309,-1,1,1,17,17,17,17,6,4,3,4,0,74444,70,0.00023333333333333333,0.0009403041212186342
56054,4.207086,-1,1,1,8257,247,247,246,208,28,3,7,0,54742,1312,0.004373333333333333,0.023966972342990757
21431,3.431771,-1,1,1,5497,651,651,650,348,269,32,1,0,18313,3118,0.010393333333333333,0.17026156282422322
8324,66.687609,3,1,1,288,108,108,108,0,0,0,108,0,10877,2553,0.00851,0.23471545462903373
