estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
67771,4.620995,-1,1,1,8257,289,289,289,240,28,18,3,0,66364,1407,0.002814,0.021201253691760593
32239,0.177051,-1,7,7,17,17,119,70,21,21,7,21,0,32024,215,0.00043,0.006713714713964526
79887,4.347034,-1,1,1,8257,233,233,233,209,7,12,5,0,78742,1145,0.00229,0.014541159736862158
6026,55.531687,-1,1,1,115955,2385,2385,776,44,175,493,64,0,4330,1696,0.003392,0.39168591224018473
18150,0.080844,-1,1,1,17,17,17,17,6,4,3,4,0,18108,42,8.4e-05,0.0023194168323392977
21083,14.79279,-1,1,1,20573,3860,3860,2142,516,1580,30,16,0,12976,8107,0.016214,0.624768803945746
37908,56.520073,-1,1,1,116233,2823,2823,2822,334,963,1474,51,0,30481,7427,0.014854,0.2436599849086316
11632,1.439992,-1,7,7,2065,37,259,182,0,98,77,7,0,11212,420,0.00084,0.03745986443096682
114290,3.811091,-1,1,1,5401,742,742,742,548,142,43,9,0,110827,3463,0.006926,0.03124689831900169
124600,0.061451,-1,1,1,17,17,17,17,6,4,3,4,0,124538,62,0.000124,0.0004978400167017296
122413,0.126645,-1,1,1,42,42,42,42,16,4,15,6,1,122293,120,0.00024,0.0009812499488932318
3271,0.058053,-1,27,9,1,1,9,9,0,0,0,0,9,3271,0,0.0,0.0
37097,1.976102,-1,1,1,937,929,929,929,665,254,6,4,0,32699,4398,0.008796,0.13449952597938775
125007,0.061528,-1,1,1,17,17,17,17,1,5,8,3,0,124966,41,8.2e-05,0.0003280892402733544
103680,1.112753,-1,1,1,2065,41,41,41,0,21,15,5,0,103584,96,0.000192,0.0009267840593141798
14672,64.411058,-1,7,7,120768,2008,14056,1293,64,144,609,476,0,12738,1934,0.003868,0.15182917255456116
76120,2.896211,-1,1,1,5401,140,140,140,90,35,12,3,0,75514,606,0.001212,0.00802500198638663
72605,17.219471,-1,1,1,20863,4864,4864,4864,3390,1447,10,17,0,50006,22599,0.045198,0.45192576890773106
9373,0.04308,-1,3,1,4,4,4,4,1,2,0,1,0,9362,11,2.2e-05,0.001174962614825892
17500,0.103324,-1,1,1,32,32,32,29,12,4,5,7,1,17418,82,0.000164,0.004707773567573775
12321,93.844477,3,1,1,450,108,108,108,0,0,0,108,0,13936,1615,0.00323,0.11588691159586682
101430,3.426262,-1,1,1,4945,483,483,483,358,40,79,6,0,99217,2213,0.004426,0.022304645373272727
92499,14.115698,-1,1,1,17601,3244,3244,3244,2993,64,170,17,0,76512,15987,0.031974,0.20894761606022585
10588,3.618669,-1,1,1,5401,705,705,256,135,98,17,6,0,9483,1105,0.00221,0.11652430665401245
65436,1.374427,-1,1,1,1969,172,172,172,0,156,10,6,0,64886,550,0.0011,0.008476404771445303
37375,56.108742,-1,1,1,113976,2253,2253,2253,312,1052,825,64,0,30781,6594,0.013188,0.21422305967967253
36236,0.019092,-1,1,1,1,1,1,1,0,0,0,0,1,36236,0,0.0,0.0
32492,11.994575,-1,1,1,22185,989,989,989,51,70,800,68,0,30635,1857,0.003714,0.060616941406887545
17824,0.045898,-1,1,1,9,9,9,9,1,0,4,4,0,17812,12,2.4e-05,0.0006737031214911295
29166,67.478785,3,1,1,425,221,221,221,0,0,0,221,0,27396,1770,0.00354,0.06460797196671046
125735,0.057887,-1,1,1,13,13,13,13,1,5,3,4,0,125701,34,6.8e-05,0.0002704831306035752
125633,0.043033,-1,1,1,13,13,13,13,1,5,3,4,0,125601,32,6.4e-05,0.00025477504159998723
14021,66.066386,3,1,1,360,108,108,108,0,0,0,108,0,15281,1260,0.00252,0.08245533669262482
55677,1.989578,-1,1,1,2521,315,315,315,115,157,40,3,0,54512,1165,0.00233,0.02137144115057235
34714,0.157063,-1,7,7,13,13,91,63,7,14,21,21,0,34596,118,0.000236,0.003410798936293213
44695,61.908473,-1,21,21,17606,3542,74382,6140,3155,57,2709,219,0,23213,21482,0.042964,0.9254297161073536
14088,66.988023,3,1,1,450,108,108,108,0,0,0,108,0,11761,2327,0.004654,0.1978573250573931
130416,0.028394,-1,1,1,4,4,4,4,1,2,0,1,0,130407,9,1.8e-05,6.901470013112793e-05
81374,3.351761,-1,1,1,4849,465,465,465,456,0,0,9,0,79001,2373,0.004746,0.03003759446082961
72800,2.015581,-1,1,1,2521,334,334,334,110,198,20,6,0,71516,1284,0.002568,0.01795402427428827
37221,2.187448,-1,1,1,937,933,933,933,669,254,6,4,0,32877,4344,0.008688,0.13212884387261611
11615,66.74989,3,1,1,425,102,102,102,0,0,0,102,0,10366,1249,0.002498,0.12049006366968937
32218,0.073633,-1,7,7,4,4,28,28,7,14,0,7,0,32119,99,0.000198,0.0030822877424577354
36664,2.133423,-1,1,1,937,927,927,927,663,254,6,4,0,32336,4328,0.008656,0.13384463137060862
18009,0.058481,-1,1,1,13,13,13,13,1,5,3,4,0,17984,25,5e-05,0.0013901245551601424
38743,59.81391,-1,1,1,116361,3099,3099,3099,278,1172,1601,48,0,30656,8087,0.016174,0.2637982776617954
124711,0.07708,-1,1,1,17,17,17,17,6,4,3,4,0,124661,50,0.0001,0.00040108774997794016
105236,2.603852,-1,1,1,4849,101,101,101,60,21,15,5,0,104821,415,0.00083,0.0039591303269383045
82399,3.591139,-1,1,1,4849,738,738,738,564,119,49,6,0,79038,3361,0.006722,0.042523849287684407
17877,66.157069,3,1,1,340,153,153,153,0,0,0,153,0,20629,2752,0.005504,0.1334044306558728
16120,3.93648,-1,462,308,13,13,4004,1363,22,371,375,595,0,14063,2057,0.004114,0.1462703548318282
80062,6.088585,-1,1,1,8353,1004,1004,1004,803,155,40,6,0,75257,4805,0.00961,0.063847881260215
37090,2.206674,-1,1,1,973,970,970,970,670,254,46,0,0,32747,4343,0.008686,0.13262283567960423
32307,15.244184,-1,1,1,28218,1017,1017,1017,76,74,799,68,0,30401,1906,0.003812,0.06269530607545805
124487,0.06843,-1,1,1,17,17,17,17,6,4,3,4,0,124436,51,0.000102,0.0004098492397698415
93011,4.490598,-1,1,1,8257,246,246,246,208,28,3,7,0,91771,1240,0.00248,0.013511893735493783
34400,4.070033,-1,1,1,5497,788,788,788,480,273,34,1,0,30802,3598,0.007196,0.11681059671449906
13882,65.954691,3,1,1,288,108,108,108,0,0,0,108,0,18213,4331,0.008662,0.2377971778400044
64236,0.15733,-1,7,7,13,13,91,42,0,7,14,21,0,64173,63,0.000126,0.0009817212846524239
1780,0.605669,-1,54,36,17,17,612,159,15,41,27,76,0,1517,263,0.000526,0.17336849044166117
36803,22.487204,-1,1,1,38006,2281,2281,2281,78,1337,802,64,0,30616,6187,0.012374,0.20208387771100078
12191,3.553743,-1,1,1,5401,613,613,169,129,31,0,9,0,11402,789,0.001578,0.06919838624802666
18665,0.024358,-1,1,1,3,3,3,3,1,0,1,1,0,18660,5,1e-05,0.0002679528403001072
36391,17.635369,-1,1,1,30695,2025,2025,2025,58,1274,625,68,0,30677,5714,0.011428,0.1862633243146331
17791,0.181622,-1,7,7,17,17,119,70,21,28,7,14,0,17562,229,0.000458,0.013039517139277987
125258,0.04513,-1,1,1,13,13,13,13,1,5,3,4,0,125235,23,4.6e-05,0.00018365472910927456
12257,2.503034,-1,378,252,9,9,2268,986,17,0,374,595,0,11445,812,0.001624,0.0709480122324159
18671,0.028067,-1,1,1,4,4,4,4,1,2,0,1,0,18654,17,3.4e-05,0.0009113326900396698
71564,0.008227,-1,1,1,1,1,1,1,0,0,0,0,1,71564,0,0.0,0.0
36797,2.010694,-1,1,1,919,909,909,909,603,260,46,0,0,32681,4116,0.008232,0.12594473853309263
36233,1.429232,-1,1,1,676,669,669,669,606,30,29,4,0,32885,3348,0.006696,0.10180933556332675
122575,0.132192,-1,1,1,42,42,42,42,16,14,4,7,1,122416,159,0.000318,0.0012988498235524768
4363,0.055192,-1,3,1,17,17,17,8,4,1,1,2,0,4332,31,6.2e-05,0.007156048014773777
2629,0.043041,-1,1,1,13,13,13,6,0,3,1,2,0,2611,18,3.6e-05,0.0068939103791650705
122430,0.119724,-1,1,1,42,42,42,42,6,5,15,16,0,122350,80,0.00016,0.0006538618716796077
