estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
328676,0.239198,3,1,1,25,8,8,7,0,0,0,7,0,267207,61469,0.0307345,0.2300426261288065
150200,0.103252,-1,7,7,17,17,119,92,31,24,12,25,0,128218,21982,0.010991,0.1714423871843267
223494,0.159581,3,1,1,16,5,5,5,0,0,0,5,0,316022,92528,0.046264,0.2927897424862826
10560,0.161888,4,1,1,1,1,1,1,0,0,0,0,1,17554,6994,0.003497,0.39842770878432265
75792,0.037706,-1,1,1,17,17,17,17,6,4,3,4,0,71654,4138,0.002069,0.05774974181483239
38591,0.218152,3,1,1,18,18,18,18,0,0,0,18,0,51881,13290,0.006645,0.2561631425762803
144683,0.107329,4,1,1,2,2,2,2,0,0,0,0,2,121924,22759,0.0113795,0.18666546373150486
55091,0.210285,3,7,7,20,10,70,35,0,0,0,35,0,45476,9615,0.0048075,0.21143020494326678
493279,0.152617,3,1,1,25,15,15,13,0,0,0,13,0,447104,46175,0.0230875,0.10327574792442026
505880,0.035122,-1,1,1,17,17,17,17,6,4,3,4,0,501664,4216,0.002108,0.008404031383555527
498558,0.076283,-1,1,1,42,42,42,42,16,4,15,6,1,488215,10343,0.0051715,0.021185338426717736
13162,0.029125,-1,27,9,1,1,9,9,0,0,0,0,9,13154,8,4e-06,0.0006081800212863008
437450,1.009864,-1,1,1,937,937,937,937,673,254,6,4,0,131155,306295,0.1531475,2.3353665510274104
506194,0.040763,-1,1,1,17,17,17,17,1,5,8,3,0,502722,3472,0.001736,0.006906401549962007
406431,0.18334,3,1,1,25,10,10,8,0,0,0,8,0,417760,11329,0.0056645,0.027118441210264268
70236,0.134054,4,7,7,2,2,14,14,0,0,0,0,14,50920,19316,0.009658,0.3793401413982718
302538,0.204924,3,1,1,20,5,5,5,0,0,0,5,0,304654,2116,0.001058,0.006945584170895508
125331,0.211651,3,1,1,18,18,18,18,0,0,0,18,0,199011,73680,0.03684,0.3702307912627945
38192,0.017309,-1,3,1,4,4,4,4,1,2,0,1,0,37303,889,0.0004445,0.023831863389003564
78545,0.067169,-1,1,1,33,33,33,33,16,4,5,7,1,69745,8800,0.0044,0.12617391927736754
60829,0.920799,3,1,1,450,166,166,125,0,0,0,125,0,55744,5085,0.0025425,0.09122057979334099
433227,0.244129,3,1,1,25,13,13,12,0,0,0,12,0,397041,36186,0.018093,0.09113920224863427
198199,0.2134,3,1,1,17,17,17,17,0,0,0,17,0,305107,106908,0.053454,0.3503951072902293
45620,0.15989,3,1,1,25,12,12,9,0,0,0,9,0,38366,7254,0.003627,0.1890736589688787
224801,0.200335,3,1,1,25,8,8,7,0,0,0,7,0,261706,36905,0.0184525,0.1410170190977662
138832,0.25317,3,1,1,90,90,90,90,0,0,0,90,0,123125,15707,0.0078535,0.12756954314720811
144887,0.007016,-1,1,1,1,1,1,1,0,0,0,0,1,144838,49,2.45e-05,0.00033830900730471284
145241,0.105557,4,1,1,2,2,2,2,0,0,0,0,2,122661,22580,0.01129,0.18408459086425188
73358,0.021769,-1,1,1,9,9,9,9,1,0,4,4,0,71878,1480,0.00074,0.020590444920559836
138034,0.929886,3,1,1,425,263,263,234,0,0,0,234,0,109072,28962,0.014481,0.26553102537773215
505837,0.046263,-1,1,1,13,13,13,13,1,5,3,4,0,503023,2814,0.001407,0.005594177602216996
505495,0.02558,-1,1,1,13,13,13,13,1,5,3,4,0,502927,2568,0.001284,0.005106108838857329
66145,0.761092,3,1,1,360,156,156,115,0,0,0,115,0,60806,5339,0.0026695,0.08780383514784725
224727,0.195189,3,1,1,20,7,7,6,0,0,0,6,0,220400,4327,0.0021635,0.019632486388384756
154177,0.072264,-1,7,7,13,13,91,70,7,19,21,23,0,139302,14875,0.0074375,0.10678238646968458
68152,0.192039,4,21,21,1,1,21,21,0,0,0,0,21,92638,24486,0.012243,0.26431917787517
67469,1.03415,3,1,1,450,180,180,127,0,0,0,127,0,46891,20578,0.010289,0.4388475400396665
522334,0.01678,-1,1,1,4,4,4,4,1,2,0,1,0,521225,1109,0.0005545,0.002127679984651542
315018,0.196375,3,1,1,25,13,13,11,0,0,0,11,0,317428,2410,0.001205,0.007592272893380546
223608,0.189362,3,1,1,20,7,7,6,0,0,0,6,0,287011,63403,0.0317015,0.2209079094529478
438045,0.970062,-1,1,1,937,937,937,937,673,254,6,4,0,130997,307048,0.153524,2.343931540416956
57260,0.85425,3,1,1,425,157,157,115,0,0,0,115,0,41415,15845,0.0079225,0.3825908487263069
135849,0.034674,-1,7,7,4,4,28,28,7,14,0,7,0,128750,7099,0.0035495,0.0551378640776699
437728,0.968808,-1,1,1,937,937,937,937,673,254,6,4,0,130444,307284,0.153642,2.3556775321210632
74599,0.048923,-1,1,1,13,13,13,13,1,5,3,4,0,71986,2613,0.0013065,0.03629872475203512
72517,0.158865,4,1,1,1,1,1,1,0,0,0,0,1,122721,50204,0.025102,0.4090905387016077
506784,0.03442,-1,1,1,17,17,17,17,6,4,3,4,0,502769,4015,0.0020075,0.007985774779272389
511007,0.142413,3,1,1,25,10,10,9,0,0,0,9,0,419385,91622,0.045811,0.2184675179131347
405816,0.190837,3,1,1,25,13,13,12,0,0,0,12,0,317137,88679,0.0443395,0.2796236326887118
86283,0.802494,3,1,1,340,188,188,165,0,0,0,165,0,82322,3961,0.0019805,0.04811593498700226
0,0.190517,-1,0,0,0,0,0,0,0,0,0,0,0,55891,55891,0.0279455,1.0
301675,0.177619,3,1,1,25,12,12,9,0,0,0,9,0,301930,255,0.0001275,0.0008445666214023118
448583,0.984793,-1,1,1,973,973,973,973,673,254,46,0,0,130776,317807,0.1589035,2.4301630268550802
