estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
180763,0.223627,3,1,1,25,8,8,7,0,0,0,7,0,146831,33932,0.030847272727272727,0.23109561332416179
81991,0.097926,-1,7,7,17,17,119,88,28,24,12,24,0,70582,11409,0.010371818181818182,0.1616417783570882
122962,0.156561,3,1,1,16,5,5,5,0,0,0,5,0,173859,50897,0.04627,0.2927487216652575
5853,0.165385,4,1,1,1,1,1,1,0,0,0,0,1,9667,3814,0.0034672727272727273,0.39453811937519395
41632,0.036347,-1,1,1,17,17,17,17,6,4,3,4,0,39377,2255,0.00205,0.0572669324732712
21282,0.204958,3,1,1,18,18,18,18,0,0,0,18,0,28468,7186,0.0065327272727272725,0.2524237740621048
79733,0.102099,4,1,1,2,2,2,2,0,0,0,0,2,67402,12331,0.01121,0.18294709355805466
29598,0.187314,3,7,7,20,9,63,26,0,0,0,26,0,24992,4606,0.004187272727272727,0.18429897567221512
270418,0.152799,3,1,1,25,13,13,13,0,0,0,13,0,245160,25258,0.02296181818181818,0.10302659487681515
277301,0.035479,-1,1,1,17,17,17,17,6,4,3,4,0,275015,2286,0.002078181818181818,0.008312273875970402
274213,0.076465,-1,1,1,42,42,42,42,16,4,15,6,1,268512,5701,0.005182727272727273,0.021231825765701345
7254,0.030541,-1,27,9,1,1,9,9,0,0,0,0,9,7248,6,5.4545454545454545e-06,0.0008278145695364238
239627,1.007296,-1,1,1,937,937,937,937,673,254,6,4,0,72248,167379,0.15216272727272728,2.3167284907540693
278223,0.054576,-1,1,1,17,17,17,17,1,5,8,3,0,276345,1878,0.0017072727272727272,0.006795853009824676
223082,0.208476,3,1,1,25,9,9,7,0,0,0,7,0,229213,6131,0.005573636363636364,0.026748046576764842
38705,0.143934,4,7,7,2,2,14,14,0,0,0,0,14,28111,10594,0.009630909090909091,0.376863149656718
166105,0.213443,3,1,1,20,5,5,5,0,0,0,5,0,167113,1008,0.0009163636363636364,0.006031846714498573
69045,0.235886,3,1,1,18,18,18,18,0,0,0,18,0,109861,40816,0.037105454545454546,0.371524016712027
20893,0.018164,-1,3,1,4,4,4,4,1,2,0,1,0,20419,474,0.0004309090909090909,0.023213673539350606
43362,0.068111,-1,1,1,33,33,33,33,16,4,5,7,1,38480,4882,0.0044381818181818185,0.12687110187110187
32883,0.8972,3,1,1,450,145,145,117,0,0,0,117,0,30565,2318,0.002107272727272727,0.07583837722885653
238538,0.234595,3,1,1,25,12,12,12,0,0,0,12,0,218650,19888,0.01808,0.09095815229819346
109398,0.216202,3,1,1,17,17,17,17,0,0,0,17,0,168302,58904,0.05354909090909091,0.34998989910993333
25099,0.181236,3,1,1,25,9,9,9,0,0,0,9,0,21083,4016,0.003650909090909091,0.19048522506284685
123426,0.22443,3,1,1,25,7,7,7,0,0,0,7,0,143564,20138,0.018307272727272728,0.1402719344682511
76457,0.284557,3,1,1,90,90,90,90,0,0,0,90,0,67760,8697,0.007906363636363637,0.1283500590318772
79668,0.008009,-1,1,1,1,1,1,1,0,0,0,0,1,79642,26,2.3636363636363637e-05,0.00032646091258381254
80025,0.109874,4,1,1,2,2,2,2,0,0,0,0,2,67595,12430,0.0113,0.1838893409275834
40196,0.024933,-1,1,1,9,9,9,9,1,0,4,4,0,39417,779,0.0007081818181818182,0.01976304640129893
75924,0.980128,3,1,1,425,251,251,229,0,0,0,229,0,60133,15791,0.014355454545454546,0.26260123393145196
278330,0.035853,-1,1,1,13,13,13,13,1,5,3,4,0,276781,1549,0.0014081818181818182,0.005596482417506982
278395,0.027413,-1,1,1,13,13,13,13,1,5,3,4,0,276975,1420,0.0012909090909090908,0.005126816499684087
36258,0.749408,3,1,1,360,138,138,111,0,0,0,111,0,33611,2647,0.002406363636363636,0.07875397935199786
123384,0.212959,3,1,1,20,6,6,6,0,0,0,6,0,120870,2514,0.0022854545454545454,0.020799205758252667
84548,0.075924,-1,7,7,13,13,91,67,7,18,21,21,0,76627,7921,0.007200909090909091,0.10337087449593485
37580,0.204459,4,21,21,1,1,21,21,0,0,0,0,21,51363,13783,0.01253,0.26834491754765105
36485,1.058968,3,1,1,450,151,151,115,0,0,0,115,0,25825,10660,0.00969090909090909,0.4127783155856728
