estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
368458,5.64631,-1,1,1,8257,290,290,289,240,28,18,3,0,359082,9376,0.0034725925925925927,0.026111027564734518
173914,0.204247,-1,7,7,17,17,119,70,21,21,7,21,0,172623,1291,0.00047814814814814817,0.007478725314703139
432711,5.506036,-1,1,1,8257,234,234,234,210,7,12,5,0,424985,7726,0.0028614814814814813,0.018179465157593798
62759,78.264992,-1,1,1,118169,7140,7140,1997,221,916,796,64,0,23588,39171,0.014507777777777777,1.6606325250127183
96875,0.113824,-1,1,1,17,17,17,17,6,4,3,4,0,96534,341,0.0001262962962962963,0.0035324341682723185
170916,20.287954,-1,1,1,21061,4494,4494,3701,1406,2249,30,16,0,70089,100827,0.03734333333333333,1.4385566922056243
333908,81.040851,-1,1,1,117925,7266,7266,7242,1698,4018,1475,51,0,164267,169641,0.06283,1.0327150310165767
64585,1.822461,-1,7,7,2065,38,266,182,0,98,77,7,0,61349,3236,0.0011985185185185185,0.052747396045575316
634425,5.197157,-1,1,1,5401,1000,1000,1000,802,145,44,9,0,602221,32204,0.011927407407407407,0.05347538528214725
676585,0.083552,-1,1,1,17,17,17,17,6,4,3,4,0,676215,370,0.00013703703703703705,0.0005471632542904253
659441,0.159369,-1,1,1,42,42,42,42,16,4,15,6,1,658604,837,0.00031,0.0012708699005775854
17808,0.038238,-1,27,9,1,1,9,9,0,0,0,0,9,17808,0,0.0,0.0
205672,2.405884,-1,1,1,937,937,937,937,673,254,6,4,0,176412,29260,0.010837037037037037,0.16586173276194363
676801,0.073859,-1,1,1,17,17,17,17,1,5,8,3,0,676543,258,9.555555555555555e-05,0.00038135048326566086
563349,1.455097,-1,1,1,2065,41,41,41,0,21,15,5,0,562677,672,0.0002488888888888889,0.0011942908631417315
126915,114.652339,-1,7,7,122899,6433,45031,3708,384,776,2072,476,0,68499,58416,0.021635555555555557,0.8528007708141725
413908,3.686482,-1,1,1,5401,141,141,140,90,35,12,3,0,409821,4087,0.0015137037037037037,0.009972646594488814
473867,23.807751,-1,1,1,21166,6404,6404,6401,4837,1537,10,17,0,268439,205428,0.07608444444444444,0.7652688320251528
50400,0.038323,-1,3,1,4,4,4,4,1,2,0,1,0,50317,83,3.074074074074074e-05,0.0016495419043265696
94823,0.13211,-1,1,1,33,33,33,33,16,4,5,7,1,94066,757,0.0002803703703703704,0.008047541088172135
66167,81.401939,3,1,1,450,108,108,108,0,0,0,108,0,74916,8749,0.0032403703703703705,0.11678413156068129
555639,4.553989,-1,1,1,4945,671,671,671,543,42,80,6,0,534206,21433,0.007938148148148147,0.040121226642905544
573802,20.157553,-1,1,1,17899,4805,4805,4801,4544,69,171,17,0,411117,162685,0.060253703703703705,0.3957146019259724
