estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
258913,5.181183,-1,1,1,8257,370,370,290,241,28,18,3,0,240217,18696,0.010386666666666667,0.07782962904373962
118115,0.128621,-1,7,7,17,17,119,70,21,21,7,21,0,115242,2873,0.001596111111111111,0.02493014699501918
299654,5.019687,-1,1,1,8257,300,300,237,213,7,12,5,0,284167,15487,0.008603888888888888,0.05449964281566825
9429,7.559282,4,1,1,1,1,1,1,0,0,0,0,1,15744,6315,0.0035083333333333334,0.4011051829268293
65167,0.060048,-1,1,1,17,17,17,17,6,4,3,4,0,64345,822,0.0004566666666666667,0.01277488538347968
239853,15.684853,-1,1,1,21028,4531,4531,3431,1224,2161,30,16,0,46652,193201,0.1073338888888889,4.141322987224556
130146,7.422913,4,1,1,2,2,2,2,0,0,0,0,2,109723,20423,0.01134611111111111,0.18613235146687568
48474,1.617061,-1,7,7,2065,52,364,186,2,99,78,7,0,40886,7588,0.004215555555555556,0.18558919923690262
464580,4.294499,-1,1,1,5401,1015,1015,976,778,145,44,9,0,402362,62218,0.03456555555555556,0.15463189863853943
452305,0.061046,-1,1,1,17,17,17,17,6,4,3,4,0,451543,762,0.00042333333333333334,0.001687546922441495
441074,0.117398,-1,1,1,42,42,42,42,16,4,15,6,1,439417,1657,0.0009205555555555555,0.0037709055407505855
11841,0.043466,-1,27,9,1,1,9,9,0,0,0,0,9,11841,0,0.0,0.0
177704,1.571154,-1,1,1,937,937,937,937,673,254,6,4,0,118159,59545,0.03308055555555556,0.5039396068010055
452844,0.058248,-1,1,1,17,17,17,17,1,5,8,3,0,452274,570,0.00031666666666666665,0.001260297960970562
377582,1.40133,-1,1,1,2065,57,57,41,0,21,15,5,0,375968,1614,0.0008966666666666667,0.004292918546259256
63015,7.598562,4,7,7,2,2,14,14,0,0,0,0,14,45744,17271,0.009595,0.3775577124868835
282605,3.386291,-1,1,1,5401,184,184,142,92,35,12,3,0,273856,8749,0.0048605555555555555,0.031947446833372285
575444,17.589333,-1,1,1,21158,6375,6375,6215,4662,1526,10,17,0,179173,396271,0.22015055555555554,2.2116669364245727
