estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
393895,0.2121,3,1,1,25,8,8,7,0,0,0,7,0,320266,73629,0.03067875,0.2298995210231495
180867,0.111687,-1,7,7,17,17,119,94,31,25,13,25,0,153936,26931,0.01122125,0.17494932959151854
268193,0.17987,3,1,1,16,5,5,5,0,0,0,5,0,378762,110569,0.04607041666666667,0.29192210411815334
12630,0.160117,4,1,1,1,1,1,1,0,0,0,0,1,21053,8423,0.0035095833333333333,0.40008549850377617
90920,0.055717,-1,1,1,17,17,17,17,6,4,3,4,0,85925,4995,0.00208125,0.05813209194064591
46325,0.23045,3,1,1,18,18,18,18,0,0,0,18,0,62243,15918,0.0066325,0.2557396012403001
173480,0.110303,4,1,1,2,2,2,2,0,0,0,0,2,146210,27270,0.0113625,0.18651255044114629
66687,0.212243,3,7,7,20,10,70,36,0,0,0,36,0,54863,11824,0.004926666666666667,0.21551865556021363
591986,0.169248,3,1,1,25,15,15,13,0,0,0,13,0,536393,55593,0.02316375,0.1036422921253633
607159,0.038473,-1,1,1,17,17,17,17,6,4,3,4,0,602071,5088,0.00212,0.008450830549885312
598182,0.09157,-1,1,1,42,42,42,42,16,4,15,6,1,585746,12436,0.005181666666666667,0.021231045538509866
15819,0.032898,-1,27,9,1,1,9,9,0,0,0,0,9,15810,9,3.75e-06,0.0005692599620493358
524797,0.929543,-1,1,1,937,937,937,937,673,254,6,4,0,157036,367761,0.15323375,2.3418897577625515
606699,0.043042,-1,1,1,17,17,17,17,1,5,8,3,0,602554,4145,0.0017270833333333333,0.006879051504097558
487432,0.175355,3,1,1,25,10,10,8,0,0,0,8,0,501089,13657,0.0056904166666666665,0.027254639395396827
84243,0.132648,4,7,7,2,2,14,14,0,0,0,0,14,61098,23145,0.00964375,0.3788176372385348
362759,0.189482,3,1,1,20,5,5,5,0,0,0,5,0,365279,2520,0.00105,0.006898836232030858
150580,0.194324,3,1,1,18,18,18,18,0,0,0,18,0,238865,88285,0.03678541666666667,0.36960207648671844
45852,0.018356,-1,3,1,4,4,4,4,1,2,0,1,0,44788,1064,0.00044333333333333334,0.02375636331160132
94154,0.071652,-1,1,1,33,33,33,33,16,4,5,7,1,83567,10587,0.00441125,0.12668876470377063
73560,0.863543,3,1,1,450,175,175,131,0,0,0,131,0,66871,6689,0.0027870833333333333,0.10002841291441732
519221,0.228951,3,1,1,25,14,14,12,0,0,0,12,0,475931,43290,0.0180375,0.0909585633211537
237608,0.201914,3,1,1,17,17,17,17,0,0,0,17,0,365742,128134,0.05338916666666667,0.35033985705770737
54997,0.156114,3,1,1,25,12,12,11,0,0,0,11,0,46142,8855,0.0036895833333333333,0.19190758961466778
269605,0.20872,3,1,1,25,9,9,7,0,0,0,7,0,313906,44301,0.01845875,0.14112823584130282
166401,0.253523,3,1,1,90,90,90,90,0,0,0,90,0,147483,18918,0.0078825,0.1282724110575456
173908,0.009655,-1,1,1,1,1,1,1,0,0,0,0,1,173847,61,2.5416666666666667e-05,0.00035088324791339513
174369,0.102317,4,1,1,2,2,2,2,0,0,0,0,2,146974,27395,0.011414583333333334,0.1863935117775933
87844,0.023667,-1,1,1,9,9,9,9,1,0,4,4,0,86091,1753,0.0007304166666666666,0.020362174907946243
