estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
244430,4.335933,-1,1,1,8257,365,365,290,241,28,18,3,0,226777,17653,0.010384117647058823,0.07784299113225768
111532,0.123757,-1,7,7,17,17,119,70,21,21,7,21,0,108811,2721,0.0016005882352941178,0.025006662929299428
282919,4.092864,-1,1,1,8257,295,295,237,213,7,12,5,0,268288,14631,0.008606470588235294,0.054534679150763356
8871,6.278655,4,1,1,1,1,1,1,0,0,0,0,1,14844,5973,0.0035135294117647057,0.40238480194017784
61484,0.060149,-1,1,1,17,17,17,17,6,4,3,4,0,60711,773,0.00045470588235294116,0.01273245375632093
223938,13.257875,-1,1,1,21022,4503,4503,3390,1191,2153,30,16,0,44048,179890,0.10581764705882353,4.083953868507083
122920,6.236383,4,1,1,2,2,2,2,0,0,0,0,2,103593,19327,0.011368823529411765,0.18656665990945334
45711,1.387839,-1,7,7,2065,51,357,186,2,99,78,7,0,38539,7172,0.0042188235294117644,0.18609720023871923
438491,3.531543,-1,1,1,5401,1007,1007,971,773,145,44,9,0,380120,58371,0.034335882352941174,0.1535594022940124
427128,0.050622,-1,1,1,17,17,17,17,6,4,3,4,0,426417,711,0.00041823529411764705,0.0016673819289568662
416726,0.109832,-1,1,1,42,42,42,42,16,4,15,6,1,415156,1570,0.0009235294117647059,0.0037817109712975365
11204,0.039871,-1,27,9,1,1,9,9,0,0,0,0,9,11204,0,0.0,0.0
167685,1.383526,-1,1,1,937,937,937,937,673,254,6,4,0,111587,56098,0.03299882352941177,0.5027288124960793
427895,0.049897,-1,1,1,17,17,17,17,1,5,8,3,0,427351,544,0.00032,0.0012729582942358857
356716,1.147859,-1,1,1,2065,54,54,41,0,21,15,5,0,355178,1538,0.0009047058823529412,0.004330223155713474
59422,6.320915,4,7,7,2,2,14,14,0,0,0,0,14,43124,16298,0.009587058823529412,0.3779334013542343
266942,2.753149,-1,1,1,5401,181,181,142,92,35,12,3,0,258707,8235,0.004844117647058823,0.031831376808513105
541069,16.206055,-1,1,1,21155,6339,6339,6185,4635,1523,10,17,0,169342,371727,0.2186629411764706,2.195125840016062
31894,0.044504,-1,3,1,4,4,4,4,1,2,0,1,0,31743,151,8.882352941176471e-05,0.004756954289134612
60530,0.085516,-1,1,1,33,33,33,32,15,4,5,7,1,59271,1259,0.0007405882352941177,0.02124141654434715
42508,7.808893,3,1,1,450,111,111,108,0,0,0,108,0,47316,4808,0.002828235294117647,0.10161467579677065
374985,3.0313,-1,1,1,4945,691,691,651,524,41,80,6,0,337094,37891,0.022288823529411764,0.11240484849923167
546307,12.690785,-1,1,1,17888,4705,4705,4590,4334,68,171,17,0,259485,286822,0.16871882352941175,1.1053509836792108
62088,3.378373,-1,1,1,5401,958,958,504,374,106,18,6,0,32631,29457,0.01732764705882353,0.902730532315896
230561,1.214059,-1,1,1,1969,204,204,181,0,165,10,6,0,222138,8423,0.004954705882352941,0.03791787087306089
112488,6.720242,3,1,1,90,90,90,90,0,0,0,90,0,104815,7673,0.004513529411764706,0.07320517101559891
123297,0.012507,-1,1,1,1,1,1,1,0,0,0,0,1,123297,0,0.0,0.0
150989,11.704428,-1,1,1,22545,1460,1460,1284,200,216,800,68,0,104401,46588,0.027404705882352942,0.4462409363894982
61435,0.044288,-1,1,1,9,9,9,9,1,0,4,4,0,61165,270,0.00015882352941176472,0.004414289217689855
100711,7.592673,3,1,1,425,222,222,221,0,0,0,221,0,92653,8058,0.00474,0.08696966099316805
427736,0.051321,-1,1,1,13,13,13,13,1,5,3,4,0,427383,353,0.00020764705882352942,0.0008259570455539879
428015,0.034337,-1,1,1,13,13,13,13,1,5,3,4,0,427562,453,0.0002664705882352941,0.0010594954649851952
48529,7.456305,3,1,1,360,114,114,109,0,0,0,109,0,51902,3373,0.0019841176470588237,0.06498786173943201
206736,1.687444,-1,1,1,2521,390,390,376,169,164,40,3,0,186996,19740,0.011611764705882353,0.10556375537444651
120113,0.109131,-1,7,7,13,13,91,64,7,14,21,22,0,118222,1891,0.0011123529411764706,0.015995330818291013
0,8.890945,-1,0,0,0,0,0,0,0,0,0,0,0,78744,78744,0.04632,1.0
48556,5.064305,3,1,1,450,113,113,109,0,0,0,109,0,39759,8797,0.0051747058823529415,0.2212580799315878
443490,0.022223,-1,1,1,4,4,4,4,1,2,0,1,0,443299,191,0.00011235294117647059,0.0004308604350562487
311688,2.950792,-1,1,1,4849,694,694,661,652,0,0,9,0,269891,41797,0.024586470588235293,0.154866223771819
264778,1.709339,-1,1,1,2521,412,412,397,169,202,20,6,0,243513,21265,0.012508823529411765,0.08732593331772842
167330,1.418608,-1,1,1,937,937,937,937,673,254,6,4,0,111444,55886,0.032874117647058824,0.5014715911130254
40223,7.737495,3,1,1,425,107,107,102,0,0,0,102,0,35210,5013,0.0029488235294117646,0.14237432547571713
110710,0.050553,-1,7,7,4,4,28,28,7,14,0,7,0,109474,1236,0.0007270588235294118,0.011290352047061403
166490,1.412417,-1,1,1,937,937,937,937,673,254,6,4,0,110860,55630,0.03272352941176471,0.5018040772145048
61717,0.043246,-1,1,1,13,13,13,13,1,5,3,4,0,61236,481,0.00028294117647058824,0.007854856620288718
61715,6.317869,4,1,1,1,1,1,1,0,0,0,0,1,104461,42746,0.02514470588235294,0.4092053493648347
428006,0.048021,-1,1,1,17,17,17,17,6,4,3,4,0,427356,650,0.0003823529411764706,0.0015209801664186299
