estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
273608,4.341112,-1,1,1,8257,376,376,290,241,28,18,3,0,253813,19795,0.010418421052631579,0.077990489060844
124925,0.115096,-1,7,7,17,17,119,70,21,21,7,21,0,121890,3035,0.0015973684210526316,0.024899499548773484
316621,4.085981,-1,1,1,8257,305,305,237,213,7,12,5,0,300239,16382,0.008622105263157894,0.0545631979856048
9964,6.374859,4,1,1,1,1,1,1,0,0,0,0,1,16656,6692,0.0035221052631578945,0.4017771373679155
68900,0.060339,-1,1,1,17,17,17,17,6,4,3,4,0,68033,867,0.00045631578947368423,0.01274381550130084
256122,13.350887,-1,1,1,21034,4553,4553,3473,1254,2173,30,16,0,49283,206839,0.10886263157894736,4.196964470507071
137500,6.203771,4,1,1,2,2,2,2,0,0,0,0,2,115909,21591,0.011363684210526316,0.18627544021603154
51241,1.340252,-1,7,7,2065,55,385,187,2,99,79,7,0,43203,8038,0.004230526315789474,0.18605189454436036
490465,3.556276,-1,1,1,5401,1024,1024,981,783,145,44,9,0,424373,66092,0.034785263157894736,0.1557403510590919
476936,0.05517,-1,1,1,17,17,17,17,6,4,3,4,0,476118,818,0.0004305263157894737,0.0017180614889586196
465555,0.099077,-1,1,1,42,42,42,42,16,4,15,6,1,463794,1761,0.0009268421052631579,0.003796944333044412
12493,0.028684,-1,27,9,1,1,9,9,0,0,0,0,9,12493,0,0.0,0.0
187513,1.373343,-1,1,1,937,937,937,937,673,254,6,4,0,124713,62800,0.03305263157894737,0.5035561649547361
478002,0.047242,-1,1,1,17,17,17,17,1,5,8,3,0,477406,596,0.0003136842105263158,0.0012484133002098842
398277,1.134605,-1,1,1,2065,58,58,41,0,21,15,5,0,396581,1696,0.0008926315789473684,0.004276553843981431
66683,6.291662,4,7,7,2,2,14,14,0,0,0,0,14,48413,18270,0.009615789473684211,0.37737797698965153
