estimates,runtime,true_sums,absolute_error,normalized_error,relative_error
12102142.208172368,2.4532,11529811,572331.2081723679,0.9539902858853939,0.04963925325162467
22223933.873189136,3.1641,22302064,78130.12681086361,0.13023120345048558,0.003503268881788861
14889302.231872676,4.0616,14699550,189752.23187267594,0.3162885115240609,0.01290871025797905
11295332.727627542,2.6204,11531133,235800.27237245813,0.39304368875986045,0.020449011590834842
12102142.208172368,1.6835,11698233,403909.2081723679,0.6732560717885099,0.03452736906269245
4180740.0355504407,0.7781,4395886,215145.96444955934,0.35861605518200224,0.048942571406437596
11882103.25893287,1.5635,11795885,86218.25893286988,0.14371290664118033,0.007309181034985495
12542220.106651364,1.9961,11904008,638212.1066513639,1.0638038628438526,0.053613212176215265
11882103.25893287,0.7913,13496558,1614454.7410671301,2.6910539177094983,0.1196197386820499
0.0,0.6365,0,0.0,0.0,0.0
10268484.297843218,2.4249,11961094,1692609.7021567822,2.8213265161780834,0.14150960624143427
9608367.450124724,0.6696,10708059,1099691.5498752762,1.8330208820891567,0.1026975617033186
13202336.954369858,2.5221,11628190,1574146.954369858,2.6238668826401867,0.135373343088637
11955449.575346036,0.8068,11328028,627421.5753460359,1.0458176655199336,0.05538665470689478
11882103.25893287,2.6139,11362206,519897.2589328699,0.8665907565380023,0.04575671827573535
11735410.626106538,0.7329,11474484,260926.62610653788,0.43492555198828187,0.02273972634469122
10561869.563495882,2.2146,11335208,773338.4365041181,1.2890391884842636,0.06822445926921836
11955449.575346036,2.1263,11899962,55487.57534603588,0.09248946608466245,0.004662836347379587
0.0,0.8665,0,0.0,0.0,0.0
3227237.9221792887,1.1145,2662366,564871.9221792887,0.9415567748773843,0.212169146608426
21343778.076231167,1.1251,22992907,1649128.9237688333,2.748850579845172,0.0717233764207733
12322181.157411866,2.1703,11866583,455598.1574118659,0.7594137978708756,0.03839337384754026
0.0,0.988,0,0.0,0.0,0.0
0.0,0.8119,0,0.0,0.0,0.0
0.0,0.6813,0,0.0,0.0,0.0
23177435.98656027,1.7122,22564798,612637.9865602702,1.0211756402542116,0.027150164896679783
10635215.879909048,0.9294,11316778,681562.1200909521,1.1360618336199517,0.06022580986310345
21270431.759818003,1.5866,23024423,1753991.2401819974,2.9236403340734105,0.07617959590917858
11075293.778388044,2.1386,11567305,492011.22161195613,0.8201089146672069,0.04253464584982899
21490470.70905749,1.0365,22694644,1204173.2909425087,2.0071762742943537,0.05305980084739416
10561869.563495882,2.1764,11401322,839452.4365041181,1.3992413107177093,0.07362764041784962
12102142.208172368,2.5587,12104360,2217.7918276321143,0.0036967263526189787,0.00018322256010496336
22884050.720907614,4.2468,25037389,2153338.2790923864,3.589291953935577,0.08600490566697615
12028795.891759202,3.197,11652055,376740.8917592019,0.6279705630272695,0.032332570671800114
16502921.192962328,1.1721,18589757,2086835.807037672,3.4784423070498955,0.11225729346745479
15696111.712417502,0.8747,16482632,786520.287582498,1.3110113572201243,0.047718124604280314
10268484.297843218,2.7921,11320607,1052122.7021567822,1.7537307473101744,0.09293871805255514
11882103.25893287,2.4089,11401886,480217.2589328699,0.800450147737701,0.04211735312323504
0.0,1.4947,0,0.0,0.0,0.0
3080545.2893529576,0.7077,3605255,524709.7106470424,0.8746123917748325,0.14554024906616658
11955449.575346036,1.3496,11344145,611304.5753460359,1.0189530437448717,0.053887232166552515
17309730.67350714,0.519,17595031,285300.3264928609,0.4755528549688148,0.0162148237472762
37846699.2691931,0.4168,38816445,969745.730806902,1.616420690954175,0.02498285793062456
0.0,1.4063,0,0.0,0.0,0.0
10488523.247082716,1.5695,11570096,1081572.7529172841,1.8028195650142917,0.09348001545685396
12028795.891759202,1.7502,11605242,423553.8917592019,0.7060008130214355,0.036496773764752334
0.0,1.3118,0,0.0,0.0,0.0
12542220.106651364,2.6854,11879261,662959.1066513639,1.105053400292972,0.05580811017211962
11588717.993280206,1.5734,11637673,48955.006719794124,0.08160065393825675,0.004206597549165896
11808756.942519704,1.5324,11749024,59732.94251970388,0.09956585644371528,0.005084076985433333
11295332.727627542,1.8354,11819561,524228.27237245813,0.8738099063771317,0.04435260094452392
11295332.727627542,0.7859,11284918,10414.72762754187,0.017359788956021614,0.0009228890832473812
0.0,0.889,0,0.0,0.0,0.0
10268484.297843218,1.421,11266909,998424.7021567822,1.6642242349271457,0.0886156710910492
9608367.450124724,0.8229,10990815,1382447.5498752762,2.30433272639203,0.12578207802381136
0.0,0.7215,0,0.0,0.0,0.0
0.0,2.0219,0,0.0,0.0,0.0
11515371.67686704,2.6849,11132153,383218.6768670399,0.638768059264919,0.03442448885377697
10855254.829148546,4.0664,11572958,717703.1708514541,1.1963035448090191,0.06201553404509497
10048445.34860372,4.57,11207417,1158971.6513962802,1.9318319205050558,0.10341112955788832
6014397.945879591,1.3932,7236966,1222568.0541204093,2.037837585668439,0.16893378442297632
12688912.739477696,1.1161,11351127,1337785.739477696,2.2298881868300446,0.11785488255727347
12175488.524585534,2.9192,11459210,716278.5245855339,1.1939288731519366,0.06250679798917498
8361480.071100903,3.8048,11117681,2756200.9288990973,4.5941735739249605,0.24791149601244156
11588717.993280206,5.5113,11100704,488013.9932802059,0.8134461345418094,0.043962436371621644
10855254.829148546,1.7485,10975776,120521.17085145414,0.200890716064524,0.010980651468420468
11735410.626106538,1.0355,11223412,511998.6261065379,0.8534249202521242,0.04561880345357881
10708562.196322214,0.6895,11215206,506643.80367778614,0.8444992343787585,0.045174721148928176
8508172.703927234,4.3908,11187835,2679662.296072766,4.466595152254691,0.23951571470912525
9901752.715777388,1.3558,10837710,935957.2842226122,1.5601004180836762,0.08636116709365836
12248834.8409987,5.0988,11266292,982542.8409986999,1.6377515543354768,0.08721084461495406
11662064.309693372,6.4425,12798848,1136783.6903066281,1.8948479171152628,0.08881921953496347
0.0,1.7176,0,0.0,0.0,0.0
11955449.575346036,5.0415,11669793,285656.5753460359,0.4761466683769146,0.02447828983307895
20316929.64644687,1.4004,21901509,1584579.3535531312,2.641256127429236,0.0723502363948133
11295332.727627542,3.7386,11409948,114615.27237245813,0.1910464690656941,0.010045205497208061
10708562.196322214,1.0411,10974736,266173.80367778614,0.4436718100287467,0.024253321781752758
12102142.208172368,2.7299,11170758,931384.2081723679,1.5524777861770926,0.08337699269578375
10561869.563495882,2.6891,11335208,773338.4365041181,1.2890391884842636,0.06822445926921836
21123739.126991674,1.0451,22172809,1049069.8730083257,1.7486421389824975,0.04731335001389881
0.0,0.7442,0,0.0,0.0,0.0
