estimates,runtime,true_sums,absolute_error,normalized_error,relative_error
88382311.27786319,1.517,89566768,1184456.7221368104,1.9743117111829143,0.01322428785346827
0.0,2.7517,0,0.0,0.0,0.0
51415767.80562846,3.1652,52487922,1072154.1943715364,1.7871202405123503,0.020426683959245642
88308964.96145003,1.708,89635605,1326640.0385499746,2.211309975013876,0.014800369100537388
86401960.73470776,1.2982,90277656,3875695.265292242,6.460202731120827,0.04293083623363285
79287368.04263084,0.8206,80621870,1334501.9573691636,2.224414614556207,0.016552604862293117
91682895.51645558,1.3785,89942673,1740222.5164555758,2.900689936652325,0.01934812985217346
89555852.34047382,1.6134,89561843,5990.659526184201,0.00998553095204506,6.688852445995558e-05
89189120.758408,0.9787,89799027,609906.2415920049,1.0166222310987623,0.0067919025625077754
91902934.46569508,2.4237,89130264,2772670.465695083,4.621625821665522,0.03110806970901694
0.0,1.4462,0,0.0,0.0,0.0
85375112.30492346,3.3454,89213873,3838760.69507654,6.398638342011854,0.04302874167425216
89702544.97330014,2.3279,89224432,478112.9733001441,0.7969426191883509,0.005358543199245517
90289315.50460546,3.9852,89000154,1289161.5046054572,2.1488388799525566,0.014484935662082756
79287368.04263084,1.6677,80621870,1334501.9573691636,2.224414614556207,0.016552604862293117
87135423.8988394,3.443,90624757,3489333.101160601,5.816194950045507,0.03850308918522784
86548653.36753409,2.6508,88517326,1968672.632465914,3.281482017131741,0.022240534383809945
86401960.73470776,0.9418,89039368,2637407.265292242,4.396162353345939,0.02962068716943546
5867705.313053259,1.1219,5814274,53431.313053258695,0.08906198524047428,0.009189679236523545
86768692.31677358,1.6637,89510711,2742018.6832264215,4.570533897439421,0.03063341417572274
85375112.30492346,1.6475,88609942,3234829.69507654,5.39197594248124,0.03650639670971165
89115774.44199483,2.055,89484236,368461.55800516903,0.6141701553923749,0.004117614168434863
0.0,1.9419,0,0.0,0.0,0.0
0.0,1.3173,0,0.0,0.0,0.0
87135423.8988394,2.9831,88631593,1496169.1011606008,2.49388949644561,0.016880765091975735
78040480.66360705,1.3417,79581932,1541451.336392954,2.5693681911559505,0.01936936309102114
89775891.28971331,3.8712,90037580,261688.71028669178,0.43619583201934176,0.0029064387368773325
89262467.07482116,3.2921,89441199,178731.92517884076,0.2979193130891744,0.001998317634123406
85301765.9885103,2.847,89357543,4055777.0114897043,6.7603719934021145,0.045388188566125906
175004310.96181005,1.4263,181258715,6254404.038189948,10.425153497201272,0.03450539764772109
87062077.58242624,2.2781,88839220,1777142.417573765,2.9622298745758116,0.020004029949539908
91536202.88362923,4.7094,90264250,1271952.8836292326,2.120154689731258,0.014091435796887833
86401960.73470776,5.3897,89686704,3284743.265292242,5.4751743780019835,0.03662464020633696
88308964.96145003,1.7887,89392527,1083562.0385499746,1.8061354058112635,0.01212139397905123
88822389.17634217,5.9403,88909460,87070.82365782559,0.14513400417016803,0.0009793201269901492
74886589.05784099,1.9008,79737609,4851019.942159012,8.085922688427413,0.060837288739859406
92269666.04776087,4.3663,89025562,3244104.047760874,5.407434897440175,0.0364401411783379
87062077.58242624,1.656,88968605,1906527.417573765,3.177895264435363,0.02142921559322825
78040480.66360705,1.0492,79581932,1541451.336392954,2.5693681911559505,0.01936936309102114
89702544.97330014,2.0193,90029833,327288.0266998559,0.5455400539056895,0.0036353285993527937
87868887.06297104,1.3022,89584315,1715427.9370289594,2.85936109143499,0.019148753183288385
