estimates,runtime,true_counts,absolute_error,normalized_error,relative_error
12120.221487930858,1.5106,11882,238.22148793085762,0.00039707949196221185,0.020048938556712474
25528.97150614004,2.576,24102,1426.9715061400384,0.0023785474837899477,0.05920552261804159
11556.490255934075,2.9845,12004,447.5097440659247,0.0007459316259220592,0.03728005198816434
12522.886653642843,1.2136,12121,401.88665364284316,0.0006698847767301789,0.03315622915954485
12402.087103929249,1.1617,12323,79.08710392924877,0.00013182634077956704,0.006417844999533293
13449.016534780416,0.7683,12106,1343.016534780416,0.0022386071380858827,0.11093809142412159
13287.95046849562,1.5244,12293,994.9504684956191,0.0016584332084789645,0.0809363433251134
11073.29205707969,0.9442,12055,981.7079429203095,0.0016363599044566727,0.08143574806472911
12160.488004502056,1.3644,12032,128.48800450205636,0.00021417023289571244,0.010678856757152291
12804.752269641236,1.5826,12083,721.7522696412361,0.0012030527852084332,0.059732870118450396
11395.42418964928,2.5974,12266,870.5758103507196,0.0014511193070416407,0.07097471142595138
10871.959474223697,1.0769,10713,158.95947422369682,0.0002649616028158044,0.014837998153990182
12925.551819354832,0.8892,11955,970.5518193548323,0.0016177643196665504,0.08118375736970576
0.0,0.58,0,0.0,0.0,0.0
13851.681700492403,0.64,12162,1689.6817004924033,0.0028164459765447586,0.13893123667919777
12643.68620335644,1.7445,12145,498.68620335643936,0.0008312351081226258,0.041061029506499744
27220.165202130385,1.2315,24500,2720.1652021303853,0.0045341074220337325,0.11102715110736266
9059.966228519754,0.7951,9218,158.0337714802463,0.00026341859517921355,0.017144041167308124
12442.353620500448,2.5683,12316,126.3536205004475,0.0002106125348795826,0.010259306633683624
0.0,0.7465,0,0.0,0.0,0.0
0.0,0.9531,0,0.0,0.0,0.0
12643.68620335644,2.8978,12166,477.68620335643936,0.0007962312576990792,0.039264031181689904
27582.56385127117,1.1749,24521,3061.5638512711703,0.00510316776723968,0.12485477147225522
12925.551819354832,2.0188,12393,532.5518193548323,0.0008876840108325788,0.04297198574637556
11878.622388503663,1.8318,12038,159.3776114963366,0.00026565857493713745,0.013239542407072322
12160.488004502056,0.9734,12110,50.488004502056356,8.41559313225394e-05,0.004169116804463778
12442.353620500448,2.6078,12349,93.3536205004475,0.00015560648421400938,0.007559609725520083
12522.886653642843,1.9532,12157,365.88665364284316,0.000609878176004099,0.0300967881584966
0.0,1.269,0,0.0,0.0,0.0
12804.752269641236,1.8796,12330,474.7522696412361,0.0007913408302267185,0.03850383370975151
11838.355871932466,2.1483,12270,431.64412806753353,0.0007194860235751492,0.03517882054340127
11838.355871932466,1.2817,11938,99.64412806753353,0.00016609181687907924,0.008346802485134322
11556.490255934075,3.4362,12015,458.5097440659247,0.000764266976143917,0.03816144353440905
25569.23802271124,2.4054,24157,1412.2380227112408,0.0023539889766394984,0.058460819750434274
13932.2147336348,1.2529,13592,340.2147336348007,0.0005670869356209195,0.025030513069070094
12402.087103929249,3.0578,12304,98.08710392924877,0.00016349649116277585,0.00797196878488693
11757.822838790067,2.4411,12214,456.1771612099328,0.0007603789103633613,0.037348711413945704
10791.4264410813,3.8828,12149,1357.5735589187007,0.0022628715140643814,0.11174364630164628
10912.225990794896,1.6766,10789,123.22599079489555,0.00020539924524180252,0.011421446917684267
10831.692957652498,1.5119,12095,1263.307042347502,0.0021057433690164283,0.10444870131025233
12482.620137071646,2.0111,12217,265.62013707164624,0.0004427489308351356,0.021741846367491713
11757.822838790067,3.3376,12222,464.1771612099328,0.0007737137105247124,0.03797882189575624
12120.221487930858,1.2984,12045,75.22148793085762,0.00012538293867468358,0.006245038433446046
0.0,1.8377,0,0.0,0.0,0.0
8415.701963380574,1.3935,7869,546.7019633805739,0.0009112701786872789,0.0694754051824341
12361.82058735805,0.9624,11992,369.82058735805003,0.0006164354534966347,0.030838941574220315
0.0,1.3633,0,0.0,0.0,0.0
12845.018786212437,1.7919,12391,454.0187862124367,0.0007567812229552529,0.03664101252622361
11959.155421646064,0.8168,12202,242.8445783539355,0.0004047854903271618,0.019902030679719348
13328.21698506682,0.657,11994,1334.2169850668197,0.0022239396084682977,0.11124036894003833
10429.02779194051,0.4922,12095,1665.9722080594893,0.002776925808604762,0.13774057115001978
12925.551819354832,0.513,11975,950.5518193548323,0.0015844273192631728,0.07937802249309664
11234.358123364484,1.3943,12101,866.6418766355164,0.0014445620295491111,0.07161737679824116
11637.023289076473,1.4794,12146,508.9767109235272,0.0008483878408683742,0.041904883165118326
12361.82058735805,0.5929,12056,305.82058735805003,0.000509757052205826,0.02536667114781437
12120.221487930858,2.078,12202,81.77851206914238,0.00013631251449183141,0.006702058028941352
12724.21923649884,0.6334,12005,719.2192364988405,0.0011988305988639425,0.0599099738857843
0.0,1.0236,0,0.0,0.0,0.0
11717.55632221887,0.7746,12172,454.44367778112974,0.0007574894534750985,0.03733516905858772
11395.42418964928,3.3547,12213,817.5758103507196,0.0013627762559726897,0.06694307789656265
12120.221487930858,2.7067,12233,112.77851206914238,0.00018798486511706683,0.00921920314470223
12402.087103929249,1.0897,11946,456.08710392924877,0.0007602287983832367,0.03817906445079933
11878.622388503663,0.6337,11963,84.37761149633661,0.00014064482342447104,0.007053215037727711
8415.701963380574,0.6175,9402,986.2980366194261,0.0016440109022316223,0.10490300325669284
12603.419686785242,1.5483,12401,202.41968678524245,0.0003374032590005608,0.016322851930105835
12764.485753070036,2.1458,12396,368.48575307003557,0.0006142104849367356,0.02972618208051271
11798.089355361268,1.4641,12020,221.91064463873226,0.0003698917624917612,0.018461784079761418
11838.355871932466,3.2522,12005,166.64412806753353,0.00027777076823039455,0.013881226827782884
13569.816084494012,1.142,12079,1490.816084494012,0.0024849668205069427,0.1234221445892882
14697.278548487577,1.2357,13482,1215.2785484875767,0.002025687073057331,0.09014082098261213
12361.82058735805,1.2728,11959,402.82058735805003,0.0006714415041622079,0.03368346746032695
11878.622388503663,0.9766,12073,194.3776114963366,0.0003239983256430484,0.01610019145997984
12200.754521073255,2.2316,12136,64.75452107325509,0.00010793607475698175,0.005335738387710538
10308.228242226916,0.606,10302,6.228242226916336,1.0381545681552198e-05,0.0006045663198326864
11596.756772505274,1.9501,12176,579.2432274947259,0.0009655115854322741,0.047572538394770526
13167.150918782025,2.2251,12240,927.1509187820247,0.0015454215276714184,0.07574762408349875
11596.756772505274,2.1323,12156,559.2432274947259,0.0009321745850288964,0.046005530396078145
