estimates,runtime,true_sums,absolute_error,normalized_error,relative_error
21123739.126991674,1.2477,21905321,781581.8730083257,1.3027797607875629,0.035680000900617966
41807400.35550396,2.1025,44565539,2758138.6444960386,4.597403455206804,0.06188949368470644
31172184.47559516,3.0452,29487726,1684458.4755951613,2.807739644019444,0.0571240547879196
21637163.341883823,2.0308,22646353,1009189.6581161767,1.6821678019851796,0.04456301012865854
22810704.40449445,1.8191,23128475,317770.5955055505,0.5296759235275055,0.01373936653867367
22297280.1896023,0.8406,22637583,340302.8103976995,0.5672337463749337,0.01503264771675048
22957397.037320778,2.6425,22866979,90418.03732077777,0.15071330733176946,0.003954087565339426
0.0,1.1701,0,0.0,0.0,0.0
21857202.29112332,2.1033,22613055,755852.7088766806,1.2598931030358016,0.03342550172352566
22003894.923949644,1.9589,22259142,255247.07605035603,0.42545859386258494,0.011467067151571073
23324128.6193866,2.3854,23125134,198994.61938659847,0.3316941853380513,0.008605122867032834
17456423.306333467,0.9274,19624081,2167657.6936665326,3.6131602704072994,0.11045906779871795
22297280.1896023,0.7215,22305234,7953.810397699475,0.01325780902182486,0.00035658941742998417
0.0,0.3998,0,0.0,0.0,0.0
22003894.923949644,0.4418,22682859,678964.076050356,1.1317312838584845,0.029932914367203713
22223933.873189136,1.4459,22257322,33388.126810863614,0.055652999848089316,0.001500096319353407
44081136.16431205,0.9169,45606445,1525308.8356879503,2.5424610635302387,0.0334450281245984
15549419.07959117,0.4485,16912871,1363451.92040883,2.272669861032764,0.08061623129561091
21930548.60753648,1.7676,23027631,1097082.3924635202,1.8286718080047475,0.04764199984199504
0.0,0.445,0,0.0,0.0,0.0
0.0,0.6805,0,0.0,0.0,0.0
21343778.076231167,2.1396,22596064,1252285.9237688333,2.087372817291291,0.055420533583584876
43641058.265833065,0.7733,45776088,2135029.734166935,3.5587743554573255,0.04664072067859829
23104089.670147102,1.4943,23029413,74676.67014710233,0.1244748091408427,0.0032426649410083673
21563817.02547066,1.3785,21955240,391422.97452934086,0.6524433929887968,0.017828225723305273
22884050.720907614,0.6807,22676408,207642.72090761364,0.346109273532778,0.00915677301747321
23544167.56862609,3.8967,22625101,919066.5686260909,1.5319461284509477,0.040621545451933715
22003894.923949644,3.1296,22483827,479932.07605035603,0.7999747906442309,0.021345657749917576
0.0,1.2281,0,0.0,0.0,0.0
22517319.138841797,1.5368,22735457,218137.86115820333,0.36360309827114873,0.009594610794856833
23764206.517865583,1.5563,22504631,1259575.5178655833,2.0995234773584817,0.0559696143369595
7187939.008490247,1.0839,7706726,518786.9915097533,0.8647401072613875,0.06731613288311447
23837552.834278747,2.9668,23408000,429552.83427874744,0.716000150481132,0.018350684991402404
41367322.45702498,2.266,43936890,2569567.5429750234,4.283083710833231,0.05848314577966313
8801557.969579898,1.1389,8386656,414901.9695798978,0.6915793563623629,0.04947168091548024
20390275.962860037,2.6764,22418425,2028149.0371399634,3.3806202634622533,0.09046795379871526
23470821.252212927,2.3355,22696129,774692.2522129267,1.291295796225796,0.03413323268531505
21563817.02547066,2.2194,22793431,1229613.9745293409,2.049582078244175,0.05394598007335275
17676462.25557296,0.8739,19744634,2068171.7444270402,3.4473321139109308,0.10474601577456641
22297280.1896023,0.7031,22453373,156092.81039769948,0.2601833041596234,0.006951864666288645
21490470.70905749,1.5318,22334840,844369.2909425087,1.407436969637508,0.03780502976258208
23177435.98656027,2.4718,22890961,286474.9865602702,0.4775108371258675,0.012514764520382967
22297280.1896023,1.0731,22493201,195920.81039769948,0.3265706067629097,0.008710223609245277
0.0,1.1819,0,0.0,0.0,0.0
12615566.42306453,0.6988,14609795,1994228.57693547,3.3240799436862556,0.1364994222667375
20757007.544925854,0.601,22071177,1314169.4550741464,2.190523382695674,0.05954233682572282
0.0,0.8693,0,0.0,0.0,0.0
21270431.759818003,1.415,22426206,1155774.2401819974,1.9265023155580405,0.051536770873414676
22443972.82242863,0.5395,22759464,315491.1775713712,0.5258764756979455,0.013861977486436904
21417124.39264433,0.4759,22120702,703577.6073556691,1.172758349011173,0.03180629653415471
22737358.088081285,0.4327,22341634,395724.08808128536,0.6596127041996043,0.01771240581961397
25891249.693847343,0.4225,26904600,1013350.3061526567,1.689102978248702,0.037664574316386666
22077241.240362808,1.1719,22519688,442446.7596371919,0.7374923902249112,0.019647108771542122
23250782.302973434,1.4898,23035558,215224.30297343433,0.3587466337521033,0.009343133905131985
24130938.099931404,0.6271,22653667,1477271.099931404,2.462389362715572,0.06521112453588215
22297280.1896023,2.2721,22731194,433913.8103976995,0.7232692436129632,0.019088914132609994
22517319.138841797,0.7279,22589700,72380.86115820333,0.12064803988139251,0.0032041532715442584
0.0,1.0616,0,0.0,0.0,0.0
23177435.98656027,0.8756,22756585,420850.9865602702,0.7014954754360816,0.018493591483971353
21783855.97471015,2.369,22461920,678064.0252898484,1.1302310342301793,0.030187269177783933
22957397.037320778,1.6789,22673037,284360.0373207778,0.4739855339433634,0.012541770973195067
20903700.177752186,0.6621,21779698,875997.8222478144,1.460156987681669,0.04022084338579049
22737358.088081285,0.485,22383870,353488.08808128536,0.5892116267477512,0.01579208993267408
19436773.8494889,0.5277,17709778,1726995.849488899,2.8786430665521525,0.09751651598844994
22737358.088081285,1.4317,23300602,563243.9119187146,0.9388431259417114,0.024172933897532545
22884050.720907614,1.8141,22840362,43688.720907613635,0.07282254532600858,0.0019127858353389336
21710509.658296987,1.4622,22471969,761459.3417030126,1.2692385190754527,0.03388485191052963
31538916.057660986,2.2535,31588108,49191.94233901426,0.08199559007993257,0.001557293090773726
21563817.02547066,0.7265,22331474,767656.9745293409,1.2795690434770173,0.034375562245884034
23177435.98656027,0.8767,25185646,2008210.0134397298,3.347384901405371,0.07973629159401867
7701363.223382409,1.032,7849172,147808.77661759127,0.24637506228617026,0.018831129782554298
21563817.02547066,0.8278,22548002,984184.9745293409,1.6404887446441456,0.04364843388471142
20683661.22851269,2.1508,21970614,1286952.7714873105,2.1451572531100265,0.058576094936960366
16796306.45861499,0.6609,18822994,2026687.54138501,3.378184169233632,0.10767083819848265
21857202.29112332,1.9978,22409151,551948.7088766806,0.9200157165232852,0.02463050513947095
22884050.720907614,2.3057,22951486,67435.27909238636,0.11240449631523862,0.0029381661428103767
29338526.565266058,1.7898,27928527,1409999.5652660578,2.350257803801848,0.05048599825067959
16942999.09144132,0.7618,17599214,656214.9085586816,1.0938118335661615,0.03728660317208948
22957397.037320778,1.4735,22970161,12763.962679222226,0.021275611449296468,0.000555675803892808
24057591.78351824,1.3635,22585501,1472090.7835182399,2.4537545521978084,0.0651785755612966
22370626.506015465,0.5825,22532205,161578.49398453534,0.26932711595698083,0.007171002304680582
23617513.88503925,2.6131,23224775,392738.8850392513,0.6546368184487815,0.016910341867219437
20683661.22851269,2.8233,22597095,1913433.7714873105,3.1894071205954497,0.08467609537807008
25451171.79536836,2.569,23150252,2300919.7953683585,3.8352882073167356,0.09939070189682421
22810704.40449445,2.3103,23098342,287637.5955055505,0.4794487318697565,0.012452737755183923
6161090.578705923,2.4037,5335246,825844.5787059227,1.3765590526723317,0.15479034681923245
21637163.341883823,0.9427,22546791,909627.6581161767,1.516212880277125,0.04034399654106772
0.0,0.9191,0,0.0,0.0,0.0
24571015.99841039,2.9859,23416738,1154277.9984103888,1.9240083049308572,0.04929286044923887
22370626.506015465,2.5847,22799858,429231.49398453534,0.7154645244052434,0.018826059968642582
0.0,1.2211,0,0.0,0.0,0.0
22590665.45525496,2.017,23105308,514642.5447450392,0.857831936088035,0.022273779892699946
7114592.692077081,0.7599,8227485,1112892.3079229193,1.8550245659071152,0.13526518831975012
22590665.45525496,0.5901,22520236,70429.4552549608,0.11739533891221501,0.0031273853104807963
22590665.45525496,2.0777,22827218,236552.5447450392,0.3942976139792697,0.010362740862466868
22297280.1896023,2.6152,22454443,157162.81039769948,0.26196683368120405,0.006999185435047285
15476072.763178004,0.9051,15410302,65770.76317800395,0.10962999792977886,0.004267973669692129
24424323.36558406,0.6236,26272821,1848497.6344159395,3.0811683192083454,0.07035779044876603
21050392.81057851,1.5009,23059110,2008717.1894214898,3.348230287700797,0.0871116530265691
44007789.847898886,1.9097,44464031,456241.1521011144,0.760485573581618,0.010260903967548834
23470821.252212927,1.855,23245220,225601.25221292675,0.3760434518012427,0.009705274986123029
20170237.01362054,1.9475,22797009,2626771.9863794595,4.378434938475665,0.11522441327191034
31318877.10842149,1.1321,30652425,666452.1084214896,1.110875710363956,0.021742231109659012
17749808.571986124,3.0806,17909352,159543.42801387608,0.26593496620274243,0.008908386412522132
21563817.02547066,3.5138,22579758,1015940.9745293409,1.6934212338846288,0.04499343945711645
21930548.60753648,1.4714,22692670,762121.3924635202,1.2703420583989575,0.03358447430220949
0.0,1.3084,0,0.0,0.0,0.0
21857202.29112332,1.1246,21863936,6733.708876680583,0.011224082776906431,0.0003079824637558664
22517319.138841797,2.0286,22970369,453049.86115820333,0.7551661702090618,0.019723229572768435
21637163.341883823,1.7664,22735492,1098328.6581161767,1.8307491459330139,0.04830899010745739
39973742.44517486,0.7293,39978737,4994.554825142026,0.00832517381102259,0.0001249302804423768
23764206.517865583,2.2042,22668346,1095860.5178655833,1.8266351263065326,0.04834320589008052
6161090.578705923,0.6829,6397075,235984.4212940773,0.39335063739357545,0.036889425447423595
21197085.44340484,1.4484,22974682,1777596.5565951616,2.962986856212786,0.07737197653465504
0.0,0.9895,0,0.0,0.0,0.0
0.0,0.7165,0,0.0,0.0,0.0
21857202.29112332,1.2736,23043262,1186059.7088766806,1.9769836496625972,0.05147099871870053
21490470.70905749,1.2946,22208902,718431.2909425087,1.1975172117974788,0.03234879828559326
21857202.29112332,2.3587,22965711,1108508.7088766806,1.84771776374848,0.048267989999381276
23324128.6193866,1.1059,22576091,748037.6193865985,1.2468665209616365,0.03313406290693099
24277630.73275773,4.9458,22623377,1654253.7327577285,2.7573928678116735,0.07312143243503075
38433469.80049841,1.6639,38869902,436432.19950158894,0.7274670205415745,0.011228024179263147
43127634.05094092,1.5151,44198801,1071166.9490590766,1.7854746506433652,0.02423520377982825
32199032.90537946,1.0531,33485938,1286905.0946205407,2.1450777829236896,0.0384312093816975
23250782.302973434,2.746,22896977,353805.3029734343,0.5897403763971276,0.015452053036234186
22003894.923949644,1.1701,22553466,549571.076050356,0.9160525591987719,0.024367477533180755
0.0,0.7778,0,0.0,0.0,0.0
21490470.70905749,0.628,21963861,473390.2909425087,0.7890706160052752,0.021553145457554514
23177435.98656027,1.9149,22201581,975854.9865602702,1.6266039040298936,0.0439543015679951
20757007.544925854,0.6155,21956549,1199541.4550741464,1.9994556985837548,0.05463251329132581
22443972.82242863,0.5411,22334843,109129.8224286288,0.1819030467161868,0.004886079675090118
20977046.494165342,3.1644,22374271,1397224.5058346577,2.32896369573096,0.06244782258312048
23617513.88503925,4.1418,22536391,1081122.8850392513,1.8020697027327195,0.047972316642857823
0.0,1.467,0,0.0,0.0,0.0
23177435.98656027,2.0799,25185646,2008210.0134397298,3.347384901405371,0.07973629159401867
