estimates,runtime,true_counts,absolute_error,normalized_error,relative_error
391148.9419726913,5.7874,384096,7052.941972691275,0.011756196469430429,0.01836244577577292
391269.741522405,5.077,384361,6908.7415224050055,0.011515835945962399,0.017974616369519816
391310.0080389762,4.4011,384242,7068.0080389761715,0.011781309342321274,0.018394678455182337
387766.5545807085,4.4842,384128,3638.5545807085,0.006064924776239553,0.00947224513888209
390867.0763566928,4.2861,384223,6644.076356692822,0.011074678809157043,0.017292240070721488
389175.88266070135,4.1357,383976,5199.882660701347,0.008667424517865877,0.013542207483544146
387927.6206469934,4.1047,384200,3727.620646993397,0.006213384550622897,0.009702292157713161
391028.14242297766,3.9333,384320,6708.14242297766,0.011181467333036068,0.017454575413659607
384062.0350561559,3.244,384174,111.96494384412654,0.0001866287689047904,0.0002914433143422682
390987.8759064064,3.0509,384341,6646.875906406378,0.01107934523865355,0.01729421504967302
385189.49752015015,3.4609,384030,1159.497520150151,0.0019327084648480518,0.0030192889101115826
390424.1446744093,4.7121,384121,6303.144674409297,0.010506396827666539,0.016409268627357778
389417.4817601287,4.3846,384160,5257.481760128692,0.008763433577908058,0.01368565639350451
388732.9509784179,3.6733,384100,4632.950978417881,0.007722434431817301,0.012061835403326948
385753.2287521473,3.918,384244,1509.22875214729,0.002515657975956172,0.003927787427122583
390383.8781578381,4.0645,384244,6139.878157838073,0.01023425603122689,0.015979112641545667
390464.4111909805,3.4971,384073,6391.4111909805215,0.010653523872593522,0.01664113642713891
386920.9577327128,2.9938,384244,2676.9577327127918,0.00446208705076357,0.006966817263803187
388128.9532298495,3.106,384413,3715.953229849518,0.006193936716121303,0.009666564944082322
387686.02154756605,3.3172,384026,3660.0215475660516,0.006100706990379028,0.009530660808294365
386478.0260504293,3.4704,384062,2416.0260504293256,0.004027153070886674,0.0062907188173506505
387806.8210972797,3.0851,384237,3569.821097279724,0.005950356368000021,0.009290675019010985
390706.0102904079,2.9427,384296,6410.010290407925,0.010684525781849212,0.01667987772552388
387726.2880641373,3.168,384010,3716.288064137276,0.006194494834660605,0.009677581480006447
390826.8098401216,3.5434,384289,6537.8098401215975,0.010897548463867021,0.01701274259768455
391511.3406218324,3.211,384352,7159.340621832409,0.01193354705989727,0.018627041414725067
387524.9554812812,2.8388,384186,3338.955481281213,0.0055655380113166,0.008690986869071786
388008.1536801359,2.8658,384047,3961.1536801359034,0.006602649091626584,0.010314241955114618
391108.6754561201,3.1679,384225,6883.675456120109,0.011474054572869864,0.017915740662684906
388491.35187899054,3.4877,384041,4450.351878990536,0.0074180691192540105,0.011588220734219877
390263.0786081244,3.2624,384134,6129.0786081244005,0.01021625480156884,0.015955574378014963
386961.224249284,3.1853,383965,2996.224249284016,0.004994256450349565,0.007803378561285575
386437.7595338581,2.9637,384130,2307.7595338581013,0.0038466890255563135,0.006007756576831024
390504.67770755175,3.4274,384288,6216.677707551746,0.010362269362216087,0.0161771320144052
384182.8346058696,4.8603,384045,137.83460586960427,0.00022974961557372024,0.00035890222726400365
384947.8984207228,4.7496,384175,772.8984207228059,0.0012883057481703085,0.0020118394500496023
390222.8120915532,5.1302,384345,5877.812091553176,0.009797431203354329,0.015293062460948305
391028.14242297766,5.2174,384110,6918.14242297766,0.011531505837271534,0.018010836538954102
391471.0741052611,4.7561,384356,7115.0741052611265,0.011859761415857623,0.018511676948613075
384666.0328047242,4.0413,384225,441.0328047241783,0.0007351355394496366,0.0011478503603986681
385149.2310035789,4.2775,384239,910.2310035789269,0.001517218566673879,0.0023689188332754532
390544.94422412297,3.5952,384172,6372.94422412297,0.010622742208514554,0.016588778526605192
389417.4817601287,1.7513,384165,5252.481760128692,0.008755099327807212,0.013672463030543366
386639.0921167142,1.5201,384073,2566.0921167142224,0.004277290696500319,0.0066812614183090775
390222.8120915532,1.5686,384362,5860.812091553176,0.009769094753011458,0.01524815692381967
391068.4089395489,1.4788,384211,6857.4089395488845,0.011430272229193352,0.017848028660160394
385592.1626858624,1.7239,383961,1631.1626858623931,0.002718903555828463,0.004248250957421178
388249.7527795632,1.6075,384296,3953.7527795631904,0.00659031290035769,0.010288300631708866
391148.9419726913,1.6194,384174,6974.941972691275,0.011626182167857255,0.018155684592635824
391269.741522405,1.5143,384204,7065.7415224050055,0.011777531399128913,0.018390598542454024
391189.20848926256,1.6596,384262,6927.208489262557,0.011546617610041367,0.018027305560431573
392115.3383704007,1.6155,384285,7830.338370400714,0.013051999670631627,0.02037638307610423
390867.0763566928,1.4889,384255,6612.076356692822,0.011021339608511638,0.017207521975492374
389336.94872698624,1.6008,384157,5179.948726986244,0.008634197640050812,0.013483936846097413
387202.82334871136,1.6048,384175,3027.823348711361,0.005046927409867354,0.00788136486942503
385229.7640367214,1.4783,384282,947.7640367213753,0.0015797805037243685,0.002466324305383482
387887.3541304222,1.9352,384124,3763.3541304221726,0.006272946908196856,0.009797237689970355
384746.5658378667,2.2336,384218,528.5658378666849,0.0008810399775086675,0.001375692543989831
391189.20848926256,1.9173,384018,7171.208489262557,0.011953329014962575,0.018674146756825348
390021.47950869706,1.5426,384234,5787.479508697055,0.009646860335798696,0.015062382581179841
390464.4111909805,1.4817,384367,6097.4111909805215,0.010163469966663868,0.015863513753731517
387887.3541304222,1.4659,384157,3730.3541304221726,0.006217940857531283,0.009710493705495859
390021.47950869706,1.5521,384210,5811.479508697055,0.00968686473628275,0.015125789304539328
391632.140171546,1.605,384311,7321.140171546023,0.012203242642600726,0.01905004064818864
390947.6093898352,2.1183,384252,6695.609389835212,0.011160576646489801,0.017425047598542655
391028.14242297766,3.3079,384191,6837.14242297766,0.011396490985637855,0.01779620663414203
388008.1536801359,2.7953,384065,3943.1536801359034,0.0065726457912635445,0.010266891490075647
387645.7550309948,1.5565,384204,3441.7550309948274,0.0057368894428300905,0.008958144712170688
391310.0080389762,1.6525,384305,7005.0080389761715,0.011676297791050635,0.018227730679996803
389457.7482766999,1.5321,384242,5215.7482766999165,0.008693870120213084,0.013574123278298355
387887.3541304222,1.4366,384251,3636.3541304221726,0.006061256955635408,0.009463486446156738
384424.4337052969,1.4579,384242,182.43370529689128,0.00030408962535360766,0.0004747885585045135
386759.8916664279,1.428,384014,2745.891666427895,0.004576989579566911,0.007150498852718638
387887.3541304222,3.3341,384255,3632.3541304221726,0.006054589555554732,0.009452978179651983
390585.2107406942,3.2491,384035,6550.210740694194,0.010918218905236567,0.01705628586116941
390907.342873264,3.0682,384276,6631.342873263988,0.011053454002046872,0.017256718799154743
387001.4907658552,3.7052,383969,3032.490765855182,0.005054707294227669,0.00789774894810566
390383.8781578381,4.1834,384046,6337.878157838073,0.01056429233522033,0.016502914124448823
386639.0921167142,4.6713,384088,2551.0921167142224,0.0042522879461977855,0.006641946941102618
390585.2107406942,4.3591,384285,6300.210740694194,0.010501506400194345,0.016394630913759825
390343.6116412669,4.4143,384301,6042.611641266907,0.010072127336118486,0.015723642772896524
