estimates,runtime,true_sums,absolute_error,normalized_error,relative_error
177351393.0870313,4.1076,179552478,2201084.912968695,3.6688784315752985,0.012258727573610514
173904116.2156126,3.4442,177840679,3936562.7843874097,6.5616597565522365,0.02213533375222555
173684077.2663731,1.5688,179635218,5951140.733626902,9.919659051873877,0.03312903115483124
184979409.9940004,1.4059,178762895,6216514.994000405,10.361998143129753,0.034775197582252206
175591081.49311537,1.7985,178382225,2791143.5068846345,4.652417610744906,0.015646982242118766
349568544.0251407,2.3337,357003129,7434584.974859297,12.39233811529151,0.020824985471932088
210723967.055021,1.1085,220634561,9910593.944979012,16.519473717073897,0.044918592536275455
175224349.91104954,1.6081,178637131,3412781.088950455,5.688594226949056,0.019104544894143285
190700422.6742272,2.2941,192630886,1930463.325772792,3.2177928334996717,0.010021566976402694
185639526.84171885,1.6883,178622509,7017017.8417188525,11.696316330994497,0.03928406269177897
232801208.2953834,0.9132,242262518,9461309.704616606,15.77058427196426,0.039053955943018005
173684077.2663731,1.6369,177445990,3761912.733626902,6.270544315919588,0.02120032542649683
239108991.5069155,0.8541,249424825,10315833.49308449,17.194947266006743,0.04135848744440129
175224349.91104954,1.7282,178022768,2798418.088950455,4.664543248008039,0.015719439262681587
175004310.96181005,2.4947,178433262,3428951.0381899476,5.715547107165034,0.019216994632928627
178524934.14964193,2.8564,179185743,660808.850358069,1.101469245547125,0.003687842789803143
176397890.97366017,4.1018,178134958,1737067.026339829,2.8954302078892495,0.009751410087288026
175811120.44235486,4.0603,178271668,2460547.557645142,4.101363746087307,0.013802235572537203
178304895.20040244,5.4692,178286308,18587.20040243864,0.03098207536568796,0.0001042547832806019
176984661.50496548,5.8768,178172741,1188079.4950345159,1.9803503302605217,0.006668132781515192
172657228.8365888,6.3989,177664361,5007132.1634112,8.346138347570232,0.028183098372842486
178744973.09888142,5.0157,178343452,401521.0988814235,0.6692754517687337,0.0022513924362158443
0.0,3.264,0,0.0,0.0,0.0
159234852.93297976,1.8416,169307154,10072301.067020237,16.789015236709766,0.05949129040950176
186446336.3222637,3.5572,178190272,8256064.322263688,13.761620982080842,0.04633285661219311
222899455.57960624,5.5737,224891289,1991833.420393765,3.3200875769564067,0.008856872265931851
292871841.4377648,4.7617,298885169,6013327.562235177,10.023315168393818,0.020119190197206396
181825518.38823432,3.4804,177905761,3919757.3882343173,6.533647681635509,0.02203277379103152
171777073.03963083,3.9128,177136837,5359763.96036917,8.933922665441814,0.03025776033456649
228767160.89265937,2.0798,237789935,9022774.107340634,15.039611202800032,0.03794430621018772
173610730.94995993,3.7439,178711323,5100592.050040066,8.501921961482541,0.028540956243942452
171116956.19191235,3.8088,177675148,6558191.808087647,10.931522147582312,0.03691113744330551
175224349.91104954,3.1813,177992995,2768645.088950455,4.614916122357552,0.015554798035453335
187766570.0177006,4.0745,178799445,8967125.017700613,14.946852516611182,0.05015186158827625
82001181.74991791,1.9664,84855616,2854434.2500820905,4.757913787320089,0.03363871932863101
150213256.01416057,1.6549,157087860,6874603.9858394265,11.458933792449548,0.04376279609283255
160628432.94482988,1.121,167318148,6689715.055170119,11.150751674634408,0.03998200515087054
57576858.38433425,2.9975,56144841,1432017.3843342513,2.386958205959741,0.02550576969902277
174197501.48126525,3.1028,177944291,3746789.518734753,6.245336184871591,0.021055969245648645
176984661.50496548,4.2093,178398434,1413772.4950345159,2.356546711862498,0.007924803280697609
174344194.11409158,3.7153,177357626,3013431.885908425,5.02293899980402,0.016990709415046098
177498085.71985763,4.0575,179129950,1631864.280142367,2.7200730082681877,0.009109946606596869
175737774.1259417,3.0622,178707751,2969976.874058306,4.95050601242521,0.016619183317114802
171557034.09039134,2.572,176922820,5365785.909608662,8.943960351653118,0.03032839918337647
321256865.88965935,3.8312,320135631,1121234.8896593451,1.8689303984427372,0.0035023745596732565
176837968.87213916,3.4265,178448821,1610852.1278608441,2.6850489018139396,0.009026969855188027
136350802.21207255,3.4392,139045758,2694955.7879274487,4.492087109461122,0.019381790762199654
171557034.09039134,2.1114,178089064,6532029.909608662,10.88791418657496,0.03667844483481963
248057242.10932156,2.3723,247686335,370907.10932156444,0.6182465226534326,0.0014974871719167083
202655872.24957293,1.1468,210576146,7920273.750427067,13.20190846064245,0.03761239770447251
173464038.3171336,3.0636,177471967,4007928.6828663945,6.680616005871303,0.022583446561261107
119994573.65193692,1.6775,125401233,5406659.3480630815,9.01209024336524,0.04311488187730245
185126102.6268267,3.0381,178740236,6385866.626826704,10.644281915721901,0.03572707953024468
173390692.00072044,2.9277,177797729,4407036.999279559,7.3458697111341555,0.024786801406667905
171923765.67245716,2.3747,177790092,5866326.327542841,9.778286157382048,0.03299580005584812
174197501.48126525,2.5668,177626221,3428719.518734753,5.715161198956474,0.019303003235849697
174124155.16485208,2.8391,177641595,3517439.8351479173,5.863044660159146,0.019800767017138735
172437189.8873493,2.5365,177637410,5200220.112650692,8.667986999654449,0.029274352247371162
173097306.73506778,1.9515,177333404,4236097.264932215,7.060938811489622,0.023887757012391278
162902168.75363797,1.0024,169006232,6104063.2463620305,10.174557945310701,0.036117385578787596
181972211.02106065,1.6116,178946549,3025662.0210606456,5.043324800829168,0.016908188718747774
177278046.77061814,1.5053,178998204,1720157.2293818593,2.8672441124888057,0.009609913345174454
176251198.34083384,1.4832,178244846,1993647.6591661572,3.32311164089076,0.011184882502387515
185786219.4745452,1.5427,178927914,6858305.474545211,11.43176661857006,0.03832999178957181
173097306.73506778,1.8923,177496428,4399121.264932215,7.332675369177635,0.024784280531731123
184686024.7283477,2.1236,178634763,6051261.728347689,10.086545733943549,0.03387505111951636
186446336.3222637,1.9327,178829707,7616629.322263688,12.69577873943415,0.04259152156561822
174710925.6961574,1.7491,177619856,2908930.303842604,4.848750535629926,0.016377281061654526
184686024.7283477,1.5758,178760325,5925699.728347689,9.877252711711103,0.033148852959109854
300206473.07908124,2.1124,300159786,46687.079081237316,0.07782035870818677,0.00015554075282168983
173904116.2156126,1.8256,177362705,3458588.7843874097,5.7649487850120344,0.019500090418599614
174270847.7976784,1.5177,179450942,5180094.202321589,8.634440125616466,0.028866352801433546
171630380.4068045,1.362,176999301,5368920.593195498,8.949185399053059,0.030333004496981026
172363843.57093614,2.1207,178011386,5647542.429063857,9.413606211789725,0.03172573707764882
175224349.91104954,1.9304,178014255,2789905.088950455,4.6503533537863415,0.015672368985003224
186593028.95509,1.7244,178774643,7818385.955089986,13.032076786929872,0.043733192939951704
174637579.37974423,1.5542,178138691,3501111.6202557683,5.835827974836846,0.019653852852526958
173830769.89919943,2.0134,179280508,5449738.100800574,9.08389606323458,0.03039782830602295
169503337.23082274,1.72,176650489,7147151.769177258,11.913230070603197,0.04045928097701025
175224349.91104954,1.725,178607252,3382902.088950455,5.63879041519643,0.018940452031312005
257885648.50868556,1.0322,267697207,9811558.491314441,16.354396469135672,0.0366517028745632
178598280.4660551,1.7226,178230147,368133.4660550952,0.613623275318777,0.0020654949359105628
183585829.98215023,1.8354,178413009,5172820.982150227,8.622316758427138,0.028993519088903585
186006258.42378467,2.4871,178329732,7676526.423784673,12.795618224312463,0.043046811867494275
115373755.7179076,2.0509,121286758,5913002.282092407,9.856087973164394,0.04875224945902509
173317345.68430728,5.0517,178198025,4880679.315692723,8.135360415800276,0.027389076369913317
173023960.41865462,6.2531,178179768,5155807.581345379,8.593957970952436,0.028935987734282936
185272795.25965303,6.9387,179052151,6220644.259653032,10.368881009666117,0.034742080588872855
172583882.52017564,5.9489,177142236,4558353.479824364,7.5980915897821495,0.0257327308424873
176177852.02442068,6.6368,179993450,3815597.9755793214,6.36002956255075,0.02119853792223729
186666375.27150315,6.5307,178852536,7813839.27150315,13.024498147301454,0.04368872505952698
175591081.49311537,7.2356,179305697,3714615.5068846345,6.191706932570307,0.02071666193007038
174710925.6961574,7.2204,177762491,3051565.303842604,5.086501688256715,0.01716653095192396
135543992.73152775,2.3425,144260627,8716634.268472254,14.529322006207773,0.060422822565940004
260452769.58314627,1.8318,269793976,9341206.416853726,15.570390104334352,0.03462348031393305
171263648.82473868,3.2834,177103599,5839950.175261319,9.734321067419614,0.03297476848712328
243656463.1245317,1.9886,253937755,10281291.875468314,17.137371569986556,0.04048744888474073
171263648.82473868,3.0696,177386242,6122593.175261319,10.205444557670209,0.03451560338744489
171483687.77397817,2.2293,177341764,5858076.226021826,9.76453447549535,0.033032694013474605
185272795.25965303,3.2306,178148862,7123933.259653032,11.874528297534448,0.039988654317943566
186226297.37302417,3.8466,178473793,7752504.373024166,12.922262070534702,0.04343777449176622
177791470.9855103,3.7078,178184000,392529.01448971033,0.6542869957190464,0.002202941984071018
184539332.0955214,3.8365,178741275,5798057.09552139,9.664491586610177,0.032438266402213985
183952561.56421608,2.8808,177994158,5958403.564216077,9.931765101187926,0.033475275993137245
116914028.36258404,1.4658,122620502,5706473.63741596,9.511835697620006,0.046537679624048194
176177852.02442068,3.2161,177952400,1774547.9755793214,2.9579053288850465,0.009972037328967304
173390692.00072044,2.4198,178706163,5315470.999279559,8.860092942356257,0.02974419521994638
173757423.58278626,1.7031,178158152,4400728.417213738,7.335354250990505,0.024701246436445626
97917332.41157451,0.9705,101955841,4038508.5884254873,6.7315881220692395,0.039610370027014806
169943415.12930173,1.3845,176648882,6705466.870698273,11.177007588665209,0.03795929413636636
237642065.17865223,0.9325,247921224,10279158.821347773,17.13381608868271,0.04146139106407353
177131354.1377918,1.5749,178558290,1426935.8622081876,2.3784880707014233,0.00799142880573166
171483687.77397817,1.9863,177194074,5710386.226021826,9.518357396016606,0.03222673364359706
173390692.00072044,1.6122,177375322,3984629.9992795587,6.641780594664677,0.022464398961201372
183512483.6657371,2.7189,178493141,5019342.6657370925,8.366491423618418,0.028120647312364192
173977462.53202575,2.5351,178834381,4856918.467974246,8.095754646301502,0.027158751246910657
0.0,1.8144,0,0.0,0.0,0.0
128942824.25434296,2.2819,130115345,1172520.7456570417,1.9544162285468762,0.009011394817859812
173023960.41865462,1.713,177393342,4369381.581345379,7.283103776991101,0.02463103480707511
174197501.48126525,1.5382,179188380,4990878.518734753,8.31904595961348,0.027852690664064005
175371042.54387587,1.5358,179455921,4084878.456124127,6.8088797369779455,0.02276257274411206
175077657.27822322,1.7265,177942131,2864473.7217767835,4.774648080916873,0.016097782496359916
175884466.75876802,2.1964,178210653,2326186.241231978,3.8774035831141056,0.013053014520024109
177424739.40344447,2.1485,179039948,1615208.596555531,2.692310481745544,0.009021498356084928
172290497.25452298,1.7338,177565260,5274762.745477021,8.792238388684456,0.029706051428511526
135250607.4658751,1.0406,141360215,6109607.534124911,10.183799441480081,0.04322013470427242
177644778.35268396,1.3836,179663637,2018858.6473160386,3.3651345769968675,0.011236879543499605
91536202.88362923,1.4057,93462223,1926020.1163707674,3.210386669818292,0.020607471709406775
111413054.63159671,1.9721,111555382,142327.36840328574,0.2372383768936012,0.0012758449287842135
348321656.6461169,1.6104,356805404,8483747.353883088,14.141134447927751,0.023776958697304618
0.0,1.2889,0,0.0,0.0,0.0
184539332.0955214,2.1992,178806029,5733303.09552139,9.556556380404162,0.03206437236812295
178671626.78246826,2.3339,178037240,634386.7824682593,1.0574276211520923,0.0035632252132658275
180065206.79431838,2.1613,179036951,1028255.794318378,1.7139481914983614,0.005743260196150112
186959760.5371558,1.6079,178963661,7996099.537155807,13.328298674780571,0.0446800176777553
176544583.6064865,1.5002,178095951,1551367.3935135007,2.5858967711673295,0.008710851565140303
175004310.96181005,1.49,177892703,2888392.0381899476,4.814516327112562,0.016236708923299387
175591081.49311537,1.3658,178675603,3084521.5068846345,5.141434735962013,0.01726324945932677
173170653.05148095,1.3294,178350754,5180100.948519051,8.634451370515842,0.02904445780206262
178084856.25116295,1.5297,178027296,57560.251162946224,0.09594430581188301,0.000323322616566317
170750224.60984653,2.6174,176753792,6003567.390153468,10.007046425362569,0.03396570632076435
173537384.63354677,2.2356,177636030,4098645.3664532304,6.831827111737675,0.02307327723127583
170896917.24267286,1.3541,177001604,6104686.757327139,10.175597244575469,0.03448944314271378
173243999.3678941,1.2828,178951720,5707720.632105887,9.51391425074406,0.03189531026639971
156080961.3272137,1.0113,163231173,7150211.672786295,11.918330470995635,0.04380420443824352
182852366.81801865,1.6742,179129253,3723113.818018645,6.205872342655434,0.0207845103782052
184245946.82986876,1.6215,178576436,5669510.829868764,9.450224241114462,0.03174837037216245
186152951.056611,1.5124,178552627,7600324.0566110015,12.668600307052111,0.04256629647129752
178671626.78246826,1.8306,178043077,628549.7824682593,1.0476982175843665,0.0035303241949040196
171630380.4068045,1.5473,177390835,5760454.593195498,9.601813854849864,0.03247323681178624
176764622.555726,2.2591,179785822,3021199.4442740083,5.035886354622356,0.016804436582735695
179405089.9465999,2.2877,178834639,570450.9465999007,0.9508561718454042,0.0031898235699175746
235808407.26832312,1.218,245831667,10023259.731676877,16.707270685903577,0.04077285833023651
350302007.18927234,1.7343,356445365,6143357.810727656,10.240056090716072,0.017235061566104683
234928251.47136515,2.4208,235720347,792095.5286348462,1.3203044478806771,0.003360318863924149
174124155.16485208,2.2732,177680095,3555939.8351479173,5.927218385935649,0.02001315811513899
171557034.09039134,1.7153,177600701,6043666.909608662,10.073886310175222,0.03402952170559655
175517735.1767022,1.966,179255025,3737289.8232977986,6.2295016173409055,0.020849010081016132
176911315.18855232,1.6777,179372206,2460890.81144768,4.10193589869499,0.013719465609112707
174784272.01257056,1.4541,179299658,4515385.98742944,7.5264712242170635,0.025183461239114243
185199448.94323987,1.2979,178310387,6889061.943239868,11.483033039034073,0.0386352251214612
175737774.1259417,1.3559,178659524,2921749.874058306,4.870118836502526,0.016353731436440557
175737774.1259417,1.2634,178126304,2388529.874058306,3.9813210687480725,0.01340919235633108
176911315.18855232,1.5482,178340185,1428869.81144768,2.3817116740302766,0.008012046255574312
180725323.64203689,1.4096,178051084,2674239.642036885,4.457556401265614,0.015019507783714954
194587777.44412488,0.9646,201820896,7233118.555875123,12.056523810744386,0.03583929463812866
245783506.30051345,0.8651,256187792,10404285.699486554,17.342383828032006,0.04061194961033332
214097897.6100265,0.6561,224349299,10251401.389973491,17.087548613636653,0.04569393100699411
172143804.62169665,1.439,177666946,5523141.378303349,9.206248317820542,0.031087050814186612
176544583.6064865,1.2491,178526889,1982305.3935135007,3.3042057851588686,0.011103679701232572
171997111.98887032,1.4685,177267549,5270437.011129677,8.785028038300341,0.029731538800311822
173390692.00072044,1.9244,178146678,4755985.999279559,7.927515358822069,0.026697023220829067
222752762.9467799,2.4693,224095841,1343078.0532200933,2.2387096800982995,0.005993319854695979
173243999.3678941,2.5271,177576144,4332144.632105887,7.2210353674002254,0.02439598323582185
176324544.657247,1.0691,183049492,6724947.342752993,11.209478613902517,0.036738410302460674
110679591.46746507,1.7575,110938059,258467.53253492713,0.4308266118188453,0.002329836440846032
0.0,1.4705,0,0.0,0.0,0.0
174050808.84843892,1.2792,179609429,5558620.151561081,9.26538611174076,0.030948376054138457
175664427.80952853,1.667,181062166,5397738.19047147,8.997220011653733,0.02981151893693501
175004310.96181005,1.5624,178382355,3378044.0381899476,5.630692773188296,0.01893709743987822
184319293.1462819,1.9092,178811153,5508140.146281898,9.181243513923029,0.030804231469174062
303653749.95049995,1.8013,311939474,8285724.049500048,13.811059299022972,0.026561960701068723
187399838.4356348,1.4262,178558021,8841817.435634792,14.737983570917454,0.04951789556199658
184465985.77910823,1.5005,178650450,5815535.779108226,9.69362593069942,0.032552595188583215
182632327.86877912,0.9188,194229571,11597243.131220877,19.330864947178984,0.05970894684837087
169503337.23082274,1.3063,176650489,7147151.769177258,11.913230070603197,0.04045928097701025
180138553.11073154,1.3494,178936552,1202001.110731542,2.0035555756658936,0.0067174710661214825
185126102.6268267,1.48,178292104,6833998.626826704,11.391250748960225,0.03833034931724572
184392639.46269503,1.3635,178737154,5655485.462695032,9.426846057558052,0.031641353440678775
179771821.52866572,1.6176,178301834,1469987.5286657214,2.4502487418044674,0.008244376940428563
99677644.00549048,0.9132,104115258,4437613.994509518,7.396836976249918,0.042622129356962433
176617929.92289966,1.4993,179422277,2804347.0771003366,4.674425982025251,0.015629871184280737
177278046.77061814,1.5306,178772603,1494556.2293818593,2.4912010810886853,0.008360096593670225
284950439.2651431,1.7364,284977969,27529.734856903553,0.04588793910147375,9.660302848499687e-05
185639526.84171885,1.4494,179084508,6555018.8417188525,10.926233288526491,0.03660293631718749
310988381.5918164,1.3942,318071870,7083488.408183575,11.807112796046857,0.022270087600590315
173170653.05148095,1.2171,177645126,4474472.948519051,7.458275324484112,0.025187704550470195
346047920.8373088,1.4456,356641307,10593386.162691176,17.657585938938578,0.02970319465179387
171483687.77397817,1.3441,176985226,5501538.226021826,9.170239103004374,0.0310847314793486
172070458.3052835,1.515,178986413,6915954.694716513,11.527859222375316,0.03863955134246147
