estimates,runtime,true_counts,absolute_error,normalized_error,relative_error
48641.95201800955,2.1785,48159,482.95201800954965,0.0008050085809598217,0.01002828169209389
0.0,2.8948,0,0.0,0.0,0.0
48803.01808429436,4.2363,48010,793.0180842943591,0.0013218422098003433,0.01651776888761423
48440.61943515354,4.2139,48211,229.61943515353778,0.0003827411601168425,0.004762801749674095
48803.01808429436,3.1109,48057,746.0180842943591,0.0012435002588524057,0.015523609136949022
42521.44149918679,1.1536,43345,823.5585008132111,0.001372748503690758,0.019000080766252418
46548.09315630703,1.7284,47954,1405.9068436929665,0.002343435850765195,0.029317822156503453
46950.75832201905,2.4401,48294,1343.24167798095,0.002238982418034234,0.027813841843312835
47554.756070587086,1.0189,48153,598.2439294129144,0.0009971829058078297,0.012423814288059196
48360.08640201113,4.3389,48276,84.08640201113303,0.0001401594208881861,0.0017417847794169573
44776.36642717412,2.3969,47882,3105.633572825878,0.005176625383501983,0.06486014729597507
50333.14571400005,3.0233,48224,2109.1457140000493,0.0035156295759201,0.043736432357333474
48239.286852297526,1.7788,48068,171.2868522975259,0.0002855094932067959,0.00356342790000678
48521.15246829594,1.5477,48154,367.1524682959425,0.0006119880991841478,0.007624547665737893
42521.44149918679,0.8612,43345,823.5585008132111,0.001372748503690758,0.019000080766252418
48319.81988543993,1.4878,48263,56.81988543993066,9.471022719154217e-05,0.0011772970068153795
49527.815382576,1.6646,48043,1484.8153825760019,0.00247496455039388,0.030905967208042832
51420.34166142251,1.1333,47997,3423.3416614225134,0.005706197117387101,0.07132407570103368
3785.0525576927153,1.3735,3206,579.0525576927153,0.000965193767468947,0.1806152706465113
48078.22078601272,1.7533,48159,80.77921398728358,0.00013464683446393034,0.0016773440891065757
49930.480548288026,1.6566,48315,1615.4805482880256,0.002692763784496337,0.03343641826116166
49084.883700292776,1.4657,48357,727.8837002927758,0.0012132729605136162,0.015052292331881129
0.0,1.6688,0,0.0,0.0,0.0
0.0,0.9728,0,0.0,0.0,0.0
49286.21628314879,1.3389,48148,1138.2162831487876,0.0018972358345231103,0.023639949388319093
41796.644200905146,0.8055,42794,997.3557990948539,0.0016624425338368119,0.023305972778773984
48360.08640201113,2.3668,48258,102.08640201113303,0.00017016272125122602,0.0021154296077569115
47876.88820315671,3.8995,48253,376.1117968432882,0.0006269219561539905,0.00779457851000535
