estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,baseline_runtimes,true_counts,absolute_error,normalized_error,relative_error
384176,2.5672,-1,1,1,19,19,19,19,3,3,6,6,1,0.0240936279296875,384096,80,0.00013334800161351082,0.00020828126301757893
384468,2.4878,-1,1,1,17,17,17,17,6,2,6,1,2,0.0326442718505859,384361,107,0.00017835295215807073,0.00027838412325912357
384353,2.5133,-1,1,1,19,19,19,19,8,2,1,7,1,0.0263028144836425,384242,111,0.00018502035223874627,0.00028888044513613817
384259,2.292,-1,1,1,24,24,24,24,5,7,5,6,1,0.024890661239624,384128,131,0.00021835735264212397,0.0003410321559480173
384311,2.0988,-1,1,1,20,20,20,20,4,3,6,6,1,0.0241246223449707,384223,88,0.0001466828017748619,0.00022903366014007492
384125,2.3475,-1,1,1,37,37,37,37,9,5,6,14,3,0.0249850749969482,383976,149,0.0002483606530051639,0.0003880450861512178
384290,2.146,-1,1,1,20,20,20,20,5,2,6,6,1,0.0250971317291259,384200,90,0.00015001650181519966,0.0002342529932326913
384459,2.268,-1,1,1,24,24,24,24,4,8,5,6,1,0.0244247913360595,384320,139,0.00023169215280347504,0.00036167776852622814
384274,2.614,-1,1,1,22,22,22,22,3,7,5,6,1,0.02476167678833,384174,100,0.00016668500201688852,0.000260298718809706
384454,2.2768,-1,1,1,21,21,21,21,5,3,6,6,1,0.0248510837554931,384341,113,0.00018835405227908404,0.00029400974655319104
384144,2.2778,-1,1,1,21,21,21,21,7,1,6,6,1,0.0244944095611572,384030,114,0.00019002090229925292,0.00029685180845246464
384179,2.1128,-1,1,1,14,14,14,14,2,3,6,1,2,0.0266420841217041,384121,58,9.667730116979534e-05,0.00015099408780045871
384245,2.2885,-1,1,1,15,15,15,15,4,2,6,1,2,0.026369571685791,384160,85,0.00014168225171435524,0.00022126197417742606
192427,70.6845,4,1,1,1000,103,103,103,0,0,0,0,103,0.0270338058471679,384100,191673,0.31949014391583075,0.49901848476959126
384337,5.1934,-1,1,1,22,22,22,22,3,7,5,6,1,0.0250215530395507,384244,93,0.00015501705187570634,0.00024203370774820166
384309,2.8275,-1,1,1,11,11,11,11,3,3,1,2,2,0.0247552394866943,384244,65,0.00010834525131097754,0.00016916334412508718
384208,2.4298,-1,1,1,24,24,24,24,4,8,5,6,1,0.0253815650939941,384073,135,0.0002250247527227995,0.0003514956792068175
384344,2.2663,-1,1,1,22,22,22,22,3,7,5,6,1,0.0243692398071289,384244,100,0.00016668500201688852,0.00026025129865398026
384534,2.4171,-1,1,1,24,24,24,24,5,7,5,6,1,0.0246596336364746,384413,121,0.0002016888524404351,0.00031476562967433465
384139,2.2505,-1,1,1,22,22,22,22,3,7,5,6,1,0.0242311954498291,384026,113,0.00018835405227908404,0.000294250910094629
412491,13.3079,-1,1,1,2964,2846,2846,2846,2471,127,212,34,2,0.0251739025115966,384062,28429,0.04738687922338124,0.07402190271362437
384360,3.006,-1,1,1,23,23,23,23,4,7,5,6,1,0.0240454673767089,384237,123,0.00020502255248077287,0.0003201149290672163
384394,2.0973,-1,1,1,17,17,17,17,5,3,1,7,1,0.0230975151062011,384296,98,0.00016335130197655075,0.0002550117617669713
384120,2.0738,-1,1,1,23,23,23,23,4,7,5,6,1,0.0228004455566406,384010,110,0.00018335350221857738,0.0002864508736751647
384414,2.0573,-1,1,1,24,24,24,24,4,8,5,6,1,0.0229911804199218,384289,125,0.00020835625252111067,0.0003252760292384117
384414,2.0228,-1,1,1,15,15,15,15,3,3,6,1,2,0.0230696201324462,384352,62,0.00010334470125047089,0.00016131046540671052
384242,2.0743,-1,1,1,15,15,15,15,4,2,1,7,1,0.0226609706878662,384186,56,9.334360112945758e-05,0.00014576272951122632
419365,14.1752,-1,1,1,3696,3643,3643,3643,2533,956,118,34,2,0.0245351791381835,384047,35318,0.05886980901232469,0.0919627024817275
384292,2.6045,-1,1,1,17,17,17,17,0,4,6,6,1,0.0228803157806396,384225,67,0.00011167895135131531,0.00017437699264753726
419193,15.6695,-1,1,1,3705,3685,3685,3685,2513,1032,104,34,2,0.0245606899261474,384041,35152,0.058593111908976654,0.09153189373009653
384222,2.7313,-1,1,1,20,20,20,20,4,3,6,6,1,0.0226953029632568,384134,88,0.0001466828017748619,0.00022908672494494108
384204,2.3946,-1,1,1,50,50,50,50,6,16,11,14,3,0.0230028629302978,383965,239,0.00039837715482036356,0.0006224525672912896
384240,2.1994,-1,1,1,18,18,18,18,3,7,0,7,1,0.0242352485656738,384130,110,0.00018335350221857738,0.00028636138807174656
384396,2.0521,-1,1,1,21,21,21,21,5,3,6,6,1,0.0237796306610107,384288,108,0.00018001980217823962,0.0002810392205845616
384130,2.061,-1,1,1,20,20,20,20,2,5,6,6,1,0.0233757495880126,384045,85,0.00014168225171435524,0.0002213282297647411
384226,2.2026,-1,1,1,17,17,17,17,2,2,6,6,1,0.0229163169860839,384175,51,8.500935102861314e-05,0.00013275200104119218
384523,2.0672,-1,1,1,23,23,23,23,8,7,5,1,2,0.0228726863861084,384345,178,0.00029669930359006155,0.00046312557728082844
384170,14.7893,-1,1,1,14,14,14,14,2,3,6,1,2,0.0233030319213867,384110,60,0.00010001100121013311,0.00015620525370336623
