estimates,runtime,case,true_counts,absolute_error,normalized_error,relative_error
426783,18338.126909,2,333420,93363,0.0373452,0.2800161957890948
247005,5528.349184,2,160275,86730,0.034692,0.5411324286382779
354069,15933.538422,2,394436,40367,0.0161468,0.10234106420306463
63094,24868.404736,2,21925,41169,0.0164676,1.8777194982896237
74341,13903.769591,2,89412,15071,0.0060284,0.16855679327159664
70366,15914.056461,2,64844,5522,0.0022088,0.08515822589599654
793116,22849.817223,2,152306,640810,0.256324,4.207385132562079
16477,17603.559205,2,57084,40607,0.0162428,0.7113551958517272
584374,17476.339061,2,558482,25892,0.0103568,0.046361386759107726
1049681,11045.546323,2,626937,422744,0.1690976,0.6743006075570591
1493286,14417.273855,2,609961,883325,0.35333,1.4481663581769981
14102,161.641209,1,16463,2361,0.0009444,0.1434125007592784
195554,13333.328854,2,163625,31929,0.0127716,0.19513521772345302
689285,8087.422304,2,627328,61957,0.0247828,0.09876332636196694
591766,18092.330249,2,521785,69981,0.0279924,0.13411845875216805
38658,29728.314552,2,63560,24902,0.0099608,0.39178728760226555
481190,17823.398488,2,380403,100787,0.0403148,0.26494796308125856
448952,17773.621301,2,248658,200294,0.0801176,0.8054999235898302
60462,3780.699771,2,46667,13795,0.005518,0.2956050313926329
202683,13185.019505,2,87028,115655,0.046262,1.3289401112285701
219973,34461.256767,2,69611,150362,0.0601448,2.1600321788223127
409082,15839.5689,2,495602,86520,0.034608,0.17457556668455737
268231,16464.50361,2,380739,112508,0.0450032,0.2954990163865535
49915,17883.842588,2,48082,1833,0.0007332,0.03812237427727632
591744,26549.76021,2,326943,264801,0.1059204,0.8099301713142658
647017,20686.025793,2,153511,493506,0.1974024,3.214792425298513
180901,172.710082,2,180965,64,2.56e-05,0.0003536595474262979
496073,19135.467888,2,153081,342992,0.1371968,2.240591582234242
144124,9875.910508,2,89556,54568,0.0218272,0.609317075349502
237145,38227.017161,2,136397,100748,0.0402992,0.7386379465824029
876953,10134.370282,2,627939,249014,0.0996056,0.3965576274128538
1070812,10591.218619,2,627613,443199,0.1772796,0.7061660609324536
155926,20833.418001,2,75754,80172,0.0320688,1.0583203527206484
371296,16909.659619,2,275171,96125,0.03845,0.34932823589695133
55085,16382.330103,2,173860,118775,0.04751,0.6831646152076384
48222,18838.427342,2,115630,67408,0.0269632,0.5829628989016691
284897,31524.534987,2,58450,226447,0.0905788,3.8742001710863985
803236,4519.272082,2,651465,151771,0.0607084,0.2329687703867437
676402,23843.999404,2,396438,279964,0.1119856,0.7061986994183201
289114,19055.082354,2,358257,69143,0.0276572,0.19299832243333695
355248,16204.81426,2,163325,191923,0.0767692,1.1750987295270168
233131,33508.627571,2,51588,181543,0.0726172,3.519093587656044
171967,9369.90084,2,160765,11202,0.0044808,0.06967934562871271
238354,15094.767022,2,162749,75605,0.030242,0.4645497053745338
112255,10204.751267,2,89876,22379,0.0089516,0.2489986203213316
577913,22619.567728,2,153134,424779,0.1699116,2.7739039011584623
1086804,9824.338617,2,627668,459136,0.1836544,0.7314949941688919
410577,14819.311824,2,523579,113002,0.0452008,0.21582607400220405
503216,25358.358519,2,395638,107578,0.0430312,0.27191018051855487
288204,28785.789345,2,102828,185376,0.0741504,1.8027774536118566
2037,10763.138434,1,69639,67602,0.0270408,0.9707491491836471
386102,18318.169654,2,376874,9228,0.0036912,0.024485637109484867
164100,10272.564901,2,163167,933,0.0003732,0.0057180679916894964
499747,27303.644136,2,152097,347650,0.13906,2.2857124072138175
895977,8266.41204,2,627413,268564,0.1074256,0.4280497853885718
507394,15939.508658,2,460704,46690,0.018676,0.10134489824268945
437512,19485.735449,2,154056,283456,0.1133824,1.8399543023316196
350145,35204.757399,2,92372,257773,0.1031092,2.790596717620058
458370,5309.759798,2,320470,137900,0.05516,0.43030548881330544
2131,6829.567176,1,7934,5803,0.0023212,0.7314091252835896
534536,20205.39305,2,152761,381775,0.15271,2.4991653628871244
53636,17019.703802,2,57319,3683,0.0014732,0.06425443570194875
85674,2507.331733,2,92861,7187,0.0028748,0.07739524665898494
628960,24604.513006,2,153185,475775,0.19031,3.105885040963541
38570,8079.281316,2,89349,50779,0.0203116,0.5683219733852646
702677,7054.208341,2,626386,76291,0.0305164,0.1217955062852618
2190,4906.620647,1,57557,55367,0.0221468,0.961950761853467
79940,3405.771564,2,92692,12752,0.0051008,0.13757390066025116
356921,218.100678,2,356819,102,4.08e-05,0.0002858592171381008
243713,9416.658405,2,162530,81183,0.0324732,0.4994954777579524
143373,11003.911344,2,163514,20141,0.0080564,0.1231759971623225
1513453,15487.191321,2,610444,903009,0.3612036,1.4792659113694295
6419,5282.096418,2,21973,15554,0.0062216,0.7078687480089201
4688,7125.10383,2,13358,8670,0.003468,0.6490492588710884
1649357,15533.591203,2,609998,1039359,0.4157436,1.7038727995829495
19435,14108.280787,2,52916,33481,0.0133924,0.6327197822964699
437673,12814.789707,2,558309,120636,0.0482544,0.21607389456376308
833412,13635.82638,2,626778,206634,0.0826536,0.3296765361898471
358544,276.383819,2,358287,257,0.0001028,0.0007173020511489392
1025273,8300.41095,2,627608,397665,0.159066,0.6336200303374081
489588,18687.298024,2,314725,174863,0.0699452,0.5556056875049646
395285,31568.160328,2,130830,264455,0.105782,2.0213636016204233
180929,156.406966,2,180841,88,3.52e-05,0.00048661531400512055
1250371,204.330922,2,1251417,1046,0.0004184,0.0008358524776313571
15569,7336.769442,2,61839,46270,0.018508,0.7482333155452061
909590,7919.77695,2,628170,281420,0.112568,0.4479997452918796
9337,6881.246067,2,36339,27002,0.0108008,0.7430584220809598
41986,13591.62511,2,58101,16115,0.006446,0.27736183542451937
338390,19121.288466,2,326446,11944,0.0047776,0.036587980860540485
176368,12112.603307,2,163014,13354,0.0053416,0.08191934435079196
35156,10871.313605,2,55159,20003,0.0080012,0.36264254246813754
444901,39365.867651,2,143206,301695,0.120678,2.106720388810525
55689,15642.711725,2,195161,139472,0.0557888,0.714650980472533
22595,4594.351214,2,8406,14189,0.0056756,1.6879609802522009
4832,7511.721511,2,18734,13902,0.0055608,0.7420732358279065
1026711,10245.326377,2,627426,399285,0.159714,0.636385804859856
2223,7095.872976,1,6871,4648,0.0018592,0.676466307669917
70913,16938.570032,2,344233,273320,0.109328,0.7939970891808745
70405,12023.036226,2,89284,18879,0.0075516,0.21144885981810851
255041,13227.060645,2,368313,113272,0.0453088,0.3075427693293476
