estimates,runtime,case,true_counts,absolute_error,normalized_error,relative_error
49992,3169.038489,2,80049,30057,0.050095,0.375482516958363
59684,882.775543,2,38621,21063,0.035105,0.5453768675073146
41284,2326.874668,2,94980,53696,0.08949333333333333,0.5653400715940198
9809,3772.865343,2,5281,4528,0.007546666666666667,0.8574133686801743
11630,1103.671045,2,21729,10099,0.01683166666666667,0.46477058309172076
8992,2579.288158,2,15538,6546,0.01091,0.42128974127944396
81557,3727.972286,2,36794,44763,0.074605,1.216584225688971
3882,2560.357862,2,13584,9702,0.01617,0.7142226148409894
59962,2554.658774,2,133675,73713,0.122855,0.5514344492238639
100424,1591.652521,2,150012,49588,0.08264666666666666,0.33056022184891876
152311,2269.224727,2,146450,5861,0.009768333333333334,0.0400204848071014
5492,61.015727,1,3927,1565,0.002608333333333333,0.39852304558186913
26273,2121.072841,2,39472,13199,0.021998333333333335,0.3343889339278476
71868,1178.215001,2,150665,78797,0.13132833333333332,0.5229947233929579
61762,2632.670905,2,124918,63156,0.10526,0.5055796602571286
9402,3589.6367,2,15397,5995,0.009991666666666666,0.3893615639410275
50670,2788.642608,2,90904,40234,0.06705666666666667,0.4425987855319898
54396,2784.413297,2,59935,5539,0.009231666666666668,0.09241678485025444
14301,558.01465,2,11231,3070,0.005116666666666667,0.27335054759148786
20433,1842.9349,2,20927,494,0.0008233333333333334,0.023605868017393797
28361,4704.680308,2,16737,11624,0.019373333333333333,0.6945091712971261
48765,2349.026985,2,119649,70884,0.11814,0.5924328661334403
45179,2818.035151,2,91778,46599,0.077665,0.5077360587504631
7711,2683.495635,2,11434,3723,0.006205,0.32560783627776807
61382,2993.582854,2,78146,16764,0.02794,0.21452153661095896
72106,3329.072016,2,37091,35015,0.05835833333333333,0.9440295489471839
43693,63.517445,2,43398,295,0.0004916666666666666,0.006797548274114014
54782,2927.209288,2,36983,17799,0.029665,0.48127518048833245
14638,1340.632523,2,21461,6823,0.011371666666666667,0.31792553935044965
32555,4899.703737,2,32971,416,0.0006933333333333333,0.012617148403142155
92064,1585.364712,2,151300,59236,0.09872666666666667,0.3915135492399207
109173,1587.152069,2,151334,42161,0.07026833333333334,0.2785956890057753
19261,3052.121857,2,18412,849,0.001415,0.04611123180534434
42064,2438.897927,2,65813,23749,0.03958166666666667,0.360855757980946
13212,1550.451575,2,41821,28609,0.047681666666666664,0.6840821596805433
11572,2905.402709,2,27942,16370,0.027283333333333333,0.585856416863503
34395,4756.192496,2,14151,20244,0.03374,1.4305702777188891
90108,658.420469,2,156231,66123,0.110205,0.42323866582176395
70677,3501.5729,2,95164,24487,0.04081166666666667,0.2573136900508596
35935,1879.456,2,86199,50264,0.08377333333333334,0.5831158134085083
40884,2389.597532,2,39579,1305,0.002175,0.032972030622299704
25275,4722.096757,2,12468,12807,0.021345,1.027189605389798
41543,566.204801,2,38596,2947,0.004911666666666667,0.076355062700798
31346,2261.247168,2,39060,7714,0.012856666666666667,0.1974910394265233
17524,1536.806516,2,21561,4037,0.0067283333333333336,0.1872362135336951
62266,3376.068886,2,37039,25227,0.042045,0.68109290207619
106351,1328.650441,2,150323,43972,0.07328666666666667,0.2925167805325865
49914,2219.720329,2,126267,76353,0.127255,0.6046948133716648
57999,2718.498335,2,95341,37342,0.06223666666666667,0.3916678029389245
36117,4331.517149,2,24928,11189,0.018648333333333333,0.44885269576379977
794,1442.109951,1,16998,16204,0.027006666666666665,0.953288622190846
45796,2485.17351,2,90684,44888,0.07481333333333333,0.49499360416390986
22698,1610.05151,2,39451,16753,0.027921666666666668,0.42465336746850524
52454,2959.925649,2,36670,15784,0.026306666666666666,0.4304335969457322
91493,1155.980869,2,150087,58594,0.09765666666666667,0.3904002345306389
51711,2308.703308,2,110576,58865,0.09810833333333334,0.5323487917812183
45169,2812.27961,2,37039,8130,0.01355,0.2194983665865709
38740,4475.093529,2,21982,16758,0.02793,0.7623510144663815
110880,964.689587,2,77233,33647,0.056078333333333334,0.435655743011407
832,1140.577522,1,1851,1019,0.0016983333333333334,0.5505132360886008
