estimates,runtime,case,true_counts,absolute_error,normalized_error,relative_error
54757,60.549214,2,39860,14897,0.04965666666666667,0.3737330657300552
175111,17.890771,1,19185,155926,0.5197533333333333,8.127495439145166
45485,48.775503,2,47257,1772,0.005906666666666667,0.03749709037814504
32263,74.868707,1,2586,29677,0.09892333333333334,11.476024748646559
28857,21.866773,1,11036,17821,0.059403333333333336,1.61480608916274
35214,48.209528,1,7758,27456,0.09152,3.5390564578499615
110411,76.879037,2,18411,92000,0.30666666666666664,4.997012655477704
28639,50.324998,1,6720,21919,0.07306333333333333,3.2617559523809523
77640,53.964896,2,66166,11474,0.038246666666666665,0.17341232657255992
151658,33.627173,2,74552,77106,0.25702,1.0342579675930894
222644,45.372615,2,73486,149158,0.4971933333333333,2.0297471627248727
182564,0.371137,1,1966,180598,0.6019933333333334,91.86063072227874
28083,41.096986,1,19596,8487,0.02829,0.43309859154929575
97690,24.068295,2,74803,22887,0.07629,0.30596366455890806
79348,55.424681,2,61872,17476,0.05825333333333333,0.28245409878458755
32752,71.646278,1,7624,25128,0.08376,3.2959076600209865
64308,60.330023,2,45134,19174,0.06391333333333334,0.4248238578455267
55353,52.534965,2,30122,25231,0.08410333333333334,0.8376269836000265
182564,7.219367,1,5550,177014,0.5900466666666667,31.894414414414413
32161,35.512168,1,10467,21694,0.07231333333333333,2.072609152574759
29238,91.750655,1,8348,20890,0.06963333333333334,2.5023957834211785
53123,48.870238,2,59563,6440,0.021466666666666665,0.10812081325655189
29441,52.763727,1,46036,16595,0.05531666666666667,0.36047875575636457
28818,56.007273,1,5650,23168,0.07722666666666667,4.1005309734513276
79445,63.871199,2,38743,40702,0.13567333333333334,1.0505639728467078
88803,71.949566,2,18411,70392,0.23464,3.8233664656998534
175111,0.434176,1,21546,153565,0.5118833333333334,7.127309013273925
66492,61.149741,2,18365,48127,0.16042333333333333,2.6205826300027226
26840,29.361925,1,10479,16361,0.054536666666666664,1.5613131023952667
27984,105.774817,1,16350,11634,0.03878,0.7115596330275229
130882,34.315055,2,75366,55516,0.18505333333333332,0.7366186343974737
164880,33.993382,2,75243,89637,0.29879,1.1913001873928473
33650,63.645838,1,9099,24551,0.08183666666666667,2.6982085943510277
47268,51.699896,2,32681,14587,0.04862333333333333,0.44634497108411614
26824,33.355443,1,20876,5948,0.019826666666666666,0.2849204828511209
33242,56.413797,1,13933,19309,0.06436333333333333,1.3858465513529032
36358,100.732911,1,6992,29366,0.09788666666666666,4.199942791762013
100354,11.227512,2,78260,22094,0.07364666666666667,0.2823153590595451
91708,76.385907,2,47189,44519,0.14839666666666668,0.9434190171438259
27264,40.900435,1,42859,15595,0.05198333333333333,0.363867565738818
44535,49.752566,2,19781,24754,0.08251333333333333,1.2514028613315809
33209,106.758118,1,6225,26984,0.08994666666666666,4.334779116465864
175111,8.691123,1,19344,155767,0.5192233333333334,8.05247105045492
27909,44.203226,1,19437,8472,0.02824,0.4358697329834851
29319,30.627468,1,10874,18445,0.061483333333333334,1.6962479308442155
80808,74.507611,2,18292,62516,0.20838666666666666,3.417668926306582
157413,28.484098,2,74656,82757,0.27585666666666664,1.1085110372910416
52413,47.205538,2,63247,10834,0.03611333333333333,0.17129666229228263
66264,61.39734,2,47493,18771,0.06257,0.39523719284947256
32197,95.499657,1,12476,19721,0.06573666666666667,1.5807149727476755
26725,32.69484,1,8385,18340,0.06113333333333333,2.1872391174716754
49143,56.010398,2,45116,4027,0.013423333333333334,0.08925879953896622
29854,30.53113,1,19797,10057,0.033523333333333336,0.5080062635752892
66420,64.595025,2,18222,48198,0.16066,2.6450444517616067
124286,25.057338,2,74444,49842,0.16614,0.6695234001397024
66932,50.614751,2,54742,12190,0.040633333333333334,0.22268093968068395
60841,61.534485,2,18313,42528,0.14176,2.3222847157756785
34079,100.224147,1,10877,23202,0.07734,2.133124942539303
175111,18.574049,1,38203,136908,0.45636,3.5836976153705207
28184,22.749424,1,912,27272,0.09090666666666666,29.903508771929825
71933,66.094454,2,18528,53405,0.17801666666666666,2.882394214162349
28042,54.634842,1,6873,21169,0.07056333333333334,3.080023279499491
49537,6.928728,1,11123,38414,0.12804666666666667,3.453564685786209
84328,63.363781,2,18285,66043,0.22014333333333333,3.61186765108012
27537,26.287997,1,10573,16964,0.05654666666666667,1.604464201267379
103939,25.415086,2,75572,28367,0.09455666666666666,0.3753638913883449
28701,18.265018,1,6861,21840,0.0728,3.1832094446873636
34790,10.10611,1,11250,23540,0.07846666666666667,2.0924444444444443
46463,0.514313,1,42939,3524,0.011746666666666667,0.08206991313258344
40370,29.568047,1,19682,20688,0.06896,1.0511126917996139
28404,32.763711,1,19704,8700,0.029,0.4415347137637028
241976,51.914514,2,73539,168437,0.5614566666666667,2.2904445260338053
30455,18.514083,1,2552,27903,0.09301,10.933777429467085
28893,23.919614,1,1564,27329,0.09109666666666667,17.473785166240408
254205,51.988066,2,73621,180584,0.6019466666666666,2.4528870838483585
33063,45.603571,1,6308,26755,0.08918333333333334,4.24143944197844
55137,43.128351,2,66549,11412,0.03804,0.17148266690709102
118611,24.279583,2,74552,44059,0.14686333333333335,0.5909834746217405
46532,0.710563,1,42930,3602,0.012006666666666667,0.0839040298159795
146380,28.067211,2,75678,70702,0.23567333333333335,0.9342477338196041
67374,67.353989,2,37467,29907,0.09969,0.7982224357434542
51037,102.62743,2,15795,35242,0.11747333333333333,2.231212408990187
175111,0.387331,1,21562,153549,0.51183,7.121278174566367
162369,0.608985,1,149826,12543,0.04181,0.0837171118497457
28921,23.44366,1,7168,21753,0.07251,3.0347377232142856
134995,28.360685,2,75428,59567,0.19855666666666666,0.7897199978787718
28714,23.75127,1,4408,24306,0.08102,5.514065335753176
