estimates,runtime,case,true_counts,absolute_error,normalized_error,relative_error
475609,14726.77129,2,346241,129368,0.049756923076923074,0.37363570461037254
255599,4262.405942,2,166400,89199,0.03430730769230769,0.5360516826923077
389723,11717.03666,2,409622,19899,0.007653461538461539,0.048578933748675605
65562,17952.860992,2,22766,42796,0.01646,1.8798207853817095
77478,5361.681222,2,93008,15530,0.005973076923076923,0.16697488388095647
75684,11718.999395,2,67420,8264,0.0031784615384615384,0.12257490358943933
971739,17877.472133,2,158301,813438,0.3128607692307692,5.138552504406163
17081,12689.971046,2,59227,42146,0.01621,0.711601127863981
677792,12686.611015,2,580528,97264,0.03740923076923077,0.16754402888405037
1341422,8335.051915,2,651781,689641,0.26524653846153845,1.0580869954785426
1938858,11057.702957,2,634297,1304561,0.5017542307692308,2.0567037208121746
23795,98.173923,1,17144,6651,0.002558076923076923,0.3879491367242184
210948,10262.175452,2,169962,40986,0.015763846153846153,0.24114802132241325
845596,5940.734951,2,651888,193708,0.07450307692307692,0.2971492035441671
700351,13743.463924,2,542330,158021,0.06077730769230769,0.29137425552707763
40227,17877.386321,2,66033,25806,0.009925384615384615,0.39080459770114945
568583,14249.592844,2,395120,173463,0.06671653846153847,0.43901346426402105
483061,12830.059353,2,258571,224490,0.08634230769230769,0.8681948091626671
63096,2076.687566,2,48492,14604,0.005616923076923077,0.3011630784459292
242288,8943.352627,2,90544,151744,0.05836307692307692,1.6759144725216468
237924,21326.886597,2,72251,165673,0.06372038461538461,2.2930201658108538
459542,11171.63899,2,514886,55344,0.021286153846153847,0.10748787110156423
286555,12801.408611,2,395857,109302,0.042039230769230766,0.27611485965891724
52012,13213.701807,2,49978,2034,0.0007823076923076923,0.04069790707911481
693963,14720.014235,2,339539,354424,0.13631692307692309,1.0438388520906288
762690,16561.986526,2,159437,603253,0.23202038461538463,3.783644950670171
188776,102.795223,2,188237,539,0.00020730769230769232,0.002863411550332825
575461,14280.301923,2,159020,416441,0.16016961538461538,2.6187963778141112
173924,7023.252473,2,93070,80854,0.03109769230769231,0.8687439561620286
273297,23983.807268,2,141719,131578,0.05060692307692308,0.9284429046211164
1129734,8130.390131,2,652521,477213,0.18354346153846154,0.7313373822451691
1428808,8324.369404,2,652179,776629,0.29870346153846156,1.1908218449229429
163939,14928.120448,2,78648,85291,0.032804230769230766,1.0844649577865935
418750,11835.571463,2,285711,133039,0.051168846153846155,0.46564185488133114
57266,7977.794397,2,180654,123388,0.04745692307692308,0.6830072957144597
49571,13467.661324,2,120207,70636,0.02716769230769231,0.5876196893691715
333639,23233.70949,2,60758,272881,0.10495423076923077,4.491276868889694
882872,2835.028563,2,677423,205449,0.07901884615384615,0.30328022520640724
818768,18304.655009,2,411921,406847,0.15647961538461538,0.9876821040927751
312975,9623.729121,2,372069,59094,0.022728461538461538,0.15882537916354225
387346,11407.212492,2,169788,217558,0.08367615384615384,1.2813508610738098
268147,24233.33541,2,53524,214623,0.0825473076923077,4.009846050369927
178360,2049.809122,2,166976,11384,0.0043784615384615385,0.0681774626293599
256631,10152.254524,2,169024,87607,0.033695,0.5183110090874669
116798,7487.531339,2,93452,23346,0.008979230769230769,0.24981808843042416
700873,16871.66604,2,159033,541840,0.2084,3.4070916099174386
1369181,6633.105439,2,652265,716916,0.2757369230769231,1.0991176898959778
452059,10470.583508,2,544092,92033,0.03539730769230769,0.16914970262382098
576297,13705.142287,2,410983,165314,0.06358230769230769,0.4022404819664074
314190,21317.329968,2,106855,207335,0.07974423076923078,1.9403397126947732
3440,7713.042933,1,72367,68927,0.026510384615384616,0.9524645211215057
436300,12477.860316,2,391407,44893,0.01726653846153846,0.11469646684908548
175879,6752.532624,2,169677,6202,0.002385384615384615,0.03655180136376763
579141,14631.64917,2,158131,421010,0.16192692307692308,2.66241280963252
1085661,5854.948645,2,652064,433597,0.16676807692307694,0.6649608013937283
585845,11685.269771,2,479000,106845,0.04109423076923077,0.22305845511482256
525767,14131.218199,2,160056,365711,0.1406580769230769,2.2848940370870197
395650,22539.836629,2,95937,299713,0.11527423076923077,3.1240605814232256
475358,4478.013298,2,333106,142252,0.05471230769230769,0.42704724622192336
3601,5553.523479,1,8261,4660,0.0017923076923076922,0.5640963563733205
614663,15030.340366,2,158833,455830,0.17531923076923078,2.8698696114787228
