estimates,runtime,case,true_counts,absolute_error,normalized_error,relative_error
237893,1115.583058,2,173978,63915,0.04916538461538462,0.36737403579762956
88530,329.758884,1,83593,4937,0.0037976923076923075,0.05905996913617169
195082,900.524371,2,205820,10738,0.00826,0.05217180060246818
32369,1391.622767,2,11407,20962,0.016124615384615383,1.8376435522047865
39264,397.205498,2,46588,7324,0.005633846153846154,0.15720786468618528
38111,888.930728,2,33632,4479,0.0034453846153846153,0.1331767364414843
486521,1358.304601,2,79599,406922,0.3130169230769231,5.112149650121233
14320,934.362107,1,29679,15359,0.011814615384615385,0.5175039590282692
338148,959.480435,2,290619,47529,0.03656076923076923,0.16354402155399336
668504,634.061349,2,326057,342447,0.26342076923076924,1.050267284554541
971484,824.499794,2,317460,654024,0.5030953846153846,2.06017766017766
91899,6.768292,1,8579,83320,0.0640923076923077,9.712087655903952
106602,742.910589,2,85501,21101,0.01623153846153846,0.24679243517619676
424221,437.807759,2,327392,96829,0.07448384615384615,0.2957586013097449
351274,1003.603236,2,271722,79552,0.061193846153846154,0.29276981620921383
16257,1313.759411,1,33207,16950,0.013038461538461539,0.5104345469328756
286149,1081.450507,2,198309,87840,0.06756923076923077,0.4429451008274965
242169,960.377698,2,129694,112475,0.08651923076923076,0.8672336422656407
91899,159.085386,1,24202,67697,0.052074615384615386,2.7971655235104538
121862,668.674566,2,45371,76491,0.05883923076923077,1.6859006854598753
119400,1621.357233,2,36173,83227,0.06402076923076923,2.3008044674204515
231005,874.220304,2,258608,27603,0.021233076923076924,0.10673683722081297
144305,958.132691,2,198628,54323,0.041786923076923076,0.27349114928408885
25860,1220.404217,2,24987,873,0.0006715384615384616,0.034938167847280585
349432,1196.798294,2,170294,179138,0.13779846153846154,1.0519337146346905
381718,1329.362504,2,80212,301506,0.2319276923076923,3.758864010372513
88530,7.908219,1,94231,5701,0.004385384615384616,0.060500259999363266
287440,1118.515231,2,80093,207347,0.1594976923076923,2.5888279874645725
86674,553.890786,2,46779,39895,0.03068846153846154,0.8528399495500117
138476,1868.279592,2,71116,67360,0.05181538461538462,0.9471848810394286
566392,639.461232,2,327571,238821,0.18370846153846154,0.7290663703441391
715746,650.942053,2,327921,387825,0.2983269230769231,1.1826781450410313
81589,1125.597377,2,39762,41827,0.032174615384615385,1.051934007343695
209196,922.541294,2,143466,65730,0.05056153846153846,0.45815733344485804
28292,619.50247,2,90645,62353,0.047963846153846156,0.6878812951624469
24799,1056.728888,2,60428,35629,0.027406923076923075,0.5896107764612432
168637,1781.924266,2,30545,138092,0.10622461538461539,4.520936323457194
441461,195.831902,2,339096,102365,0.0787423076923077,0.301876164861868
410518,1386.974844,2,206952,203566,0.15658923076923076,0.9836387181568673
157041,724.626405,2,187020,29979,0.023060769230769232,0.16029836381135706
193277,896.370238,2,85703,107574,0.08274923076923077,1.2551952673768714
135200,1891.984375,2,26961,108239,0.08326076923076924,4.014650791884574
88530,154.463105,1,83905,4625,0.0035576923076923077,0.0551218640128717
128896,809.460945,2,84766,44130,0.03394615384615385,0.520609678408796
58313,582.959613,2,46965,11348,0.008729230769230769,0.24162674331949324
347788,1321.549742,2,80010,267778,0.20598307692307694,3.3468066491688537
683152,517.967045,2,327072,356080,0.2739076923076923,1.0886899520594853
227527,928.199906,2,273251,45724,0.03517230769230769,0.16733333089357405
290421,1130.668033,2,206552,83869,0.06451461538461538,0.40604303032650374
159109,1749.288456,2,53779,105330,0.08102307692307692,1.9585711894977593
13379,612.791722,1,36588,23209,0.017853076923076923,0.634333661309719
219567,1002.200256,2,196569,22998,0.017690769230769232,0.11699708499305587
88515,545.05705,2,85210,3305,0.0025423076923076922,0.03878652740288698
288651,1170.89688,2,79367,209284,0.1609876923076923,2.6369145866670025
543897,454.527032,2,326590,217307,0.16715923076923078,0.665381671208549
293882,923.445766,2,240175,53707,0.041313076923076925,0.22361611325075464
263389,1113.441192,2,80334,183055,0.14081153846153846,2.278674035900117
199911,1769.635088,2,47993,151918,0.11686,3.1654199570770736
241881,339.251597,2,167645,74236,0.057104615384615386,0.44281666616958454
14043,437.305351,1,4082,9961,0.007662307692307692,2.4402253797158258
309494,1162.86948,2,80023,229471,0.17651615384615385,2.8675630756157604
27628,997.34769,2,29852,2224,0.0017107692307692308,0.07450087096341954
45513,121.464843,2,48285,2772,0.0021323076923076925,0.057409133271202235
372478,1138.972754,2,79972,292506,0.2250046153846154,3.6576051618066323
13809,491.243881,1,46558,32749,0.025191538461538463,0.7034022079986254
446479,436.138758,2,326541,119938,0.09226,0.3672984403183674
14361,320.733952,1,29982,15621,0.012016153846153847,0.5210126075645387
42941,178.21714,2,48340,5399,0.004153076923076923,0.11168804302854779
183524,9.335844,2,185744,2220,0.0017076923076923076,0.011951933844431046
128964,534.701973,2,84924,44040,0.033876923076923075,0.5185813197682634
76297,601.129669,2,85795,9498,0.007306153846153846,0.11070575208345475
1044155,946.045868,2,317930,726225,0.5586346153846153,2.2842292328499982
15210,318.734179,1,11457,3753,0.002886923076923077,0.3275726630007855
14461,429.63337,1,6927,7534,0.0057953846153846154,1.0876281218420674
1105691,954.323223,2,317801,787890,0.6060692307692308,2.4791929540813276
16448,835.914552,1,27561,11113,0.008548461538461538,0.4032146874206306
238828,742.8313,2,291466,52638,0.04049076923076923,0.18059739386412138
521967,442.425477,2,326120,195847,0.15065153846153845,0.6005366122899546
184090,13.162759,2,186165,2075,0.001596153846153846,0.01114602637445277
636680,510.490495,2,327537,309143,0.2378023076923077,0.9438414591328613
292651,1175.217626,2,164150,128501,0.09884692307692308,0.7828266829119708
220380,1861.618634,2,68342,152038,0.11695230769230769,2.2246641889321355
88530,7.261827,1,93933,5403,0.004156153846153846,0.05751972150362492
653531,10.464595,2,651044,2487,0.0019130769230769232,0.0038200183090543803
14443,429.235918,1,32284,17841,0.013723846153846154,0.5526266881427332
587264,518.346396,2,327580,259684,0.19975692307692308,0.7927345991818793
14336,422.29011,1,18978,4642,0.0035707692307692307,0.24459900937928128
22461,822.609744,2,30492,8031,0.006177692307692308,0.2633805588351043
183107,1047.757737,2,170185,12922,0.00994,0.07592913594030026
92665,708.860818,2,85495,7170,0.005515384615384616,0.08386455348265981
14887,647.606104,1,28706,13819,0.01063,0.4813976172228802
255912,2023.80773,2,74904,181008,0.13923692307692306,2.416533162447933
29351,942.899588,2,101384,72033,0.05541,0.7104967253215497
91899,256.958519,1,4497,87402,0.06723230769230769,19.435623749166112
13608,420.496681,1,9837,3771,0.0029007692307692306,0.38334858188472093
663206,570.564465,2,326746,336460,0.2588153846153846,1.0297295146688865
14626,426.911528,1,3567,11059,0.008506923076923077,3.1003644519203815
37232,1042.605611,2,179942,142710,0.10977692307692308,0.7930888841960188
36376,327.748404,2,46439,10063,0.007740769230769231,0.21669286591011866
134827,783.556548,2,192165,57338,0.044106153846153844,0.29837899721593425
14085,431.554677,1,30654,16569,0.012745384615384615,0.5405167351732237
42647,388.500978,2,46503,3856,0.0029661538461538462,0.08291938154527664
39339,393.698697,2,46653,7314,0.005626153846153846,0.1567744839560157
309953,1122.291857,2,56400,253553,0.19504076923076924,4.4956205673758864
223797,886.478841,2,209963,13834,0.010641538461538461,0.06588779927892058
91899,10.33027,1,92717,818,0.0006292307692307692,0.00882254602715791
303389,1128.617518,2,164478,138911,0.10685461538461538,0.8445567188316978
243562,736.357519,2,231890,11672,0.00897846153846154,0.05033421018586399
1145501,1012.057439,2,317880,827621,0.6366315384615384,2.603564238077262
20210,198.244941,1,37868,17658,0.013583076923076923,0.46630400338016265
146778,774.742579,2,197938,51160,0.039353846153846156,0.25846477179722943
14445,708.035708,1,12203,2242,0.0017246153846153846,0.18372531344751292
14730,552.629513,1,11834,2896,0.0022276923076923077,0.24471860740239987
231788,1005.364171,2,217858,13930,0.010715384615384616,0.06394073203646412
115899,763.140115,2,85083,30816,0.023704615384615383,0.3621875110186524
13846,823.017165,1,12070,1776,0.0013661538461538462,0.1471416735708368
441461,219.61726,2,339096,102365,0.0787423076923077,0.301876164861868
633104,571.682552,2,327804,305300,0.23484615384615384,0.9313492208758892
575420,572.280123,2,327547,247873,0.19067153846153845,0.7567555190552806
88530,8.81498,1,93933,5403,0.004156153846153846,0.05751972150362492
88530,5.893818,1,45700,42830,0.03294615384615385,0.937199124726477
184090,15.638417,2,186165,2075,0.001596153846153846,0.01114602637445277
18149,237.42024,1,4404,13745,0.010573076923076923,3.12102633969119
14320,881.181853,1,97542,83222,0.06401692307692308,0.8531914457361957
51609,633.449798,2,46633,4976,0.0038276923076923076,0.10670555186241502
209584,778.390107,2,299127,89543,0.06887923076923078,0.2993477686735066
404536,1411.112993,2,80033,324503,0.24961769230769232,4.0546149713243285
14543,636.894682,1,39209,24666,0.018973846153846154,0.6290902598893111
268474,1154.713492,2,79034,189440,0.14572307692307693,2.396943087785004
115618,696.997216,2,85286,30332,0.023332307692307694,0.35565039983115637
391549,1349.554494,2,318133,73416,0.05647384615384615,0.23077140692729142
31689,391.365209,2,91179,59490,0.045761538461538465,0.6524528674365808
16288,1077.33421,1,26034,9746,0.007496923076923077,0.37435661058615655
13375,569.84101,1,29806,16431,0.012639230769230769,0.5512648460041603
401699,435.408322,2,327953,73746,0.056727692307692305,0.22486758773360818
98092,662.540371,2,58281,39811,0.030623846153846154,0.6830871124380158
33567,953.711341,2,39286,5719,0.004399230769230769,0.14557348673827827
15024,546.730345,1,12019,3005,0.0023115384615384617,0.2500208003993677
14337,830.819097,1,12222,2115,0.001626923076923077,0.17304860088365243
13835,975.63949,1,49533,35698,0.02746,0.7206912563341611
88530,7.287715,1,92887,4357,0.0033515384615384614,0.04690645623176548
135509,856.91328,2,85182,50327,0.038713076923076926,0.5908173088211125
235351,1006.056029,2,200859,34492,0.026532307692307692,0.17172245206836637
126698,733.138875,2,150074,23376,0.017981538461538462,0.15576315684262432
111895,710.709094,2,85404,26491,0.02037769230769231,0.3101845346822163
26780,944.749522,2,42217,15437,0.011874615384615385,0.36565838406329204
42356,884.739528,2,78312,35956,0.027658461538461538,0.4591378077433854
16797,751.230937,1,10338,6459,0.004968461538461539,0.6247823563551944
250396,876.240371,2,287215,36819,0.028322307692307692,0.1281931653987431
52589,591.665442,2,46364,6225,0.004788461538461538,0.13426365283409541
367287,2177.766975,2,59568,307719,0.23670692307692306,5.1658440773569705
164186,914.52795,2,133659,30527,0.02348230769230769,0.22839464607695703
14520,542.456719,1,43171,28651,0.02203923076923077,0.6636631071784299
525088,499.708114,2,327320,197768,0.15212923076923077,0.6042038372235121
306130,179.714023,2,338728,32598,0.025075384615384614,0.0962365083488817
361635,1412.650073,2,79990,281645,0.21665,3.521002625328166
118657,1600.380844,2,55698,62959,0.04843,1.13036374735179
196921,972.101872,2,196147,774,0.0005953846153846154,0.0039460200767791505
250629,1053.123813,2,219070,31559,0.024276153846153847,0.1440589765828274
39290,971.128678,2,21722,17568,0.013513846153846154,0.8087653070619648
