estimates,runtime,case,true_counts,absolute_error,normalized_error,relative_error
109766,1181.955077,2,80049,29717,0.049528333333333334,0.3712351184899249
40860,361.942936,1,38621,2239,0.0037316666666666666,0.05797364128323969
90545,958.35271,2,94980,4435,0.007391666666666667,0.046694040850705415
14931,1489.124544,2,5281,9650,0.016083333333333335,1.8273054345767847
17954,436.76047,2,21729,3775,0.006291666666666667,0.17373095862672006
17265,931.274983,2,15538,1727,0.0028783333333333334,0.11114686574848757
225338,1421.702836,2,36794,188544,0.31424,5.1243137468065445
6602,1037.702612,1,13584,6982,0.011636666666666667,0.5139870435806831
155519,1039.993322,2,133675,21844,0.036406666666666664,0.16341125864971012
308570,635.346514,2,150012,158558,0.26426333333333335,1.056968775831267
448094,821.84236,2,146450,301644,0.50274,2.0597063844315464
42415,7.558804,1,3927,38488,0.06414666666666667,9.8008658008658
49110,732.983742,2,39472,9638,0.016063333333333332,0.2441730847182813
194807,436.470998,2,150665,44142,0.07357,0.292981117047755
161142,1006.369602,2,124918,36224,0.060373333333333334,0.2899822283417922
7507,1822.035621,1,15397,7890,0.01315,0.512437487822303
131609,1483.843514,2,90904,40705,0.06784166666666666,0.44778007568423833
111571,1227.432585,2,59935,51636,0.08606,0.8615333277717527
42415,191.953542,1,11231,31184,0.05197333333333334,2.776600480812038
56211,868.288555,2,20927,35284,0.05880666666666667,1.6860515124002484
54733,2119.839096,2,16737,37996,0.06332666666666667,2.2701798410706817
107389,1134.779752,2,119649,12260,0.020433333333333335,0.10246638083059616
66500,1272.699746,2,91778,25278,0.04213,0.27542548323127547
11992,1084.770892,2,11434,558,0.00093,0.048801819135910446
161138,1195.822754,2,78146,82992,0.13832,1.0620121311391497
177557,1339.611225,2,37091,140466,0.23411,3.7870642473915503
40860,8.615475,1,43398,2538,0.00423,0.05848195769390294
132792,1176.338655,2,36983,95809,0.15968166666666667,2.590622718546359
40100,569.49671,2,21461,18639,0.031065,0.8685056614323657
64308,1956.027185,2,32971,31337,0.052228333333333335,0.9504412968972734
262175,654.240436,2,151300,110875,0.18479166666666666,0.7328155981493721
331007,649.115178,2,151334,179673,0.299455,1.1872612895978432
38093,1176.240688,2,18412,19681,0.032801666666666666,1.0689224418857266
