estimates,runtime,case,true_counts,absolute_error,normalized_error,relative_error
189219,8906.08921,2,200210,10991,0.007327333333333333,0.05489735777433695
148115,2711.873342,2,96169,51946,0.034630666666666664,0.5401532718443574
155133,7638.316746,2,237000,81867,0.054578,0.34543037974683544
36978,11478.679404,2,13133,23845,0.015896666666666667,1.8156552196756264
43485,3471.501691,2,53709,10224,0.006816,0.19035915768306988
32524,7822.72924,2,38808,6284,0.004189333333333333,0.1619253762110905
304571,11230.081414,2,91611,212960,0.14197333333333334,2.324611673270677
9772,7811.700966,2,34000,24228,0.016152,0.7125882352941176
226614,8008.693512,2,334875,108261,0.072174,0.32328779395296753
380173,5033.805729,2,375663,4510,0.0030066666666666666,0.012005441046895755
571688,6970.243148,2,366138,205550,0.13703333333333334,0.5614003463175087
8461,119.434541,1,9880,1419,0.000946,0.14362348178137652
94227,6531.58214,2,98409,4182,0.002788,0.042496113160381675
272194,3583.447791,2,377126,104932,0.06995466666666666,0.27824122441836413
234006,8301.076504,2,313020,79014,0.052676,0.25242476519072266
23261,10886.872756,2,38159,14898,0.009932,0.39041903613826356
191594,8384.385475,2,228292,36698,0.024465333333333332,0.16075026720165403
197819,8327.727675,2,149415,48404,0.03226933333333333,0.32395676471572465
35826,1712.461974,2,27937,7889,0.005259333333333334,0.2823853670759208
76870,5612.275864,2,52291,24579,0.016386,0.4700426459620202
102702,13670.199454,2,41591,61111,0.04074066666666667,1.4693323074703661
183107,7099.707853,2,297737,114630,0.07642,0.38500421512945987
150969,8301.10473,2,228835,77866,0.05191066666666667,0.3402713745711976
29124,8406.472951,2,28724,400,0.0002666666666666667,0.01392563709789723
231569,9377.501895,2,195889,35680,0.023786666666666668,0.18214396928872983
267430,10071.746452,2,92274,175156,0.11677066666666666,1.898216182239851
109217,131.629475,2,108761,456,0.000304,0.0041926793611680654
205384,9013.631353,2,92010,113374,0.07558266666666667,1.232192153026845
55365,4248.010659,2,53941,1424,0.0009493333333333334,0.026399213955988952
109016,14791.454095,2,81794,27222,0.018148,0.3328116976795364
346947,4815.105978,2,377341,30394,0.020262666666666665,0.08054783339207772
411343,4851.846947,2,377522,33821,0.022547333333333332,0.08958683202568327
71516,9451.857015,2,45729,25787,0.017191333333333333,0.5639091167530451
158793,7626.025275,2,165020,6227,0.004151333333333333,0.03773482002181554
33034,4754.110238,2,104530,71496,0.047664,0.6839758920883957
28975,8946.99757,2,69686,40711,0.027140666666666667,0.5842062968171512
126474,14698.523719,2,35041,91433,0.060955333333333334,2.6093148026597413
333315,2001.052754,2,390984,57669,0.038446,0.14749708427966363
266863,10991.159344,2,238034,28829,0.019219333333333335,0.12111295025080451
135464,6098.817705,2,215257,79793,0.05319533333333333,0.3706871321257845
151131,7555.967589,2,98381,52750,0.035166666666666666,0.5361807666114392
95557,15129.789517,2,31010,64547,0.04303133333333333,2.081489841986456
102784,1699.939462,2,96567,6217,0.004144666666666666,0.0643801712800439
