estimates,runtime,case,true_counts,absolute_error,normalized_error,relative_error
189454,20.461132,1,146831,42623,0.03874818181818182,0.2902861112435385
1226060,5.890628,1,70582,1155478,1.0504345454545454,16.370717746734297
198730,16.655873,1,173859,24871,0.02261,0.1430527036276523
227185,25.281958,1,9667,217518,0.19774363636363637,22.501086169442434
202577,7.334268,1,39377,163200,0.14836363636363636,4.144551387866013
247849,16.425048,1,28468,219381,0.19943727272727274,7.706231558240832
404878,26.173961,2,67402,337476,0.30679636363636364,5.006913741432005
202171,17.171916,1,24992,177179,0.16107181818181818,7.08942861715749
204786,18.607875,1,245160,40374,0.03670363636363636,0.1646842878120411
560262,11.862736,2,275015,285247,0.25931545454545457,1.0372052433503627
816179,15.944352,2,268512,547667,0.4978790909090909,2.0396369622214277
1280187,0.146317,1,7248,1272939,1.1572172727272727,175.6262417218543
197317,14.33987,1,72248,125069,0.1136990909090909,1.7311067434392649
357727,8.551254,2,276345,81382,0.07398363636363636,0.2944942010892182
291172,19.355639,2,229213,61959,0.05632636363636364,0.27031189330448097
230530,24.504339,1,28111,202419,0.18401727272727272,7.200704350610081
194761,20.908451,1,167113,27648,0.025134545454545455,0.165444938454818
222561,18.325059,1,109861,112700,0.10245454545454545,1.0258417454783773
1280187,2.690656,1,20419,1259768,1.1452436363636365,61.69587149223762
226291,11.931663,1,38480,187811,0.17073727272727274,4.880743243243243
205896,31.199002,1,30565,175331,0.1593918181818182,5.736332406347129
199100,16.91825,1,218650,19550,0.017772727272727273,0.08941230276697919
207058,18.024286,1,168302,38756,0.03523272727272727,0.23027652671982507
203221,18.816637,1,21083,182138,0.16558,8.639093108191434
294493,22.01689,2,143564,150929,0.1372081818181818,1.0513011618511605
231202,24.343352,1,67760,163442,0.14858363636363636,2.4120720188902007
1226060,0.141136,1,79642,1146418,1.0421981818181818,14.394641018558048
239064,20.81185,1,67595,171469,0.1558809090909091,2.536711295214143
188506,10.27593,1,39417,149089,0.13553545454545454,3.782352791942563
196847,36.446523,1,60133,136714,0.12428545454545455,2.2735270151164917
484280,12.432578,2,276781,207499,0.18863545454545455,0.749686575306831
606418,12.550365,2,276975,329443,0.29949363636363635,1.1894322592291724
236606,22.373672,1,33611,202995,0.1845409090909091,6.0395406265805835
201121,17.789892,1,120870,80251,0.07295545454545455,0.6639447340117481
188337,11.205626,1,76627,111710,0.10155454545454545,1.4578412308977253
234182,20.202061,1,51363,182819,0.1661990909090909,3.5593520627689195
255850,34.708537,1,25825,230025,0.20911363636363636,8.907066795740562
370798,3.868913,2,286992,83806,0.07618727272727273,0.29201510843507833
343532,27.089478,2,174530,169002,0.1536381818181818,0.9683263622299891
191475,14.077882,1,157931,33544,0.030494545454545455,0.21239655292501156
198100,17.892531,1,72602,125498,0.1140890909090909,1.7285749703864908
234024,36.088102,1,22720,211304,0.19209454545454546,9.300352112676057
1226060,2.92893,1,71082,1154978,1.04998,16.248529866914268
196336,15.491409,1,71443,124893,0.11353909090909091,1.7481488739274667
205862,10.667381,1,39664,166198,0.15108909090909092,4.190147236789028
224221,25.586956,1,67585,156636,0.14239636363636363,2.317614855367315
578662,10.194129,2,275918,302744,0.2752218181818182,1.0972245377249763
203713,16.104164,1,231101,27388,0.02489818181818182,0.11851095408501044
189849,20.896223,1,174456,15393,0.013993636363636364,0.08823428256981704
226675,32.389131,1,45398,181277,0.16479727272727274,3.9930613683422176
188340,11.12081,1,30923,157417,0.14310636363636364,5.090612165701905
197998,19.097845,1,166149,31849,0.028953636363636362,0.19168938723675738
209727,10.55165,1,72131,137596,0.1250872727272727,1.9075848109689315
224075,22.030658,1,66995,157080,0.1428,2.344652586013882
462185,8.970956,2,275435,186750,0.16977272727272727,0.6780184072467188
207298,17.775201,1,202649,4649,0.004226363636363637,0.02294114454056028
196060,21.264008,1,67793,128267,0.11660636363636363,1.8920390010768073
239800,34.238552,1,40438,199362,0.18123818181818183,4.930065779712152
1226060,6.439142,1,141535,1084525,0.9859318181818182,7.6625922916593066
198203,7.844216,1,3453,194750,0.17704545454545453,56.40023168259484
234593,22.37768,1,67605,166988,0.15180727272727274,2.4700539900894904
198093,18.068846,1,25236,172857,0.15714272727272727,6.84961959106039
347281,2.277154,1,40788,306493,0.27863,7.514293419633225
232365,21.574968,1,67560,164805,0.14982272727272727,2.439387211367673
194006,8.959311,1,39240,154766,0.14069636363636365,3.9440876656472987
377438,8.779531,2,276208,101230,0.09202727272727272,0.3664991600532932
201516,6.030662,1,25346,176170,0.16015454545454547,6.950603645545648
244170,3.292033,1,41071,203099,0.18463545454545455,4.945070731172847
323818,0.160022,1,157375,166443,0.1513118181818182,1.0576203335980938
283046,10.421487,1,71544,211502,0.19227454545454545,2.956250698870625
199408,11.090416,1,72611,126797,0.11527,1.746250568095743
889629,18.31469,2,269064,620565,0.56415,2.3063843546516813
214426,6.066054,1,9640,204786,0.18616909090909092,21.243360995850622
204022,8.005287,1,5810,198212,0.18019272727272728,34.11566265060241
930460,17.876181,2,269090,661370,0.6012454545454545,2.4578022223048053
232900,15.38036,1,23387,209513,0.19046636363636363,8.958523966306068
195772,14.790779,1,245977,50205,0.04564090909090909,0.2041044487899275
438971,8.693169,2,275028,163943,0.1490390909090909,0.5960956702590282
324387,0.235945,1,157354,167033,0.15184818181818183,1.0615109879634455
538638,9.868274,2,277004,261634,0.2378490909090909,0.9445134366290739
198543,23.443348,1,138416,60127,0.05466090909090909,0.4343934227256965
230405,35.132311,1,57812,172593,0.15690272727272728,2.9854182522659656
1226060,0.142636,1,79501,1146559,1.0423263636363636,14.421944378058138
1133528,0.221129,1,550099,583429,0.53039,1.0605890939630866
203786,8.048867,1,27143,176643,0.16058454545454545,6.50786574807501
495532,10.293153,2,276834,218698,0.19881636363636362,0.7899968934451693
202462,7.873804,1,16021,186441,0.1694918181818182,11.637288558766619
201617,15.133993,1,25708,175909,0.1599172727272727,6.842578185778746
216709,20.235136,1,144004,72705,0.06609545454545454,0.5048818088386434
196683,13.991882,1,72441,124242,0.11294727272727273,1.71507847765768
209948,12.190525,1,24218,185730,0.16884545454545455,7.66908910727558
230671,39.865071,1,63275,167396,0.15217818181818182,2.64553141050968
225596,17.729379,1,85856,139740,0.12703636363636364,1.6276090197540067
1280187,5.001901,1,3778,1276409,1.1603718181818181,337.8530968766543
192099,7.822298,1,8342,183757,0.1670518181818182,22.027930951810117
559641,11.077913,2,275529,284112,0.2582836363636364,1.031150985921627
206303,7.898409,1,3009,203294,0.18481272727272727,67.56198072449318
197115,19.45487,1,151917,45198,0.04108909090909091,0.2975177234937499
205179,6.024659,1,39122,166057,0.1509609090909091,4.244593834671029
212942,15.260828,1,162849,50093,0.04553909090909091,0.30760397669006256
198809,8.364269,1,25772,173037,0.15730636363636363,6.714147136427131
203899,7.112237,1,39302,164597,0.14963363636363636,4.188005699455498
201789,7.859624,1,39409,162380,0.14761818181818182,4.120378593722246
208491,21.950202,1,47486,161005,0.14636818181818181,3.390578275702312
