estimates,runtime,case,true_counts,absolute_error,normalized_error,relative_error
172149,17.451174,1,133189,38960,0.03896,0.2925166492728378
1114600,5.021642,1,64092,1050508,1.050508,16.390625975160706
180542,14.807425,1,157826,22716,0.022716,0.1439306578130346
206498,21.592383,1,8799,197699,0.197699,22.468348675985908
184104,6.23584,1,35795,148309,0.148309,4.143288168738651
225288,13.579358,1,25886,199402,0.199402,7.7030827474310435
367300,22.279011,2,61290,306010,0.30601,4.992821014847447
183756,14.286355,1,22587,161169,0.161169,7.135476158852438
186167,15.917511,1,222707,36540,0.03654,0.16407207676453817
511540,10.770297,2,249876,261664,0.261664,1.047175398997903
740501,14.404956,2,243968,496533,0.496533,2.035238227964323
1163807,0.141944,1,6563,1157244,1.157244,176.3285083041292
179363,13.126867,1,65667,113696,0.113696,1.7314023786681285
324819,7.279654,2,250910,73909,0.073909,0.294563787812363
265429,16.410368,2,208039,57390,0.05739,0.2758617374626873
209608,20.688716,1,25581,184027,0.184027,7.193893905633087
177053,18.466676,1,151561,25492,0.025492,0.1681963037984706
202353,15.770816,1,99907,102446,0.102446,1.0254136346802527
1163807,2.435077,1,18556,1145251,1.145251,61.718635481784865
205702,10.321127,1,34933,170769,0.170769,4.888472218246357
187165,26.61473,1,27747,159418,0.159418,5.745413918621833
181018,14.368072,1,198545,17527,0.017527,0.08827721675186985
188232,16.211964,1,152987,35245,0.035245,0.2303790518148601
184749,15.837329,1,19198,165551,0.165551,8.623346181893947
267269,19.294201,2,130207,137062,0.137062,1.0526469391046565
210173,21.107926,1,61530,148643,0.148643,2.415780919876483
1114600,0.132808,1,72660,1041940,1.04194,14.339939443985687
217291,17.868922,1,61572,155719,0.155719,2.5290554147989344
171362,8.490583,1,35776,135586,0.135586,3.789859123434705
178918,30.757933,1,54699,124219,0.124219,2.2709555933380865
435211,10.25101,2,251351,183860,0.18386,0.7314870440141475
550858,10.802326,2,251613,299245,0.299245,1.1893065938564382
215057,18.227328,1,30572,184485,0.184485,6.034443281433992
182811,15.195093,1,109557,73254,0.073254,0.6686382431063282
171234,9.590101,1,69474,101760,0.10176,1.464720614906296
212900,16.328238,1,46692,166208,0.166208,3.5596676090122505
232557,28.964476,1,23416,209141,0.209141,8.93154253501879
336469,3.452536,2,260864,75605,0.075605,0.2898253496074583
