estimates,runtime,case,true_counts,absolute_error,normalized_error,relative_error
420447,1128.029274,2,306758,113689,0.04943,0.37061462129757006
156630,333.786839,1,147402,9228,0.0040121739130434785,0.06260430659014124
346269,900.502468,2,362889,16620,0.007226086956521739,0.04579912865917677
58169,1416.620049,2,20196,37973,0.01651,1.880223806694395
68226,400.37189,2,82247,14021,0.006096086956521739,0.1704743030140917
67403,903.176627,2,59614,7789,0.003386521739130435,0.13065722816788003
861847,1367.41244,2,140080,721767,0.3138117391304348,5.152534266133638
25331,934.52674,1,52420,27089,0.011777826086956522,0.5167684090041968
599527,963.038455,2,514161,85366,0.03711565217391304,0.16602970664830666
1185143,630.860144,2,577121,608022,0.2643573913043478,1.05354336438979
1719647,814.837776,2,561163,1158484,0.5036886956521739,2.0644340414460682
162590,7.365078,1,15130,147460,0.06411304347826087,9.74619960343688
186573,740.196071,2,150540,36033,0.015666521739130433,0.23935831008369868
748532,435.713461,2,577375,171157,0.07441608695652174,0.2964399220610522
620740,989.652183,2,480283,140457,0.06106826086956522,0.2924463285188108
28761,1305.42588,1,58580,29819,0.012964782608695652,0.5090303857972004
502606,1067.882717,2,349986,152620,0.06635652173913044,0.43607458584057646
426454,939.662845,2,228801,197653,0.08593608695652175,0.8638642313626251
162590,152.36545,1,42858,119732,0.052057391304347826,2.7936907928508097
214524,651.041183,2,80092,134432,0.058448695652173914,1.6784697597762572
209947,1637.015009,2,64039,145908,0.06343826086956522,2.278424085323006
404859,862.344665,2,455976,51117,0.02222478260869565,0.11210458445181325
254015,940.339678,2,350353,96338,0.04188608695652174,0.27497409755303936
45728,1009.476238,2,44125,1603,0.0006969565217391304,0.036328611898017
614944,1129.399168,2,300741,314203,0.13661,1.0447627692931791
673131,1237.742692,2,141353,531778,0.23120782608695653,3.7620566949410343
156630,7.828173,1,166502,9872,0.004292173913043478,0.05929057909214304
508088,1076.557356,2,140749,367339,0.15971260869565218,2.609887103993634
154690,572.169164,2,82478,72212,0.031396521739130434,0.875530444482165
243300,1872.967264,2,125338,117962,0.05128782608695652,0.9411511273516412
1001059,626.37732,2,577761,423298,0.18404260869565217,0.7326524289455328
1265478,648.311499,2,577451,688027,0.2991421739130435,1.19148984069644
145455,1102.719776,2,69704,75751,0.032935217391304346,1.0867525536554574
368948,908.510119,2,253176,115772,0.050335652173913045,0.45727873100135874
51028,613.274887,2,159931,108903,0.04734913043478261,0.6809374042555852
29232,1046.738759,1,106520,77288,0.03360347826086957,0.7255726624108149
296997,1960.671662,2,53845,243152,0.10571826086956522,4.515776766645
782820,201.52781,2,599325,183495,0.0797804347826087,0.3061694406206983
722579,1399.371713,2,364660,357919,0.15561695652173912,0.9815142872813031
277813,729.188976,2,329595,51782,0.02251391304347826,0.1571079658368604
344570,889.083012,2,150294,194276,0.08446782608695652,1.2926397594048997
238286,1877.325884,2,47470,190816,0.08296347826086957,4.019717716452496
156630,154.000381,1,147873,8757,0.0038073913043478263,0.05921973585441561
227308,824.134146,2,149796,77512,0.03370086956521739,0.5174503992095917
103069,612.285096,2,82794,20275,0.008815217391304348,0.24488489504070343
617047,1331.131918,2,140960,476087,0.20699434782608694,3.377461691259932
1209269,520.415333,2,577838,631431,0.2745352173913043,1.0927474482467405
402196,829.063128,2,481782,79586,0.034602608695652175,0.16519089546724453
510802,1083.555992,2,364061,146741,0.06380043478260869,0.4030670684308399
278940,1679.825459,2,94553,184387,0.08016826086956522,1.9500914830835616
23647,599.345804,1,64130,40483,0.017601304347826086,0.631264618743178
385042,1034.335084,2,346675,38367,0.01668130434782609,0.11067137809187279
156132,544.332437,2,150213,5919,0.0025734782608695652,0.03940404625431887
509562,1158.825096,2,139873,369689,0.16073434782608695,2.6430333230859424
959714,448.708626,2,577610,382104,0.16613217391304347,0.6615259431104032
519336,909.09885,2,424324,95012,0.041309565217391306,0.22391380171755546
463375,1099.795195,2,141746,321629,0.1398386956521739,2.2690516839981374
349061,1752.536259,2,84917,264144,0.11484521739130435,3.110613893566659
418463,328.192451,2,295029,123434,0.05366695652173913,0.4183792101793383
24814,436.327891,1,7350,17464,0.00759304347826087,2.3760544217687074
547591,1208.680265,2,140667,406924,0.17692347826086957,2.8928177895313043
48643,995.050811,2,52762,4119,0.0017908695652173914,0.07806754861453319
80233,119.108223,2,85387,5154,0.0022408695652173915,0.060360476419127035
656795,1138.730534,2,140998,515797,0.2242595652173913,3.6581866409452615
24421,490.126261,1,82208,57787,0.02512478260869565,0.7029364538731023
785912,442.922484,2,576399,209513,0.09109260869565218,0.3634860574012099
25380,317.805759,1,52918,27538,0.01197304347826087,0.52039003741638
74308,175.29588,2,85321,11013,0.0047882608695652175,0.12907724944620902
327029,9.861775,2,328444,1415,0.0006152173913043478,0.004308192568596169
228729,540.360681,2,149694,79035,0.03436304347826087,0.5279770732293879
135042,605.585594,2,150435,15393,0.006692608695652174,0.10232326253863795
1846182,947.592846,2,561626,1284556,0.5585026086956522,2.287208925512708
26875,323.983977,1,20209,6666,0.0028982608695652173,0.32985303577613934
25559,428.836953,1,12259,13300,0.005782608695652174,1.084917203687087
1955021,1015.592695,2,561116,1393905,0.606045652173913,2.484165484498749
29086,1008.467815,1,48661,19575,0.008510869565217391,0.4022728673886685
422169,772.75944,2,513794,91625,0.03983695652173913,0.17833022573249202
921128,451.846774,2,576973,344155,0.14963260869565218,0.5964837176089696
326800,13.673788,2,329260,2460,0.0010695652173913044,0.00747129927716698
1123959,527.812171,2,577447,546512,0.23761391304347826,0.9464279838669176
516668,1215.234798,2,289516,227152,0.09876173913043479,0.7845922159742467
387780,1856.342258,2,120331,267449,0.11628217391304348,2.222610964755549
156630,7.90347,1,166371,9741,0.004235217391304348,0.0585498674648827
1154630,11.499657,2,1151206,3424,0.0014886956521739131,0.002974272198025375
25552,440.691937,1,56966,31414,0.013658260869565217,0.5514517431450339
1036506,569.356356,2,577932,458574,0.19938,0.7934739727165133
25336,446.469467,1,33480,8144,0.0035408695652173914,0.24324970131421744
39410,842.532628,2,53531,14121,0.006139565217391304,0.2637910743307616
324052,1072.880792,2,300360,23692,0.010300869565217391,0.07887867891863097
163895,721.695039,2,150135,13760,0.005982608695652174,0.09165084757051986
26297,650.118014,1,50694,24397,0.010607391304347825,0.4812601096776739
450984,2043.234796,2,131773,319211,0.13878739130434783,2.422430998763024
52226,953.802734,2,179388,127162,0.055287826086956524,0.7088656989319241
162590,260.212901,1,7821,154769,0.06729086956521739,19.788901674977623
24055,470.053463,1,17207,6848,0.0029773913043478263,0.39797756726913464
1173926,584.863019,2,577623,596303,0.25926217391304346,1.0323394324671975
25882,437.038619,1,6305,19577,0.008511739130434782,3.104996034892942
65114,1057.303215,2,316964,251850,0.1095,0.7945697303163767
63402,332.307069,2,82159,18757,0.008155217391304348,0.22830122080356383
238212,788.622774,2,338960,100748,0.04380347826086956,0.29722681142317675
24927,438.249335,1,54062,29135,0.012667391304347827,0.5389182790129851
76257,391.971358,2,82230,5973,0.0025969565217391303,0.07263772345859175
69440,396.996264,2,82274,12834,0.00558,0.15599095704596835
544783,1126.959332,2,99799,444984,0.19347130434782608,4.458802192406737
393251,891.158978,2,370409,22842,0.009931304347826088,0.061666968135223495
162590,10.917865,1,164231,1641,0.0007134782608695652,0.009992023430412042
534751,1180.836865,2,289933,244818,0.10644260869565217,0.844395084381564
432914,750.484967,2,410031,22883,0.009949130434782608,0.055807975494535776
2029525,1023.793407,2,561236,1468289,0.6383865217391305,2.616170381087457
35732,203.029887,1,66504,30772,0.013379130434782609,0.4627090099843618
260156,779.917316,2,349626,89470,0.0389,0.2559020210167436
25524,711.000933,1,21356,4168,0.0018121739130434783,0.19516763438846227
26044,559.228522,1,20671,5373,0.0023360869565217392,0.25992936964829955
408179,922.065612,2,384026,24153,0.010501304347826087,0.06289417903996083
203775,607.826265,2,150142,53633,0.023318695652173912,0.357215169639408
24499,683.908811,1,21327,3172,0.0013791304347826087,0.14873165470999203
782820,195.107237,2,599325,183495,0.0797804347826087,0.3061694406206983
1117141,580.317532,2,577767,539374,0.2345104347826087,0.9335493373626392
1013335,551.312493,2,577636,435699,0.18943434782608695,0.7542795116647855
156630,8.337282,1,166371,9741,0.004235217391304348,0.0585498674648827
156630,5.369719,1,81152,75478,0.03281652173913043,0.9300818217665615
326800,13.686059,2,329260,2460,0.0010695652173913044,0.00747129927716698
32101,215.567914,1,7699,24402,0.010609565217391304,3.169502532796467
25308,805.158968,1,172065,146757,0.06380739130434783,0.8529160491674658
90898,579.005483,2,82298,8600,0.0037391304347826086,0.10449828671413643
370747,751.684902,2,526796,156049,0.06784739130434783,0.29622282629329
711673,1545.891903,2,140738,570935,0.24823260869565217,4.056722420383976
25744,628.648597,1,69415,43671,0.018987391304347827,0.6291291507599223
471646,1155.657086,2,139447,332199,0.14443434782608697,2.3822599267105065
204466,694.486769,2,149995,54471,0.02368304347826087,0.363152105070169
