estimates,runtime,case,true_counts,absolute_error,normalized_error,relative_error
365119,11034.973655,2,267207,97912,0.048956,0.36642752622498664
197339,3296.172716,2,128218,69121,0.0345605,0.5390896753965901
299899,9309.8585,2,316022,16123,0.0080615,0.051018599970888104
50616,14263.236397,2,17554,33062,0.016531,1.8834453685769625
59518,4055.486069,2,71654,12136,0.006068,0.16936946995282887
58154,9469.208017,2,51881,6273,0.0031365,0.12091131628149034
741891,14065.796311,2,121924,619967,0.3099835,5.084864341721072
13169,9622.553466,2,45476,32307,0.0161535,0.7104186823819157
520481,9916.941044,2,447104,73377,0.0366885,0.1641161787861437
1023961,6559.387905,2,501664,522297,0.2611485,1.0411291222810486
1440566,8521.146612,2,488215,952351,0.4761755,1.9506795161967576
18304,82.301215,1,13154,5150,0.002575,0.3915158887030561
162369,7583.622289,2,131155,31214,0.015607,0.237993214135946
641842,4470.715236,2,502722,139120,0.06956,0.27673346302727947
535181,10180.50702,2,417760,117421,0.0587105,0.28107286480275756
30988,13573.284348,2,50920,19932,0.009966,0.39143754909662215
431715,10777.27928,2,304654,127061,0.0635305,0.41706657388381574
371340,10046.173375,2,199011,172329,0.0861645,0.8659270090598007
47834,1712.012063,2,37303,10531,0.0052655,0.28230973380157093
186872,6914.36907,2,69745,117127,0.0585635,1.6793605276363897
182722,16433.313647,2,55744,126978,0.063489,2.2778774397244548
352706,8740.743474,2,397041,44335,0.0221675,0.11166353097035318
220507,9937.849843,2,305107,84600,0.0423,0.2772797739809313
40167,10240.551239,2,38366,1801,0.0009005,0.04694260543189282
534232,11841.730023,2,261706,272526,0.136263,1.0413441036888722
582341,12488.940587,2,123125,459216,0.229608,3.7296730964467004
145711,85.983093,2,144838,873,0.0004365,0.006027423742388047
438843,11269.223526,2,122661,316182,0.158091,2.577689730232103
133729,5450.164384,2,71878,61851,0.0309255,0.8604997356632071
209418,18791.218157,2,109072,100346,0.050173,0.9199977996186005
839569,6250.36512,2,503023,336546,0.168273,0.6690469421875341
1057383,6424.465123,2,502927,554456,0.277228,1.102458209640763
126215,11975.610674,2,60806,65409,0.0327045,1.0756997664704142
320589,11154.324907,2,220400,100189,0.0500945,0.4545780399274047
44168,6480.203637,2,139302,95134,0.047567,0.6829334826492082
38341,11808.522294,2,92638,54297,0.0271485,0.5861201666702649
255578,18927.83949,2,46891,208687,0.1043435,4.450470239491587
679025,2205.458032,2,521225,157800,0.0789,0.30274833325339345
626332,14065.018088,2,317428,308904,0.154452,0.9731466663306324
240685,7453.250302,2,287011,46326,0.023163,0.16140844775984195
297717,9379.787763,2,130997,166720,0.08336,1.2727009015473636
205348,19333.373225,2,41415,163933,0.0819665,3.958300132802125
137366,1695.767985,2,128750,8616,0.004308,0.06692038834951457
197882,8505.940699,2,130444,67438,0.033719,0.5169881328386128
89926,6130.772998,2,71986,17940,0.00897,0.2492151251632262
529936,13202.299779,2,122721,407215,0.2036075,3.318217745944052
1011853,5201.624103,2,502769,509084,0.254542,1.0125604402817199
348739,8377.381517,2,419385,70646,0.035323,0.16845142291689022
442581,10851.120409,2,317137,125444,0.062722,0.3955514493736146
241444,16974.374484,2,82322,159122,0.079561,1.9329219406719953
2646,6018.416389,1,55891,53245,0.0266225,0.9526578518902864
334132,9866.924495,2,301930,32202,0.016101,0.1066538601662637
135254,5490.311334,2,130776,4478,0.002239,0.034241756897290025
443033,11845.905624,2,121610,321423,0.1607115,2.643063892771976
820342,4562.375,2,502387,317955,0.1589775,0.6328885898719513
448105,9308.147569,2,369191,78914,0.039457,0.21374843915480063
402375,11347.435492,2,123673,278702,0.139351,2.2535395761403056
303475,17791.580442,2,73830,229645,0.1148225,3.1104564540159827
367214,3312.408018,2,257168,110046,0.055023,0.4279148261058919
2773,4525.334397,1,6350,3577,0.0017885,0.5633070866141733
470802,11956.544226,2,122523,348279,0.1741395,2.8425601723757987
42931,10350.235199,2,45915,2984,0.001492,0.06498965479690733
68494,1308.651425,2,74179,5685,0.0028425,0.07663894094015826
570574,11696.587601,2,122744,447830,0.223915,3.6484879097959984
30886,5133.398366,2,71515,40629,0.0203145,0.5681185765224079
665744,4562.395521,2,501666,164078,0.082039,0.3270662153703859
2846,3128.973942,1,46084,43238,0.021619,0.9382432080548564
64115,1940.272015,2,74319,10204,0.005102,0.13730001749216217
285415,100.100482,2,285651,236,0.000118,0.0008261829995343968
196856,5618.707119,2,130324,66532,0.033266,0.5105122617476443
117134,6155.034244,2,131157,14023,0.0070115,0.10691766356351548
1535049,9862.658343,2,488653,1046396,0.523198,2.14138867458094
5153,3234.063564,2,17660,12507,0.0062535,0.7082106455266138
2856,4326.28791,1,10629,7773,0.0038865,0.7313011572114028
1649426,10101.575087,2,488080,1161346,0.580673,2.379417308637928
15456,8910.377243,2,42323,26867,0.0134335,0.634808496562153
365597,7687.227104,2,447408,81811,0.0409055,0.18285546972785466
784541,4589.191541,2,501549,282992,0.141496,0.5642359968816606
286045,142.166516,2,286277,232,0.000116,0.0008104039095002392
969087,5265.65879,2,502801,466286,0.233143,0.9273768349704953
448157,12086.458043,2,252099,196058,0.098029,0.7777024105609305
337678,18874.541331,2,104711,232967,0.1164835,2.224856987327024
145816,78.946153,2,144525,1291,0.0006455,0.008932710603701781
1000868,107.799109,2,1001025,157,7.85e-05,0.0001568392397792263
12464,4461.898999,2,49606,37142,0.018571,0.7487400717655123
867540,4998.238701,2,503138,364402,0.182201,0.7242585533193676
7437,4258.150059,2,29138,21701,0.0108505,0.7447662845768412
33612,8267.920987,2,46583,12971,0.0064855,0.2784492196724127
281078,11016.940028,2,261446,19632,0.009816,0.07509007596214898
142483,7396.672377,2,130816,11667,0.0058335,0.08918633806262231
28226,6446.337131,2,44049,15823,0.0079115,0.359213603032986
391711,20915.715795,2,114814,276897,0.1384485,2.4117006636821294
44321,9991.985096,2,156058,111737,0.0558685,0.7159966166425303
18304,2647.894817,1,6847,11457,0.0057285,1.6732875711990653
2688,4299.333438,1,14956,12268,0.006134,0.820272800213961
986674,5858.505621,2,502459,484215,0.2421075,0.9636905697778326
