estimates,runtime,case,true_counts,absolute_error,normalized_error,relative_error
493671,15624.136496,2,359082,134589,0.049847777777777776,0.37481410931207915
265816,4650.715363,2,172623,93193,0.03451592592592593,0.5398643286236481
404381,12796.588102,2,424985,20604,0.007631111111111111,0.048481711119215974
68210,18223.947837,2,23588,44622,0.016526666666666665,1.891724605731728
80454,5232.295486,2,96534,16080,0.005955555555555556,0.16657343526633103
78629,11391.645001,2,70089,8540,0.003162962962962963,0.12184508268059181
1008898,18079.98182,2,164267,844631,0.31282629629629627,5.141817894038365
17760,12278.094798,2,61349,43589,0.016144074074074075,0.7105087287486349
703504,12424.080548,2,602221,101283,0.037512222222222225,0.16818244465071794
1392818,8526.042214,2,676215,716603,0.26540851851851854,1.0597265662548154
2013507,10798.019458,2,658604,1354903,0.5018159259259259,2.0572346964184853
24710,94.945139,1,17808,6902,0.002556296296296296,0.38757861635220126
218964,9282.954757,2,176412,42552,0.01576,0.24120808108291952
877913,5639.721641,2,676543,201370,0.07458148148148148,0.2976455302914966
726877,13436.160442,2,562677,164200,0.060814814814814815,0.29181928530933376
41794,17472.534951,2,68499,26705,0.00989074074074074,0.3898597059811092
590048,13474.841035,2,409821,180227,0.06675074074074074,0.439770045946889
501746,12832.867148,2,268439,233307,0.08641,0.8691248291045638
65258,2105.749999,2,50317,14941,0.005533703703703704,0.2969374167776298
251753,8589.680898,2,94066,157687,0.05840259259259259,1.6763442689175685
247113,21314.176089,2,74916,172197,0.06377666666666666,2.2985343584814992
477220,11536.065888,2,534206,56986,0.021105925925925927,0.10667420433315987
297430,12724.834048,2,411117,113687,0.042106296296296294,0.27653198481210944
53892,12796.468447,2,51841,2051,0.0007596296296296296,0.03956328002932042
720129,15325.217865,2,352096,368033,0.13630851851851852,1.045263223666273
792057,16470.092652,2,165350,626707,0.2321137037037037,3.7901844572119745
196709,111.309711,2,195388,1321,0.0004892592592592593,0.00676090650398182
597824,15524.171475,2,165012,432812,0.16030074074074074,2.6229122730468086
180669,7449.515645,2,96676,83993,0.031108518518518518,0.8688092184202905
283690,24791.508175,2,147059,136631,0.05060407407407407,0.9290896850923779
1172738,9637.232696,2,677064,495674,0.18358296296296298,0.7320932733094656
1483015,9535.495718,2,676837,806178,0.29858444444444443,1.191096231441248
170317,16330.957134,2,81643,88674,0.032842222222222224,1.086118834437735
434978,13438.15324,2,296280,138698,0.051369629629629626,0.46813149723234776
59483,8795.204238,2,187464,127981,0.04740037037037037,0.6826964110442538
51608,14344.77479,2,124908,73300,0.027148148148148147,0.5868319082844974
346631,22519.392422,2,62987,283644,0.10505333333333333,4.503214949116485
917229,2450.3194,2,703426,213803,0.0791862962962963,0.3039452621882046
849799,17417.950192,2,427271,422528,0.15649185185185185,0.9888993168270255
324907,9119.432342,2,385975,61068,0.02261777777777778,0.1582175011334931
402487,11591.245842,2,176163,226324,0.0838237037037037,1.2847419719237296
278522,26385.110813,2,55496,223026,0.08260222222222222,4.018776128009226
185678,2263.325037,2,173542,12136,0.004494814814814815,0.069931198211384
266476,11558.258996,2,175375,91101,0.03374111111111111,0.519464005702067
121214,8590.088528,2,96961,24253,0.008982592592592592,0.2501314961685626
728015,18285.144861,2,165028,562987,0.2085137037037037,3.4114635092226773
1421353,7540.01295,2,676791,744562,0.2757637037037037,1.100135787857699
469177,12161.188305,2,564521,95344,0.03531259259259259,0.1688936284035492
598180,15313.944662,2,426438,171742,0.06360814814814815,0.4027361539074848
326491,23925.052409,2,110842,215649,0.07987,1.9455531296800852
3572,8122.630166,1,75060,71488,0.02647703703703704,0.9524114042099654
453151,13248.223558,2,405972,47179,0.017473703703703703,0.11621244814913344
182372,7459.810642,2,176179,6193,0.0022937037037037036,0.03515174907338559
601142,16448.765195,2,164036,437106,0.16189111111111112,2.6646955546343487
1126391,5996.224859,2,676384,450007,0.16666925925925927,0.66531289918153
608079,12690.254033,2,496967,111112,0.041152592592592595,0.2235802377220218
545786,15727.647238,2,165905,379881,0.14069666666666666,2.2897501582230793
410920,23431.736113,2,99463,311457,0.11535444444444444,3.1313855403516886
494008,4740.011613,2,345897,148111,0.054855925925925926,0.4281939421272807
3740,6192.965814,1,8594,4854,0.0017977777777777777,0.5648126599953456
638166,15641.547595,2,164885,473281,0.17528925925925926,2.8703702580586468
57951,14003.28696,2,61798,3847,0.0014248148148148147,0.06225120554063238
92758,1687.75976,2,100321,7563,0.002801111111111111,0.07538800450553723
776794,16028.540057,2,165100,611694,0.22655333333333333,3.704990914597214
41614,6741.934154,2,96082,54468,0.020173333333333335,0.5668907807914073
