estimates,runtime,case,true_counts,absolute_error,normalized_error,relative_error
348995,1076.369152,2,253813,95182,0.05009578947368421,0.3750083723055951
129390,320.604422,1,121890,7500,0.003947368421052632,0.06153088850603003
286400,889.360878,2,300239,13839,0.0072836842105263155,0.04609327902104657
47290,1369.055341,2,16656,30634,0.016123157894736843,1.8392170989433236
56915,391.942299,2,68033,11118,0.005851578947368421,0.1634206928990343
55333,875.047574,2,49283,6050,0.0031842105263157894,0.12276038390520058
712490,1336.751453,2,115909,596581,0.31399,5.1469773701783295
20923,920.639325,1,43203,22280,0.011726315789473684,0.5157049278985255
495887,950.473337,2,424373,71514,0.03763894736842105,0.16851684720752735
979111,628.626506,2,476118,502993,0.26473315789473684,1.0564460910950646
1420851,860.871415,2,463794,957057,0.5037142105263158,2.0635389849804007
134313,7.866819,1,12493,121820,0.06411578947368421,9.751060593932602
154457,762.433653,2,124713,29744,0.015654736842105263,0.23849959507028137
620015,442.129243,2,477406,142609,0.07505736842105264,0.29871639652622717
513224,1032.201792,2,396581,116643,0.06139105263157895,0.2941215035516074
23760,1338.104254,1,48413,24653,0.012975263157894736,0.5092227294321773
416985,1089.171011,2,289213,127772,0.06724842105263158,0.44179203562772074
352421,963.416121,2,189132,163289,0.08594157894736842,0.8633599813886598
134313,158.351279,1,35437,98876,0.05204,2.7901910432598696
177141,809.787497,2,66196,110945,0.0583921052631579,1.6760076137530968
173627,1647.066318,2,52896,120731,0.06354263157894736,2.2824221113127647
336391,877.569002,2,377209,40818,0.021483157894736843,0.10821056761636122
210093,962.731417,2,289894,79801,0.042000526315789474,0.27527648036868646
37732,1033.425571,2,36476,1256,0.0006610526315789473,0.03443360017545784
507660,1153.354057,2,248524,259136,0.13638736842105262,1.0427001013986577
557156,1262.037021,2,116937,440219,0.23169421052631578,3.7645826385147556
129390,8.095504,1,137697,8307,0.004372105263157895,0.06032811172356696
419365,1099.280705,2,116572,302793,0.15936473684210525,2.597476237861579
126551,550.209552,2,68271,58280,0.030673684210526315,0.8536567503039358
201416,1851.950482,2,103641,97775,0.05146052631578947,0.9434007776845071
826259,633.415882,2,477762,348497,0.18341947368421052,0.7294364139466931
1045958,652.001476,2,477700,568258,0.29908315789473683,1.1895708603726187
120319,1115.809089,2,57738,62581,0.03293736842105263,1.0838789012435484
304578,921.039639,2,209288,95290,0.050152631578947365,0.45530560758380795
42274,618.92669,2,132273,89999,0.0473678947368421,0.6804034081029386
24145,1047.785364,1,88030,63885,0.03362368421052631,0.7257185050550948
246108,1770.754845,2,44496,201612,0.10611157894736842,4.53101402373247
645924,196.721696,2,495196,150728,0.07933052631578948,0.3043804877260721
597002,1381.787743,2,301367,295635,0.15559736842105262,0.9809800011281925
229483,720.793677,2,272566,43083,0.022675263157894737,0.15806446878921068
283171,885.65414,2,124464,158707,0.08353,1.2751237305566268
197619,1866.17483,2,39275,158344,0.08333894736842105,4.031674092934437
129390,153.553191,1,122453,6937,0.0036510526315789472,0.05665030664826505
188400,796.094956,2,123836,64564,0.03398105263157895,0.5213669692173519
85391,584.344652,2,68353,17038,0.008967368421052632,0.24926484572732727
509779,1311.368384,2,116518,393261,0.20697947368421052,3.375109425153195
999939,520.121259,2,477349,522590,0.27504736842105265,1.0947755206358452
332858,830.158596,2,398410,65552,0.034501052631578946,0.16453402274039305
423895,1077.529615,2,301304,122591,0.06452157894736842,0.40686814645673475
230981,1686.647329,2,78272,152709,0.08037315789473684,1.9510041905151267
19536,607.877093,1,53114,33578,0.017672631578947367,0.6321873705614339
320563,997.51523,2,286840,33723,0.01774894736842105,0.11756728489750383
129675,644.725662,2,124287,5388,0.0028357894736842104,0.04335127567645852
421830,1181.546517,2,115353,306477,0.16130368421052632,2.65686198018257
793977,508.859498,2,476936,317041,0.1668636842105263,0.6647453746414613
428523,956.105846,2,350394,78129,0.041120526315789475,0.22297470847103545
383023,1132.090318,2,117325,265698,0.13984105263157895,2.2646324312806305
288487,1793.047908,2,70124,218363,0.1149278947368421,3.113955279219668
348055,336.383524,2,244119,103936,0.05470315789473684,0.4257595680795022
20507,442.029424,1,6000,14507,0.007635263157894737,2.4178333333333333
450550,1170.164254,2,116461,334089,0.17583631578947367,2.8686770678596267
40389,1003.170595,2,43550,3161,0.0016636842105263157,0.07258323765786452
65973,123.30355,2,70384,4411,0.002321578947368421,0.06267049329393044
543590,1142.225895,2,116518,427072,0.22477473684210525,3.665287766696991
20168,492.221211,1,67871,47703,0.025106842105263157,0.7028480499771625
649537,441.198188,2,476340,173197,0.09115631578947368,0.36359952974765924
20963,321.496583,1,43653,22690,0.011942105263157895,0.5197810001603556
61490,179.695655,2,70559,9069,0.004773157894736842,0.12853073314531102
269921,9.479347,2,271414,1493,0.0007857894736842105,0.005500821623055554
189236,536.340666,2,123677,65559,0.03450473684210526,0.530082392037323
111731,601.09265,2,124630,12899,0.006788947368421052,0.10349835513118832
1525282,944.639658,2,464280,1061002,0.5584221052631579,2.2852632032394244
