estimates,runtime,case,true_counts,absolute_error,normalized_error,relative_error
72921,1185.293064,2,53026,19895,0.0497375,0.37519330139931356
27240,349.547761,1,25623,1617,0.0040425,0.06310736447722749
60469,1028.453402,2,62970,2501,0.0062525,0.039717325710655865
9891,1628.489397,2,3439,6452,0.01613,1.8761267810410003
11949,466.653482,2,14586,2637,0.0065925,0.18078979843685727
11373,999.178522,2,10368,1005,0.0025125,0.09693287037037036
150125,1518.883757,2,24472,125653,0.3141325,5.134561948349134
4390,1041.878383,1,8964,4574,0.011435,0.5102632753235163
103687,1060.845791,2,88339,15348,0.03837,0.17373979782429053
205263,690.295455,2,99431,105832,0.26458,1.0643763011535639
298659,889.066532,2,97973,200686,0.501715,2.048380676308779
28277,7.531435,1,2630,25647,0.0641175,9.75171102661597
32419,818.779389,2,26186,6233,0.0155825,0.23802795386847933
129658,480.645924,2,99614,30044,0.07511,0.30160419218182183
106794,1085.325489,2,82562,24232,0.06058,0.2935006419418134
5005,1361.196248,1,10179,5174,0.012935,0.508301404853129
87120,1194.932249,2,60410,26710,0.066775,0.44214534017546764
74510,954.43998,2,40033,34477,0.0861925,0.8612144980391178
28277,164.918272,1,7435,20842,0.052105,2.8032279757901817
37358,710.75933,2,13917,23441,0.0586025,1.684342889990659
36520,1716.508463,2,11112,25408,0.06352,2.286537077033837
71323,848.235875,2,79446,8123,0.0203075,0.10224555043677466
44049,937.429191,2,61152,17103,0.0427575,0.27968014128728413
7914,996.57262,2,7554,360,0.0009,0.04765687053216839
106901,1125.158814,2,51915,54986,0.137465,1.0591543869787152
117891,1220.292736,2,24567,93324,0.23331,3.798754426669923
27240,7.556733,1,28946,1706,0.004265,0.05893733158294756
88687,1072.022155,2,24390,64297,0.1607425,2.6362033620336205
26511,543.071212,2,14072,12439,0.0310975,0.8839539511085844
42372,1799.797095,2,21848,20524,0.05131,0.9393994873672648
173837,636.293191,2,100667,73170,0.182925,0.7268518978413979
219527,739.581716,2,100374,119153,0.2978825,1.1870902823440332
25431,1318.897897,2,12122,13309,0.0332725,1.0979211351262168
64116,945.232375,2,43520,20596,0.05149,0.47325367647058825
8927,623.162155,2,27654,18727,0.0468175,0.677189556664497
7673,1086.952722,2,18583,10910,0.027275,0.5870957326588818
51614,1805.8949,2,9369,42245,0.1056125,4.509019105560892
136490,187.293719,2,104415,32075,0.0801875,0.3071876646075755
125150,1441.09436,2,63023,62127,0.1553175,0.9857829681227488
47995,752.619068,2,57086,9091,0.0227275,0.15925095469992642
59902,920.33743,2,26384,33518,0.083795,1.2703911461491812
41300,1943.145524,2,8299,33001,0.0825025,3.9765031931558017
27240,159.16946,1,25746,1494,0.003735,0.0580284316010254
39266,802.590984,2,25858,13408,0.03352,0.5185242478149895
18033,588.321766,2,14403,3630,0.009075,0.2520308269110602
107399,1306.21824,2,24312,83087,0.2077175,3.4175304376439617
208861,513.281776,2,99369,109492,0.27373,1.101872817478288
70326,820.796072,2,84132,13806,0.034515,0.1640992725716731
89048,1063.467078,2,63251,25797,0.0644925,0.40785125926862814
48547,1686.291807,2,16540,32007,0.0800175,1.9351269649334946
4104,584.713422,1,11197,7093,0.0177325,0.6334732517638654
67310,958.002576,2,60087,7223,0.0180575,0.12020903023948608
27369,524.659106,2,26351,1018,0.002545,0.038632309969261126
89324,1130.099423,2,24272,65052,0.16263,2.680125247198418
166424,438.428484,2,99195,67229,0.1680725,0.677745854125712
89526,906.03379,2,73104,16422,0.041055,0.22463887065003282
81263,1073.33484,2,24693,56570,0.141425,2.2909326529785767
60375,1734.95501,2,14486,45889,0.1147225,3.1678172028165124
73134,320.330601,2,51109,22025,0.0550625,0.4309417128098769
4314,415.080475,1,1203,3111,0.0077775,2.5860349127182043
94953,1147.171823,2,24602,70351,0.1758775,2.859564263068043
8509,962.900418,2,9197,688,0.00172,0.07480700228335327
14129,114.393588,2,14902,773,0.0019325,0.05187223191517917
114906,1123.933932,2,24330,90576,0.22644,3.722811344019729
4234,476.001488,1,14005,9771,0.0244275,0.6976794002142092
137474,431.748915,2,100414,37060,0.09265,0.36907204174716673
4420,308.994497,1,9133,4713,0.0117825,0.5160407314135552
13225,165.920154,2,15010,1785,0.0044625,0.11892071952031978
56975,8.665481,2,57243,268,0.00067,0.0046817951539926276
39634,511.481947,2,26219,13415,0.0335375,0.5116518555246196
23377,594.695589,2,26336,2959,0.0073975,0.11235571081409478
322142,942.720535,2,98024,224118,0.560295,2.2863584428303274
4675,310.179189,1,3438,1237,0.0030925,0.3598022105875509
4435,520.340607,1,2093,2342,0.005855,1.118967988533206
339111,974.288555,2,97930,241181,0.6029525,2.4627897477790257
5058,836.614274,1,8431,3373,0.0084325,0.400071165935239
73277,730.300429,2,88614,15337,0.0383425,0.1730764890423635
159725,431.873055,2,99511,60214,0.150535,0.6050989337862146
56472,12.043305,2,56987,515,0.0012875,0.009037148823415867
195877,521.182108,2,100857,95020,0.23755,0.9421259803484141
89883,1169.340637,2,50190,39693,0.0992325,0.790854751942618
68348,1794.675495,2,21003,47345,0.1183625,2.2542017806979957
27240,7.417911,1,28971,1731,0.0043275,0.05974940457699078
200601,9.96979,2,199927,674,0.001685,0.0033712304991321833
4431,418.248514,1,9645,5214,0.013035,0.5405909797822706
180119,501.840304,2,100724,79395,0.1984875,0.7882431198125571
4404,404.251498,1,5908,1504,0.00376,0.25457007447528773
6684,793.420477,2,9279,2595,0.0064875,0.2796637568703524
56109,1020.390085,2,52393,3716,0.00929,0.07092550531559559
28367,693.152845,2,26342,2025,0.0050625,0.07687343405967656
4580,617.190769,1,8670,4090,0.010225,0.4717416378316032
78473,1971.841063,2,22994,55479,0.1386975,2.4127598503957555
8897,909.325731,2,31258,22361,0.0559025,0.715368865570414
28277,251.657887,1,1378,26899,0.0672475,19.520319303338173
4173,418.899555,1,2966,1207,0.0030175,0.4069453809844909
202777,571.58036,2,99192,103585,0.2589625,1.0442878457940157
