estimates,runtime,case,true_counts,absolute_error,normalized_error,relative_error
300893,9598.951584,2,226777,74116,0.04359764705882353,0.32682326690978364
167488,2834.787553,2,108811,58677,0.034515882352941174,0.5392561413827646
247847,8119.545058,2,268288,20441,0.012024117647058824,0.0761905116889313
42916,12291.172863,2,14844,28072,0.016512941176470588,1.8911344651037456
50396,3476.239311,2,60711,10315,0.006067647058823529,0.1699033124145542
49263,8167.327659,2,44048,5215,0.0030676470588235295,0.11839357065019979
586278,12054.182943,2,103593,482685,0.28393235294117647,4.659436448408676
11105,8338.013106,2,38539,27434,0.01613764705882353,0.711850333428475
423876,8631.784729,2,380120,43756,0.025738823529411765,0.11511101757339788
789865,5617.175836,2,426417,363448,0.21379294117647057,0.8523299962243531
1101039,7262.532144,2,415156,685883,0.4034605882352941,1.6521090867047568
15558,76.375798,1,11204,4354,0.002561176470588235,0.38861121028204215
138146,6694.746664,2,111587,26559,0.015622941176470588,0.23801159633290617
501802,3777.334447,2,427351,74451,0.043794705882352944,0.17421510655175723
427010,8876.52095,2,355178,71832,0.042254117647058824,0.20224225599558532
26271,11528.639546,2,43124,16853,0.009913529411764706,0.39080326500324647
350876,9090.311529,2,258707,92169,0.05421705882352941,0.3562679015256642
315464,8922.446465,2,169342,146122,0.08595411764705882,0.8628810336478842
40832,1639.019017,2,31743,9089,0.0053464705882352945,0.2863308445956589
149880,5981.613495,2,59271,90609,0.05329941176470588,1.5287239965581818
153163,14449.311623,2,47316,105847,0.06226294117647059,2.237023417025953
289197,7483.72368,2,337094,47897,0.028174705882352942,0.1420879635947243
185008,8423.573365,2,259485,74477,0.04381,0.28701851744802204
34132,8850.242437,2,32631,1501,0.0008829411764705882,0.045999203211669885
433010,10281.161996,2,222138,210872,0.12404235294117646,0.9492837785520712
464919,10790.036953,2,104815,360104,0.21182588235294117,3.435615131422029
123784,80.850198,2,123297,487,0.0002864705882352941,0.003949812241984801
353089,9398.364855,2,104401,248688,0.1462870588235294,2.3820461489832474
107405,4649.095562,2,61165,46240,0.0272,0.7559879015776997
170402,16059.019685,2,92653,77749,0.04573470588235294,0.8391417439262625
651380,5339.744602,2,427383,223997,0.13176294117647058,0.524113032104693
801216,5435.170694,2,427562,373654,0.2197964705882353,0.8739177008246757
107153,9954.188949,2,51902,55251,0.032500588235294114,1.0645254518130323
263835,8163.456017,2,186996,76839,0.045199411764705884,0.410912532888404
37645,5214.414844,2,118222,80577,0.047398235294117644,0.6815736495745293
32805,9413.530367,2,78744,45939,0.02702294117647059,0.5833968302346846
204750,15756.348016,2,39759,164991,0.0970535294117647,4.1497774088885535
572808,2056.177518,2,443299,129509,0.07618176470588235,0.2921481889198938
495923,12021.844178,2,269891,226032,0.13296,0.8374936548458451
200391,6382.224463,2,243513,43122,0.025365882352941176,0.17708294834362026
252049,8463.543303,2,111444,140605,0.08270882352941177,1.2616650515056889
166710,16390.932026,2,35210,131500,0.07735294117647058,3.734734450440216
117031,1553.32283,2,109474,7557,0.004445294117647059,0.06903008933628076
168069,7542.61209,2,110860,57209,0.033652352941176474,0.51604726682302
76347,5252.986205,2,61236,15111,0.008888823529411765,0.24676660787771898
415276,11442.674887,2,104461,310815,0.18283235294117647,2.975416662677937
804035,4571.93972,2,427356,376679,0.22157588235294118,0.8814173663175432
289476,7362.56323,2,356249,66773,0.03927823529411765,0.18743350858528726
359274,9405.993219,2,269200,90074,0.05298470588235294,0.3345988112927192
201386,17156.217048,2,70053,131333,0.07725470588235295,1.8747662484119167
2249,5629.547205,1,47557,45308,0.026651764705882354,0.9527093803225603
272225,9235.228525,2,256229,15996,0.009409411764705883,0.06242853072837189
113798,4987.746401,2,111165,2633,0.0015488235294117648,0.023685512526424684
358248,10324.800394,2,103425,254823,0.14989588235294118,2.4638433647570706
656449,4083.36325,2,427068,229381,0.13493,0.5371065029456668
365650,8175.156752,2,314104,51546,0.030321176470588237,0.16410488245931285
320260,9672.120147,2,104916,215344,0.1266729411764706,2.0525372679095657
250519,15588.681459,2,62776,187743,0.11043705882352942,2.9906811520326237
311651,2943.149118,2,218948,92703,0.054531176470588236,0.42340190364835484
2357,3791.464898,1,5358,3001,0.001765294117647059,0.5600970511384845
381034,10288.725154,2,104287,276747,0.16279235294117647,2.6537056392455436
36518,8782.182284,2,39056,2538,0.0014929411764705882,0.06498361327324867
58263,1270.470336,2,63155,4892,0.0028776470588235295,0.07746021692660914
457036,9994.425677,2,104497,352539,0.2073758823529412,3.3736757993052433
26434,4327.547138,2,60692,34258,0.02015176470588235,0.5644566005404337
512101,3717.771125,2,425942,86159,0.05068176470588235,0.202278714003315
2419,2581.874012,1,39100,36681,0.02157705882352941,0.9381329923273657
54409,1845.296936,2,63206,8797,0.0051747058823529415,0.1391798247001867
242715,94.304067,2,242968,253,0.0001488235294117647,0.0010412893879029337
168037,5026.316851,2,111004,57033,0.03354882352941176,0.5137922957731252
99643,5384.785537,2,111635,11992,0.0070541176470588236,0.10742150759170511
1138200,8197.74578,2,415683,722517,0.42501,1.7381442108529817
4375,2794.11837,2,15006,10631,0.0062535294117647055,0.7084499533519926
2429,3671.196494,1,9031,6602,0.003883529411764706,0.7310375373712767
1236767,8408.670911,2,415058,821709,0.48335823529411764,1.9797449994940466
13140,7372.750632,2,35941,22801,0.01341235294117647,0.6344008235719651
303692,6385.211069,2,380272,76580,0.04504705882352941,0.20138216855303573
610708,3883.50525,2,426466,184242,0.10837764705882352,0.43202037208124444
243640,133.429257,2,243490,150,8.823529411764706e-05,0.0006160417265596123
767372,4489.268892,2,427032,340340,0.2002,0.7969894527810563
360084,10387.680549,2,214158,145926,0.08583882352941176,0.6813941108900905
279720,16077.907502,2,88978,190742,0.11220117647058823,2.1436984423115826
123181,72.516793,2,123039,142,8.352941176470589e-05,0.0011541056087907087
850744,101.946906,2,851709,965,0.0005676470588235294,0.0011330160888284614
10623,3894.664079,2,42245,31622,0.018601176470588236,0.7485382885548586
676224,4226.158647,2,427374,248850,0.14638235294117646,0.5822768816072106
6332,3567.251775,2,24826,18494,0.010878823529411765,0.7449448159187948
28638,7048.962099,2,39631,10993,0.006466470588235294,0.2773838661653756
239430,9346.163551,2,222439,16991,0.009994705882352942,0.0763849864457222
121050,6332.180843,2,111341,9709,0.005711176470588235,0.08720058199585058
23950,5487.557761,2,37460,13510,0.007947058823529411,0.3606513614522157
322101,17706.738019,2,97714,224387,0.13199235294117648,2.296364901651759
37748,8503.734311,2,133029,95281,0.05604764705882353,0.7162423231024814
15558,2245.40403,1,5863,9695,0.005702941176470589,1.6535903121268976
2285,3591.065277,1,12659,10374,0.00610235294117647,0.8194960107433447
766448,5030.719422,2,427080,339368,0.19962823529411763,0.7946239580406481
2457,3703.664186,1,4666,2209,0.0012994117647058823,0.47342477496785257
48316,9062.950685,2,235200,186884,0.10993176470588235,0.7945748299319728
47763,3007.93538,2,60671,12908,0.007592941176470588,0.21275403405251272
175099,7070.618229,2,250954,75855,0.04462058823529412,0.302266550841987
10790,3812.161577,2,40080,29290,0.017229411764705882,0.7307884231536926
55554,3499.907336,2,60792,5238,0.003081176470588235,0.08616265298065535
51469,3244.001005,2,60820,9351,0.005500588235294117,0.15374876685300887
380473,9928.147368,2,73434,307039,0.18061117647058825,4.181155867854128
280102,7446.952762,2,274012,6090,0.0035823529411764705,0.022225304001284616
121610,106.792369,2,121440,170,0.0001,0.0013998682476943347
374110,9669.554683,2,214387,159723,0.09395470588235294,0.7450218530041467
319947,6999.133316,2,303183,16764,0.009861176470588236,0.05529333768713945
1256162,8862.831964,2,415110,841052,0.4947364705882353,2.0260942882609427
3410,1926.09908,1,49397,45987,0.027051176470588235,0.9309674676599794
191831,6998.212937,2,258770,66939,0.03937588235294118,0.2586814545735595
20736,6503.243209,2,15875,4861,0.0028594117647058825,0.3062047244094488
8719,4867.821493,2,15332,6613,0.00389,0.43132011479259064
291218,8347.405021,2,284649,6569,0.0038641176470588234,0.023077544625134814
148327,5540.014995,2,111070,37257,0.021915882352941177,0.3354371117313406
16824,6115.730341,2,15832,992,0.0005835294117647058,0.06265790803436079
572808,2043.082352,2,443299,129509,0.07618176470588235,0.2921481889198938
761937,4519.370298,2,427198,334739,0.19690529411764707,0.78356874329936
668830,4386.484866,2,427157,241673,0.14216058823529412,0.5657708992244069
123181,73.892322,2,123039,142,8.352941176470589e-05,0.0011541056087907087
60109,55.337534,2,59804,305,0.00017941176470588236,0.005099993311484182
243640,134.894227,2,243490,150,8.823529411764706e-05,0.0006160417265596123
3054,1989.468107,1,5709,2655,0.001561764705882353,0.46505517603783497
21080,6781.760545,2,127032,105952,0.06232470588235294,0.834057560299767
66644,4758.495276,2,60817,5827,0.0034276470588235296,0.09581202624266241
267842,6362.114356,2,390117,122275,0.0719264705882353,0.31343161154217836
491793,11966.720243,2,104361,387432,0.22790117647058825,3.712421306810015
11002,5351.288579,2,51320,40318,0.023716470588235294,0.7856196414653157
339469,9934.661678,2,103087,236382,0.13904823529411764,2.2930340392095996
150468,6172.011944,2,111281,39187,0.023051176470588235,0.3521445709510159
461841,10878.876625,2,415001,46840,0.02755294117647059,0.11286719791036648
40963,3376.724765,2,118902,77939,0.045846470588235294,0.6554893946275083
28162,9427.083699,2,34035,5873,0.0034547058823529413,0.17255766123108565
2251,4843.149229,1,38940,36689,0.021581764705882352,0.9421931176168464
469164,3744.894616,2,427716,41448,0.024381176470588236,0.09690542322475662
124338,5848.323172,2,75940,48398,0.028469411764705882,0.6373189360021069
43454,8419.58463,2,51346,7892,0.004642352941176471,0.15370233319051144
13601,5066.837439,2,15809,2208,0.0012988235294117648,0.1396672781327092
21348,7439.538858,2,15872,5476,0.003221176470588235,0.3450100806451613
14342,8568.717333,2,64485,50143,0.029495882352941177,0.7775916879894549
120564,85.463329,2,121706,1142,0.0006717647058823529,0.009383267875043138
176717,7856.211688,2,111421,65296,0.03840941176470588,0.5860295635472667
306675,9171.359811,2,262183,44492,0.026171764705882353,0.16969826418951647
164442,6436.281736,2,195921,31479,0.01851705882352941,0.16067190347129712
145061,6461.186614,2,111250,33811,0.019888823529411764,0.3039191011235955
35484,8139.627972,2,55309,19825,0.011661764705882352,0.35844076009329406
55435,7977.995204,2,102243,46808,0.027534117647058824,0.45781129270463505
22831,6615.847988,2,13613,9218,0.00542235294117647,0.6771468449276427
317266,7538.765782,2,374397,57131,0.03360647058823529,0.15259470561997024
68420,5131.396955,2,60672,7748,0.004557647058823529,0.12770305907172996
452906,18953.320857,2,77756,375150,0.2206764705882353,4.824708061114255
213318,8343.275727,2,174467,38851,0.022853529411764707,0.2226839459611273
11413,4849.014052,2,56293,44880,0.0264,0.7972572078233529
614304,4473.006134,2,426489,187815,0.11047941176470588,0.4403747810611763
399934,1854.237999,2,443012,43078,0.02534,0.09723890097785162
442683,12601.785093,2,104449,338234,0.19896117647058822,3.238269394632787
151878,14438.406441,2,72713,79165,0.046567647058823526,1.0887324137361958
257634,9176.209307,2,256150,1484,0.0008729411764705883,0.0057934803825883275
327488,9583.381521,2,286076,41412,0.02436,0.1447587354409318
48866,8456.019987,2,28352,20514,0.012067058823529412,0.7235468397291196
944888,6815.367295,2,426282,518606,0.30506235294117645,1.2165796350772493
79898,4368.456741,2,111659,31761,0.01868294117647059,0.28444639482710754
1274626,7864.104059,2,415669,858957,0.5052688235294117,2.0664446951781343
5448,3338.560556,2,15298,9850,0.005794117647058824,0.6438750163420055
10705,3659.28477,2,15956,5251,0.0030888235294117645,0.32909250438706444
50706,3932.256462,2,60874,10168,0.005981176470588235,0.16703354469888623
1119845,7451.652092,2,415151,704694,0.4145258823529412,1.6974402085024485
4721,3903.806619,2,14476,9755,0.005738235294117647,0.6738739983420835
2527,3419.752401,1,0,2527,0.0014864705882352942,0.0
30305,8214.308004,2,87301,56996,0.03352705882352941,0.6528676647461082
491317,11843.27962,2,104250,387067,0.2276864705882353,3.712872901678657
469162,2825.338874,2,426325,42837,0.025198235294117646,0.10047968099454642
242715,98.533263,2,242968,253,0.0001488235294117647,0.0010412893879029337
460466,10666.95957,2,388120,72346,0.04255647058823529,0.18640111305781717
385984,10636.728636,2,390311,4327,0.002545294117647059,0.01108603139547694
225107,7624.906527,2,169673,55434,0.032608235294117646,0.3267107907563372
283906,17412.738278,2,65575,218331,0.12843,3.3294853221502096
2524,3515.922651,1,5608,3084,0.0018141176470588235,0.5499286733238231
9933,2937.056774,2,44877,34944,0.02055529411764706,0.7786616752456715
24265,7523.671698,2,34203,9938,0.0058458823529411764,0.2905593076630705
201823,2269.984929,2,184387,17436,0.010256470588235294,0.09456198105072483
49359,3056.712681,2,60826,11467,0.0067452941176470585,0.18852135599907935
10319,6830.020453,2,34214,23895,0.014055882352941177,0.6983983164786345
349215,11600.054524,2,213334,135881,0.07993,0.6369401970618842
196327,17082.33968,2,35682,160645,0.0944970588235294,4.502129925452609
368227,20977.425007,2,82957,285270,0.16780588235294117,3.438769482985161
850744,110.450177,2,851709,965,0.0005676470588235294,0.0011330160888284614
59675,10309.567824,2,52302,7373,0.004337058823529412,0.1409697525907231
344482,10405.108236,2,273214,71268,0.04192235294117647,0.26085046886323543
151795,5640.565622,2,256934,105139,0.061846470588235294,0.40920625530291826
40096,9752.098611,2,56775,16679,0.009811176470588235,0.29377366798767063
19260,5979.084072,2,15780,3480,0.002047058823529412,0.22053231939163498
43762,11071.66628,2,14811,28951,0.01703,1.9546958341773006
455951,10074.799682,2,402979,52972,0.03116,0.13145101853942762
