estimates,runtime,case,true_counts,absolute_error,normalized_error,relative_error
492915,71.974249,2,359082,133833,0.04956777777777778,0.3727087406219192
1575992,21.914855,1,172623,1403369,0.5197662962962963,8.129675651564392
406349,58.415453,2,424985,18636,0.006902222222222222,0.043850959445627495
290192,93.595719,1,23588,266604,0.09874222222222222,11.302526708495845
259178,26.916391,1,96534,162644,0.06023851851851852,1.6848364306876333
316554,58.948812,1,70089,246465,0.09128333333333333,3.5164576467063307
993664,91.149857,2,164267,829397,0.30718407407407405,5.049078634174849
258550,62.315544,1,61349,197201,0.07303740740740741,3.214412622862638
710268,64.548535,2,602221,108047,0.040017407407407404,0.1794142017631401
1403919,40.901774,2,676215,727704,0.26952,1.0761429427031344
2005492,53.142776,2,658604,1346888,0.4988474074074074,2.0450650163072197
1643073,0.589809,1,17808,1625265,0.60195,91.26600404312669
252416,50.122893,1,176412,76004,0.02814962962962963,0.4308323696800671
878369,29.207448,2,676543,201826,0.07475037037037037,0.29831954509912895
727521,67.853672,2,562677,164844,0.061053333333333334,0.29296381405317795
294519,85.5066,1,68499,226020,0.08371111111111111,3.299610213287785
589876,72.901253,2,409821,180055,0.06668703703703703,0.43935035051888505
497220,63.888843,2,268439,228781,0.0847337037037037,0.8522643878125011
1643073,8.803963,1,50317,1592756,0.5899096296296297,31.654430908043008
289479,42.894778,1,94066,195413,0.07237518518518518,2.077403099951098
263087,110.034808,1,74916,188171,0.06969296296296296,2.5117598376848735
476576,58.178422,2,534206,57630,0.021344444444444444,0.10787973178886048
264698,62.402506,1,411117,146419,0.05422925925925926,0.3561492227273501
260038,67.874887,1,51841,208197,0.07711,4.016068362878802
716951,75.236979,2,352096,364855,0.1351314814814815,1.0362372761974008
790881,83.639007,2,165350,625531,0.23167814814814816,3.7830722709404294
1575992,0.681956,1,195388,1380604,0.5113348148148148,7.065961062091838
611627,72.821079,2,165012,446615,0.16541296296296296,2.70656073497685
241357,35.897993,1,96676,144681,0.05358555555555555,1.4965555049857255
251353,125.015135,1,147059,104294,0.03862740740740741,0.7091983489619812
1179966,40.906069,2,677064,502902,0.18626,0.742768778136188
1484237,40.180387,2,676837,807400,0.29903703703703705,1.1929016882942274
302125,76.83502,1,81643,220482,0.08166,2.700562203740676
432760,62.601658,2,296280,136480,0.05054814814814815,0.46064533549345216
240783,39.920605,1,187464,53319,0.019747777777777777,0.2844226091409551
299245,68.457159,1,124908,174337,0.06456925925925926,1.3957232523137029
326838,119.53964,1,62987,263851,0.0977225925925926,4.188975502881547
904945,13.842308,2,703426,201519,0.07463666666666667,0.2864821601703662
840636,91.393357,2,427271,413365,0.15309814814814815,0.9674539109838954
244941,49.434516,1,385975,141034,0.05223481481481482,0.3653967225856597
408817,59.771694,2,176163,232654,0.08616814814814815,1.320674602498822
298883,125.776234,1,55496,243387,0.09014333333333334,4.385667435490846
1575992,10.831094,1,173542,1402450,0.519425925925926,8.081329015454472
251462,50.911183,1,175375,76087,0.02818037037037037,0.43385317177476834
263299,36.592437,1,96961,166338,0.061606666666666664,1.7155144852053918
740257,84.476332,2,165028,575229,0.21304777777777778,3.4856448602661367
1425367,32.834081,2,676791,748576,0.27725037037037037,1.1060667177902779
467122,54.248252,2,564521,97399,0.036073703703703705,0.17253388270764064
604106,69.6013,2,426438,177668,0.06580296296296297,0.41663266406839916
289607,108.412795,1,110842,178765,0.06620925925925926,1.6127911802385377
240885,37.374165,1,75060,165825,0.06141666666666667,2.2092326139088727
444599,64.516061,2,405972,38627,0.014306296296296296,0.09514695594770083
267926,35.872423,1,176179,91747,0.03398037037037037,0.5207601359980475
605444,73.438967,2,164036,441408,0.16348444444444443,2.69092150503548
1138581,28.977778,2,676384,462197,0.17118407407407407,0.6833352060368075
603658,58.421848,2,496967,106691,0.03951518518518519,0.21468427481100355
547722,70.807558,2,165905,381817,0.1414137037037037,2.301419487055845
306489,115.361575,1,99463,207026,0.0766762962962963,2.081437318399807
1575992,21.936933,1,345897,1230095,0.45559074074074074,3.556246512690194
253204,26.271607,1,8594,244610,0.0905962962962963,28.46288107982313
649006,74.287482,2,164885,484121,0.1793040740740741,2.93611304848834
253086,63.023543,1,61798,191288,0.0708474074074074,3.095375254862617
444736,8.496492,1,100321,344415,0.1275611111111111,3.4331296538112657
779239,70.797184,2,165100,614139,0.22745888888888888,3.7198001211387037
248390,29.897173,1,96082,152308,0.05641037037037037,1.585187652213734
923491,28.262857,2,676003,247488,0.09166222222222223,0.3661048841499224
257740,21.181879,1,62030,195710,0.07248518518518518,3.155086248589392
312712,12.03758,1,100029,212683,0.07877148148148148,2.1262133981145466
417016,0.743672,1,385407,31609,0.011707037037037037,0.08201459755531165
362425,34.508444,1,175239,187186,0.06932814814814815,1.0681754632245106
