estimates,runtime,case,true_counts,absolute_error,normalized_error,relative_error
54701,1150.683798,2,39860,14841,0.04947,0.3723281485198194
20430,333.923683,1,19185,1245,0.00415,0.06489444878811572
45229,947.89801,2,47257,2028,0.00676,0.04291427724993123
7498,1511.929794,2,2586,4912,0.016373333333333333,1.8994586233565351
9053,418.187676,2,11036,1983,0.00661,0.17968466835810076
8553,894.008649,2,7758,795,0.00265,0.10247486465583913
112302,1400.601744,2,18411,93891,0.31297,5.099722991689751
3292,1075.537216,1,6720,3428,0.011426666666666667,0.5101190476190476
77633,1035.812051,2,66166,11467,0.03822333333333333,0.1733065320557386
153896,669.163717,2,74552,79344,0.26448,1.0642772829702758
223668,878.119139,2,73486,150182,0.5006066666666666,2.0436817897286557
21208,6.663039,1,1966,19242,0.06414,9.78738555442523
24239,724.87321,2,19596,4643,0.015476666666666666,0.2369361094100837
97263,413.50712,2,74803,22460,0.07486666666666666,0.30025533735278
80117,981.261154,2,61872,18245,0.060816666666666665,0.2948829842254978
3755,1253.130295,1,7624,3869,0.012896666666666667,0.5074763903462749
65473,1021.518235,2,45134,20339,0.06779666666666667,0.4506358842557717
55912,1010.205952,2,30122,25790,0.08596666666666666,0.8561848482836465
21208,149.158449,1,5550,15658,0.052193333333333335,2.8212612612612613
28048,700.588225,2,10467,17581,0.058603333333333334,1.6796598834432024
27492,1693.240957,2,8348,19144,0.06381333333333333,2.293243890752276
53484,852.490896,2,59563,6079,0.020263333333333335,0.10206000369356816
33195,949.257394,2,46036,12841,0.04280333333333333,0.27893387783473805
5945,992.013691,2,5650,295,0.0009833333333333332,0.05221238938053097
80042,1125.642376,2,38743,41299,0.13766333333333333,1.0659732080633921
88449,1219.260464,2,18411,70038,0.23346,3.8041388300472545
20430,7.958721,1,21546,1116,0.00372,0.05179615705931495
66313,1191.228661,2,18365,47948,0.15982666666666667,2.6108358290225975
19798,559.129022,2,10479,9319,0.03106333333333333,0.8893024143525146
31828,1961.254649,2,16350,15478,0.05159333333333333,0.9466666666666667
130487,640.534296,2,75366,55121,0.18373666666666666,0.7313775442507231
164941,629.572086,2,75243,89698,0.29899333333333333,1.1921108940366545
18947,1098.179143,2,9099,9848,0.032826666666666664,1.0823167381030883
48292,887.839771,2,32681,15611,0.05203666666666667,0.47767816162296134
6725,587.24995,2,20876,14151,0.04717,0.6778597432458325
3813,1013.583991,1,13933,10120,0.03373333333333333,0.7263331658652121
38674,1759.263471,2,6992,31682,0.10560666666666667,4.531178489702517
102087,200.201297,2,78260,23827,0.07942333333333333,0.3044594939943777
93981,1502.383357,2,47189,46792,0.15597333333333332,0.991587022399288
36221,747.889606,2,42859,6638,0.022126666666666666,0.15487995520194126
44839,844.920318,2,19781,25058,0.08352666666666667,1.2667711440270968
30899,1797.996543,2,6225,24674,0.08224666666666666,3.963694779116466
20430,136.811766,1,19344,1086,0.00362,0.05614143920595534
29448,755.976263,2,19437,10011,0.03337,0.5150486186139837
13550,542.188567,2,10874,2676,0.00892,0.2460915946293912
80323,1244.631591,2,18292,62031,0.20677,3.3911546031051825
156500,495.0848,2,74656,81844,0.27281333333333335,1.0962816116588083
52709,790.773918,2,63247,10538,0.03512666666666667,0.16661659841573515
67183,1062.34309,2,47493,19690,0.06563333333333334,0.4145874128818984
36318,1702.191744,2,12476,23842,0.07947333333333334,1.9110291760179545
3080,595.075675,1,8385,5305,0.017683333333333332,0.6326774001192605
50392,937.224472,2,45116,5276,0.017586666666666667,0.11694299139994681
20574,493.506771,2,19797,777,0.00259,0.03924837096529777
67066,1134.37902,2,18222,48844,0.16281333333333334,2.6804961036110195
125014,433.950158,2,74444,50570,0.16856666666666667,0.6793025630003762
67338,878.57683,2,54742,12596,0.041986666666666665,0.23009754850023748
60677,1054.103039,2,18313,42364,0.14121333333333333,2.313329328892044
45513,1704.686611,2,10877,34636,0.11545333333333334,3.1843339156017283
54765,332.02441,2,38203,16562,0.05520666666666667,0.4335261628667906
3241,416.370756,1,912,2329,0.007763333333333333,2.553728070175439
71336,1170.640147,2,18528,52808,0.17602666666666666,2.8501727115716755
6354,988.421771,2,6873,519,0.00173,0.07551287647315583
10464,112.039197,2,11123,659,0.0021966666666666666,0.05924660613143936
86187,1083.857908,2,18285,67902,0.22634,3.713535684987695
3176,453.171685,1,10573,7397,0.024656666666666667,0.6996122198051641
103017,416.321238,2,75572,27445,0.09148333333333333,0.3631636055681999
3316,291.623219,1,6861,3545,0.011816666666666666,0.5166885293688966
9871,161.246713,2,11250,1379,0.0045966666666666664,0.12257777777777777
42790,7.93069,2,42939,149,0.0004966666666666666,0.0034700388923822167
29738,499.785301,2,19682,10056,0.03352,0.5109236866172137
17613,560.00607,2,19704,2091,0.00697,0.10612058465286237
241628,894.802514,2,73539,168089,0.5602966666666667,2.2857123431104585
3506,291.126149,1,2552,954,0.00318,0.3738244514106583
3323,390.945807,1,1564,1759,0.005863333333333333,1.1246803069053708
253913,908.143569,2,73621,180292,0.6009733333333334,2.44892082422135
3795,790.845549,1,6308,2513,0.008376666666666666,0.39838300570703866
54952,736.144217,2,66549,11597,0.038656666666666666,0.17426257344212534
120020,431.070869,2,74552,45468,0.15156,0.6098830346603713
42803,10.541883,2,42930,127,0.00042333333333333334,0.0029583042161658514
147089,496.454135,2,75678,71411,0.23803666666666667,0.9436163746399218
67514,1208.733398,2,37467,30047,0.10015666666666667,0.8019590573037606
51201,1780.86532,2,15795,35406,0.11802,2.2415954415954418
20430,6.566464,1,21562,1132,0.0037733333333333334,0.052499768110564886
150087,9.18446,2,149826,261,0.00087,0.0017420207440631131
3326,406.42232,1,7168,3842,0.012806666666666666,0.5359933035714286
135130,477.025611,2,75428,59702,0.19900666666666667,0.7915097841650316
3302,389.584483,1,4408,1106,0.0036866666666666667,0.25090744101633394
5065,763.553509,2,7008,1943,0.006476666666666667,0.2772545662100457
42017,1012.206176,2,39485,2532,0.00844,0.06412561732303407
21353,663.767652,2,19790,1563,0.00521,0.07897928246589186
3435,590.852293,1,6488,3053,0.010176666666666667,0.47056103575832303
58814,1906.086964,2,17260,41554,0.13851333333333332,2.407531865585168
6633,897.462988,2,23478,16845,0.05615,0.7174801942243803
21208,246.832652,1,1003,20205,0.06735,20.14456630109671
3136,401.890944,1,2245,891,0.00297,0.39688195991091313
152516,556.104764,2,74463,78053,0.26017666666666667,1.048211863610115
3369,429.591403,1,827,2542,0.008473333333333333,3.0737605804111245
8297,1080.083622,2,41017,32720,0.10906666666666667,0.7977180193578273
8345,349.492748,2,10746,2401,0.008003333333333333,0.2234319746882561
30983,742.914644,2,44485,13502,0.04500666666666667,0.3035180397886928
3233,411.821427,1,6821,3588,0.01196,0.5260225773347017
9599,369.250339,2,10591,992,0.0033066666666666665,0.09366443206496082
9081,355.565545,2,10859,1778,0.005926666666666667,0.1637351505663505
71589,1062.784564,2,12786,58803,0.19601,4.599014547160957
51526,833.171931,2,47845,3681,0.01227,0.0769359389695893
21208,9.137624,1,21307,99,0.00033,0.004646360351058337
69168,1060.545005,2,37324,31844,0.10614666666666667,0.853177580109313
56789,695.74773,2,53693,3096,0.01032,0.0576611476356322
263984,963.141878,2,73613,190371,0.63457,2.586105715023162
4671,172.447057,1,8714,4043,0.013476666666666666,0.46396603167316963
33943,729.807832,2,45832,11889,0.03963,0.2594039099319253
3337,670.281405,1,2803,534,0.00178,0.1905101676774884
3401,553.200697,1,2786,615,0.00205,0.22074659009332376
