estimates,runtime,case,true_counts,absolute_error,normalized_error,relative_error
344026,10609.546719,2,253813,90213,0.04748052631578947,0.35543096689294873
187500,3532.666228,2,121890,65610,0.03453157894736842,0.5382722126507506
283136,8886.572124,2,300239,17103,0.009001578947368421,0.05696461818751062
47999,13815.497994,2,16656,31343,0.016496315789473685,1.8817843419788665
56516,3911.522941,2,68033,11517,0.006061578947368421,0.16928549380447724
55296,8972.902347,2,49283,6013,0.003164736842105263,0.12200961792098695
691563,13471.005619,2,115909,575654,0.3029757894736842,4.966430561906323
12484,9243.110347,2,43203,30719,0.016167894736842107,0.7110385852834293
488714,9557.177075,2,424373,64341,0.03386368421052632,0.1516142638669284
948383,6278.947785,2,476118,472265,0.24856052631578948,0.9919074683166778
1322969,8127.035054,2,463794,859175,0.4521973684210526,1.8524927015010975
17389,77.557441,1,12493,4896,0.0025768421052631578,0.3918994636996718
154397,7282.59189,2,124713,29684,0.015623157894736842,0.23801849045408258
593624,4230.656852,2,477406,116218,0.06116736842105263,0.24343640423455087
497711,9848.675224,2,396581,101130,0.053226315789473684,0.2550046522652371
29411,12945.039237,2,48413,19002,0.010001052631578947,0.39249788280007436
404237,10285.072454,2,289213,115024,0.06053894736842105,0.39771379571457716
352936,9699.399952,2,189132,163804,0.08621263157894737,0.8660829473595161
45327,1717.189745,2,35437,9890,0.005205263157894737,0.279086830149279
177538,6560.927503,2,66196,111342,0.05860105263157895,1.682004954982174
173106,15986.688572,2,52896,120210,0.06326842105263158,2.2725725952813067
331600,8360.939634,2,377209,45609,0.024004736842105263,0.12091174918944139
209551,9496.019649,2,289894,80343,0.04228578947368421,0.2771461292748384
38114,9930.100892,2,36476,1638,0.0008621052631578947,0.044906239719267466
502045,11430.880527,2,248524,253521,0.1334321052631579,1.020106710015934
542666,11987.295744,2,116937,425729,0.2240678947368421,3.6406697623506674
138131,83.49791,2,137697,434,0.00022842105263157895,0.003151847897920797
411393,10918.345387,2,116572,294821,0.15516894736842105,2.529089318189617
127110,5220.78775,2,68271,58839,0.030967894736842104,0.861844707123083
196676,17699.511577,2,103641,93035,0.04896578947368421,0.8976659816095947
775310,5901.619032,2,477762,297548,0.1566042105263158,0.6227954504544103
969688,6036.189059,2,477700,491988,0.25894105263157896,1.0299099853464517
119805,10917.630897,2,57738,62067,0.03266684210526316,1.0749766185181335
301446,10093.136916,2,209288,92158,0.04850421052631579,0.44034058331103554
41961,6567.827353,2,132273,90312,0.04753263157894737,0.6827697262479872
36478,11006.261229,2,88030,51552,0.02713263157894737,0.585618539134386
239005,18067.120027,2,44496,194509,0.10237315789473685,4.371381697231212
645209,2134.216816,2,495196,150013,0.0789542105263158,0.3029366149968901
584125,13393.568896,2,301367,282758,0.14882,0.9382513679334499
227731,7028.297399,2,272566,44835,0.02359736842105263,0.16449226976218603
282920,8804.077643,2,124464,158456,0.0833978947368421,1.2731070831726443
192469,17974.543705,2,39275,153194,0.08062842105263159,3.9005474220241885
130312,1621.031003,2,122453,7859,0.004136315789473684,0.06417972609899308
187828,8059.293958,2,123836,63992,0.03368,0.5167479569753545
85318,5799.019404,2,68353,16965,0.008928947368421052,0.2481968604157828
490438,12754.277147,2,116518,373920,0.1968,3.2091179045297724
941115,4954.000942,2,477349,463766,0.24408736842105264,0.9715449283438323
330202,8098.809647,2,398410,68208,0.03589894736842105,0.1712005220752491
415431,10322.160464,2,301304,114127,0.060066842105263155,0.37877691633698857
228225,16087.89595,2,78272,149953,0.07892263157894737,1.9157936426819298
2514,5708.940027,1,53114,50600,0.02663157894736842,0.9526678465188086
314118,9665.086495,2,286840,27278,0.014356842105263157,0.09509831264816622
128016,5210.734486,2,124287,3729,0.0019626315789473686,0.03000313789857346
413902,11508.432139,2,115353,298549,0.15713105263157895,2.5881338153320677
766587,4347.900553,2,476936,289651,0.15244789473684212,0.6073162856232283
420463,9068.019985,2,350394,70069,0.03687842105263158,0.1999720314845574
375877,10678.821386,2,117325,258552,0.13608,2.203724696356275
285961,16974.211252,2,70124,215837,0.11359842105263158,3.0779333751639952
348581,3342.49699,2,244119,104462,0.05498,0.42791425493304497
2634,4192.340949,1,6000,3366,0.0017715789473684211,0.561
441370,11452.803489,2,116461,324909,0.17100473684210526,2.789852396939748
40700,9978.502398,2,43550,2850,0.0015,0.06544202066590127
64992,1317.507041,2,70384,5392,0.0028378947368421052,0.0766083200727438
532196,11141.707579,2,116518,415678,0.21877789473684212,3.5675003003827737
29427,4930.755382,2,67871,38444,0.020233684210526317,0.5664274874394071
612612,4225.344405,2,476340,136272,0.07172210526315789,0.2860813704496788
2703,2931.518056,1,43653,40950,0.02155263157894737,0.9380798570544979
60773,1864.348477,2,70559,9786,0.0051505263157894735,0.1386924417863065
271113,100.826189,2,271414,301,0.00015842105263157895,0.0011090069045811932
187094,5360.173577,2,123677,63417,0.033377368421052635,0.512763084486202
111251,5973.195326,2,124630,13379,0.007041578947368421,0.10734975527561583
1397506,9214.554291,2,464280,933226,0.4911715789473684,2.0100499698457828
4908,3087.399717,2,16742,11834,0.006228421052631579,0.7068450603273205
2713,4143.987736,1,10108,7395,0.0038921052631578947,0.731598733676296
1507353,9555.67859,2,463742,1043611,0.549268947368421,2.2504129451289727
14683,8348.484426,2,40249,25566,0.013455789473684211,0.6351959054883352
345088,7311.242094,2,424782,79694,0.04194421052631579,0.18761152779543389
726182,4245.578712,2,475994,250188,0.1316778947368421,0.5256116673739585
272062,138.282259,2,272146,84,4.421052631578947e-05,0.0003086578527702042
903096,5017.393072,2,477595,425501,0.2239478947368421,0.8909243187219297
418781,11568.867133,2,239235,179546,0.0944978947368421,0.7505005538487262
319816,18121.738983,2,99552,220264,0.11592842105263158,2.2125522340083577
138232,78.474205,2,137337,895,0.00047105263157894736,0.00651681629859397
950337,104.511498,2,950901,564,0.0002968421052631579,0.0005931216814368688
11816,4243.531009,2,47053,35237,0.01854578947368421,0.7488789237668162
803390,4817.656867,2,477833,325557,0.1713457894736842,0.6813196242201773
7063,4089.036528,2,27646,20583,0.010833157894736841,0.7445200028937279
31914,7964.394145,2,44182,12268,0.0064568421052631575,0.2776696392195917
267137,10672.403426,2,248442,18695,0.009839473684210526,0.0752489514655332
135373,7117.850901,2,124322,11051,0.005816315789473684,0.08889014012001094
26728,6203.389564,2,41884,15156,0.007976842105263157,0.36185655620284596
