estimates,runtime,case,true_counts,absolute_error,normalized_error,relative_error
13375,1936.137202,2,53026,39651,0.0991275,0.7477652472372044
36146,654.706174,2,25623,10523,0.0263075,0.4106857120555751
11024,1442.579213,2,62970,51946,0.129865,0.8249325075432746
2609,2268.369488,2,3439,830,0.002075,0.24134922942715906
3138,655.591416,2,14586,11448,0.02862,0.7848621966269025
2409,1544.845173,2,10368,7959,0.0198975,0.7676504629629629
21864,2233.957672,2,24472,2608,0.00652,0.10657077476299444
2351,1620.772958,2,8964,6613,0.0165325,0.7377286925479697
15994,1504.168286,2,88339,72345,0.1808625,0.8189474637476086
26925,952.618229,2,99431,72506,0.181265,0.7292092003499915
40877,1314.345577,2,97973,57096,0.14274,0.5827728047523297
2257,73.662231,1,2630,373,0.0009325,0.14182509505703422
7025,1266.840689,2,26186,19161,0.0479025,0.7317268769571527
19167,714.973796,2,99614,80447,0.2011175,0.8075872869275403
16449,1655.661354,2,82562,66113,0.1652825,0.8007679077541726
5689,2243.325319,2,10179,4490,0.011225,0.44110423420768247
13525,1661.765938,2,60410,46885,0.1172125,0.7761132262870386
14643,1677.897522,2,40033,25390,0.063475,0.6342267629205905
8770,378.393614,2,7435,1335,0.0033375,0.17955615332885003
5493,1067.036133,2,13917,8424,0.02106,0.6053028669971977
7616,2660.107671,2,11112,3496,0.00874,0.3146148308135349
13043,1349.540102,2,79446,66403,0.1660075,0.8358255922261661
12173,1635.793502,2,61152,48979,0.1224475,0.8009386446886447
2057,1566.903394,2,7554,5497,0.0137425,0.7276939369870268
16402,1782.756253,2,51915,35513,0.0887825,0.6840604834826158
19350,1975.469842,2,24567,5217,0.0130425,0.21235804127488095
26373,78.476848,2,28946,2573,0.0064325,0.08888965660194846
14667,1769.784455,2,24390,9723,0.0243075,0.3986469864698647
3912,803.43759,2,14072,10160,0.0254,0.7220011370096646
8816,2847.730016,2,21848,13032,0.03258,0.5964848041010619
24688,906.51372,2,100667,75979,0.1899475,0.7547557789543743
29251,921.117611,2,100374,71123,0.1778075,0.708579911132365
5141,1787.621487,2,12122,6981,0.0174525,0.5758950668206566
11183,1437.647312,2,43520,32337,0.0808425,0.7430376838235294
8038,1011.78367,2,27654,19616,0.04904,0.7093368048021986
7045,1927.846932,2,18583,11538,0.028845,0.6208900608082656
9208,2941.993185,2,9369,161,0.0004025,0.01718433130536877
24280,381.24558,2,104415,80135,0.2003375,0.7674663601972896
18863,2109.979876,2,63023,44160,0.1104,0.700696571093093
9598,1167.489706,2,57086,47488,0.11872,0.8318677083698279
10995,1436.073981,2,26384,15389,0.0384725,0.5832701637355974
6772,2858.053612,2,8299,1527,0.0038175,0.18399807205687432
25262,405.14376,2,25746,484,0.00121,0.018799036743571817
8396,1379.530791,2,25858,17462,0.043655,0.6753035810967593
4698,962.825503,2,14403,9705,0.0242625,0.6738179545927931
16635,2139.355744,2,24312,7677,0.0191925,0.3157699901283317
28404,807.320705,2,99369,70965,0.1774125,0.7141563264197084
13407,1332.776159,2,84132,70725,0.1768125,0.8406432748538012
15533,1711.618938,2,63251,47718,0.119295,0.7544228549746249
9694,2703.097688,2,16540,6846,0.017115,0.4139056831922612
325,896.215777,1,11197,10872,0.02718,0.9709743681343217
12231,1523.367454,2,60087,47856,0.11964,0.7964451545259373
6106,968.798051,2,26351,20245,0.0506125,0.7682820386323099
14056,1780.552438,2,24272,10216,0.02554,0.4208965062623599
24395,707.76519,2,99195,74800,0.187,0.7540702656383891
13772,1390.293437,2,73104,59332,0.14833,0.8116108557671263
12110,1744.341012,2,24693,12583,0.0314575,0.5095776130887296
10360,2734.103168,2,14486,4126,0.010315,0.28482672925583324
66780,680.199291,2,51109,15671,0.0391775,0.3066191864446575
341,631.077207,1,1203,862,0.002155,0.7165419783873649
17117,2010.848697,2,24602,7485,0.0187125,0.30424355743435494
2226,1588.849382,2,9197,6971,0.0174275,0.7579645536588018
3919,328.17618,2,14902,10983,0.0274575,0.7370151657495638
19139,1779.485524,2,24330,5191,0.0129775,0.21335799424578708
5600,888.804521,2,14005,8405,0.0210125,0.6001428061406641
20871,685.353326,2,100414,79543,0.1988575,0.7921504969426574
351,448.817369,1,9133,8782,0.021955,0.9615679404357823
3483,348.201241,2,15010,11527,0.0288175,0.7679546968687542
14946,25.052419,2,57243,42297,0.1057425,0.7389025732403962
8273,940.645371,2,26219,17946,0.044865,0.6844654639765055
6066,1023.795138,2,26336,20270,0.050675,0.769668894289186
42260,1476.351774,2,98024,55764,0.13941,0.5688810903452216
919,588.033831,2,3438,2519,0.0062975,0.7326934264107039
678,732.246476,2,2093,1415,0.0035375,0.6760630673674152
43589,1559.661311,2,97930,54341,0.1358525,0.5548963545389564
2831,1543.094116,2,8431,5600,0.014,0.66421539556399
13184,1158.719771,2,88614,75430,0.188575,0.8512198975331212
22412,662.368712,2,99511,77099,0.1927475,0.7747786676849796
14809,34.017872,2,56987,42178,0.105445,0.740133714706863
27898,776.878743,2,100857,72959,0.1823975,0.723390543046095
13711,1811.014461,2,50190,36479,0.0911975,0.7268180912532377
12611,2937.419427,2,21003,8392,0.02098,0.3995619673379993
26395,72.349058,2,28971,2576,0.00644,0.08891650270960616
182150,104.660512,2,199927,17777,0.0444425,0.08891745487102792
