estimates,runtime,case,true_counts,absolute_error,normalized_error,relative_error
456535,1234.489629,2,333420,123115,0.049246,0.36924899526123206
170250,328.223104,1,160275,9975,0.00399,0.062236780533458116
376528,893.227148,2,394436,17908,0.0071632,0.04540153535681327
63033,1391.919441,2,21925,41108,0.0164432,1.8749372862029647
74327,391.243908,2,89412,15085,0.006034,0.16871337180691628
74109,890.05368,2,64844,9265,0.003706,0.14288137684288446
936129,1346.921141,2,152306,783823,0.3135292,5.146369808149384
27530,919.794963,1,57084,29554,0.0118216,0.5177282601079112
652259,948.233039,2,558482,93777,0.0375108,0.16791409570944094
1288409,623.75012,2,626937,661472,0.2645888,1.0550852797011503
1868787,803.119544,2,609961,1258826,0.5035304,2.063781126990086
176728,7.366148,1,16463,160265,0.064106,9.734859989066392
202276,729.651438,2,163625,38651,0.0154604,0.23621695951107716
813115,431.134995,2,627328,185787,0.0743148,0.29615607784125686
674842,974.941874,2,521785,153057,0.0612228,0.2933334610998783
31261,1330.481783,1,63560,32299,0.0129196,0.5081655129011957
546887,1070.402274,2,380403,166484,0.0665936,0.43765164838342496
464985,930.927266,2,248658,216327,0.0865308,0.8699780421301546
176728,149.968733,1,46667,130061,0.0520244,2.787001521417704
233124,643.657533,2,87028,146096,0.0584384,1.6787240887990071
229134,1559.738766,2,69611,159523,0.0638092,2.2916349427533005
440706,844.692675,2,495602,54896,0.0219584,0.110766300378126
274784,923.045037,2,380739,105955,0.042382,0.2782877509264877
49390,990.671395,2,48082,1308,0.0005232,0.027203527307516327
669598,1117.231656,2,326943,342655,0.137062,1.0480573066253138
730448,1220.211917,2,153511,576937,0.2307748,3.7582779084235005
170250,7.68155,1,180965,10715,0.004286,0.059210344541762217
552461,1060.262513,2,153081,399380,0.159752,2.608945590896323
167616,531.65228,2,89556,78060,0.031224,0.8716333913975614
265892,1808.818547,2,136397,129495,0.051798,0.9493977140259683
1088048,614.116486,2,627939,460109,0.1840436,0.7327288160155684
1376832,642.43024,2,627613,749219,0.2996876,1.1937595301563224
158208,1142.66866,2,75754,82454,0.0329816,1.0884441745650395
401857,900.671523,2,275171,126686,0.0506744,0.46039008471096154
55581,606.065301,2,173860,118279,0.0473116,0.6803117450822501
31774,1020.130063,1,115630,83856,0.0335424,0.7252097206607282
322932,1756.412846,2,58450,264482,0.1057928,4.5249272882805815
851335,198.653963,2,651465,199870,0.079948,0.30680082583101165
786406,1504.629653,2,396438,389968,0.1559872,0.9836796674385402
300933,721.714988,2,358257,57324,0.0229296,0.16000803892177962
374064,885.521576,2,163325,210739,0.0842956,1.2903046073779274
259976,1868.454736,2,51588,208388,0.0833552,4.0394665426068075
170250,151.933851,1,160765,9485,0.003794,0.05899916026498305
246997,794.24695,2,162749,84248,0.0336992,0.5176560224640397
111650,573.472774,2,89876,21774,0.0087096,0.24226712359250524
672372,1303.593588,2,153134,519238,0.2076952,3.3907427481813315
1312975,515.449338,2,627668,685307,0.2741228,1.0918303944123326
436937,819.116855,2,523579,86642,0.0346568,0.16548028091271805
555740,1121.776486,2,395638,160102,0.0640408,0.4046679034875315
302762,1667.505745,2,102828,199934,0.0799736,1.9443536779865407
25710,591.700079,1,69639,43929,0.0175716,0.6308103218024382
419063,974.366632,2,376874,42189,0.0168756,0.11194457564066505
169267,524.242065,2,163167,6100,0.00244,0.037385010449416854
552967,1133.76065,2,152097,400870,0.160348,2.635620689428457
1043036,445.417451,2,627413,415623,0.1662492,0.6624392545261255
565297,894.371749,2,460704,104593,0.0418372,0.22702863443773008
503867,1084.046872,2,154056,349811,0.1399244,2.270674300254453
378661,1723.940874,2,92372,286289,0.1145156,3.0993049841943447
453733,324.614326,2,320470,133263,0.0533052,0.4158361157050582
26964,424.229758,1,7934,19030,0.007612,2.3985379379884044
593756,1134.760864,2,152761,440995,0.176398,2.886829753667494
52714,969.133951,2,57319,4605,0.001842,0.0803398524049617
86884,117.066142,2,92861,5977,0.0023908,0.06436501868383929
716147,1115.548526,2,153185,562962,0.2251848,3.675046512386983
26541,515.133141,1,89349,62808,0.0251232,0.7029513480844777
854894,445.031894,2,626386,228508,0.0914032,0.36480381106857435
27583,317.035594,1,57557,29974,0.0119896,0.5207707142484841
80765,175.35805,2,92692,11927,0.0047708,0.12867345617744788
354641,9.57412,2,356819,2178,0.0008712,0.0061039350483018005
248145,526.403057,2,162530,85615,0.034246,0.5267642896695994
146808,592.331867,2,163514,16706,0.0066824,0.10216862164707609
2008175,925.534318,2,610444,1397731,0.5590924,2.2896956969025823
29207,312.840359,1,21973,7234,0.0028936,0.32922222727893324
27767,417.29215,1,13358,14409,0.0057636,1.0786794430303939
2125857,933.740126,2,609998,1515859,0.6063436,2.485022901714432
31613,825.134869,1,52916,21303,0.0085212,0.4025814498450374
459174,731.396738,2,558309,99135,0.039654,0.17756296244552747
1000348,430.505921,2,626778,373570,0.149428,0.5960164523962233
356418,12.622823,2,358287,1869,0.0007476,0.005216488457577305
1221675,508.795161,2,627608,594067,0.2376268,0.9465574052593339
563150,1293.513857,2,314725,248425,0.09937,0.7893398999126221
422470,2208.802089,2,130830,291640,0.116656,2.22915233509134
170250,9.198693,1,180841,10591,0.0042364,0.05856525898441172
1251119,13.203907,2,1251417,298,0.0001192,0.00023813005576878052
27769,479.916779,1,61839,34070,0.013628,0.5509468134995714
1127310,568.073457,2,628170,499140,0.199656,0.7945938201442285
27534,471.716699,1,36339,8805,0.003522,0.24230165937422604
43091,912.126712,2,58101,15010,0.006004,0.2583432298927729
351617,1089.483565,2,326446,25171,0.0100684,0.0771061676356886
177904,736.659537,2,163014,14890,0.005956,0.09134184793944078
28581,669.813862,1,55159,26578,0.0106312,0.4818433981761816
489884,2059.009531,2,143206,346678,0.1386712,2.4208343225842492
56761,962.003031,2,195161,138400,0.05536,0.7091580797392921
176728,255.841954,1,8406,168322,0.0673288,20.024030454437305
26141,441.399857,1,18734,7407,0.0029628,0.3953773887050283
1275065,566.223789,2,627426,647639,0.2590556,1.0322157513396002
28121,440.779697,1,6871,21250,0.0085,3.0927084849366904
70591,1055.44606,2,344233,273642,0.1094568,0.7949325021133942
68673,335.057474,2,89284,20611,0.0082444,0.23084763227453967
257578,788.138833,2,368313,110735,0.044294,0.30065460627238244
27102,434.540061,1,58700,31598,0.0126392,0.5382964224872232
82601,396.504428,2,89323,6722,0.0026888,0.07525497352305677
75862,398.224576,2,89457,13595,0.005438,0.15197245604033222
592871,1118.987646,2,108609,484262,0.1937048,4.458764927400123
427659,884.106391,2,402626,25033,0.0100132,0.06217432555274622
176728,10.810205,1,178532,1804,0.0007216,0.010104631102547442
582648,1117.325762,2,315249,267399,0.1069596,0.8482152203496284
472236,738.133272,2,445740,26496,0.0105984,0.05944272445820433
2202944,1009.034982,2,610136,1592808,0.6371232,2.6105786250934218
38837,200.281249,1,72377,33540,0.013416,0.4634068834021858
282601,814.595709,2,379906,97305,0.038922,0.2561291477365454
27742,704.7931,1,23210,4532,0.0018128,0.195260663507109
28306,556.735024,1,22474,5832,0.0023328,0.25949986651241436
442813,915.711735,2,417144,25669,0.0102676,0.06153510538327292
221008,592.588185,2,163055,57953,0.0231812,0.3554199503235105
26636,664.913612,1,23202,3434,0.0013736,0.14800448237220928
851335,189.556485,2,651465,199870,0.079948,0.30680082583101165
1215745,507.728972,2,627850,587895,0.235158,0.9363621884208011
1099654,503.041328,2,627783,471871,0.1887484,0.7516466677179854
170250,7.19746,1,180841,10591,0.0042364,0.05856525898441172
170250,5.341714,1,88079,82171,0.0328684,0.9329238524506409
356418,13.060359,2,358287,1869,0.0007476,0.005216488457577305
34888,208.577671,1,8369,26519,0.0106076,3.1687178874417494
27508,777.005614,1,187053,159545,0.063818,0.8529400758073915
