estimates,runtime,case,true_counts,absolute_error,normalized_error,relative_error
241092,20.513567,1,187228,53864,0.03847428571428571,0.2876920118785652
1560439,5.952539,1,89836,1470603,1.0504307142857143,16.369862861213768
252723,16.98729,1,221514,31209,0.022292142857142858,0.1408895148839351
289156,25.832259,1,12272,276884,0.1977742857142857,22.5622555410691
257748,7.580432,1,50123,207625,0.14830357142857142,4.142309917602697
315382,16.5885,1,36246,279136,0.19938285714285714,7.701153230701319
516888,26.134375,2,85623,431265,0.30804642857142855,5.036789180477208
257487,17.070041,1,31818,225669,0.16119214285714287,7.0924948142560815
260751,19.511296,1,312763,52012,0.03715142857142857,0.16629844323017748
718819,12.088595,2,350805,368014,0.26286714285714285,1.0490557432191674
1037879,16.028512,2,341993,695886,0.4970614285714286,2.0347960338369497
1629329,0.137867,1,9240,1620089,1.1572064285714285,175.33430735930736
251095,14.714294,1,92072,159023,0.11358785714285714,1.727159179772352
456830,8.627756,2,352238,104592,0.07470857142857143,0.2969355946831404
376502,19.413258,2,292338,84164,0.060117142857142855,0.2878996230390849
293390,25.429329,1,35655,257735,0.18409642857142858,7.22857944187351
247912,21.676062,1,213462,34450,0.02460714285714286,0.1613870384424394
283245,19.129406,1,139668,143577,0.102555,1.0279877996391442
1629329,2.692852,1,26076,1603253,1.1451807142857142,61.48385488571867
288013,12.12637,1,48869,239144,0.17081714285714286,4.893572612494628
261952,32.71089,1,38960,222992,0.15928,5.723613963039014
253258,16.994223,1,278271,25013,0.01786642857142857,0.08988719629425991
263447,18.333884,1,213830,49617,0.035440714285714284,0.23203947060749194
258773,19.28639,1,26888,231885,0.16563214285714287,8.624107408509373
376177,22.919958,2,183234,192943,0.13781642857142856,1.0529868910791664
294366,24.77489,1,86344,208022,0.14858714285714286,2.4092235708329475
1560439,0.141801,1,101437,1459002,1.0421442857142857,14.383331525971785
304337,21.287921,1,86084,218253,0.155895,2.5353491938106965
240010,10.413356,1,50436,189574,0.13541,3.7587041002458563
250554,36.636301,1,76504,174050,0.12432142857142857,2.2750444421206732
611499,12.444913,2,352609,258890,0.18492142857142857,0.7342126831703104
767101,12.234904,2,352804,414297,0.2959264285714286,1.17429791045453
301089,21.979731,1,42780,258309,0.18450642857142857,6.038078541374474
255958,17.881181,1,154386,101572,0.07255142857142857,0.6579093959296828
239721,11.359429,1,97642,142079,0.101485,1.4551012883800003
298025,20.204748,1,65115,232910,0.16636428571428571,3.5769024034400676
325595,34.410401,1,32862,292733,0.209095,8.907948390237966
467366,3.885778,2,365307,102059,0.07289928571428571,0.2793787143416359
437751,27.694359,2,222603,215148,0.15367714285714285,0.9665098853115187
243801,14.053236,1,201214,42587,0.030419285714285715,0.21165028278350412
252151,17.547992,1,92214,159937,0.11424071428571429,1.7344112607630078
297830,36.397861,1,28988,268842,0.19203,9.274251414378364
1560439,3.035959,1,90284,1470155,1.0501107142857142,16.28367152540871
250095,15.659868,1,91234,158861,0.11347214285714285,1.7412477804327333
262103,10.979209,1,50481,211622,0.15115857142857142,4.192111883679008
285396,25.804305,1,86085,199311,0.142365,2.3152814079107857
736364,10.080395,2,351955,384409,0.27457785714285715,1.0922106519299342
259302,16.583627,1,294142,34840,0.024885714285714285,0.11844619265524814
241729,21.201299,1,222296,19433,0.013880714285714286,0.0874194767337244
288541,32.933819,1,57826,230715,0.16479642857142857,3.989814270397399
239611,11.031567,1,39328,200283,0.14305928571428572,5.092631204231083
251871,19.339379,1,211564,40307,0.028790714285714284,0.19051918095706263
267017,10.98249,1,91634,175383,0.12527357142857143,1.9139511535019753
284994,22.282524,1,85211,199783,0.14270214285714286,2.344568189552992
591482,8.948508,2,351456,240026,0.17144714285714285,0.6829475097878539
263986,17.761967,1,258426,5560,0.003971428571428571,0.021514863055574904
249427,21.333544,1,86447,162980,0.11641428571428572,1.8853170150496836
305204,34.621191,1,51680,253524,0.18108857142857143,4.905650154798762
1560439,6.415561,1,180377,1380062,0.9857585714285715,7.650986544847735
252427,7.877834,1,4391,248036,0.17716857142857143,56.487360510134366
298557,22.583799,1,86106,212451,0.1517507142857143,2.4673193505679047
252096,18.508323,1,32122,219974,0.15712428571428572,6.848079198057406
441763,2.437354,1,51983,389780,0.2784142857142857,7.498220572110113
295741,21.876628,1,86087,209654,0.14975285714285713,2.4353735174881224
