estimates,runtime,case,true_counts,absolute_error,normalized_error,relative_error
18289,78.877021,2,12915,5374,0.05374,0.41610530391018197
58371,24.105908,1,6205,52166,0.52166,8.407091055600322
14884,64.621108,2,15279,395,0.00395,0.025852477256364945
10766,98.756969,1,837,9929,0.09929,11.862604540023895
9590,29.53555,1,3625,5965,0.05965,1.6455172413793104
11753,63.67336,1,2641,9112,0.09112,3.4502082544490724
36739,98.746051,2,6109,30630,0.3063,5.013913897528237
9509,68.550744,1,2172,7337,0.07337,3.3779926335174952
25805,71.05891,2,21718,4087,0.04087,0.18818491573809742
51475,44.191792,2,24546,26929,0.26929,1.0970830277845678
74543,58.48871,2,24571,49972,0.49972,2.0337796589475396
60855,0.579652,1,714,60141,0.60141,84.23109243697479
9357,55.464636,1,6467,2890,0.0289,0.44688418122777174
32272,31.655097,2,24417,7855,0.07855,0.3217020928041938
26626,74.08235,2,20297,6329,0.06329,0.31181948071143517
10906,94.713816,1,2519,8387,0.08387,3.3294958316792376
21292,80.009865,2,14664,6628,0.06628,0.4519912711402073
18247,68.536348,2,10088,8159,0.08159,0.8087827121332276
60855,9.905795,1,1912,58943,0.58943,30.827928870292887
10726,47.193595,1,3524,7202,0.07202,2.043700340522134
9743,118.918584,1,2664,7079,0.07079,2.6572822822822824
17573,63.932083,2,19414,1841,0.01841,0.09482847429689914
9823,68.088957,1,15350,5527,0.05527,0.36006514657980454
9589,75.619508,1,1818,7771,0.07771,4.274477447744775
26425,82.700428,2,12509,13916,0.13916,1.1124790151091215
29337,92.01194,2,5957,23380,0.2338,3.924794359576968
58371,0.598523,1,7284,51087,0.51087,7.013591433278418
22083,79.572014,2,6011,16072,0.16072,2.6737647645982365
8905,40.328769,1,3376,5529,0.05529,1.6377369668246446
9300,136.71266,1,5440,3860,0.0386,0.7095588235294118
43411,45.451461,2,24607,18804,0.18804,0.7641727963587597
54317,44.841545,2,24461,29856,0.29856,1.2205551694534156
11208,83.894108,1,2960,8248,0.08248,2.7864864864864867
15735,67.655944,2,10636,5099,0.05099,0.47940955246333206
8914,44.668548,1,6704,2210,0.0221,0.32965393794749404
11098,74.856266,1,4583,6515,0.06515,1.4215579314859264
12112,131.126987,1,2246,9866,0.09866,4.392698130008904
33828,14.739497,2,26144,7684,0.07684,0.29391064871481026
30948,101.156643,2,15262,15686,0.15686,1.0277814179006683
9051,53.969051,1,13848,4797,0.04797,0.3464038128249567
14514,65.797626,2,6470,8044,0.08044,1.243276661514683
11084,138.184958,1,2022,9062,0.09062,4.481701285855588
58371,12.234572,1,6420,51951,0.51951,8.092056074766354
9283,58.619293,1,6411,2872,0.02872,0.44798003431601935
9731,41.815934,1,3651,6080,0.0608,1.665297178855108
26535,95.990784,2,5989,20546,0.20546,3.4306228084822172
52074,37.515139,2,24436,27638,0.27638,1.1310361761335734
17372,62.449183,2,20689,3317,0.03317,0.16032674368021654
21930,79.851825,2,15304,6626,0.06626,0.43295870360690014
10742,124.423272,1,4132,6610,0.0661,1.5997095837366893
8903,43.923461,1,2714,6189,0.06189,2.280397936624908
16688,73.185711,2,14585,2103,0.02103,0.14418923551594104
9893,41.073808,1,6506,3387,0.03387,0.5205963725791577
22179,84.199932,2,6050,16129,0.16129,2.6659504132231406
41458,33.024939,2,24447,17011,0.17011,0.6958317994027897
22372,67.432943,2,18086,4286,0.04286,0.2369788786907
20022,81.289865,2,5938,14084,0.14084,2.3718423711687437
11357,130.368062,1,3533,7824,0.07824,2.214548542315313
58371,25.700956,1,12528,45843,0.45843,3.659243295019157
9363,30.911881,1,302,9061,0.09061,30.003311258278146
23723,85.598962,2,6133,17590,0.1759,2.8680906571009293
9329,73.136503,1,2262,7067,0.07067,3.1242263483642794
16555,9.854886,1,3769,12786,0.12786,3.3924117803130804
28646,81.744829,2,5984,22662,0.22662,3.7870989304812834
9167,35.049077,1,3349,5818,0.05818,1.737234995521051
34621,32.616581,2,24987,9634,0.09634,0.3855604914555569
9547,25.286553,1,2226,7321,0.07321,3.2888589398023362
11624,13.739556,1,3878,7746,0.07746,1.997421351211965
15422,0.715488,1,14269,1153,0.01153,0.0808045413133366
13514,39.333476,1,6650,6864,0.06864,1.0321804511278196
9451,44.008861,1,6475,2976,0.02976,0.4596138996138996
80581,66.358019,2,24567,56014,0.56014,2.280050474213376
10097,25.474688,1,844,9253,0.09253,10.963270142180095
9611,32.348865,1,498,9113,0.09113,18.299196787148595
84542,66.826923,2,24681,59861,0.59861,2.4253879502451277
11013,60.568144,1,2066,8947,0.08947,4.330590513068731
18222,58.092291,2,21671,3449,0.03449,0.15915278482764986
40263,32.384929,2,24626,15637,0.15637,0.6349792901811094
15488,1.028822,1,14331,1157,0.01157,0.08073407298862606
48591,37.695882,2,24867,23724,0.23724,0.9540354686934491
22221,88.515165,2,12161,10060,0.1006,0.8272346024175643
16940,134.190786,2,5201,11739,0.11739,2.257065948855989
58371,0.560964,1,7205,51166,0.51166,7.1014573213046495
54123,0.902624,1,50325,3798,0.03798,0.07546944858420268
9620,32.013495,1,2401,7219,0.07219,3.006663890045814
44446,37.036162,2,24631,19815,0.19815,0.8044740367829158
9529,32.561627,1,1452,8077,0.08077,5.56267217630854
9515,61.348124,1,2317,7198,0.07198,3.1066033664220973
10270,75.354096,1,13103,2833,0.02833,0.21621002823780813
9318,52.84214,1,6523,2795,0.02795,0.4284838264602177
9902,50.246929,1,2081,7821,0.07821,3.758289283998078
19409,149.067767,2,5622,13787,0.13787,2.452330131625756
10709,68.504633,1,7923,2786,0.02786,0.35163448188817364
60855,20.417331,1,338,60517,0.60517,179.04437869822485
9057,31.629897,1,703,8354,0.08354,11.883357041251777
50386,40.911772,2,24428,25958,0.25958,1.062633044047814
9747,32.306092,1,239,9508,0.09508,39.78242677824268
9302,78.663152,1,13504,4202,0.04202,0.3111670616113744
9734,23.91466,1,3545,6189,0.06189,1.745839210155148
10112,57.929676,1,14793,4681,0.04681,0.3164334482525519
9326,33.438645,1,2278,7048,0.07048,3.0939420544337137
9640,27.867844,1,3470,6170,0.0617,1.7780979827089338
9541,30.960735,1,3523,6018,0.06018,1.7082032358785126
23576,81.280254,2,4074,19502,0.19502,4.786941580756014
16441,66.048132,2,15518,923,0.00923,0.059479314344632044
60855,0.707078,1,7122,53733,0.53733,7.544650379106993
23112,82.785065,2,12089,11023,0.11023,0.9118206634130201
18617,54.97291,2,17986,631,0.00631,0.03508284221060825
87736,70.372368,2,24663,63073,0.63073,2.55739366662612
13514,16.310698,1,2873,10641,0.10641,3.7037939436129483
10186,56.343028,1,15281,5095,0.05095,0.3334205876578758
9665,53.860186,1,923,8742,0.08742,9.471289274106175
9834,41.057681,1,915,8919,0.08919,9.747540983606557
17748,67.883906,2,16261,1487,0.01487,0.0914457905417871
9831,45.821708,1,6513,3318,0.03318,0.509442653155228
9201,50.318069,1,914,8287,0.08287,9.066739606126914
33828,14.526143,2,26144,7684,0.07684,0.29391064871481026
48547,37.908616,2,24925,23622,0.23622,0.9477231695085255
44454,38.055343,2,24777,19677,0.19677,0.7941639423659038
58371,0.559382,1,7205,51166,0.51166,7.1014573213046495
58371,0.259402,1,3441,54930,0.5493,15.963382737576286
15488,1.04704,1,14331,1157,0.01157,0.08073407298862606
12156,17.940244,1,330,11826,0.11826,35.836363636363636
9513,60.893467,1,7285,2228,0.02228,0.30583390528483184
8910,42.660332,1,3394,5516,0.05516,1.6252209781968179
16294,55.885245,2,22234,5940,0.0594,0.26715840604479624
30431,99.500512,2,6004,24427,0.24427,4.068454363757495
